config_id,t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
4.0,9.74108171351394e-05,-5.8556294,-2.9718154e-05,-2.927705,-2.927705,-2.927699,-2.9276989,1.9324013,6.3769245,0.0010957958195858546
4.0,0.00010000000099999939,-6.314877,7.49942e-05,-3.1574059,-3.1574059,-3.1574,-3.1574,1.9649829,6.484443,0.0011122912825328112
4.0,0.0001000000019999994,-6.314791,7.265283e-05,-3.1572607,-3.1572607,-3.1572592,-3.1572535,1.9649829,6.4844437,0.001112291390838284
4.0,0.00010000001799999939,-6.3149457,0.00010960675,-3.1573086,-3.1573086,-3.1573012,-3.1573014,1.9649831,6.4844446,0.0011122916966420638
4.0,0.0001000000499999994,-6.314859,4.7415382e-05,-3.157298,-3.157298,-3.157293,-3.1572926,1.9649836,6.484446,0.0011122921017546414
4.0,0.0001000000815878171,-6.314911,7.6804296e-05,-3.1573374,-3.1573374,-3.1573312,-3.1573303,1.9649839,6.4844475,0.0011122925783526281
4.0,0.00010000012480837112,-6.314875,2.6897533e-05,-3.1573312,-3.1573312,-3.1573255,-3.157326,1.9649845,6.4844484,0.0011122933004546187
4.0,0.00010000019493124568,-6.3149076,5.412481e-05,-3.1573675,-3.1573675,-3.1573615,-3.1573603,1.9649855,6.484452,0.001112294219280731
4.0,0.00010000026903010413,-6.3148932,1.2318008e-05,-3.1573615,-3.1573615,-3.1573553,-3.1573563,1.9649864,6.4844556,0.0011122956355174372
4.0,0.00010000041722782105,-6.314933,4.281297e-05,-3.1573946,-3.1573946,-3.157389,-3.1573877,1.9649885,6.4844623,0.0011122975504893066
4.0,0.00010000056960895124,-6.31494,6.532572e-06,-3.157392,-3.157392,-3.1573858,-3.157387,1.9649905,6.4844685,0.0011123004629312338
4.0,0.0001000008743712116,-6.315008,4.0586117e-05,-3.1574347,-3.1574347,-3.157429,-3.1574278,1.9649944,6.484482,0.0011123051287762465
4.0,0.00010000130196739198,-6.3150673,6.521392e-06,-3.1574566,-3.1574566,-3.1574504,-3.1574514,1.9650002,6.4845004,0.001112313301450551
4.0,0.0001000021571597527,-6.315226,4.0767478e-05,-3.157545,-3.157545,-3.1575394,-3.1575382,1.9650115,6.484538,0.00111232649458225
4.0,0.0001000033727464869,-6.3154125,6.7278493e-06,-3.1576304,-3.1576304,-3.1576242,-3.1576252,1.9650276,6.4845915,0.0011123497288229008
4.0,0.00010000580391995532,-6.315822,4.0667546e-05,-3.157844,-3.157844,-3.157838,-3.157837,1.9650596,6.484697,0.0011123898974369887
4.0,0.00010000967725785678,-6.3164363,6.6373846e-06,-3.1581426,-3.1581426,-3.1581364,-3.1581376,1.9651109,6.4848657,0.001112461235618214
4.0,0.00010001699994847252,-6.317639,4.054665e-05,-3.1587524,-3.1587524,-3.1587467,-3.1587453,1.9652078,6.4851856,0.0011126012242741255
4.0,0.00010003164532970401,-6.320007,6.556061e-06,-3.1599276,-3.1599276,-3.1599214,-3.1599226,1.9654016,6.4858255,0.001112881256832116
4.0,0.000100060936092167,-6.324784,4.0511008e-05,-3.162325,-3.162325,-3.1623192,-3.162318,1.9657897,6.487106,0.0011134415431003704
4.0,0.00010011951761709295,-6.334276,6.6009275e-06,-3.1670625,-3.1670625,-3.1670563,-3.1670573,1.9665669,6.4896708,0.0011145630019220047
4.0,0.0001002366806669449,-6.3531976,4.0616273e-05,-3.1765318,-3.1765318,-3.176526,-3.1765246,1.9681259,6.494816,0.0011168094772760057
4.0,0.00010047100676664876,-6.3905883,6.809181e-06,-3.1952186,-3.1952186,-3.1952124,-3.1952133,1.9712621,6.505165,0.0011213167580479643
4.0,0.00010093965896605648,-6.463787,4.102369e-05,-3.2318265,-3.2318265,-3.2318208,-3.2318194,1.9776057,6.5260987,0.0011303894309342799
4.0,0.00010187696336487192,-6.6038303,7.5910575e-06,-3.3018396,-3.3018396,-3.3018334,-3.3018346,1.9905664,6.5688696,0.0011487733979150632
4.0,0.0001037515721625028,-6.860125,4.246293e-05,-3.4299955,-3.4299955,-3.4299898,-3.4299886,2.0174925,6.657726,0.0011705447065892137
4.0,0.00010511869216563444,-7.0279803,9.119816e-06,-3.5139148,-3.5139148,-3.5139086,-3.5139098,2.037904,6.7250834,0.0011874287510857343
4.0,0.0001062154835743261,-7.151979,4.350243e-05,-3.5759227,-3.5759227,-3.575917,-3.5759158,2.0546992,6.7805066,0.0011990611409225128
4.0,0.00010678858486083426,-7.213143,9.77396e-06,-3.6064963,-3.6064963,-3.6064901,-3.6064913,2.0636122,6.8099203,0.0012059925056566332
4.0,0.00010720194163714917,-7.255778,4.386433e-05,-3.6278224,-3.6278224,-3.6278167,-3.6278155,2.070096,6.831317,0.0012113202008168043
4.0,0.00010754206954187429,-7.2898664,1.0036377e-05,-3.6448584,-3.6448584,-3.6448522,-3.6448534,2.0754642,6.8490314,0.001216240521494449
4.0,0.00010789421717052307,-7.324192,4.4088178e-05,-3.6620297,-3.6620297,-3.662024,-3.6620228,2.0810523,6.8674726,0.0012210896592314967
4.0,0.00010822067068024051,-7.3549185,1.0229931e-05,-3.6773846,-3.6773846,-3.6773784,-3.6773796,2.0862594,6.884656,0.0012258084173679658
4.0,0.00010855128039891077,-7.3846755,4.422857e-05,-3.692272,-3.692272,-3.6922662,-3.692265,2.0915573,6.9021387,0.0012305804568332741
4.0,0.00010888179111757312,-7.412314,1.0285007e-05,-3.7060828,-3.7060828,-3.7060766,-3.7060776,2.0968764,6.919692,0.001235438637597034
4.0,0.0001092209245310121,-7.4372373,4.412731e-05,-3.7185535,-3.7185535,-3.7185478,-3.7185466,2.1023545,6.93777,0.0012405292530506611
4.0,0.00010957982166581196,-7.4575434,9.922125e-06,-3.7286987,-3.7286987,-3.7286925,-3.7286937,2.1081688,6.9569573,0.0012461174040256059
4.0,0.00010998295684529456,-7.469939,4.3390803e-05,-3.7349067,-3.7349067,-3.734901,-3.7348998,2.114709,6.9785395,0.0012529280860401014
4.0,0.00011050282965292045,-7.467533,8.735353e-06,-3.7336967,-3.7336967,-3.7336905,-3.7336917,2.1231332,7.006339,0.0012605920331662894
4.0,0.00011101337643196019,-7.44825,4.209178e-05,-3.7240648,-3.7240648,-3.724059,-3.724058,2.1313717,7.0335264,0.0012680550587899962
4.0,0.00011149849319780044,-7.4194136,7.679369e-06,-3.7096395,-3.7096395,-3.7096334,-3.7096345,2.1391497,7.0591936,0.001275630072764599
4.0,0.00011201664490781178,-7.3818455,4.1220683e-05,-3.6908648,-3.6908648,-3.690859,-3.690858,2.1473904,7.0863876,0.0012844803927175995
4.0,0.00011266168964590853,-7.3297653,6.837656e-06,-3.664817,-3.664817,-3.664811,-3.664812,2.157542,7.1198893,0.00129699718122144
4.0,0.00011364628020578036,-7.246101,4.023349e-05,-3.6229944,-3.6229944,-3.6229887,-3.6229877,2.172796,7.170227,0.0013135224120954896
4.0,0.00011478310475948155,-7.1500306,5.7496495e-06,-3.5749521,-3.5749521,-3.574946,-3.574947,2.190043,7.227142,0.0013317929881141216
4.0,0.00011595495638274589,-7.055825,3.9212544e-05,-3.5278587,-3.5278587,-3.527853,-3.527852,2.207424,7.284499,0.0013524009808461447
4.0,0.0001173462915956938,-6.9526496,4.7682925e-06,-3.4762635,-3.4762635,-3.4762573,-3.4762585,2.2275677,7.350973,0.0013776689821458892
4.0,0.00011904116402315019,-6.8407154,3.8195973e-05,-3.4203057,-3.4203057,-3.4203002,-3.420299,2.2514448,7.4297676,0.00140989555364761
4.0,0.00012119936729255427,-6.7191725,3.7101e-06,-3.3595269,-3.3595269,-3.3595207,-3.3595219,2.2809181,7.5270305,0.0014521405144893482
4.0,0.00012396236972763897,-6.594061,3.7120695e-05,-3.2969806,-3.2969806,-3.296975,-3.296974,2.317352,7.6472626,0.0015104616489886326
4.0,0.00012778136835106226,-6.4668145,2.662497e-06,-3.2333503,-3.2333503,-3.233344,-3.2333453,2.365774,7.8070545,0.00160054169153533
4.0,0.00013371671473560366,-6.3446965,3.617254e-05,-3.1723008,-3.1723008,-3.172295,-3.1722941,2.4377284,8.044503,0.0017161796739093252
4.0,0.00013957495674750612,-6.2851634,2.0856664e-06,-3.1425266,-3.1425266,-3.1425204,-3.1425216,2.505911,8.269507,0.0018573569345513223
4.0,0.00014734212046751562,-6.2586303,3.6097583e-05,-3.1292696,-3.1292696,-3.1292639,-3.1292627,2.5934823,8.558492,0.002039569055820142
4.0,0.00015599320198887186,-6.2676587,2.417203e-06,-3.133776,-3.133776,-3.1337698,-3.133771,2.6884103,8.871754,0.0022619917265202312
4.0,0.00016599320198887186,-6.3019176,3.681225e-05,-3.1509144,-3.1509144,-3.1509087,-3.1509075,2.7957392,9.22594,0.002447432372802928
4.0,0.00017037216791580527,-5.9198203,-3.340935e-06,-2.9598687,-2.9598687,-2.9598625,-2.9598637,2.83931,9.369723,0.002544311829897338
4.0,0.00017327640022337778,-5.408412,2.7301621e-05,-2.7041786,-2.7041786,-2.7041728,-2.704172,2.8638988,9.450867,0.002610709113664393
4.0,0.0001752784328754667,-5.0436363,-9.304937e-06,-2.5217872,-2.5217872,-2.5217807,-2.5217822,2.8780708,9.497634,0.002660538636957207
4.0,0.00017692225878024876,-4.7606754,2.3537788e-05,-2.3803167,-2.3803167,-2.380311,-2.3803098,2.8880394,9.53053,0.0027076586586968123
4.0,0.0001787022875181774,-4.480976,-1.2280561e-05,-2.2404623,-2.2404623,-2.2404559,-2.2404573,2.8972738,9.561004,0.0027661927970170697
