config_id,t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
6.0,0.020087775504823515,-0.24410002,-0.24410002,-0.0010978294,-0.0010978294,-0.0012209926,-0.0011187631,0.961272,3.1721976,0.14885614357030091
6.0,0.020088131414749966,-0.3060326,-0.3060326,0.0011332891,0.0011332891,0.0012538978,0.0011520287,0.9608618,3.1708438,0.14885718413113275
6.0,0.02008845856929066,-0.35536444,-0.35536444,-0.0010951271,-0.0010951271,-0.0012212549,-0.0011190312,0.96059865,3.1699755,0.14885835383661575
6.0,0.02008889967548634,-0.43993217,-0.43993217,0.0011300199,0.0011300199,0.0012532937,0.0011514716,0.96042436,3.1694005,0.14885971593426198
6.0,0.020089353517610094,-0.51936257,-0.51936257,-0.0010932541,-0.0010932541,-0.0012216213,-0.0011194,0.9604744,3.1695654,0.14886139419809272
6.0,0.020090002241776695,-0.6397141,-0.6397141,0.0011275979,0.0011275979,0.0012527724,0.0011509416,0.96093214,3.171076,0.1488634360163485
6.0,0.020090693649946877,-0.7391157,-0.7391157,-0.0010921448,-0.0010921448,-0.0012219272,-0.0011197762,0.96186984,3.1741705,0.1488661303960253
6.0,0.02009176723178371,-0.8691179,-0.8691179,0.0011258494,0.0011258494,0.0012522965,0.0011503944,0.96404165,3.1813374,0.14886940202310475
6.0,0.020092827128414224,-0.9381067,-0.9381067,-0.0010916942,-0.0010916942,-0.0012222839,-0.0011202429,0.9667891,3.1904042,0.14887409042290908
6.0,0.02009480725687322,-0.97663426,-0.97663426,0.001124443,0.001124443,0.0012517562,0.0011497417,0.9724751,3.209168,0.14888029671773542
6.0,0.020096804456788752,-0.91016865,-0.91016865,-0.0010919997,-0.0010919997,-0.0012229345,-0.0011209999,0.977952,3.2272415,0.14888779190691478
6.0,0.02009955692837019,-0.7830334,-0.7830334,0.0011229798,0.0011229798,0.0012508178,0.0011487713,0.98380727,3.2465641,0.148892895180363
6.0,0.020100000001,-0.7568174,-0.7568174,-0.0010913515,-0.0010913515,-0.0012235416,-0.0011216118,0.98454094,3.248985,0.14889360382320818
6.0,0.020100000002,-0.75712454,-0.75712454,-0.0009464031,-0.0009464031,-0.0010340427,-0.00093151024,0.9845409,3.248985,0.14889360385039763
6.0,0.020100000018,-0.76075155,-0.76075155,0.00018532551,0.00018532551,0.0005078435,0.0004612314,0.98454016,3.2489827,0.14889360392716772
6.0,0.02010000005,-0.7586249,-0.7586249,-0.0005015055,-0.0005015055,-0.00039019654,-0.00034913918,0.9845408,3.2489848,0.14889360404052898
6.0,0.0201000000888783,-0.76038074,-0.76038074,8.888221e-05,8.888221e-05,0.00033009076,0.0003004587,0.9845405,3.2489839,0.14889360420951345
6.0,0.02010000015565636,-0.75893176,-0.75893176,-0.00036344558,-0.00036344558,-0.0002612034,-0.00023717678,0.98454094,3.2489853,0.14889360442937716
6.0,0.020100000226346434,-0.7601995,-0.7601995,7.623133e-05,7.623133e-05,0.00025516833,0.00023487945,0.98454076,3.2489846,0.14889360473795502
6.0,0.020100000348592422,-0.75904,-0.75904,-0.00027970574,-0.00027970574,-0.00021138505,-0.00019293395,0.98454124,3.248986,0.1488936051694972
6.0,0.020100000496164797,-0.7601117,-0.7601117,9.967893e-05,9.967893e-05,0.00022384801,0.0002071527,0.98454124,3.248986,0.14889360587757028
6.0,0.020100000791309545,-0.7590633,-0.7590633,-0.00021127687,-0.00021127687,-0.00019166082,-0.00017530692,0.9845419,3.2489884,0.14889360696996964
6.0,0.02010000117917795,-0.7600503,-0.7600503,0.00014674086,0.00014674086,0.00021291814,0.00019732416,0.9845423,3.2489898,0.14889360819458217
6.0,0.020100001556987178,-0.75904775,-0.75904775,-0.00016423498,-0.00016423498,-0.00018194158,-0.00016664425,0.98454314,3.2489922,0.14889360944760266
