t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
0.0001,-5.924731,-5.924731,-3.34E-05,-3.34E-05,-5.9246163,-5.9245977,0.8759467,2.8030295,2.63E-05
0.0001,-5.924747,-5.924747,2.02E-05,2.02E-05,-5.92461,-5.924625,0.8759478,2.8030329,2.63E-05
0.0001,-5.9247465,-5.9247465,-1.83E-05,-1.83E-05,-5.924653,-5.924639,0.87595,2.8030398,2.63E-05
0.0001,-5.924766,-5.924766,1.85E-05,1.85E-05,-5.9246554,-5.9246683,0.87595385,2.8030522,2.63E-05
0.0001,-5.9247823,-5.9247823,-1.58E-05,-1.58E-05,-5.9247127,-5.9247,0.8759618,2.803078,2.63E-05
0.000100001,-5.924848,-5.924848,1.83E-05,1.83E-05,-5.9247503,-5.9247627,0.8759776,2.8031282,2.63E-05
0.000100002,-5.924962,-5.924962,-1.55E-05,-1.55E-05,-5.9248924,-5.9248796,0.8760092,2.8032296,2.63E-05
0.000100004,-5.9252133,-5.9252133,1.81E-05,1.81E-05,-5.9251156,-5.925128,0.87607235,2.8034317,2.63E-05
0.000100007,-5.9256926,-5.9256926,-1.54E-05,-1.54E-05,-5.9256234,-5.9256105,0.87619877,2.803836,2.64E-05
0.000100015,-5.926676,-5.926676,1.81E-05,1.81E-05,-5.926578,-5.926591,0.87645155,2.804645,2.64E-05
0.000100029,-5.928618,-5.928618,-1.54E-05,-1.54E-05,-5.928549,-5.928536,0.8769573,2.8062632,2.64E-05
0.000100059,-5.9325194,-5.9325194,1.81E-05,1.81E-05,-5.9324217,-5.9324346,0.8779692,2.8095016,2.65E-05
0.000100118,-5.9402704,-5.9402704,-1.54E-05,-1.54E-05,-5.9402018,-5.940189,0.8799949,2.8159838,2.68E-05
0.000100235,-5.9556828,-5.9556828,1.81E-05,1.81E-05,-5.955585,-5.9555974,0.8840536,2.8289716,2.72E-05
0.000100471,-5.9860277,-5.9860277,-1.54E-05,-1.54E-05,-5.9859586,-5.9859457,0.8921999,2.8550394,2.81E-05
0.000100941,-6.04496,-6.04496,1.80E-05,1.80E-05,-6.0448623,-6.0448747,0.90860444,2.9075341,3.00E-05
0.000101883,-6.15594,-6.15594,-1.55E-05,-1.55E-05,-6.155871,-6.155858,0.9418362,3.0138757,3.23E-05
0.000102572,-6.2315946,-6.2315946,1.79E-05,1.79E-05,-6.2314963,-6.231509,0.96650016,3.0928006,3.42E-05
0.00010313,-6.2894907,-6.2894907,-1.56E-05,-1.56E-05,-6.2894216,-6.2894087,0.98664653,3.1572688,3.56E-05
0.000103505,-6.3268714,-6.3268714,1.78E-05,1.78E-05,-6.3267736,-6.3267865,1.0003035,3.2009714,3.66E-05
0.000103756,-6.3511147,-6.3511147,-1.57E-05,-1.57E-05,-6.351046,-6.351033,1.0094718,3.2303097,3.74E-05
0.000103975,-6.371766,-6.371766,1.78E-05,1.78E-05,-6.371669,-6.371681,1.0174909,3.2559707,3.81E-05
0.000104201,-6.3925,-6.3925,-1.57E-05,-1.57E-05,-6.3924313,-6.3924184,1.0257877,3.2825208,3.88E-05
0.000104411,-6.4111876,-6.4111876,1.77E-05,1.77E-05,-6.4110904,-6.4111032,1.0335351,3.3073123,3.96E-05
0.000104625,-6.4292583,-6.4292583,-1.57E-05,-1.57E-05,-6.42919,-6.4291773,1.041425,3.33256,4.03E-05
0.000104839,-6.445907,-6.445907,1.77E-05,1.77E-05,-6.4458113,-6.4458237,1.0493318,3.3578618,4.11E-05
0.000105058,-6.4605155,-6.4605155,-1.57E-05,-1.57E-05,-6.46045,-6.4604373,1.0574777,3.3839285,4.19E-05
0.000105291,-6.47159,-6.47159,1.78E-05,1.78E-05,-6.471498,-6.471511,1.0661265,3.411605,4.28E-05
0.000105556,-6.4761863,-6.4761863,-1.56E-05,-1.56E-05,-6.4761267,-6.476114,1.0759505,3.4430413,4.39E-05
0.000105897,-6.4666586,-6.4666586,1.80E-05,1.80E-05,-6.4665723,-6.466585,1.0885786,3.4834511,4.54E-05
0.000106363,-6.429363,-6.429363,-1.54E-05,-1.54E-05,-6.4293075,-6.429295,1.1057358,3.5383544,4.71E-05
0.000106737,-6.3854256,-6.3854256,1.81E-05,1.81E-05,-6.38534,-6.385353,1.1193631,3.5819619,4.87E-05
0.000107188,-6.3218136,-6.3218136,-1.53E-05,-1.53E-05,-6.3217573,-6.3217444,1.1356496,3.6340785,5.07E-05
0.000107684,-6.2436748,-6.2436748,1.81E-05,1.81E-05,-6.2435865,-6.2436,1.1533023,3.6905673,5.39E-05
0.000108676,-6.0741916,-6.0741916,-1.54E-05,-1.54E-05,-6.074129,-6.0741167,1.1877513,3.800804,5.87E-05
0.000109834,-5.870153,-5.870153,1.80E-05,1.80E-05,-5.870056,-5.8700695,1.2264568,3.9246619,6.46E-05
0.000111111,-5.6505404,-5.6505404,-1.55E-05,-1.55E-05,-5.65047,-5.650457,1.2672983,4.055355,7.14E-05
0.000112502,-5.4267483,-5.4267483,1.78E-05,1.78E-05,-5.4266434,-5.4266562,1.3097085,4.1910667,8.04E-05
0.000114391,-5.155758,-5.155758,-1.57E-05,-1.57E-05,-5.1556783,-5.1556654,1.3640944,4.365102,9.39E-05
0.000117035,-4.843069,-4.843069,1.75E-05,1.75E-05,-4.842954,-4.842967,1.4349084,4.591707,0.000113285
0.000120268,-4.5559015,-4.5559015,-1.61E-05,-1.61E-05,-4.5558124,-4.5557995,1.5147746,4.8472786,0.000136516
0.000123362,-4.361104,-4.361104,1.72E-05,1.72E-05,-4.360981,-4.3609943,1.5858568,5.074742,0.000162346
0.000126687,-4.2160344,-4.2160344,-1.64E-05,-1.64E-05,-4.215939,-4.215926,1.65801,5.305632,0.000190943
0.000129864,-4.123058,-4.123058,1.69E-05,1.69E-05,-4.1229305,-4.122944,1.7239286,5.516571,0.000224997
0.000133849,-4.049533,-4.049533,-1.66E-05,-1.66E-05,-4.0494347,-4.049422,1.8036586,5.771708,0.000266999
0.000137934,-4.008502,-4.008502,1.67E-05,1.67E-05,-4.0083723,-4.008385,1.8829349,6.025392,0.000301124
0.000139864,-3.9063852,-3.9063852,-1.65E-05,-1.65E-05,-3.9062908,-3.906278,1.919144,6.141261,0.000319966
0.000141131,-3.6279697,-3.6279697,1.75E-05,1.75E-05,-3.627859,-3.6278725,1.941144,6.211661,0.000332008
0.000141862,-3.4254963,-3.4254963,-1.62E-05,-1.62E-05,-3.4254134,-3.4254005,1.9526751,6.2485604,0.00034163
0.000142708,-3.1775372,-3.1775372,1.76E-05,1.76E-05,-3.1774344,-3.1774478,1.9648023,6.2873673,0.00035279
0.000143668,-2.8964264,-2.8964264,-1.62E-05,-1.62E-05,-2.8963513,-2.8963385,1.9769326,6.3261847,0.000364518
0.000144584,-2.6418502,-2.6418502,1.75E-05,1.75E-05,-2.6417542,-2.6417675,1.9869446,6.3582225,0.00037698
0.000145641,-2.373287,-2.373287,-1.63E-05,-1.63E-05,-2.373218,-2.3732052,1.9967618,6.389638,0.000391225
0.000146817,-2.1127644,-2.1127644,1.74E-05,1.74E-05,-2.1126742,-2.1126876,2.0057254,6.4183207,0.000407333
0.000148144,-1.8677957,-1.8677957,-1.65E-05,-1.65E-05,-1.8677324,-1.8677194,2.0137403,6.443969,0.000425675
0.000149644,-1.64888,-1.64888,1.72E-05,1.72E-05,-1.6487952,-1.6488085,2.02063,6.466016,0.000446809
0.000151379,-1.4604055,-1.4604055,-1.67E-05,-1.67E-05,-1.4603474,-1.4603343,2.0263965,6.484469,0.000470568
0.00015326,-1.3175623,-1.3175623,1.70E-05,1.70E-05,-1.3174826,-1.3174958,2.0307107,6.4982743,0.000498668
0.000155638,-1.2010665,-1.2010665,-1.69E-05,-1.69E-05,-1.2010134,-1.2010003,2.0342476,6.509592,0.000531866
0.000158274,-1.126399,-1.126399,1.68E-05,1.68E-05,-1.1263244,-1.1263375,2.0366051,6.5171366,0.000565154
0.000160653,-1.0884767,-1.0884767,-1.70E-05,-1.70E-05,-1.0884281,-1.088415,2.0379014,6.521284,0.000600053
0.000163526,-1.0625702,-1.0625702,1.68E-05,1.68E-05,-1.0624996,-1.0625128,2.038896,6.524467,0.00063786
0.000166338,-1.0488733,-1.0488733,-1.70E-05,-1.70E-05,-1.0488286,-1.0488155,2.0395215,6.5264688,0.000684418
0.000170522,-1.0382149,-1.0382149,1.67E-05,1.67E-05,-1.0381486,-1.0381618,2.0401318,6.5284214,0.000737727
0.000174343,-1.0333565,-1.0333565,-1.71E-05,-1.71E-05,-1.0333161,-1.033303,2.0405009,6.529603,0.000809366
0.000181275,-1.0285944,-1.0285944,1.67E-05,1.67E-05,-1.0285325,-1.0285456,2.0409555,6.531058,0.000903306
0.000188438,-1.0260793,-1.0260793,-1.71E-05,-1.71E-05,-1.0260435,-1.0260304,2.0412557,6.532018,0.001015954
0.000198172,-1.0240611,-1.0240611,1.66E-05,1.66E-05,-1.0240031,-1.0240163,2.041519,6.5328608,0.001146505
0.000208015,-1.0229309,-1.0229309,-1.72E-05,-1.72E-05,-1.0228984,-1.0228853,2.0416815,6.533381,0.001278848
0.000218015,-1.0222914,-1.0222914,1.66E-05,1.66E-05,-1.0222358,-1.0222489,2.0417871,6.533719,0.001412252
0.000228015,-1.0218428,-1.0218428,-1.72E-05,-1.72E-05,-1.021812,-1.0217987,2.0418563,6.53394,0.001545666
0.000238015,-1.0215951,-1.0215951,1.66E-05,1.66E-05,-1.0215405,-1.0215536,2.0419018,6.534086,0.001679086
0.000248015,-1.0214038,-1.0214038,-1.72E-05,-1.72E-05,-1.0213735,-1.0213604,2.0419326,6.5341845,0.001812509
0.000258015,-1.0213025,-1.0213025,1.66E-05,1.66E-05,-1.0212483,-1.0212615,2.0419533,6.5342507,0.001945936
0.000268015,-1.0212084,-1.0212084,-1.72E-05,-1.72E-05,-1.0211785,-1.0211654,2.0419674,6.5342956,0.002079364
0.000278015,-1.0211704,-1.0211704,1.66E-05,1.66E-05,-1.0211164,-1.0211295,2.0419772,6.534327,0.002212793
0.000288015,-1.0211188,-1.0211188,-1.72E-05,-1.72E-05,-1.021089,-1.0210758,2.0419838,6.534348,0.002346224
0.000298015,-1.021109,-1.021109,1.66E-05,1.66E-05,-1.0210552,-1.0210683,2.0419884,6.5343623,0.002479655
0.000308015,-1.0210768,-1.0210768,-1.72E-05,-1.72E-05,-1.0210471,-1.021034,2.0419915,6.534373,0.002613086
0.000318015,-1.0210803,-1.0210803,1.66E-05,1.66E-05,-1.0210265,-1.0210396,2.0419936,6.5343795,0.002746518
0.000328015,-1.0210571,-1.0210571,-1.72E-05,-1.72E-05,-1.0210274,-1.0210143,2.041995,6.5343843,0.002879949
0.000338015,-1.0210667,-1.0210667,1.66E-05,1.66E-05,-1.0210129,-1.021026,2.041996,6.5343876,0.003013381
0.000348015,-1.0210478,-1.0210478,-1.72E-05,-1.72E-05,-1.0210181,-1.021005,2.0419967,6.53439,0.003146813
0.000358015,-1.0210601,-1.0210601,1.66E-05,1.66E-05,-1.0210063,-1.0210196,2.0419972,6.534391,0.003280245
0.000368015,-1.0210434,-1.0210434,-1.72E-05,-1.72E-05,-1.0210139,-1.0210007,2.0419977,6.5343924,0.003413677
0.000378015,-1.0210571,-1.0210571,1.66E-05,1.66E-05,-1.0210034,-1.0210165,2.041998,6.534393,0.00354711
0.000388015,-1.0210414,-1.0210414,-1.72E-05,-1.72E-05,-1.0210117,-1.0209986,2.041998,6.5343933,0.003680542
0.000398015,-1.0210556,-1.0210556,1.66E-05,1.66E-05,-1.0210018,-1.0210149,2.0419981,6.5343943,0.003813974
0.000408015,-1.0210404,-1.0210404,-1.72E-05,-1.72E-05,-1.0210108,-1.0209976,2.0419981,6.5343943,0.003947406
0.000418015,-1.0210549,-1.0210549,1.66E-05,1.66E-05,-1.0210011,-1.0210142,2.0419981,6.5343943,0.004080838
0.000428015,-1.02104,-1.02104,-1.72E-05,-1.72E-05,-1.0210104,-1.0209973,2.0419984,6.5343947,0.004214271
0.000438015,-1.0210545,-1.0210545,1.66E-05,1.66E-05,-1.0210007,-1.0210139,2.0419984,6.5343947,0.004347703
0.000448015,-1.0210397,-1.0210397,-1.72E-05,-1.72E-05,-1.0210102,-1.020997,2.0419984,6.5343947,0.004481135
0.000458015,-1.0210544,-1.0210544,1.66E-05,1.66E-05,-1.0210006,-1.0210137,2.0419984,6.5343947,0.004614567
0.000468015,-1.0210397,-1.0210397,-1.72E-05,-1.72E-05,-1.02101,-1.0209969,2.0419984,6.5343947,0.004748
0.000478015,-1.0210543,-1.0210543,1.66E-05,1.66E-05,-1.0210005,-1.0210136,2.0419984,6.5343947,0.004881432
0.000488015,-1.0210397,-1.0210397,-1.72E-05,-1.72E-05,-1.02101,-1.0209969,2.0419984,6.5343947,0.005014864
0.000498015,-1.0210541,-1.0210541,1.66E-05,1.66E-05,-1.0210004,-1.0210135,2.0419984,6.5343947,0.005148296
0.000508015,-1.0210397,-1.0210397,-1.72E-05,-1.72E-05,-1.02101,-1.0209969,2.0419984,6.5343947,0.005281729
0.000518015,-1.0210541,-1.0210541,1.66E-05,1.66E-05,-1.0210004,-1.0210135,2.0419984,6.5343947,0.005415161
0.000528015,-1.0210397,-1.0210397,-1.72E-05,-1.72E-05,-1.0210102,-1.020997,2.0419984,6.5343947,0.005548593
0.000538015,-1.021054,-1.021054,1.66E-05,1.66E-05,-1.0210003,-1.0210134,2.0419984,6.5343947,0.005682025
0.000548015,-1.0210397,-1.0210397,-1.72E-05,-1.72E-05,-1.0210102,-1.020997,2.0419984,6.5343947,0.005815458
0.000558015,-1.021054,-1.021054,1.66E-05,1.66E-05,-1.0210003,-1.0210134,2.0419984,6.5343947,0.00594889
0.000568015,-1.0210397,-1.0210397,-1.72E-05,-1.72E-05,-1.0210102,-1.020997,2.0419984,6.5343947,0.006082322
0.000578015,-1.021054,-1.021054,1.66E-05,1.66E-05,-1.0210003,-1.0210134,2.0419984,6.5343947,0.006215754
0.000588015,-1.0210398,-1.0210398,-1.72E-05,-1.72E-05,-1.0210102,-1.020997,2.0419984,6.5343947,0.006349186
0.000598015,-1.021054,-1.021054,1.66E-05,1.66E-05,-1.0210003,-1.0210134,2.0419984,6.5343947,0.006482619
0.000608015,-1.0210398,-1.0210398,-1.72E-05,-1.72E-05,-1.0210103,-1.020997,2.0419984,6.5343947,0.006616051
0.000618015,-1.0210539,-1.0210539,1.66E-05,1.66E-05,-1.0210001,-1.0210133,2.0419984,6.5343947,0.006749483
0.000628015,-1.0210398,-1.0210398,-1.72E-05,-1.72E-05,-1.0210103,-1.0209972,2.0419984,6.5343947,0.006882915
0.000638015,-1.0210539,-1.0210539,1.66E-05,1.66E-05,-1.0210001,-1.0210133,2.0419984,6.5343947,0.007016348
0.000648015,-1.0210398,-1.0210398,-1.72E-05,-1.72E-05,-1.0210103,-1.0209972,2.0419984,6.5343947,0.00714978
0.000658015,-1.0210539,-1.0210539,1.66E-05,1.66E-05,-1.0210001,-1.0210133,2.0419984,6.5343947,0.007283212
0.000668015,-1.02104,-1.02104,-1.72E-05,-1.72E-05,-1.0210103,-1.0209972,2.0419984,6.5343947,0.007416644
0.000678015,-1.0210539,-1.0210539,1.66E-05,1.66E-05,-1.0210001,-1.0210133,2.0419984,6.5343947,0.007550077
0.000688015,-1.02104,-1.02104,-1.72E-05,-1.72E-05,-1.0210104,-1.0209972,2.0419984,6.5343947,0.007683509
0.000698015,-1.0210538,-1.0210538,1.66E-05,1.66E-05,-1.021,-1.0210131,2.0419984,6.5343947,0.007816941
0.000708015,-1.02104,-1.02104,-1.72E-05,-1.72E-05,-1.0210104,-1.0209973,2.0419984,6.5343947,0.007950373
0.000718015,-1.0210538,-1.0210538,1.66E-05,1.66E-05,-1.021,-1.0210131,2.0419984,6.5343947,0.008083806
0.000728015,-1.02104,-1.02104,-1.72E-05,-1.72E-05,-1.0210104,-1.0209973,2.0419984,6.5343947,0.008217238
0.000738015,-1.0210538,-1.0210538,1.66E-05,1.66E-05,-1.021,-1.0210131,2.0419984,6.5343947,0.00835067
0.000748015,-1.0210401,-1.0210401,-1.72E-05,-1.72E-05,-1.0210104,-1.0209973,2.0419984,6.5343947,0.008484102
0.000758015,-1.0210538,-1.0210538,1.66E-05,1.66E-05,-1.021,-1.0210131,2.0419984,6.5343947,0.008617534
0.000768015,-1.0210401,-1.0210401,-1.72E-05,-1.72E-05,-1.0210104,-1.0209973,2.0419984,6.5343947,0.008750967
0.000778015,-1.0210537,-1.0210537,1.66E-05,1.66E-05,-1.0209999,-1.021013,2.0419984,6.5343947,0.008884399
0.000788015,-1.0210401,-1.0210401,-1.72E-05,-1.72E-05,-1.0210105,-1.0209974,2.0419984,6.5343947,0.009017831
0.000798015,-1.0210537,-1.0210537,1.66E-05,1.66E-05,-1.0209999,-1.021013,2.0419984,6.5343947,0.009151263
0.000808015,-1.0210401,-1.0210401,-1.72E-05,-1.72E-05,-1.0210105,-1.0209974,2.0419984,6.5343947,0.009284696
0.000818015,-1.0210537,-1.0210537,1.66E-05,1.66E-05,-1.0209999,-1.021013,2.0419984,6.5343947,0.009418128
0.000828015,-1.0210401,-1.0210401,-1.72E-05,-1.72E-05,-1.0210105,-1.0209974,2.0419984,6.5343947,0.00955156
0.000838015,-1.0210537,-1.0210537,1.66E-05,1.66E-05,-1.0209999,-1.021013,2.0419984,6.5343947,0.009684992
0.000848015,-1.0210402,-1.0210402,-1.72E-05,-1.72E-05,-1.0210105,-1.0209974,2.0419984,6.5343947,0.009818425
0.000858015,-1.0210537,-1.0210537,1.66E-05,1.66E-05,-1.0209999,-1.021013,2.0419984,6.5343947,0.009951857
0.000868015,-1.0210402,-1.0210402,-1.72E-05,-1.72E-05,-1.0210106,-1.0209975,2.0419984,6.5343947,0.010085289
0.000878015,-1.0210536,-1.0210536,1.66E-05,1.66E-05,-1.0209998,-1.0210129,2.0419984,6.5343947,0.010218721
0.000888015,-1.0210402,-1.0210402,-1.72E-05,-1.72E-05,-1.0210106,-1.0209975,2.0419984,6.5343947,0.010352154
0.000898015,-1.0210536,-1.0210536,1.66E-05,1.66E-05,-1.0209998,-1.0210129,2.0419984,6.5343947,0.010485586
0.000908015,-1.0210402,-1.0210402,-1.72E-05,-1.72E-05,-1.0210106,-1.0209975,2.0419984,6.5343947,0.010619018
0.000918015,-1.0210536,-1.0210536,1.66E-05,1.66E-05,-1.0209998,-1.0210129,2.0419984,6.5343947,0.01075245
0.000928015,-1.0210402,-1.0210402,-1.72E-05,-1.72E-05,-1.0210106,-1.0209975,2.0419984,6.5343947,0.010885882
0.000938015,-1.0210536,-1.0210536,1.66E-05,1.66E-05,-1.0209998,-1.0210129,2.0419984,6.5343947,0.011019315
0.000948015,-1.0210403,-1.0210403,-1.72E-05,-1.72E-05,-1.0210106,-1.0209975,2.0419984,6.5343947,0.011152747
0.000958015,-1.0210534,-1.0210534,1.66E-05,1.66E-05,-1.0209997,-1.0210129,2.0419984,6.5343947,0.011286179
0.000968015,-1.0210403,-1.0210403,-1.72E-05,-1.72E-05,-1.0210108,-1.0209976,2.0419984,6.5343947,0.011419611
0.000978015,-1.0210534,-1.0210534,1.66E-05,1.66E-05,-1.0209997,-1.0210128,2.0419984,6.5343947,0.011553044
0.000988015,-1.0210403,-1.0210403,-1.72E-05,-1.72E-05,-1.0210108,-1.0209976,2.0419984,6.5343947,0.011686476
0.000998015,-1.0210534,-1.0210534,1.66E-05,1.66E-05,-1.0209997,-1.0210128,2.0419984,6.5343947,0.011766435
0.001,-1.0210404,-1.0210404,-1.72E-05,-1.72E-05,-1.0210108,-1.0209976,2.0419984,6.5343947,0.011779678
0.001,-1.0210514,-1.0210514,-6.10E-06,-6.10E-06,-1.0210059,-1.0210048,2.0419984,6.5343947,0.011779678
0.001,-1.0210449,-1.0210449,2.86E-06,2.86E-06,-1.0210017,-1.0210013,2.0419984,6.5343943,0.011779678
0.001,-1.021047,-1.021047,-2.90E-06,-2.90E-06,-1.0210032,-1.0210038,2.0419984,6.5343943,0.011779679
0.001,-1.0210452,-1.0210452,1.83E-06,1.83E-06,-1.0210038,-1.0210029,2.0419984,6.5343947,0.011779679
0.001,-1.0210459,-1.0210459,-2.19E-06,-2.19E-06,-1.0210028,-1.0210037,2.0419984,6.5343947,0.01177968
0.001,-1.0210453,-1.0210453,1.56E-06,1.56E-06,-1.0210043,-1.0210034,2.0419984,6.5343947,0.011779683
0.001,-1.0210458,-1.0210458,-2.04E-06,-2.04E-06,-1.0210028,-1.0210037,2.0419984,6.5343947,0.011779688
0.001000001,-1.0210453,-1.0210453,1.50E-06,1.50E-06,-1.0210044,-1.0210035,2.0419984,6.5343947,0.011779697
0.001000002,-1.0210458,-1.0210458,-2.01E-06,-2.01E-06,-1.0210029,-1.0210038,2.0419984,6.5343947,0.011779716
0.001000004,-1.0210454,-1.0210454,1.48E-06,1.48E-06,-1.0210048,-1.0210037,2.0419984,6.5343947,0.011779755
0.001000008,-1.021046,-1.021046,-2.00E-06,-2.00E-06,-1.0210032,-1.0210043,2.0419984,6.5343947,0.011779831
0.001000015,-1.021046,-1.021046,1.48E-06,1.48E-06,-1.0210054,-1.0210044,2.0419984,6.5343947,0.011779984
0.001000031,-1.0210469,-1.0210469,-2.00E-06,-2.00E-06,-1.0210041,-1.021005,2.0419984,6.5343947,0.011780291
0.001000061,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.011780904
0.001000122,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.011782129
0.001000245,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.011784581
0.00100049,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.011789483
0.00100098,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.011799289
0.00100196,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.011818899
0.001003919,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.01185812
0.001007838,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.011936562
0.001015677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.012055573
0.001025677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.012189005
0.001035677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.012322437
0.001045677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.01245587
0.001055677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.012589302
0.001065677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.012722734
0.001075677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.012856166
0.001085677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.012989599
0.001095677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.013123031
0.001105677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.013256463
0.001115677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.013389895
0.001125677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.013523328
0.001135677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.01365676
0.001145677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.013790192
0.001155677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.013923624
0.001165677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.014057056
0.001175677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.014190489
0.001185677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.014323921
0.001195677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.014457353
0.001205677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.014590785
0.001215677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.014724218
0.001225677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.01485765
0.001235677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.014991082
0.001245677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.015124514
0.001255677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.015257947
0.001265677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.015391379
0.001275677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.015524811
0.001285677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.015658243
0.001295677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.015791676
0.001305677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.015925108
0.001315677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.01605854
0.001325677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.016191972
0.001335677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.016325404
0.001345677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.016458837
0.001355677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.016592269
0.001365677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.016725701
0.001375677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.016859133
0.001385677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.016992566
0.001395677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.017125998
0.001405677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.01725943
