t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
0.010000006,-1.4797292,-1.4797292,-1.4797275,-1.4797275,-1.479724,-1.479724,2.9594288,9.766114,0.285461267
0.010000011,-1.4797274,-1.4797274,-1.4797269,-1.4797269,-1.4797256,-1.4797257,2.9594288,9.766114,0.285461447
0.010000018,-1.4797274,-1.4797274,-1.4797281,-1.4797281,-1.4797294,-1.4797294,2.9594288,9.766115,0.285461706
0.010000029,-1.4797316,-1.4797316,-1.4797342,-1.4797342,-1.4797384,-1.4797385,2.9594288,9.766115,0.285462066
0.010000043,-1.4797443,-1.4797443,-1.4797491,-1.4797491,-1.479756,-1.479756,2.9594288,9.766114,0.285462557
0.010000063,-1.4797692,-1.4797692,-1.4797807,-1.4797807,-1.47979,-1.47979,2.9594288,9.766114,0.285463079
0.010000079,-1.4798055,-1.4798055,-1.479816,-1.479816,-1.4798247,-1.4798247,2.9594288,9.766115,0.285463458
0.010000089,-1.4798391,-1.4798391,-1.4798443,-1.4798443,-1.4798487,-1.4798489,2.9594288,9.766115,0.285463741
0.010000099,-1.4798782,-1.4798782,-1.4798795,-1.4798795,-1.4798737,-1.4798737,2.9594288,9.766114,0.285464038
0.01000011,-1.4799311,-1.4799311,-1.4799268,-1.4799268,-1.4799039,-1.4799038,2.9594288,9.766115,0.285464375
0.010000122,-1.4799954,-1.4799954,-1.479984,-1.479984,-1.4799403,-1.47994,2.9594288,9.766115,0.285464779
0.010000138,-1.4800776,-1.4800776,-1.4800582,-1.4800582,-1.4799886,-1.4799882,2.9594288,9.766115,0.285465453
0.010000169,-1.4802461,-1.4802461,-1.4802113,-1.4802113,-1.4800916,-1.4800909,2.959429,9.766115,0.285466307
0.010000197,-1.4803988,-1.4803988,-1.4803519,-1.4803519,-1.4801899,-1.4801891,2.959429,9.766116,0.285467521
0.010000253,-1.4806947,-1.4806947,-1.4806308,-1.4806308,-1.4803936,-1.4803922,2.9594293,9.766116,0.285469161
0.01000031,-1.4809728,-1.4809728,-1.4809021,-1.4809021,-1.4806055,-1.4806037,2.9594295,9.766117,0.285471139
0.010000389,-1.4812944,-1.4812944,-1.4812207,-1.4812207,-1.4808898,-1.4808875,2.95943,9.766118,0.285472484
0.010000403,-1.4813417,-1.4813417,-1.4812679,-1.4812679,-1.4809358,-1.4809334,2.95943,9.766119,0.285473078
0.010000431,-1.4814312,-1.4814312,-1.4813573,-1.4813573,-1.4810236,-1.4810212,2.9594302,9.766119,0.285474266
0.010000485,-1.4815804,-1.4815804,-1.4815056,-1.4815056,-1.4811705,-1.481168,2.9594305,9.766121,0.285476405
0.010000579,-1.481663,-1.481663,-1.4815849,-1.4815849,-1.4812464,-1.481244,2.9594312,9.766124,0.285479265
0.010000683,-1.4812723,-1.4812723,-1.4811867,-1.4811867,-1.4808402,-1.4808377,2.9594314,9.766125,0.285483079
0.010000843,-1.4792535,-1.4792535,-1.4791539,-1.4791539,-1.4787925,-1.4787902,2.95943,9.766119,0.2854876
0.010000996,-1.4756057,-1.4756057,-1.4754928,-1.4754928,-1.4751174,-1.4751151,2.9594247,9.766101,0.285492004
0.010001147,-1.4704801,-1.4704801,-1.4703547,-1.4703547,-1.4699658,-1.4699634,2.9594147,9.766068,0.285497592
0.010001383,-1.459714,-1.459714,-1.4595702,-1.4595702,-1.4591614,-1.4591591,2.9593859,9.765973,0.285504159
0.010001602,-1.4469287,-1.4469287,-1.4467691,-1.4467691,-1.4463428,-1.4463406,2.9593418,9.765828,0.285510337
0.01000181,-1.4325244,-1.4325244,-1.432351,-1.432351,-1.4319092,-1.431907,2.9592812,9.765628,0.285516925
0.010002058,-1.4129549,-1.4129549,-1.4127668,-1.4127668,-1.4123079,-1.4123057,2.9591825,9.765302,0.285523726
0.010002281,-1.393213,-1.393213,-1.3930135,-1.3930135,-1.3925403,-1.3925382,2.9590654,9.764915,0.285530342
0.010002516,-1.3706139,-1.3706139,-1.3704039,-1.3704039,-1.369917,-1.3699151,2.9589114,9.764408,0.28553729
0.010002762,-1.3450236,-1.3450236,-1.3448046,-1.3448046,-1.344305,-1.3443031,2.9587128,9.763752,0.285546
0.010003119,-1.3049928,-1.3049928,-1.3047652,-1.3047652,-1.3042496,-1.3042479,2.9583526,9.762564,0.285555358
0.01000341,-1.2697781,-1.2697781,-1.2695477,-1.2695477,-1.2690217,-1.2690201,2.9579906,9.76137,0.285564448
0.010003748,-1.2263845,-1.2263845,-1.226155,-1.226155,-1.2256203,-1.2256187,2.957489,9.759714,0.28557445
0.010004103,-1.1779917,-1.1779917,-1.1777662,-1.1777662,-1.1772261,-1.1772246,2.956863,9.7576475,0.285584219
0.010004425,-1.1313541,-1.1313541,-1.1311325,-1.1311325,-1.1305918,-1.1305904,2.9562004,9.755461,0.285593809
0.010004768,-1.0786786,-1.0786786,-1.078461,-1.078461,-1.0779232,-1.077922,2.9553916,9.752792,0.285603551
0.010005101,-1.0239208,-1.0239208,-1.0237073,-1.0237073,-1.0231746,-1.0231737,2.9544954,9.749835,0.285610437
0.010005246,0.24536799,0.24536799,0.24539298,0.24539298,-2.4739966,-2.5457501,2.952771,9.7441435,0.285614165
0.010005361,2.782206,2.782206,2.782112,2.782112,-4.7362185,-4.882041,2.9491622,9.732236,0.285617332
0.010005467,5.5430293,5.5430293,5.542959,5.542959,-6.699351,-6.9627013,2.9438574,9.714729,0.285619766
0.010005531,7.2284217,7.2284217,7.2283196,7.2283196,-8.007421,-8.36138,2.9397953,9.701324,0.285621295
0.010005574,8.37956,8.37956,8.379493,8.379493,-8.940073,-9.3615885,2.9366624,9.690987,0.285622363
0.010005606,9.227997,9.227997,9.227914,9.227914,-9.644699,-10.118857,2.9341717,9.682766,0.28562323
0.010005635,10.018887,10.018887,10.018847,10.018847,-10.304765,-10.829517,2.9317255,9.674694,0.285624076
0.010005666,10.856111,10.856111,10.856086,10.856086,-10.997831,-11.577372,2.9290273,9.66579,0.285624931
0.010005696,11.712844,11.712844,11.712899,11.712899,-11.68385,-12.319688,2.926188,9.65642,0.285625828
0.010005729,12.711646,12.711646,12.711749,12.711749,-12.443875,-13.145029,2.922811,9.645276,0.285626849
0.010005768,13.944674,13.944674,13.944891,13.944891,-13.316634,-14.097131,2.9185712,9.631286,0.28562795
0.010005807,15.259976,15.259976,15.260238,15.260238,-14.182505,-15.046438,2.9139473,9.616026,0.285629072
0.010005848,16.689741,16.689741,16.690079,16.690079,-15.066383,-16.020077,2.9087706,9.598943,0.285630181
0.010005887,18.093653,18.093653,18.093992,18.093992,-15.889264,-16.930544,2.9035137,9.581594,0.285631265
0.010005926,19.575924,19.575924,19.576302,19.576302,-16.713907,-17.846931,2.8977787,9.562669,0.285632375
0.010005967,21.168438,21.168438,21.16878,21.16878,-17.54833,-18.778742,2.891429,9.541717,0.28563356
0.010006012,23.01256,23.01256,23.01291,23.01291,-18.447462,-19.788591,2.883863,9.516747,0.285634915
0.010006066,25.293562,25.293562,25.293848,25.293848,-19.473465,-20.948496,2.8741832,9.484804,0.285636622
0.010006137,28.47619,28.47619,28.476467,28.476467,-20.795889,-22.452496,2.859954,9.437849,0.285639186
0.010006256,33.85131,33.85131,33.851517,33.851517,-22.913456,-24.847513,2.8333406,9.350024,0.285643148
0.010006436,41.991734,41.991734,41.991943,41.991943,-26.099464,-28.01166,2.7853215,9.191561,0.285647882
0.010006625,50.476315,50.476315,50.476486,50.476486,-28.798925,-29.842184,2.7256541,8.994658,0.28565163
0.010006742,53.723545,53.723545,53.723743,53.723743,-29.504532,-29.992098,2.6858833,8.863415,0.285653846
0.010006811,50.67585,50.67585,50.67602,50.67602,-29.096478,-29.31367,2.6652153,8.795211,0.285655463
0.01000688,47.32475,47.32475,47.32494,47.32494,-28.731813,-28.786808,2.6463187,8.732851,0.285657113
0.010006954,43.88017,43.88017,43.880333,43.880333,-28.306171,-28.223997,2.627328,8.670182,0.285659248
0.010007068,39.081573,39.081573,39.08175,39.08175,-27.742264,-27.505346,2.6008596,8.582837,0.285661845
0.010007187,34.73608,34.73608,34.736225,34.736225,-27.166447,-26.796507,2.575866,8.500359,0.285664974
0.010007353,29.811998,29.811998,29.81215,29.81215,-26.403776,-25.868792,2.5450132,8.398544,0.285668822
0.010007547,25.66171,25.66171,25.661802,25.661802,-25.480244,-24.75298,2.5134962,8.294537,0.285672518
0.010007708,23.678188,23.678188,21.184557,21.184557,-24.65053,-23.755268,2.4894323,8.215126,0.285674892
0.010007779,23.223623,23.223623,17.827482,17.827482,-24.25116,-23.276787,2.479039,8.180828,0.285676267
0.010007843,23.061579,23.061579,14.666642,14.666642,-23.8806,-22.830181,2.4696429,8.149821,0.285677775
0.010007929,23.382875,23.382875,10.819769,10.819769,-23.339966,-22.200533,2.4567764,8.107363,0.285679117
0.010007978,24.324858,24.324858,9.547845,9.547845,-22.966682,-21.80381,2.4487157,8.080762,0.285679923
0.01000801,25.521017,25.521017,9.51643,9.51643,-22.670982,-21.527296,2.442895,8.061553,0.285680552
0.010008042,26.522602,26.522602,9.293203,9.293203,-22.402315,-21.259644,2.4370632,8.042309,0.285680941
0.01000805,26.630009,26.630009,9.047275,9.047275,-22.348085,-21.201735,2.4356425,8.037621,0.285681118
0.01000806,26.884258,26.884258,8.8840275,8.8840275,-22.267336,-21.11648,2.4337802,8.031474,0.28568133
0.010008072,27.146173,27.146173,8.654496,8.654496,-22.179873,-21.027012,2.4316375,8.024404,0.285681551
0.010008083,27.404629,27.404629,8.444565,8.444565,-22.0945,-20.936298,2.4295723,8.017589,0.285681814
0.010008099,27.768578,27.768578,8.128916,8.128916,-21.97427,-20.811829,2.4265752,8.007698,0.285682137
0.010008116,28.168987,28.168987,7.7870345,7.7870345,-21.842382,-20.672503,2.4232647,7.9967737,0.285682501
0.010008136,28.635208,28.635208,7.383139,7.383139,-21.690243,-20.51389,2.4193447,7.9838376,0.285682896
0.010008157,29.111326,29.111326,6.9783645,6.9783645,-21.535679,-20.350805,2.415311,7.9705267,0.285683291
0.010008178,29.587564,29.587564,6.5730195,6.5730195,-21.38275,-20.190857,2.4112155,7.957011,0.2856837
0.0100082,30.101036,30.101036,6.145522,6.145522,-21.218693,-20.017899,2.4067605,7.94231,0.285684128
0.010008222,30.63217,30.63217,5.7047124,5.7047124,-21.050762,-19.841827,2.402077,7.9268537,0.285684584
0.010008247,31.218822,31.218822,5.2290735,5.2290735,-20.866219,-19.64745,2.3968425,7.90958,0.285685078
0.010008274,31.85088,31.85088,4.720199,4.720199,-20.669357,-19.440731,2.3910937,7.8906097,0.285685628
0.010008306,32.581966,32.581966,4.1460986,4.1460986,-20.442879,-19.202412,2.3843305,7.868291,0.285686257
0.010008342,33.416836,33.416836,3.4990172,3.4990172,-20.186705,-18.933277,2.3764112,7.8421574,0.285686998
0.010008385,34.437435,34.437435,2.7310977,2.7310977,-19.875437,-18.606165,2.3664684,7.809346,0.285687901
0.010008439,35.681953,35.681953,1.8182083,1.8182083,-19.499386,-18.211498,2.3538835,7.7678156,0.285688899
0.010008494,36.947556,36.947556,0.9270669,0.9270669,-19.119175,-17.812992,2.3405674,7.723872,0.285690054
0.010008567,38.584328,38.584328,-0.17594594,-0.17594594,-18.63126,-17.302656,2.3224685,7.6641464,0.285691327
0.010008637,40.150314,40.150314,-1.1621641,-1.1621641,-18.166685,-16.818338,2.3042095,7.6038914,0.285692822
0.010008738,42.326515,42.326515,-2.4106507,-2.4106507,-17.525686,-16.1528,2.2771568,7.5146174,0.285694516
0.010008835,44.399998,44.399998,-3.4271734,-3.4271734,-16.918747,-15.52692,2.2495394,7.42348,0.285696655
0.010008994,47.486485,47.486485,-4.839936,-4.839936,-15.988229,-14.568278,2.2025373,7.268373,0.285699156
0.010009148,49.8467,49.8467,-6.371466,-6.371466,-15.155706,-13.701691,2.1546152,7.11023,0.285702695
0.010009456,52.814796,52.814796,-9.8375025,-9.8375025,-13.662697,-12.15542,2.0551414,6.781967,0.285706556
0.010009702,53.717422,53.717422,-12.873106,-12.873106,-12.578194,-11.0740795,1.973614,6.512926,0.285709701
0.010009945,53.563114,53.563114,-15.979015,-15.979015,-11.596041,-10.125315,1.8932573,6.2477493,0.28571265
0.010010201,52.508297,52.508297,-19.244547,-19.244547,-10.663681,-9.239106,1.8103709,5.974224,0.285715397
0.010010453,50.771984,50.771984,-22.381079,-22.381079,-9.844899,-8.462058,1.7310966,5.712619,0.28571804
0.010010735,48.31871,48.31871,-25.573463,-25.573463,-9.029527,-7.692459,1.6464522,5.4332924,0.285721825
0.010011299,43.74263,43.74263,-28.78236,-28.78236,-7.6390758,-6.396784,1.4891856,4.9143124,0.285724945
0.010011588,39.17689,39.17689,-28.559393,-28.559393,-7.088541,-5.8759284,1.4182425,4.6802,0.285726545
0.010011781,32.75129,32.75129,-27.728926,-27.728926,-6.8266077,-5.6035004,1.3791263,4.5511165,0.285727633
0.010011934,28.599625,28.599625,-27.161993,-27.161993,-6.607043,-5.3866796,1.35256,4.463448,0.28572842
0.010012042,26.194052,26.194052,-26.793188,-26.793188,-6.44835,-5.2332025,1.3357004,4.407811,0.285729113
0.01001217,23.904818,23.904818,-26.365934,-26.365934,-6.250628,-5.048744,1.3171751,4.346678,0.285729951
0.010012335,21.620733,21.620733,-25.833895,-25.833895,-5.9920807,-4.8111835,1.2951816,4.2740993,0.285730577
0.010012396,20.833187,20.833187,-25.643263,-25.643263,-5.8950496,-4.7237206,1.2874949,4.248733,0.285730909
0.010012456,20.158775,20.158775,-25.46163,-25.46163,-5.802413,-4.639498,1.2802783,4.224919,0.285731274
0.010012532,19.318256,19.318256,-25.231174,-25.231174,-5.684113,-4.53376,1.2714474,4.1957765,0.285731677
0.010012607,18.5405,18.5405,-25.007208,-25.007208,-5.568317,-4.429525,1.2629784,4.167829,0.285732065
0.010012679,17.825785,17.825785,-24.790043,-24.790043,-5.457658,-4.3314605,1.2552177,4.1422186,0.285732448
0.010012754,17.120852,17.120852,-24.567028,-24.567028,-5.34356,-4.2295766,1.2473586,4.1162834,0.285732854
0.010012837,16.382786,16.382786,-24.315914,-24.315914,-5.219267,-4.120166,1.2391374,4.0891533,0.285733275
0.01001292,15.679477,15.679477,-24.064676,-24.064676,-5.095357,-4.0104556,1.2311198,4.062695,0.285733705
0.010013009,14.970197,14.970197,-23.787153,-23.787153,-4.965214,-3.8967235,1.223028,4.035992,0.285734173
0.01001311,14.207408,14.207408,-23.469456,-23.469456,-4.8182015,-3.7677183,1.2141231,4.0066066,0.28573465
0.010013205,13.536561,13.536561,-23.158556,-23.158556,-4.683164,-3.6506212,1.2062693,3.9806886,0.285735153
0.01001332,12.772553,12.772553,-22.780254,-22.780254,-4.52111,-3.5096614,1.1971083,3.9504576,0.285735685
0.010013429,12.090595,12.090595,-22.403881,-22.403881,-4.3696094,-3.3793147,1.1888938,3.9233496,0.285736262
0.010013568,11.296743,11.296743,-21.937208,-21.937208,-4.1827416,-3.2182958,1.1790912,3.891001,0.285736913
0.010013713,10.519583,10.519583,-21.431599,-21.431599,-3.9896848,-3.0536284,1.1694211,3.8590894,0.285737688
0.010013911,9.568795,9.568795,-20.767057,-20.767057,-3.735868,-2.8374412,1.157262,3.8189647,0.285738683
0.010014164,8.489071,8.489071,-19.920475,-19.920475,-3.4239185,-2.574547,1.1432142,3.7726068,0.285740085
0.010014561,7.06822,7.06822,-18.649097,-18.649097,-2.9633617,-2.189377,1.1239765,3.7091222,0.285742052
0.010015107,5.5299296,5.5299296,-16.967127,-16.967127,-2.388243,-1.7161422,1.1022168,3.6373155,0.285745337
0.0100162,3.4472916,3.4472916,-13.87648,-13.87648,-1.4366673,-0.9535203,1.0701693,3.5315585,0.285751254
0.010018238,1.4393166,1.4393166,-8.965247,-8.965247,-0.32526842,-0.13926575,1.0347104,3.4145443,0.285759139
0.010020664,0.4622753,0.4622753,-4.585291,-4.585291,0.000108214,0.000171736,1.0137994,3.3455384,0.285768598
0.010023816,-0.050102778,-0.050102778,-1.1312065,-1.1312065,-1.58E-05,-8.22E-05,1.0005498,3.3018143,0.285779507
0.010027268,-0.28302667,-0.28302667,-0.000649616,-0.000649616,0.000100959,0.000165193,0.99374086,3.279345,0.285790984
0.01003086,-0.37692913,-0.37692913,0.000750132,0.000750132,-2.29E-05,-8.87E-05,0.9901793,3.2675915,0.285802774
0.010034556,-0.36909592,-0.36909592,-0.000661202,-0.000661202,9.45E-05,0.000159163,0.9874503,3.2585862,0.285814236
0.010037984,-0.32314858,-0.32314858,0.00074008,0.00074008,-2.83E-05,-9.39E-05,0.98436713,3.2484117,0.2858252
0.010041413,-0.19514363,-0.19514363,-0.000669056,-0.000669056,9.02E-05,0.000155041,0.9794683,3.2322452,0.285835738
0.010044641,-0.039168987,-0.039168987,0.000734434,0.000734434,-3.19E-05,-9.73E-05,0.972118,3.2079895,0.285842846
0.010045972,-0.0040355,-0.0040355,-0.000672695,-0.000672695,8.77E-05,0.000152742,0.9683583,3.1955822,0.285846096
0.010046742,-0.00348294,-0.00348294,0.000733469,0.000733469,-3.29E-05,-9.84E-05,0.96611905,3.188193,0.285847889
0.010047136,0.002548284,0.002548284,-0.000674565,-0.000674565,8.68E-05,0.000151862,0.96496296,3.1843777,0.285849074
0.010047513,-0.003223495,-0.003223495,0.000733297,0.000733297,-3.40E-05,-9.95E-05,0.9638636,3.18075,0.285850186
0.010047861,0.002529088,0.002529088,-0.000676886,-0.000676886,8.56E-05,0.000150791,0.9628456,3.1773906,0.285851282
0.01004823,-0.003183544,-0.003183544,0.000733336,0.000733336,-3.50E-05,-0.000100604,0.961774,3.173854,0.285852523
0.010048674,0.002540019,0.002540019,-0.000679073,-0.000679073,8.45E-05,0.000149711,0.9604777,3.1695764,0.285854552
0.010049563,-0.003143288,-0.003143288,0.000732218,0.000732218,-3.67E-05,-0.000102338,0.9579002,3.1610708,0.285857776
0.010050804,0.002627701,0.002627701,-0.00068206,-0.00068206,8.19E-05,0.00014722,0.9543026,3.1491985,0.285861372
0.010051956,-0.003044664,-0.003044664,0.000730348,0.000730348,-3.89E-05,-0.000104495,0.95098203,3.1382408,0.285864974
0.010053218,0.002657382,0.002657382,-0.000683281,-0.000683281,8.11E-05,0.00014638,0.94734955,3.1262536,0.285868733
0.010054494,-0.003048978,-0.003048978,0.000730459,0.000730459,-3.90E-05,-0.000104663,0.94369763,3.1142023,0.285872265
0.010055622,0.002658227,0.002658227,-0.000683909,-0.000683909,8.08E-05,0.000146154,0.94047594,3.1035705,0.285875668
0.010056825,-0.003047767,-0.003047767,0.000730285,0.000730285,-3.95E-05,-0.000105122,0.93705666,3.092287,0.285880899
0.010059233,0.002661289,0.002661289,-0.000685152,-0.000685152,7.99E-05,0.000145282,0.93024546,3.0698102,0.285887823
0.010061674,-0.003042348,-0.003042348,0.000728919,0.000728919,-4.08E-05,-0.000106495,0.92339295,3.0471969,0.285894906
0.010064267,0.002667499,0.002667499,-0.000687019,-0.000687019,7.84E-05,0.000143749,0.9161662,3.0233486,0.285903305
0.010067739,-0.003034252,-0.003034252,0.000726965,0.000726965,-4.27E-05,-0.00010839,0.90658355,2.9917257,0.285912272
0.010070879,0.002676146,0.002676146,-0.000689356,-0.000689356,7.63E-05,0.000141738,0.8979988,2.9633963,0.285920751
0.010074112,-0.003025925,-0.003025925,0.00072505,0.00072505,-4.46E-05,-0.000110257,0.8892506,2.934527,0.285930072
0.010078023,0.002684907,0.002684907,-0.000691612,-0.000691612,7.44E-05,0.000139779,0.8787746,2.8999562,0.285940798
0.01008253,-0.003015969,-0.003015969,0.000722784,0.000722784,-4.68E-05,-0.000112423,0.86686146,2.860643,0.285953525
0.010088287,0.002696051,0.002696051,-0.000694334,-0.000694334,7.19E-05,0.000137364,0.8518711,2.8111746,0.28596836
0.010094919,-0.003003517,-0.003003517,0.000719931,0.000719931,-4.94E-05,-0.00011508,0.83493054,2.7552707,0.285981832
0.0101,0.002706747,0.002706747,-0.000696934,-0.000696934,6.96E-05,0.000135077,0.82217526,2.7131784,0.285987499
0.0101,0.001840532,0.001840532,-0.000404826,-0.000404826,1.09E-05,9.18E-05,0.8221754,2.7131786,0.285987499
0.0101,0.000187465,0.000187465,2.45E-05,2.45E-05,-0.000310663,-0.000243464,0.82217634,2.713182,0.285987499
0.0101,0.000485832,0.000485832,3.26E-05,3.26E-05,-9.51E-05,-6.97E-05,0.82217634,2.7131817,0.285987499
0.0101,0.000395605,0.000395605,1.43E-05,1.43E-05,-8.24E-05,-5.86E-05,0.8221764,2.7131822,0.285987499
0.0101,0.00029698,0.00029698,3.91E-05,3.91E-05,-6.41E-05,-4.79E-05,0.82217646,2.7131824,0.285987499
0.0101,0.000225257,0.000225257,4.23E-05,4.23E-05,-4.98E-05,-3.24E-05,0.8221765,2.7131827,0.285987499
0.0101,9.39E-05,9.39E-05,6.08E-05,6.08E-05,-2.85E-05,-2.14E-05,0.8221766,2.7131827,0.285987499
0.0101,8.34E-07,8.34E-07,6.56E-05,6.56E-05,-1.22E-05,-5.82E-06,0.82217664,2.713183,0.285987499
0.0101,-8.78E-05,-8.78E-05,7.51E-05,7.51E-05,1.74E-06,-2.26E-07,0.82217664,2.7131827,0.285987499
0.0101,-0.000120006,-0.000120006,7.29E-05,7.29E-05,8.63E-06,8.18E-06,0.8221766,2.7131827,0.285987499
0.0101,-0.000143559,-0.000143559,7.39E-05,7.39E-05,1.31E-05,7.30E-06,0.8221765,2.7131824,0.285987499
0.0101,-0.000143126,-0.000143126,6.74E-05,6.74E-05,1.50E-05,1.20E-05,0.8221764,2.7131822,0.285987499
0.0101,-0.000148171,-0.000148171,6.38E-05,6.38E-05,1.62E-05,9.18E-06,0.82217616,2.7131815,0.2859875
0.0101,-0.000143927,-0.000143927,5.31E-05,5.31E-05,1.63E-05,1.30E-05,0.82217586,2.7131803,0.2859875
0.010100001,-0.000148268,-0.000148268,4.30E-05,4.30E-05,1.51E-05,9.29E-06,0.8221752,2.7131782,0.285987501
0.010100001,-0.000144203,-0.000144203,2.82E-05,2.82E-05,1.30E-05,1.22E-05,0.82217425,2.713175,0.285987502
0.010100001,-0.000148411,-0.000148411,2.30E-05,2.30E-05,1.17E-05,8.40E-06,0.8221733,2.713172,0.285987503
0.010100002,-0.000144364,-0.000144364,1.62E-05,1.62E-05,1.09E-05,1.16E-05,0.8221724,2.7131689,0.285987503
0.010100002,-0.000148462,-0.000148462,1.57E-05,1.57E-05,1.04E-05,8.06E-06,0.82217145,2.7131655,0.285987504
0.010100003,-0.000144453,-0.000144453,1.15E-05,1.15E-05,1.00E-05,1.14E-05,0.8221703,2.713162,0.285987505
0.010100003,-0.000148476,-0.000148476,1.28E-05,1.28E-05,9.85E-06,7.90E-06,0.822169,2.7131577,0.285987507
0.010100004,-0.000144492,-0.000144492,9.90E-06,9.90E-06,9.67E-06,1.13E-05,0.8221674,2.7131524,0.285987508
0.010100005,-0.000148456,-0.000148456,1.20E-05,1.20E-05,9.66E-06,7.84E-06,0.8221654,2.713146,0.28598751
0.010100006,-0.000144482,-0.000144482,9.73E-06,9.73E-06,9.59E-06,1.12E-05,0.82216287,2.7131376,0.285987513
0.010100007,-0.000148404,-0.000148404,1.21E-05,1.21E-05,9.63E-06,7.82E-06,0.8221594,2.713126,0.285987517
0.010100009,-0.000144424,-0.000144424,9.84E-06,9.84E-06,9.59E-06,1.12E-05,0.8221542,2.7131088,0.285987523
0.010100013,-0.000148305,-0.000148305,1.21E-05,1.21E-05,9.63E-06,7.82E-06,0.8221452,2.7130792,0.285987535
0.01010002,-0.00014429,-0.00014429,9.85E-06,9.85E-06,9.58E-06,1.12E-05,0.8221273,2.71302,0.285987559
0.010100034,-0.000148137,-0.000148137,1.21E-05,1.21E-05,9.63E-06,7.82E-06,0.82209134,2.7129016,0.285987608
0.010100063,-0.000144144,-0.000144144,9.85E-06,9.85E-06,9.58E-06,1.12E-05,0.8220196,2.7126646,0.285987704
0.010100121,-0.000148028,-0.000148028,1.21E-05,1.21E-05,9.61E-06,7.80E-06,0.82187593,2.7121906,0.285987897
0.010100236,-0.000144,-0.000144,9.81E-06,9.81E-06,9.55E-06,1.12E-05,0.8215888,2.7112432,0.285988282
0.010100467,-0.000147741,-0.000147741,1.20E-05,1.20E-05,9.55E-06,7.74E-06,0.8210148,2.709349,0.285989052
0.010100928,-0.000143429,-0.000143429,9.68E-06,9.68E-06,9.42E-06,1.11E-05,0.8198681,2.7055645,0.285990587
0.010101851,-0.000146609,-0.000146609,1.18E-05,1.18E-05,9.31E-06,7.50E-06,0.8175794,2.6980119,0.285993641
0.010103697,-0.000141205,-0.000141205,9.15E-06,9.15E-06,8.95E-06,1.06E-05,0.81302106,2.6829696,0.28599968
0.010107388,-0.000142322,-0.000142322,1.08E-05,1.08E-05,8.39E-06,6.59E-06,0.8039805,2.6531358,0.286011491
0.010114771,-0.000133231,-0.000133231,7.25E-06,7.25E-06,7.24E-06,8.90E-06,0.7861994,2.5944579,0.286029219
0.010124771,-0.000131056,-0.000131056,8.05E-06,8.05E-06,5.98E-06,4.20E-06,0.7627391,2.517039,0.286048417
