config_id,t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
1.0,0.016943376076180013,-9.319296e-06,-9.319296e-06,-5.6140154e-05,-5.6140154e-05,-0.48797384,-0.48797703,0.9758354,3.122673,0.14868650438551212
1.0,0.016953376076180013,-0.00011300599,-0.00011300599,5.5615965e-05,5.5615965e-05,-0.48787308,-0.4878699,0.9758354,3.122673,0.14871697653297686
1.0,0.016963376076180012,-9.340754e-06,-9.340754e-06,-5.61453e-05,-5.61453e-05,-0.48797384,-0.48797703,0.9758354,3.122673,0.1487474486804416
1.0,0.016973376076180012,-0.00011298454,-0.00011298454,5.562111e-05,5.562111e-05,-0.48787308,-0.4878699,0.9758354,3.1226733,0.14877792083029054
1.0,0.01698337607618001,-9.362191e-06,-9.362191e-06,-5.6150446e-05,-5.6150446e-05,-0.48797384,-0.48797703,0.9758354,3.1226733,0.14880839298013948
1.0,0.01699337607618001,-0.00011296311,-0.00011296311,5.562625e-05,5.562625e-05,-0.48787305,-0.4878699,0.9758354,3.1226733,0.14883886512998842
1.0,0.01700337607618001,-9.383608e-06,-9.383608e-06,-5.6155583e-05,-5.6155583e-05,-0.48797387,-0.48797703,0.9758354,3.1226733,0.14886933727983737
1.0,0.01701337607618001,-0.00011294171,-0.00011294171,5.5631386e-05,5.5631386e-05,-0.48787305,-0.48786986,0.9758354,3.1226735,0.14889980943207048
1.0,0.01702337607618001,-9.405004e-06,-9.405004e-06,-5.6160716e-05,-5.6160716e-05,-0.48797387,-0.48797706,0.9758354,3.122673,0.14893028157953525
1.0,0.017033376076180013,-0.00011292032,-0.00011292032,5.5636512e-05,5.5636512e-05,-0.48787305,-0.48786986,0.9758354,3.122673,0.14896075372700002
1.0,0.017043376076180013,-9.426379e-06,-9.426379e-06,-5.616584e-05,-5.616584e-05,-0.48797387,-0.48797706,0.9758354,3.122673,0.14899122587446476
1.0,0.017053376076180012,-0.00011289896,-0.00011289896,5.5641634e-05,5.5641634e-05,-0.48787305,-0.48786986,0.9758354,3.1226733,0.1490216980243137
1.0,0.017063376076180012,-9.447733e-06,-9.447733e-06,-5.617096e-05,-5.617096e-05,-0.48797387,-0.48797706,0.9758354,3.1226733,0.14905217017416264
1.0,0.01707337607618001,-0.00011287761,-0.00011287761,5.5646753e-05,5.5646753e-05,-0.48787305,-0.48786986,0.9758354,3.1226733,0.14908264232401158
1.0,0.01708337607618001,-9.469068e-06,-9.469068e-06,-5.617607e-05,-5.617607e-05,-0.48797387,-0.48797706,0.9758354,3.1226733,0.14911311447386053
1.0,0.01709337607618001,-0.000112856294,-0.000112856294,5.5651864e-05,5.5651864e-05,-0.48787305,-0.48786986,0.9758354,3.1226735,0.14914358662609364
1.0,0.01710337607618001,-9.490381e-06,-9.490381e-06,-5.618118e-05,-5.618118e-05,-0.48797387,-0.48797706,0.9758354,3.122673,0.1491740587735584
1.0,0.017113376076180013,-0.00011283499,-0.00011283499,5.565697e-05,5.565697e-05,-0.48787302,-0.48786986,0.9758354,3.122673,0.14920453092102318
1.0,0.017123376076180013,-9.511674e-06,-9.511674e-06,-5.6186283e-05,-5.6186283e-05,-0.48797387,-0.48797706,0.9758354,3.122673,0.14923500306848791
1.0,0.017133376076180012,-0.0001128137,-0.0001128137,5.5662065e-05,5.5662065e-05,-0.48787302,-0.48786983,0.9758354,3.122673,0.14926547521595265
1.0,0.017143376076180012,-9.532947e-06,-9.532947e-06,-5.619138e-05,-5.619138e-05,-0.4879739,-0.4879771,0.9758354,3.1226733,0.1492959473658016
1.0,0.01715337607618001,-0.00011279244,-0.00011279244,5.566716e-05,5.566716e-05,-0.48787302,-0.48786983,0.9758354,3.1226733,0.14932641951565054
1.0,0.01716337607618001,-9.5542e-06,-9.5542e-06,-5.619647e-05,-5.619647e-05,-0.4879739,-0.4879771,0.9758354,3.1226733,0.14935689166549948
1.0,0.01717337607618001,-0.0001127712,-0.0001127712,5.5672248e-05,5.5672248e-05,-0.48787302,-0.48786983,0.9758354,3.1226733,0.14938736381534842
1.0,0.01718337607618001,-9.575432e-06,-9.575432e-06,-5.6201552e-05,-5.6201552e-05,-0.4879739,-0.4879771,0.9758354,3.122673,0.14941783596281316
1.0,0.01719337607618001,-0.00011274998,-0.00011274998,5.5677327e-05,5.5677327e-05,-0.48787302,-0.48786983,0.9758354,3.1226735,0.14944830811504628
1.0,0.017203376076180013,-9.596644e-06,-9.596644e-06,-5.620663e-05,-5.620663e-05,-0.4879739,-0.4879771,0.9758354,3.122673,0.14947878026251105
1.0,0.017213376076180013,-0.000112728776,-0.000112728776,5.56824e-05,5.56824e-05,-0.48787302,-0.48786983,0.9758354,3.122673,0.14950925240997578
1.0,0.017223376076180012,-9.617837e-06,-9.617837e-06,-5.6211706e-05,-5.6211706e-05,-0.4879739,-0.4879771,0.9758354,3.1226735,0.1495397245622089
1.0,0.017233376076180012,-0.00011270759,-0.00011270759,5.5687473e-05,5.5687473e-05,-0.48787302,-0.48786983,0.9758354,3.1226733,0.14957019671205785
1.0,0.01724337607618001,-9.6390095e-06,-9.6390095e-06,-5.621677e-05,-5.621677e-05,-0.4879739,-0.4879771,0.9758354,3.1226733,0.1496006688619068
1.0,0.01725337607618001,-0.00011268643,-0.00011268643,5.5692537e-05,5.5692537e-05,-0.487873,-0.48786983,0.9758354,3.1226733,0.14963114101175573
1.0,0.01726337607618001,-9.660162e-06,-9.660162e-06,-5.622183e-05,-5.622183e-05,-0.48797393,-0.4879771,0.9758354,3.1226733,0.14966161316160467
1.0,0.01727337607618001,-0.000112665286,-0.000112665286,5.5697594e-05,5.5697594e-05,-0.487873,-0.4878698,0.9758354,3.1226735,0.1496920853138378
1.0,0.017283376076180013,-9.681295e-06,-9.681295e-06,-5.6226887e-05,-5.6226887e-05,-0.48797393,-0.48797712,0.9758354,3.122673,0.14972255746130256
1.0,0.017293376076180013,-0.000112644164,-0.000112644164,5.5702647e-05,5.5702647e-05,-0.487873,-0.4878698,0.9758354,3.122673,0.1497530296087673
1.0,0.017303376076180012,-9.702407e-06,-9.702407e-06,-5.6231936e-05,-5.6231936e-05,-0.48797393,-0.48797712,0.9758354,3.122673,0.14978350175623203
1.0,0.017313376076180012,-0.00011262306,-0.00011262306,5.5707693e-05,5.5707693e-05,-0.487873,-0.4878698,0.9758354,3.122673,0.14981397390369677
1.0,0.01732337607618001,-9.7235e-06,-9.7235e-06,-5.623698e-05,-5.623698e-05,-0.48797393,-0.48797712,0.9758354,3.1226733,0.14984444605354572
1.0,0.01733337607618001,-0.00011260198,-0.00011260198,5.571273e-05,5.571273e-05,-0.487873,-0.4878698,0.9758354,3.1226733,0.14987491820339466
1.0,0.01734337607618001,-9.744574e-06,-9.744574e-06,-5.6242017e-05,-5.6242017e-05,-0.48797393,-0.48797712,0.9758354,3.1226733,0.1499053903532436
1.0,0.01735337607618001,-0.000112580914,-0.000112580914,5.5717766e-05,5.5717766e-05,-0.487873,-0.4878698,0.9758354,3.1226733,0.14993586250309254
1.0,0.01736337607618001,-9.765627e-06,-9.765627e-06,-5.624705e-05,-5.624705e-05,-0.48797393,-0.48797712,0.9758354,3.122673,0.1499663346505573
1.0,0.017373376076180013,-0.00011255987,-0.00011255987,5.5722798e-05,5.5722798e-05,-0.487873,-0.4878698,0.9758354,3.1226735,0.14999680680279043
1.0,0.017383376076180013,-9.786661e-06,-9.786661e-06,-5.6252073e-05,-5.6252073e-05,-0.48797393,-0.48797712,0.9758354,3.122673,0.15002727895025517
1.0,0.017393376076180012,-0.000112538844,-0.000112538844,5.5727818e-05,5.5727818e-05,-0.48787296,-0.48786977,0.9758354,3.122673,0.1500577510977199
1.0,0.017403376076180012,-9.807675e-06,-9.807675e-06,-5.6257093e-05,-5.6257093e-05,-0.48797396,-0.48797712,0.9758354,3.122673,0.15008822324518464
1.0,0.01741337607618001,-0.00011251784,-0.00011251784,5.5732835e-05,5.5732835e-05,-0.48787296,-0.48786977,0.9758354,3.1226733,0.15011869539503359
1.0,0.01742337607618001,-9.828671e-06,-9.828671e-06,-5.6262106e-05,-5.6262106e-05,-0.48797396,-0.48797715,0.9758354,3.1226733,0.15014916754488253
