time	V(out_pos,out_neg)	I(V2)	I(Vcell12)
3.442300646234752e-03	3.299690e+00	-4.693895e-06	-1.648157e-03
3.452300646234753e-03	3.299690e+00	-4.693898e-06	-1.660921e-03
3.462300646234753e-03	3.299690e+00	-4.693856e-06	-1.648157e-03
3.472300646234753e-03	3.299690e+00	-4.693859e-06	-1.660921e-03
3.482300646234753e-03	3.299690e+00	-4.693818e-06	-1.648157e-03
3.492300646234753e-03	3.299690e+00	-4.693823e-06	-1.660921e-03
3.502300646234753e-03	3.299690e+00	-4.693783e-06	-1.648157e-03
3.512300646234753e-03	3.299690e+00	-4.693789e-06	-1.660921e-03
3.522300646234753e-03	3.299690e+00	-4.693750e-06	-1.648157e-03
3.532300646234753e-03	3.299690e+00	-4.693756e-06	-1.660921e-03
3.542300646234753e-03	3.299690e+00	-4.693718e-06	-1.648157e-03
3.552300646234752e-03	3.299690e+00	-4.693725e-06	-1.660921e-03
3.562300646234752e-03	3.299690e+00	-4.693688e-06	-1.648157e-03
3.572300646234752e-03	3.299690e+00	-4.693696e-06	-1.660921e-03
3.582300646234752e-03	3.299690e+00	-4.693659e-06	-1.648157e-03
3.592300646234752e-03	3.299690e+00	-4.693668e-06	-1.660921e-03
3.602300646234752e-03	3.299690e+00	-4.693632e-06	-1.648157e-03
3.612300646234752e-03	3.299690e+00	-4.693642e-06	-1.660921e-03
3.622300646234753e-03	3.299690e+00	-4.693606e-06	-1.648157e-03
3.632300646234753e-03	3.299690e+00	-4.693616e-06	-1.660921e-03
3.642300646234753e-03	3.299690e+00	-4.693582e-06	-1.648157e-03
3.652300646234753e-03	3.299690e+00	-4.693592e-06	-1.660921e-03
3.662300646234753e-03	3.299690e+00	-4.693558e-06	-1.648156e-03
3.672300646234753e-03	3.299690e+00	-4.693569e-06	-1.660921e-03
3.682300646234753e-03	3.299690e+00	-4.693536e-06	-1.648156e-03
3.692300646234753e-03	3.299690e+00	-4.693548e-06	-1.660921e-03
3.702300646234753e-03	3.299690e+00	-4.693515e-06	-1.648156e-03
3.712300646234752e-03	3.299690e+00	-4.693527e-06	-1.660921e-03
3.722300646234752e-03	3.299690e+00	-4.693495e-06	-1.648156e-03
3.732300646234752e-03	3.299690e+00	-4.693507e-06	-1.660921e-03
3.742300646234752e-03	3.299690e+00	-4.693476e-06	-1.648156e-03
3.752300646234752e-03	3.299690e+00	-4.693489e-06	-1.660921e-03
3.762300646234752e-03	3.299690e+00	-4.693457e-06	-1.648156e-03
3.772300646234752e-03	3.299690e+00	-4.693471e-06	-1.660921e-03
3.782300646234753e-03	3.299690e+00	-4.693440e-06	-1.648156e-03
3.792300646234753e-03	3.299690e+00	-4.693454e-06	-1.660921e-03
3.802300646234753e-03	3.299690e+00	-4.693424e-06	-1.648156e-03
3.812300646234753e-03	3.299690e+00	-4.693438e-06	-1.660920e-03
3.822300646234753e-03	3.299690e+00	-4.693408e-06	-1.648156e-03
3.832300646234753e-03	3.299690e+00	-4.693423e-06	-1.660920e-03
3.842300646234753e-03	3.299690e+00	-4.693393e-06	-1.648156e-03
3.852300646234753e-03	3.299690e+00	-4.693408e-06	-1.660920e-03
3.862300646234753e-03	3.299690e+00	-4.693379e-06	-1.648156e-03
3.872300646234752e-03	3.299690e+00	-4.693394e-06	-1.660920e-03
3.882300646234752e-03	3.299690e+00	-4.693365e-06	-1.648156e-03
3.892300646234752e-03	3.299690e+00	-4.693381e-06	-1.660920e-03
3.902300646234752e-03	3.299690e+00	-4.693352e-06	-1.648156e-03
3.912300646234753e-03	3.299690e+00	-4.693368e-06	-1.660920e-03
3.922300646234752e-03	3.299690e+00	-4.693340e-06	-1.648156e-03
3.932300646234753e-03	3.299690e+00	-4.693356e-06	-1.660920e-03
3.942300646234752e-03	3.299690e+00	-4.693328e-06	-1.648156e-03
3.952300646234752e-03	3.299690e+00	-4.693345e-06	-1.660920e-03
3.962300646234753e-03	3.299690e+00	-4.693317e-06	-1.648156e-03
3.972300646234752e-03	3.299690e+00	-4.693334e-06	-1.660920e-03
3.982300646234753e-03	3.299690e+00	-4.693306e-06	-1.648156e-03
3.992300646234752e-03	3.299690e+00	-4.693324e-06	-1.660920e-03
4.002300646234753e-03	3.299690e+00	-4.693296e-06	-1.648156e-03
4.012300646234752e-03	3.299690e+00	-4.693314e-06	-1.660920e-03
4.022300646234753e-03	3.299690e+00	-4.693287e-06	-1.648156e-03
4.032300646234752e-03	3.299690e+00	-4.693304e-06	-1.660920e-03
4.042300646234753e-03	3.299690e+00	-4.693277e-06	-1.648156e-03
4.052300646234752e-03	3.299690e+00	-4.693295e-06	-1.660920e-03
4.062300646234753e-03	3.299690e+00	-4.693269e-06	-1.648156e-03
4.072300646234752e-03	3.299690e+00	-4.693286e-06	-1.660920e-03
4.082300646234753e-03	3.299690e+00	-4.693260e-06	-1.648156e-03
4.092300646234752e-03	3.299690e+00	-4.693278e-06	-1.660920e-03
4.102300646234753e-03	3.299690e+00	-4.693252e-06	-1.648156e-03
4.112300646234752e-03	3.299690e+00	-4.693270e-06	-1.660920e-03
4.122300646234752e-03	3.299690e+00	-4.693245e-06	-1.648156e-03
4.132300646234753e-03	3.299690e+00	-4.693263e-06	-1.660920e-03
4.142300646234752e-03	3.299690e+00	-4.693237e-06	-1.648156e-03
4.152300646234753e-03	3.299690e+00	-4.693256e-06	-1.660920e-03
4.162300646234752e-03	3.299690e+00	-4.693230e-06	-1.648156e-03
4.172300646234753e-03	3.299690e+00	-4.693249e-06	-1.660920e-03
4.182300646234752e-03	3.299690e+00	-4.693224e-06	-1.648156e-03
4.192300646234753e-03	3.299690e+00	-4.693242e-06	-1.660920e-03
4.202300646234752e-03	3.299690e+00	-4.693217e-06	-1.648156e-03
4.212300646234753e-03	3.299690e+00	-4.693236e-06	-1.660920e-03
4.222300646234752e-03	3.299690e+00	-4.693211e-06	-1.648156e-03
4.232300646234753e-03	3.299690e+00	-4.693230e-06	-1.660920e-03
4.242300646234752e-03	3.299690e+00	-4.693205e-06	-1.648156e-03
4.252300646234753e-03	3.299690e+00	-4.693224e-06	-1.660920e-03
4.262300646234752e-03	3.299690e+00	-4.693200e-06	-1.648156e-03
4.272300646234752e-03	3.299690e+00	-4.693219e-06	-1.660920e-03
4.282300646234753e-03	3.299690e+00	-4.693194e-06	-1.648156e-03
4.292300646234752e-03	3.299690e+00	-4.693213e-06	-1.660920e-03
4.302300646234753e-03	3.299690e+00	-4.693189e-06	-1.648156e-03
4.312300646234752e-03	3.299690e+00	-4.693208e-06	-1.660920e-03
4.322300646234753e-03	3.299690e+00	-4.693184e-06	-1.648156e-03
4.332300646234752e-03	3.299690e+00	-4.693204e-06	-1.660920e-03
4.342300646234753e-03	3.299690e+00	-4.693180e-06	-1.648156e-03
4.352300646234752e-03	3.299690e+00	-4.693199e-06	-1.660920e-03
4.362300646234753e-03	3.299690e+00	-4.693175e-06	-1.648156e-03
4.372300646234752e-03	3.299690e+00	-4.693195e-06	-1.660920e-03
4.382300646234753e-03	3.299690e+00	-4.693171e-06	-1.648156e-03
4.392300646234752e-03	3.299690e+00	-4.693190e-06	-1.660920e-03
4.402300646234753e-03	3.299690e+00	-4.693167e-06	-1.648156e-03
4.412300646234752e-03	3.299690e+00	-4.693186e-06	-1.660920e-03
4.422300646234753e-03	3.299690e+00	-4.693163e-06	-1.648156e-03
4.432300646234752e-03	3.299690e+00	-4.693182e-06	-1.660920e-03
4.442300646234752e-03	3.299690e+00	-4.693159e-06	-1.648156e-03
4.452300646234753e-03	3.299690e+00	-4.693179e-06	-1.660920e-03
4.462300646234752e-03	3.299690e+00	-4.693155e-06	-1.648156e-03
4.472300646234753e-03	3.299690e+00	-4.693175e-06	-1.660920e-03
4.482300646234752e-03	3.299690e+00	-4.693152e-06	-1.648156e-03
4.492300646234753e-03	3.299690e+00	-4.693172e-06	-1.660920e-03
4.502300646234752e-03	3.299690e+00	-4.693149e-06	-1.648156e-03
4.512300646234753e-03	3.299690e+00	-4.693169e-06	-1.660920e-03
4.522300646234752e-03	3.299690e+00	-4.693145e-06	-1.648156e-03
4.532300646234753e-03	3.299690e+00	-4.693165e-06	-1.660920e-03
4.542300646234752e-03	3.299690e+00	-4.693142e-06	-1.648156e-03
4.552300646234753e-03	3.299690e+00	-4.693162e-06	-1.660920e-03
4.562300646234752e-03	3.299690e+00	-4.693140e-06	-1.648156e-03
4.572300646234753e-03	3.299690e+00	-4.693160e-06	-1.660920e-03
4.582300646234752e-03	3.299690e+00	-4.693137e-06	-1.648156e-03
4.592300646234752e-03	3.299690e+00	-4.693157e-06	-1.660920e-03
4.602300646234752e-03	3.299690e+00	-4.693134e-06	-1.648156e-03
4.612300646234752e-03	3.299690e+00	-4.693154e-06	-1.660920e-03
4.622300646234753e-03	3.299690e+00	-4.693131e-06	-1.648156e-03
4.632300646234752e-03	3.299690e+00	-4.693151e-06	-1.660920e-03
4.642300646234753e-03	3.299690e+00	-4.693129e-06	-1.648156e-03
4.652300646234752e-03	3.299690e+00	-4.693149e-06	-1.660920e-03
4.662300646234753e-03	3.299690e+00	-4.693127e-06	-1.648156e-03
4.672300646234752e-03	3.299690e+00	-4.693147e-06	-1.660920e-03
4.682300646234753e-03	3.299690e+00	-4.693125e-06	-1.648156e-03
4.692300646234752e-03	3.299690e+00	-4.693145e-06	-1.660920e-03
4.702300646234753e-03	3.299690e+00	-4.693122e-06	-1.648156e-03
4.712300646234752e-03	3.299690e+00	-4.693142e-06	-1.660920e-03
4.722300646234753e-03	3.299690e+00	-4.693120e-06	-1.648156e-03
4.732300646234752e-03	3.299690e+00	-4.693140e-06	-1.660920e-03
4.742300646234753e-03	3.299690e+00	-4.693118e-06	-1.648156e-03
4.752300646234752e-03	3.299690e+00	-4.693138e-06	-1.660920e-03
4.762300646234752e-03	3.299690e+00	-4.693116e-06	-1.648156e-03
4.772300646234752e-03	3.299690e+00	-4.693136e-06	-1.660920e-03
4.782300646234752e-03	3.299690e+00	-4.693114e-06	-1.648156e-03
4.792300646234753e-03	3.299690e+00	-4.693134e-06	-1.660920e-03
4.802300646234752e-03	3.299690e+00	-4.693112e-06	-1.648156e-03
4.812300646234753e-03	3.299690e+00	-4.693132e-06	-1.660920e-03
4.822300646234752e-03	3.299690e+00	-4.693110e-06	-1.648156e-03
4.832300646234753e-03	3.299690e+00	-4.693131e-06	-1.660920e-03
4.842300646234752e-03	3.299690e+00	-4.693109e-06	-1.648156e-03
4.852300646234753e-03	3.299690e+00	-4.693129e-06	-1.660920e-03
4.862300646234752e-03	3.299690e+00	-4.693107e-06	-1.648156e-03
4.872300646234753e-03	3.299690e+00	-4.693128e-06	-1.660920e-03
4.882300646234752e-03	3.299690e+00	-4.693106e-06	-1.648156e-03
4.892300646234753e-03	3.299690e+00	-4.693126e-06	-1.660920e-03
4.902300646234752e-03	3.299690e+00	-4.693105e-06	-1.648156e-03
4.912300646234752e-03	3.299690e+00	-4.693125e-06	-1.660920e-03
4.922300646234752e-03	3.299690e+00	-4.693103e-06	-1.648156e-03
4.932300646234752e-03	3.299690e+00	-4.693123e-06	-1.660920e-03
4.942300646234753e-03	3.299690e+00	-4.693101e-06	-1.648156e-03
4.952300646234752e-03	3.299690e+00	-4.693122e-06	-1.660920e-03
4.962300646234753e-03	3.299690e+00	-4.693100e-06	-1.648156e-03
4.972300646234752e-03	3.299690e+00	-4.693120e-06	-1.660920e-03
4.982300646234753e-03	3.299690e+00	-4.693099e-06	-1.648156e-03
4.992300646234752e-03	3.299690e+00	-4.693119e-06	-1.660920e-03
5.002300646234753e-03	3.299690e+00	-4.693098e-06	-1.648156e-03
5.012300646234752e-03	3.299690e+00	-4.693118e-06	-1.660920e-03
5.022300646234753e-03	3.299690e+00	-4.693096e-06	-1.648156e-03
5.032300646234752e-03	3.299690e+00	-4.693117e-06	-1.660920e-03
5.042300646234753e-03	3.299690e+00	-4.693095e-06	-1.648156e-03
5.052300646234752e-03	3.299690e+00	-4.693115e-06	-1.660920e-03
5.062300646234753e-03	3.299690e+00	-4.693094e-06	-1.648156e-03
5.072300646234752e-03	3.299690e+00	-4.693115e-06	-1.660920e-03
5.082300646234752e-03	3.299690e+00	-4.693093e-06	-1.648156e-03
5.092300646234752e-03	3.299690e+00	-4.693113e-06	-1.660920e-03
5.102300646234752e-03	3.299690e+00	-4.693092e-06	-1.648156e-03
5.112300646234753e-03	3.299690e+00	-4.693112e-06	-1.660920e-03
5.122300646234752e-03	3.299690e+00	-4.693091e-06	-1.648156e-03
5.132300646234753e-03	3.299690e+00	-4.693111e-06	-1.660920e-03
5.142300646234752e-03	3.299690e+00	-4.693090e-06	-1.648156e-03
5.152300646234753e-03	3.299690e+00	-4.693110e-06	-1.660920e-03
5.162300646234752e-03	3.299690e+00	-4.693090e-06	-1.648156e-03
5.172300646234753e-03	3.299690e+00	-4.693110e-06	-1.660920e-03
5.182300646234752e-03	3.299690e+00	-4.693089e-06	-1.648156e-03
5.192300646234753e-03	3.299690e+00	-4.693109e-06	-1.660920e-03
5.202300646234752e-03	3.299690e+00	-4.693088e-06	-1.648156e-03
5.212300646234753e-03	3.299690e+00	-4.693108e-06	-1.660920e-03
5.222300646234752e-03	3.299690e+00	-4.693087e-06	-1.648156e-03
5.232300646234752e-03	3.299690e+00	-4.693107e-06	-1.660920e-03
5.242300646234752e-03	3.299690e+00	-4.693086e-06	-1.648156e-03
5.252300646234752e-03	3.299690e+00	-4.693106e-06	-1.660920e-03
5.262300646234752e-03	3.299690e+00	-4.693085e-06	-1.648156e-03
5.272300646234752e-03	3.299690e+00	-4.693105e-06	-1.660920e-03
5.282300646234753e-03	3.299690e+00	-4.693085e-06	-1.648156e-03
5.292300646234752e-03	3.299690e+00	-4.693105e-06	-1.660920e-03
5.302300646234753e-03	3.299690e+00	-4.693084e-06	-1.648156e-03
5.312300646234752e-03	3.299690e+00	-4.693104e-06	-1.660920e-03
5.322300646234753e-03	3.299690e+00	-4.693083e-06	-1.648156e-03
5.332300646234752e-03	3.299690e+00	-4.693103e-06	-1.660920e-03
5.342300646234753e-03	3.299690e+00	-4.693082e-06	-1.648156e-03
5.352300646234752e-03	3.299690e+00	-4.693102e-06	-1.660920e-03
5.362300646234753e-03	3.299690e+00	-4.693082e-06	-1.648156e-03
5.372300646234752e-03	3.299690e+00	-4.693102e-06	-1.660920e-03
5.382300646234753e-03	3.299690e+00	-4.693081e-06	-1.648156e-03
5.392300646234752e-03	3.299690e+00	-4.693101e-06	-1.660920e-03
5.402300646234752e-03	3.299690e+00	-4.693080e-06	-1.648156e-03
5.412300646234752e-03	3.299690e+00	-4.693100e-06	-1.660920e-03
5.422300646234752e-03	3.299690e+00	-4.693080e-06	-1.648156e-03
5.432300646234752e-03	3.299690e+00	-4.693100e-06	-1.660920e-03
5.442300646234752e-03	3.299690e+00	-4.693080e-06	-1.648156e-03
5.452300646234753e-03	3.299690e+00	-4.693100e-06	-1.660920e-03
5.462300646234752e-03	3.299690e+00	-4.693079e-06	-1.648156e-03
5.472300646234753e-03	3.299690e+00	-4.693099e-06	-1.660920e-03
5.482300646234752e-03	3.299690e+00	-4.693078e-06	-1.648156e-03
5.492300646234753e-03	3.299690e+00	-4.693098e-06	-1.660920e-03
5.502300646234752e-03	3.299690e+00	-4.693078e-06	-1.648156e-03
5.512300646234753e-03	3.299690e+00	-4.693098e-06	-1.660920e-03
5.522300646234752e-03	3.299690e+00	-4.693077e-06	-1.648156e-03
5.532300646234753e-03	3.299690e+00	-4.693097e-06	-1.660920e-03
5.542300646234752e-03	3.299690e+00	-4.693077e-06	-1.648156e-03
5.552300646234752e-03	3.299690e+00	-4.693097e-06	-1.660920e-03
5.562300646234752e-03	3.299690e+00	-4.693076e-06	-1.648156e-03
5.572300646234752e-03	3.299690e+00	-4.693096e-06	-1.660920e-03
5.582300646234752e-03	3.299690e+00	-4.693076e-06	-1.648156e-03
5.592300646234752e-03	3.299690e+00	-4.693096e-06	-1.660920e-03
5.602300646234753e-03	3.299690e+00	-4.693075e-06	-1.648156e-03
5.612300646234752e-03	3.299690e+00	-4.693095e-06	-1.660920e-03
5.622300646234753e-03	3.299690e+00	-4.693075e-06	-1.648156e-03
5.632300646234752e-03	3.299690e+00	-4.693095e-06	-1.660920e-03
5.642300646234753e-03	3.299690e+00	-4.693075e-06	-1.648156e-03
5.652300646234752e-03	3.299690e+00	-4.693095e-06	-1.660920e-03
5.662300646234753e-03	3.299690e+00	-4.693075e-06	-1.648156e-03
5.672300646234752e-03	3.299690e+00	-4.693094e-06	-1.660920e-03
5.682300646234753e-03	3.299690e+00	-4.693074e-06	-1.648156e-03
5.692300646234752e-03	3.299690e+00	-4.693094e-06	-1.660920e-03
5.702300646234753e-03	3.299690e+00	-4.693074e-06	-1.648156e-03
5.712300646234752e-03	3.299690e+00	-4.693093e-06	-1.660920e-03
5.722300646234752e-03	3.299690e+00	-4.693073e-06	-1.648156e-03
5.732300646234752e-03	3.299690e+00	-4.693093e-06	-1.660920e-03
5.742300646234752e-03	3.299690e+00	-4.693073e-06	-1.648156e-03
5.752300646234752e-03	3.299690e+00	-4.693093e-06	-1.660920e-03
5.762300646234752e-03	3.299690e+00	-4.693073e-06	-1.648156e-03
5.772300646234753e-03	3.299690e+00	-4.693092e-06	-1.660920e-03
5.782300646234752e-03	3.299690e+00	-4.693072e-06	-1.648156e-03
5.792300646234753e-03	3.299690e+00	-4.693092e-06	-1.660920e-03
5.802300646234752e-03	3.299690e+00	-4.693072e-06	-1.648156e-03
5.812300646234753e-03	3.299690e+00	-4.693092e-06	-1.660920e-03
5.822300646234752e-03	3.299690e+00	-4.693072e-06	-1.648156e-03
5.832300646234753e-03	3.299690e+00	-4.693091e-06	-1.660920e-03
5.842300646234752e-03	3.299690e+00	-4.693071e-06	-1.648156e-03
5.852300646234753e-03	3.299690e+00	-4.693091e-06	-1.660920e-03
5.862300646234752e-03	3.299690e+00	-4.693071e-06	-1.648156e-03
5.872300646234752e-03	3.299690e+00	-4.693091e-06	-1.660920e-03
5.882300646234752e-03	3.299690e+00	-4.693071e-06	-1.648156e-03
5.892300646234752e-03	3.299690e+00	-4.693090e-06	-1.660920e-03
5.902300646234752e-03	3.299690e+00	-4.693070e-06	-1.648156e-03
5.912300646234752e-03	3.299690e+00	-4.693090e-06	-1.660920e-03
5.922300646234752e-03	3.299690e+00	-4.693070e-06	-1.648156e-03
5.932300646234752e-03	3.299690e+00	-4.693090e-06	-1.660920e-03
5.942300646234753e-03	3.299690e+00	-4.693070e-06	-1.648156e-03
5.952300646234752e-03	3.299690e+00	-4.693090e-06	-1.660920e-03
5.962300646234753e-03	3.299690e+00	-4.693070e-06	-1.648156e-03
5.972300646234752e-03	3.299690e+00	-4.693090e-06	-1.660920e-03
5.982300646234753e-03	3.299690e+00	-4.693070e-06	-1.648156e-03
5.992300646234752e-03	3.299690e+00	-4.693089e-06	-1.660920e-03
6.002300646234753e-03	3.299690e+00	-4.693070e-06	-1.648156e-03
6.012300646234752e-03	3.299690e+00	-4.693089e-06	-1.660920e-03
6.022300646234753e-03	3.299690e+00	-4.693069e-06	-1.648156e-03
6.032300646234752e-03	3.299690e+00	-4.693089e-06	-1.660920e-03
6.042300646234752e-03	3.299690e+00	-4.693069e-06	-1.648156e-03
6.052300646234752e-03	3.299690e+00	-4.693089e-06	-1.660920e-03
6.062300646234752e-03	3.299690e+00	-4.693069e-06	-1.648156e-03
6.072300646234752e-03	3.299690e+00	-4.693088e-06	-1.660920e-03
6.082300646234752e-03	3.299690e+00	-4.693069e-06	-1.648156e-03
6.092300646234752e-03	3.299690e+00	-4.693088e-06	-1.660920e-03
6.102300646234752e-03	3.299690e+00	-4.693069e-06	-1.648156e-03
6.112300646234753e-03	3.299690e+00	-4.693088e-06	-1.660920e-03
6.122300646234752e-03	3.299690e+00	-4.693068e-06	-1.648156e-03
6.132300646234753e-03	3.299690e+00	-4.693088e-06	-1.660920e-03
6.142300646234752e-03	3.299690e+00	-4.693068e-06	-1.648156e-03
6.152300646234753e-03	3.299690e+00	-4.693087e-06	-1.660920e-03
6.162300646234752e-03	3.299690e+00	-4.693068e-06	-1.648156e-03
6.172300646234753e-03	3.299690e+00	-4.693087e-06	-1.660920e-03
6.182300646234752e-03	3.299690e+00	-4.693068e-06	-1.648156e-03
6.192300646234752e-03	3.299690e+00	-4.693087e-06	-1.660920e-03
6.202300646234752e-03	3.299690e+00	-4.693068e-06	-1.648156e-03
6.212300646234752e-03	3.299690e+00	-4.693087e-06	-1.660920e-03
6.222300646234752e-03	3.299690e+00	-4.693068e-06	-1.648156e-03
6.232300646234752e-03	3.299690e+00	-4.693087e-06	-1.660920e-03
6.242300646234752e-03	3.299690e+00	-4.693067e-06	-1.648156e-03
6.252300646234752e-03	3.299690e+00	-4.693086e-06	-1.660920e-03
6.262300646234753e-03	3.299690e+00	-4.693067e-06	-1.648156e-03
6.272300646234752e-03	3.299690e+00	-4.693086e-06	-1.660920e-03
6.282300646234753e-03	3.299690e+00	-4.693067e-06	-1.648156e-03
6.292300646234752e-03	3.299690e+00	-4.693086e-06	-1.660920e-03
6.302300646234753e-03	3.299690e+00	-4.693067e-06	-1.648156e-03
6.312300646234752e-03	3.299690e+00	-4.693086e-06	-1.660920e-03
6.322300646234753e-03	3.299690e+00	-4.693067e-06	-1.648156e-03
6.332300646234752e-03	3.299690e+00	-4.693086e-06	-1.660920e-03
6.342300646234753e-03	3.299690e+00	-4.693067e-06	-1.648156e-03
6.352300646234752e-03	3.299690e+00	-4.693086e-06	-1.660920e-03
6.362300646234752e-03	3.299690e+00	-4.693066e-06	-1.648156e-03
6.372300646234752e-03	3.299690e+00	-4.693085e-06	-1.660920e-03
6.382300646234752e-03	3.299690e+00	-4.693066e-06	-1.648156e-03
6.392300646234752e-03	3.299690e+00	-4.693085e-06	-1.660920e-03
6.402300646234752e-03	3.299690e+00	-4.693066e-06	-1.648156e-03
6.412300646234752e-03	3.299690e+00	-4.693085e-06	-1.660920e-03
6.422300646234752e-03	3.299690e+00	-4.693066e-06	-1.648156e-03
6.432300646234753e-03	3.299690e+00	-4.693085e-06	-1.660920e-03
6.442300646234752e-03	3.299690e+00	-4.693066e-06	-1.648156e-03
6.452300646234753e-03	3.299690e+00	-4.693085e-06	-1.660920e-03
6.462300646234752e-03	3.299690e+00	-4.693066e-06	-1.648156e-03
6.472300646234753e-03	3.299690e+00	-4.693085e-06	-1.660920e-03
6.482300646234752e-03	3.299690e+00	-4.693066e-06	-1.648156e-03
6.492300646234753e-03	3.299690e+00	-4.693085e-06	-1.660920e-03
6.502300646234752e-03	3.299690e+00	-4.693066e-06	-1.648156e-03
6.512300646234752e-03	3.299690e+00	-4.693085e-06	-1.660920e-03
6.522300646234752e-03	3.299690e+00	-4.693066e-06	-1.648156e-03
6.532300646234752e-03	3.299690e+00	-4.693085e-06	-1.660920e-03
6.542300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.552300646234752e-03	3.299690e+00	-4.693085e-06	-1.660920e-03
6.562300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.572300646234752e-03	3.299690e+00	-4.693085e-06	-1.660920e-03
6.582300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.592300646234752e-03	3.299690e+00	-4.693084e-06	-1.660920e-03
6.602300646234753e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.612300646234752e-03	3.299690e+00	-4.693084e-06	-1.660920e-03
6.622300646234753e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.632300646234752e-03	3.299690e+00	-4.693084e-06	-1.660920e-03
6.642300646234753e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.652300646234752e-03	3.299690e+00	-4.693084e-06	-1.660920e-03
6.662300646234753e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.672300646234752e-03	3.299690e+00	-4.693084e-06	-1.660920e-03
6.682300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.692300646234752e-03	3.299690e+00	-4.693084e-06	-1.660920e-03
6.702300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.712300646234752e-03	3.299690e+00	-4.693084e-06	-1.660920e-03
6.722300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.732300646234752e-03	3.299690e+00	-4.693084e-06	-1.660920e-03
6.742300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.752300646234752e-03	3.299690e+00	-4.693084e-06	-1.660920e-03
6.762300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.772300646234753e-03	3.299690e+00	-4.693084e-06	-1.660920e-03
6.782300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.792300646234753e-03	3.299690e+00	-4.693083e-06	-1.660920e-03
6.802300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.812300646234753e-03	3.299690e+00	-4.693083e-06	-1.660920e-03
6.822300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.832300646234752e-03	3.299690e+00	-4.693083e-06	-1.660920e-03
6.842300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.852300646234752e-03	3.299690e+00	-4.693083e-06	-1.660920e-03
6.862300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.872300646234752e-03	3.299690e+00	-4.693083e-06	-1.660920e-03
6.882300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.892300646234752e-03	3.299690e+00	-4.693083e-06	-1.660920e-03
6.902300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.912300646234752e-03	3.299690e+00	-4.693083e-06	-1.660920e-03
6.922300646234752e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.932300646234752e-03	3.299690e+00	-4.693083e-06	-1.660920e-03
6.942300646234753e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.952300646234752e-03	3.299690e+00	-4.693083e-06	-1.660920e-03
6.962300646234753e-03	3.299690e+00	-4.693065e-06	-1.648156e-03
6.972300646234752e-03	3.299690e+00	-4.693083e-06	-1.660920e-03
6.982300646234753e-03	3.299690e+00	-4.693064e-06	-1.648156e-03
6.992300646234752e-03	3.299690e+00	-4.693083e-06	-1.660920e-03
7.002300646234752e-03	3.299690e+00	-4.693064e-06	-1.648156e-03
7.012300646234752e-03	3.299690e+00	-4.693083e-06	-1.660920e-03
7.022300646234752e-03	3.299690e+00	-4.693064e-06	-1.648156e-03
7.032300646234752e-03	3.299690e+00	-4.693083e-06	-1.660920e-03
7.042300646234752e-03	3.299690e+00	-4.693064e-06	-1.648156e-03
7.052300646234752e-03	3.299690e+00	-4.693083e-06	-1.660920e-03
7.062300646234752e-03	3.299690e+00	-4.693064e-06	-1.648156e-03
7.072300646234752e-03	3.299690e+00	-4.693082e-06	-1.660920e-03
7.082300646234752e-03	3.299690e+00	-4.693064e-06	-1.648156e-03
7.092300646234753e-03	3.299690e+00	-4.693082e-06	-1.660920e-03
7.102300646234752e-03	3.299690e+00	-4.693064e-06	-1.648156e-03
7.112300646234753e-03	3.299690e+00	-4.693082e-06	-1.660920e-03
7.122300646234752e-03	3.299690e+00	-4.693064e-06	-1.648156e-03
7.132300646234753e-03	3.299690e+00	-4.693082e-06	-1.660920e-03
7.142300646234752e-03	3.299690e+00	-4.693064e-06	-1.648156e-03
7.152300646234752e-03	3.299690e+00	-4.693082e-06	-1.660920e-03
7.162300646234752e-03	3.299690e+00	-4.693064e-06	-1.648156e-03
7.172300646234752e-03	3.299690e+00	-4.693082e-06	-1.660920e-03
7.182300646234752e-03	3.299690e+00	-4.693064e-06	-1.648156e-03
7.192300646234752e-03	3.299690e+00	-4.693082e-06	-1.660920e-03
7.202300646234752e-03	3.299690e+00	-4.693064e-06	-1.648156e-03
