time	V(out_pos,out_neg)	I(V2)	I(Vcell12)
2.818203064440497e-03	6.599809e+00	-8.878779e-06	-3.306513e-03
2.828203064440497e-03	6.599809e+00	-8.878807e-06	-3.311054e-03
2.838203064440497e-03	6.599809e+00	-8.878777e-06	-3.306513e-03
2.848203064440497e-03	6.599809e+00	-8.878806e-06	-3.311054e-03
2.858203064440497e-03	6.599809e+00	-8.878776e-06	-3.306513e-03
2.868203064440497e-03	6.599809e+00	-8.878804e-06	-3.311054e-03
2.878203064440497e-03	6.599809e+00	-8.878775e-06	-3.306513e-03
2.888203064440497e-03	6.599809e+00	-8.878803e-06	-3.311054e-03
2.898203064440497e-03	6.599809e+00	-8.878773e-06	-3.306513e-03
2.908203064440497e-03	6.599809e+00	-8.878801e-06	-3.311054e-03
2.918203064440497e-03	6.599809e+00	-8.878772e-06	-3.306513e-03
2.928203064440497e-03	6.599809e+00	-8.878800e-06	-3.311054e-03
2.938203064440497e-03	6.599809e+00	-8.878770e-06	-3.306513e-03
2.948203064440497e-03	6.599809e+00	-8.878798e-06	-3.311054e-03
2.958203064440497e-03	6.599809e+00	-8.878769e-06	-3.306513e-03
2.968203064440497e-03	6.599809e+00	-8.878797e-06	-3.311054e-03
2.978203064440497e-03	6.599809e+00	-8.878768e-06	-3.306513e-03
2.988203064440497e-03	6.599809e+00	-8.878797e-06	-3.311054e-03
2.998203064440497e-03	6.599809e+00	-8.878766e-06	-3.306513e-03
3.008203064440497e-03	6.599809e+00	-8.878795e-06	-3.311054e-03
3.018203064440497e-03	6.599809e+00	-8.878766e-06	-3.306513e-03
3.028203064440497e-03	6.599809e+00	-8.878794e-06	-3.311054e-03
3.038203064440497e-03	6.599809e+00	-8.878765e-06	-3.306513e-03
3.048203064440497e-03	6.599809e+00	-8.878793e-06	-3.311054e-03
3.058203064440497e-03	6.599809e+00	-8.878763e-06	-3.306513e-03
3.068203064440497e-03	6.599809e+00	-8.878791e-06	-3.311054e-03
3.078203064440497e-03	6.599809e+00	-8.878762e-06	-3.306513e-03
3.088203064440497e-03	6.599809e+00	-8.878790e-06	-3.311054e-03
3.098203064440497e-03	6.599809e+00	-8.878761e-06	-3.306513e-03
3.108203064440497e-03	6.599809e+00	-8.878789e-06	-3.311054e-03
3.118203064440497e-03	6.599809e+00	-8.878760e-06	-3.306513e-03
3.128203064440497e-03	6.599809e+00	-8.878788e-06	-3.311054e-03
3.138203064440497e-03	6.599809e+00	-8.878759e-06	-3.306513e-03
3.148203064440497e-03	6.599809e+00	-8.878787e-06	-3.311054e-03
3.158203064440497e-03	6.599809e+00	-8.878758e-06	-3.306513e-03
3.168203064440497e-03	6.599809e+00	-8.878787e-06	-3.311054e-03
3.178203064440497e-03	6.599809e+00	-8.878757e-06	-3.306513e-03
3.188203064440497e-03	6.599809e+00	-8.878785e-06	-3.311054e-03
3.198203064440497e-03	6.599809e+00	-8.878756e-06	-3.306513e-03
3.208203064440497e-03	6.599809e+00	-8.878784e-06	-3.311054e-03
3.218203064440497e-03	6.599809e+00	-8.878756e-06	-3.306513e-03
3.228203064440497e-03	6.599809e+00	-8.878783e-06	-3.311054e-03
3.238203064440497e-03	6.599809e+00	-8.878755e-06	-3.306513e-03
3.248203064440497e-03	6.599809e+00	-8.878782e-06	-3.311054e-03
3.258203064440497e-03	6.599809e+00	-8.878754e-06	-3.306513e-03
3.268203064440497e-03	6.599809e+00	-8.878781e-06	-3.311054e-03
3.278203064440497e-03	6.599809e+00	-8.878753e-06	-3.306513e-03
3.288203064440497e-03	6.599809e+00	-8.878780e-06	-3.311054e-03
3.298203064440497e-03	6.599809e+00	-8.878752e-06	-3.306513e-03
3.308203064440497e-03	6.599809e+00	-8.878779e-06	-3.311054e-03
3.318203064440497e-03	6.599809e+00	-8.878751e-06	-3.306513e-03
3.328203064440497e-03	6.599809e+00	-8.878778e-06	-3.311054e-03
3.338203064440497e-03	6.599809e+00	-8.878750e-06	-3.306513e-03
3.348203064440497e-03	6.599809e+00	-8.878778e-06	-3.311054e-03
3.358203064440497e-03	6.599809e+00	-8.878749e-06	-3.306513e-03
3.368203064440497e-03	6.599809e+00	-8.878777e-06	-3.311054e-03
3.378203064440497e-03	6.599809e+00	-8.878748e-06	-3.306513e-03
3.388203064440497e-03	6.599809e+00	-8.878776e-06	-3.311054e-03
3.398203064440497e-03	6.599809e+00	-8.878748e-06	-3.306513e-03
3.408203064440497e-03	6.599809e+00	-8.878776e-06	-3.311054e-03
3.418203064440497e-03	6.599809e+00	-8.878747e-06	-3.306513e-03
3.428203064440497e-03	6.599809e+00	-8.878775e-06	-3.311054e-03
3.438203064440497e-03	6.599809e+00	-8.878746e-06	-3.306513e-03
3.448203064440497e-03	6.599809e+00	-8.878774e-06	-3.311054e-03
3.458203064440497e-03	6.599809e+00	-8.878746e-06	-3.306513e-03
3.468203064440497e-03	6.599809e+00	-8.878774e-06	-3.311054e-03
3.478203064440497e-03	6.599809e+00	-8.878745e-06	-3.306513e-03
3.488203064440497e-03	6.599809e+00	-8.878773e-06	-3.311054e-03
3.498203064440497e-03	6.599809e+00	-8.878745e-06	-3.306513e-03
3.508203064440497e-03	6.599809e+00	-8.878772e-06	-3.311054e-03
3.518203064440497e-03	6.599809e+00	-8.878744e-06	-3.306513e-03
3.528203064440497e-03	6.599809e+00	-8.878771e-06	-3.311054e-03
3.538203064440497e-03	6.599809e+00	-8.878743e-06	-3.306513e-03
3.548203064440497e-03	6.599809e+00	-8.878771e-06	-3.311054e-03
3.558203064440497e-03	6.599809e+00	-8.878743e-06	-3.306513e-03
3.568203064440497e-03	6.599809e+00	-8.878770e-06	-3.311054e-03
3.578203064440497e-03	6.599809e+00	-8.878742e-06	-3.306513e-03
3.588203064440497e-03	6.599809e+00	-8.878769e-06	-3.311054e-03
3.598203064440497e-03	6.599809e+00	-8.878741e-06	-3.306513e-03
3.608203064440497e-03	6.599809e+00	-8.878769e-06	-3.311054e-03
3.618203064440497e-03	6.599809e+00	-8.878741e-06	-3.306513e-03
3.628203064440497e-03	6.599809e+00	-8.878768e-06	-3.311054e-03
3.638203064440497e-03	6.599809e+00	-8.878740e-06	-3.306513e-03
3.648203064440497e-03	6.599809e+00	-8.878767e-06	-3.311054e-03
3.658203064440497e-03	6.599809e+00	-8.878740e-06	-3.306513e-03
3.668203064440497e-03	6.599809e+00	-8.878767e-06	-3.311054e-03
3.678203064440497e-03	6.599809e+00	-8.878739e-06	-3.306513e-03
3.688203064440497e-03	6.599809e+00	-8.878766e-06	-3.311054e-03
3.698203064440497e-03	6.599809e+00	-8.878738e-06	-3.306513e-03
3.708203064440497e-03	6.599809e+00	-8.878766e-06	-3.311054e-03
3.718203064440497e-03	6.599809e+00	-8.878738e-06	-3.306513e-03
3.728203064440497e-03	6.599809e+00	-8.878766e-06	-3.311054e-03
3.738203064440497e-03	6.599809e+00	-8.878737e-06	-3.306513e-03
3.748203064440497e-03	6.599809e+00	-8.878765e-06	-3.311054e-03
3.758203064440497e-03	6.599809e+00	-8.878737e-06	-3.306513e-03
3.768203064440497e-03	6.599809e+00	-8.878765e-06	-3.311054e-03
3.778203064440497e-03	6.599809e+00	-8.878736e-06	-3.306513e-03
3.788203064440497e-03	6.599809e+00	-8.878764e-06	-3.311054e-03
3.798203064440497e-03	6.599809e+00	-8.878736e-06	-3.306513e-03
3.808203064440497e-03	6.599809e+00	-8.878764e-06	-3.311054e-03
3.818203064440497e-03	6.599809e+00	-8.878736e-06	-3.306513e-03
3.828203064440497e-03	6.599809e+00	-8.878763e-06	-3.311054e-03
3.838203064440497e-03	6.599809e+00	-8.878736e-06	-3.306513e-03
3.848203064440497e-03	6.599809e+00	-8.878763e-06	-3.311054e-03
3.858203064440497e-03	6.599809e+00	-8.878735e-06	-3.306513e-03
3.868203064440497e-03	6.599809e+00	-8.878762e-06	-3.311054e-03
3.878203064440497e-03	6.599809e+00	-8.878735e-06	-3.306513e-03
3.888203064440497e-03	6.599809e+00	-8.878762e-06	-3.311054e-03
3.898203064440497e-03	6.599809e+00	-8.878735e-06	-3.306513e-03
3.908203064440497e-03	6.599809e+00	-8.878761e-06	-3.311054e-03
3.918203064440497e-03	6.599809e+00	-8.878734e-06	-3.306513e-03
3.928203064440497e-03	6.599809e+00	-8.878761e-06	-3.311054e-03
3.938203064440497e-03	6.599809e+00	-8.878734e-06	-3.306513e-03
3.948203064440497e-03	6.599809e+00	-8.878760e-06	-3.311054e-03
3.958203064440497e-03	6.599809e+00	-8.878733e-06	-3.306513e-03
3.968203064440497e-03	6.599809e+00	-8.878760e-06	-3.311054e-03
3.978203064440497e-03	6.599809e+00	-8.878733e-06	-3.306513e-03
3.988203064440497e-03	6.599809e+00	-8.878760e-06	-3.311054e-03
3.998203064440497e-03	6.599809e+00	-8.878733e-06	-3.306513e-03
4.008203064440497e-03	6.599809e+00	-8.878759e-06	-3.311054e-03
4.018203064440497e-03	6.599809e+00	-8.878732e-06	-3.306513e-03
4.028203064440497e-03	6.599809e+00	-8.878759e-06	-3.311054e-03
4.038203064440497e-03	6.599809e+00	-8.878732e-06	-3.306513e-03
4.048203064440497e-03	6.599809e+00	-8.878758e-06	-3.311054e-03
4.058203064440497e-03	6.599809e+00	-8.878731e-06	-3.306513e-03
4.068203064440497e-03	6.599809e+00	-8.878758e-06	-3.311054e-03
4.078203064440497e-03	6.599809e+00	-8.878731e-06	-3.306513e-03
4.088203064440497e-03	6.599809e+00	-8.878758e-06	-3.311054e-03
4.098203064440497e-03	6.599809e+00	-8.878731e-06	-3.306513e-03
4.108203064440497e-03	6.599809e+00	-8.878757e-06	-3.311054e-03
4.118203064440497e-03	6.599809e+00	-8.878730e-06	-3.306513e-03
4.128203064440497e-03	6.599809e+00	-8.878757e-06	-3.311054e-03
4.138203064440497e-03	6.599809e+00	-8.878730e-06	-3.306513e-03
4.148203064440497e-03	6.599809e+00	-8.878756e-06	-3.311054e-03
4.158203064440497e-03	6.599809e+00	-8.878730e-06	-3.306513e-03
4.168203064440497e-03	6.599809e+00	-8.878756e-06	-3.311054e-03
4.178203064440497e-03	6.599809e+00	-8.878730e-06	-3.306513e-03
4.188203064440497e-03	6.599809e+00	-8.878756e-06	-3.311054e-03
4.198203064440497e-03	6.599809e+00	-8.878729e-06	-3.306513e-03
4.208203064440497e-03	6.599809e+00	-8.878756e-06	-3.311054e-03
4.218203064440497e-03	6.599809e+00	-8.878729e-06	-3.306513e-03
4.228203064440497e-03	6.599809e+00	-8.878756e-06	-3.311054e-03
4.238203064440497e-03	6.599809e+00	-8.878729e-06	-3.306513e-03
4.248203064440497e-03	6.599809e+00	-8.878756e-06	-3.311054e-03
4.258203064440497e-03	6.599809e+00	-8.878728e-06	-3.306513e-03
4.268203064440497e-03	6.599809e+00	-8.878756e-06	-3.311054e-03
4.278203064440497e-03	6.599809e+00	-8.878728e-06	-3.306513e-03
4.288203064440497e-03	6.599809e+00	-8.878755e-06	-3.311054e-03
4.298203064440497e-03	6.599809e+00	-8.878728e-06	-3.306513e-03
4.308203064440497e-03	6.599809e+00	-8.878755e-06	-3.311054e-03
4.318203064440497e-03	6.599809e+00	-8.878728e-06	-3.306513e-03
4.328203064440497e-03	6.599809e+00	-8.878755e-06	-3.311054e-03
4.338203064440497e-03	6.599809e+00	-8.878727e-06	-3.306513e-03
4.348203064440497e-03	6.599809e+00	-8.878754e-06	-3.311054e-03
4.358203064440497e-03	6.599809e+00	-8.878727e-06	-3.306513e-03
4.368203064440497e-03	6.599809e+00	-8.878754e-06	-3.311054e-03
4.378203064440497e-03	6.599809e+00	-8.878727e-06	-3.306513e-03
4.388203064440497e-03	6.599809e+00	-8.878754e-06	-3.311054e-03
4.398203064440497e-03	6.599809e+00	-8.878727e-06	-3.306513e-03
4.408203064440497e-03	6.599809e+00	-8.878754e-06	-3.311053e-03
4.418203064440497e-03	6.599809e+00	-8.878726e-06	-3.306514e-03
4.428203064440497e-03	6.599809e+00	-8.878753e-06	-3.311053e-03
4.438203064440497e-03	6.599809e+00	-8.878726e-06	-3.306514e-03
4.448203064440497e-03	6.599809e+00	-8.878753e-06	-3.311053e-03
4.458203064440497e-03	6.599809e+00	-8.878726e-06	-3.306514e-03
4.468203064440497e-03	6.599809e+00	-8.878753e-06	-3.311053e-03
4.478203064440497e-03	6.599809e+00	-8.878726e-06	-3.306514e-03
4.488203064440497e-03	6.599809e+00	-8.878753e-06	-3.311053e-03
4.498203064440497e-03	6.599809e+00	-8.878726e-06	-3.306514e-03
4.508203064440497e-03	6.599809e+00	-8.878752e-06	-3.311053e-03
4.518203064440497e-03	6.599809e+00	-8.878726e-06	-3.306514e-03
4.528203064440497e-03	6.599809e+00	-8.878752e-06	-3.311053e-03
4.538203064440497e-03	6.599809e+00	-8.878726e-06	-3.306514e-03
4.548203064440497e-03	6.599809e+00	-8.878752e-06	-3.311053e-03
4.558203064440497e-03	6.599809e+00	-8.878726e-06	-3.306514e-03
4.568203064440497e-03	6.599809e+00	-8.878752e-06	-3.311053e-03
4.578203064440497e-03	6.599809e+00	-8.878726e-06	-3.306514e-03
4.588203064440497e-03	6.599809e+00	-8.878751e-06	-3.311053e-03
4.598203064440497e-03	6.599809e+00	-8.878726e-06	-3.306514e-03
4.608203064440497e-03	6.599809e+00	-8.878751e-06	-3.311053e-03
4.618203064440497e-03	6.599809e+00	-8.878725e-06	-3.306514e-03
4.628203064440497e-03	6.599809e+00	-8.878751e-06	-3.311053e-03
4.638203064440497e-03	6.599809e+00	-8.878725e-06	-3.306514e-03
4.648203064440497e-03	6.599809e+00	-8.878751e-06	-3.311053e-03
4.658203064440497e-03	6.599809e+00	-8.878725e-06	-3.306514e-03
4.668203064440497e-03	6.599809e+00	-8.878751e-06	-3.311053e-03
4.678203064440497e-03	6.599809e+00	-8.878725e-06	-3.306514e-03
4.688203064440497e-03	6.599809e+00	-8.878750e-06	-3.311053e-03
4.698203064440497e-03	6.599809e+00	-8.878725e-06	-3.306514e-03
4.708203064440497e-03	6.599809e+00	-8.878750e-06	-3.311053e-03
4.718203064440497e-03	6.599809e+00	-8.878725e-06	-3.306514e-03
4.728203064440497e-03	6.599809e+00	-8.878750e-06	-3.311053e-03
4.738203064440497e-03	6.599809e+00	-8.878724e-06	-3.306514e-03
4.748203064440497e-03	6.599809e+00	-8.878750e-06	-3.311053e-03
4.758203064440497e-03	6.599809e+00	-8.878724e-06	-3.306514e-03
4.768203064440497e-03	6.599809e+00	-8.878750e-06	-3.311053e-03
4.778203064440497e-03	6.599809e+00	-8.878724e-06	-3.306514e-03
4.788203064440497e-03	6.599809e+00	-8.878750e-06	-3.311053e-03
4.798203064440497e-03	6.599809e+00	-8.878724e-06	-3.306514e-03
4.808203064440497e-03	6.599809e+00	-8.878749e-06	-3.311053e-03
4.818203064440497e-03	6.599809e+00	-8.878724e-06	-3.306514e-03
4.828203064440497e-03	6.599809e+00	-8.878749e-06	-3.311053e-03
4.838203064440497e-03	6.599809e+00	-8.878724e-06	-3.306514e-03
4.848203064440497e-03	6.599809e+00	-8.878749e-06	-3.311053e-03
4.858203064440497e-03	6.599809e+00	-8.878724e-06	-3.306514e-03
4.868203064440497e-03	6.599809e+00	-8.878749e-06	-3.311053e-03
4.878203064440497e-03	6.599809e+00	-8.878724e-06	-3.306514e-03
4.888203064440497e-03	6.599809e+00	-8.878749e-06	-3.311053e-03
4.898203064440497e-03	6.599809e+00	-8.878723e-06	-3.306514e-03
4.908203064440497e-03	6.599809e+00	-8.878749e-06	-3.311053e-03
4.918203064440497e-03	6.599809e+00	-8.878723e-06	-3.306514e-03
4.928203064440497e-03	6.599809e+00	-8.878748e-06	-3.311053e-03
4.938203064440497e-03	6.599809e+00	-8.878723e-06	-3.306514e-03
4.948203064440497e-03	6.599809e+00	-8.878748e-06	-3.311053e-03
4.958203064440497e-03	6.599809e+00	-8.878723e-06	-3.306514e-03
4.968203064440497e-03	6.599809e+00	-8.878748e-06	-3.311053e-03
4.978203064440497e-03	6.599809e+00	-8.878723e-06	-3.306514e-03
4.988203064440497e-03	6.599809e+00	-8.878748e-06	-3.311053e-03
4.998203064440497e-03	6.599809e+00	-8.878723e-06	-3.306514e-03
5.008203064440497e-03	6.599809e+00	-8.878748e-06	-3.311053e-03
5.018203064440497e-03	6.599809e+00	-8.878723e-06	-3.306514e-03
5.028203064440497e-03	6.599809e+00	-8.878748e-06	-3.311053e-03
5.038203064440497e-03	6.599809e+00	-8.878723e-06	-3.306514e-03
5.048203064440497e-03	6.599809e+00	-8.878748e-06	-3.311053e-03
5.058203064440497e-03	6.599809e+00	-8.878723e-06	-3.306514e-03
5.068203064440497e-03	6.599809e+00	-8.878748e-06	-3.311053e-03
5.078203064440497e-03	6.599809e+00	-8.878723e-06	-3.306514e-03
5.088203064440497e-03	6.599809e+00	-8.878747e-06	-3.311053e-03
5.098203064440497e-03	6.599809e+00	-8.878722e-06	-3.306514e-03
5.108203064440497e-03	6.599809e+00	-8.878747e-06	-3.311053e-03
5.118203064440497e-03	6.599809e+00	-8.878722e-06	-3.306514e-03
5.128203064440497e-03	6.599809e+00	-8.878747e-06	-3.311053e-03
5.138203064440497e-03	6.599809e+00	-8.878722e-06	-3.306514e-03
5.148203064440497e-03	6.599809e+00	-8.878747e-06	-3.311053e-03
5.158203064440497e-03	6.599809e+00	-8.878722e-06	-3.306514e-03
5.168203064440497e-03	6.599809e+00	-8.878747e-06	-3.311053e-03
5.178203064440497e-03	6.599809e+00	-8.878722e-06	-3.306514e-03
5.188203064440497e-03	6.599809e+00	-8.878747e-06	-3.311053e-03
5.198203064440497e-03	6.599809e+00	-8.878722e-06	-3.306514e-03
5.208203064440497e-03	6.599809e+00	-8.878747e-06	-3.311053e-03
5.218203064440497e-03	6.599809e+00	-8.878722e-06	-3.306514e-03
5.228203064440497e-03	6.599809e+00	-8.878747e-06	-3.311053e-03
5.238203064440497e-03	6.599809e+00	-8.878722e-06	-3.306514e-03
5.248203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.258203064440497e-03	6.599809e+00	-8.878722e-06	-3.306514e-03
5.268203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.278203064440497e-03	6.599809e+00	-8.878722e-06	-3.306514e-03
5.288203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.298203064440497e-03	6.599809e+00	-8.878722e-06	-3.306514e-03
5.308203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.318203064440497e-03	6.599809e+00	-8.878722e-06	-3.306514e-03
5.328203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.338203064440497e-03	6.599809e+00	-8.878722e-06	-3.306514e-03
5.348203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.358203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.368203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.378203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.388203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.398203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.408203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.418203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.428203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.438203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.448203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.458203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.468203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.478203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.488203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.498203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.508203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.518203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.528203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.538203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.548203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.558203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.568203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.578203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.588203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.598203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.608203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.618203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.628203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.638203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.648203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.658203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.668203064440496e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.678203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.688203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.698203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.708203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.718203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.728203064440497e-03	6.599809e+00	-8.878746e-06	-3.311053e-03
5.738203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.748203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
5.758203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.768203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
5.778203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.788203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
5.798203064440497e-03	6.599809e+00	-8.878721e-06	-3.306514e-03
5.808203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
5.818203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
5.828203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
5.838203064440496e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
5.848203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
5.858203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
5.868203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
5.878203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
5.888203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
5.898203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
5.908203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
5.918203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
5.928203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
5.938203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
5.948203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
5.958203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
5.968203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
5.978203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
5.988203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
5.998203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.008203064440496e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
6.018203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.028203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
6.038203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.048203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
6.058203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.068203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
6.078203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.088203064440497e-03	6.599809e+00	-8.878745e-06	-3.311053e-03
6.098203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.108203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.118203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.128203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.138203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.148203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.158203064440496e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.168203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.178203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.188203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.198203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.208203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.218203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.228203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.238203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.248203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.258203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.268203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.278203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.288203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.298203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.308203064440496e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.318203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.328203064440496e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.338203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.348203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.358203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.368203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.378203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.388203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.398203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.408203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.418203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.428203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.438203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.448203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.458203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.468203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.478203064440496e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.488203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.498203064440496e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.508203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.518203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.528203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.538203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.548203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.558203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
6.568203064440497e-03	6.599809e+00	-8.878744e-06	-3.311053e-03
6.578203064440497e-03	6.599809e+00	-8.878720e-06	-3.306514e-03
