config_id,t_s,Icell11_mA,Icell12_mA,Icell21_mA,Icell22_mA,I_RL_mA,V_out_diff_V,E_out_mJ
3.0,0.021576777200989807,-1.6512117,-1.6512117,0.0003301332,0.0003301332,3.2996895,3.2996898,0.23773861160098933
3.0,0.021586777200989806,-1.6578691,-1.6578691,-0.00085404713,-0.00085404713,3.2996895,3.2996898,0.23784749112620376
3.0,0.021596777200989806,-1.6512115,-1.6512115,0.00033013217,0.00033013217,3.2996895,3.2996898,0.2379563706514182
3.0,0.021606777200989805,-1.6578689,-1.6578689,-0.0008540483,-0.0008540483,3.2996895,3.2996898,0.2380652501766326
3.0,0.021616777200989805,-1.6512114,-1.6512114,0.00033013118,0.00033013118,3.2996895,3.2996898,0.23817412970184704
3.0,0.021626777200989804,-1.6578687,-1.6578687,-0.0008540493,-0.0008540493,3.2996895,3.2996898,0.23828300922706147
3.0,0.021636777200989804,-1.6512113,-1.6512113,0.00033013022,0.00033013022,3.2996895,3.2996898,0.2383918887522759
3.0,0.021646777200989804,-1.6578686,-1.6578686,-0.00085405033,-0.00085405033,3.2996895,3.2996898,0.23850076827749034
3.0,0.021656777200989807,-1.6512111,-1.6512111,0.0003301293,0.0003301293,3.2996895,3.2996898,0.2386096478027048
3.0,0.021666777200989806,-1.6578685,-1.6578685,-0.00085405126,-0.00085405126,3.2996895,3.2996898,0.2387185273279192
3.0,0.021676777200989806,-1.651211,-1.651211,0.00033012842,0.00033012842,3.2996895,3.2996898,0.23882740685313364
3.0,0.021686777200989805,-1.6578684,-1.6578684,-0.0008540522,-0.0008540522,3.2996895,3.2996898,0.23893628637834807
3.0,0.021696777200989805,-1.6512109,-1.6512109,0.00033012757,0.00033012757,3.2996895,3.2996898,0.2390451659035625
3.0,0.021706777200989805,-1.6578683,-1.6578683,-0.0008540531,-0.0008540531,3.2996895,3.2996898,0.2391540454287769
3.0,0.021716777200989804,-1.6512108,-1.6512108,0.00033012673,0.00033012673,3.2996895,3.2996898,0.23926292495399135
3.0,0.021726777200989804,-1.6578681,-1.6578681,-0.000854054,-0.000854054,3.2996895,3.2996898,0.2393718044792058
3.0,0.021736777200989807,-1.6512107,-1.6512107,0.00033012594,0.00033012594,3.2996895,3.2996898,0.23948068400442024
3.0,0.021746777200989807,-1.6578681,-1.6578681,-0.0008540549,-0.0008540549,3.2996895,3.2996898,0.23958956352963467
3.0,0.021756777200989806,-1.6512107,-1.6512107,0.00033012519,0.00033012519,3.2996895,3.2996898,0.2396984430548491
3.0,0.021766777200989806,-1.657868,-1.657868,-0.0008540557,-0.0008540557,3.2996895,3.2996898,0.23980732258006351
3.0,0.021776777200989805,-1.6512105,-1.6512105,0.00033012443,0.00033012443,3.2996895,3.2996898,0.23991620210527795
3.0,0.021786777200989805,-1.6578679,-1.6578679,-0.0008540565,-0.0008540565,3.2996895,3.2996898,0.24002508163049238
3.0,0.021796777200989804,-1.6512105,-1.6512105,0.00033012373,0.00033012373,3.2996895,3.2996898,0.2401339611557068
3.0,0.021806777200989804,-1.6578679,-1.6578679,-0.0008540573,-0.0008540573,3.2996895,3.2996898,0.24024284068092122
3.0,0.021816777200989804,-1.6512104,-1.6512104,0.000330123,0.000330123,3.2996895,3.2996898,0.24035172020613568
3.0,0.021826777200989807,-1.6578678,-1.6578678,-0.000854058,-0.000854058,3.2996895,3.2996898,0.24046059973135012
3.0,0.021836777200989806,-1.6512104,-1.6512104,0.00033012236,0.00033012236,3.2996895,3.2996898,0.24056947925656455
3.0,0.021846777200989806,-1.6578678,-1.6578678,-0.00085405883,-0.00085405883,3.2996895,3.2996898,0.24067835878177898
3.0,0.021856777200989806,-1.6512103,-1.6512103,0.00033012172,0.00033012172,3.2996895,3.2996898,0.2407872383069934
3.0,0.021866777200989805,-1.6578678,-1.6578678,-0.00085405953,-0.00085405953,3.2996895,3.2996898,0.24089611783220782
3.0,0.021876777200989805,-1.6512103,-1.6512103,0.00033012105,0.00033012105,3.2996895,3.2996898,0.24100499735742226
3.0,0.021886777200989804,-1.6578677,-1.6578677,-0.0008540602,-0.0008540602,3.2996895,3.2996898,0.24111387688263666
3.0,0.021896777200989804,-1.6512102,-1.6512102,0.00033012047,0.00033012047,3.2996895,3.2996898,0.24122275640785112
3.0,0.021906777200989807,-1.6578677,-1.6578677,-0.00085406087,-0.00085406087,3.2996895,3.2996898,0.24133163593306559
3.0,0.021916777200989807,-1.6512102,-1.6512102,0.00033011986,0.00033011986,3.2996895,3.2996898,0.24144051545828
3.0,0.021926777200989806,-1.6578676,-1.6578676,-0.00085406157,-0.00085406157,3.2996895,3.2996898,0.24154939498349443
3.0,0.021936777200989806,-1.6512102,-1.6512102,0.00033011928,0.00033011928,3.2996895,3.2996898,0.24165827450870886
3.0,0.021946777200989805,-1.6578676,-1.6578676,-0.0008540622,-0.0008540622,3.2996895,3.2996898,0.24176715403392326
3.0,0.021956777200989805,-1.6512101,-1.6512101,0.00033011872,0.00033011872,3.2996895,3.2996898,0.2418760335591377
3.0,0.021966777200989804,-1.6578676,-1.6578676,-0.00085406285,-0.00085406285,3.2996895,3.2996898,0.24198491308435213
3.0,0.021976777200989804,-1.6512101,-1.6512101,0.00033011817,0.00033011817,3.2996895,3.2996898,0.24209379260956654
3.0,0.021986777200989804,-1.6578676,-1.6578676,-0.00085406343,-0.00085406343,3.2996895,3.2996898,0.242202672134781
3.0,0.021996777200989807,-1.6512101,-1.6512101,0.00033011768,0.00033011768,3.2996895,3.2996898,0.24231155165999546
3.0,0.022006777200989806,-1.6578674,-1.6578674,-0.00085406407,-0.00085406407,3.2996895,3.2996898,0.24242043118520987
3.0,0.022016777200989806,-1.6512101,-1.6512101,0.00033011715,0.00033011715,3.2996895,3.2996898,0.2425293107104243
3.0,0.022026777200989806,-1.6578674,-1.6578674,-0.00085406465,-0.00085406465,3.2996895,3.2996898,0.24263819023563873
3.0,0.022036777200989805,-1.6512101,-1.6512101,0.0003301167,0.0003301167,3.2996895,3.2996898,0.24274706976085314
3.0,0.022046777200989805,-1.6578674,-1.6578674,-0.00085406523,-0.00085406523,3.2996895,3.2996898,0.24285594928606757
3.0,0.022056777200989804,-1.6512101,-1.6512101,0.0003301162,0.0003301162,3.2996895,3.2996898,0.242964828811282
3.0,0.022066777200989804,-1.6578674,-1.6578674,-0.0008540657,-0.0008540657,3.2996895,3.2996898,0.24307370833649644
3.0,0.022076777200989807,-1.6512101,-1.6512101,0.00033011573,0.00033011573,3.2996895,3.2996898,0.2431825878617109
3.0,0.022086777200989807,-1.6578673,-1.6578673,-0.0008540662,-0.0008540662,3.2996895,3.2996898,0.24329146738692534
3.0,0.022096777200989806,-1.6512101,-1.6512101,0.0003301153,0.0003301153,3.2996895,3.2996898,0.24340034691213974
3.0,0.022106777200989806,-1.6578673,-1.6578673,-0.0008540668,-0.0008540668,3.2996895,3.2996898,0.24350922643735418
3.0,0.022116777200989805,-1.6512101,-1.6512101,0.00033011485,0.00033011485,3.2996895,3.2996898,0.2436181059625686
3.0,0.022126777200989805,-1.6578673,-1.6578673,-0.0008540673,-0.0008540673,3.2996895,3.2996898,0.24372698548778304
3.0,0.022136777200989805,-1.65121,-1.65121,0.00033011445,0.00033011445,3.2996895,3.2996898,0.24383586501299745
3.0,0.022146777200989804,-1.6578673,-1.6578673,-0.00085406774,-0.00085406774,3.2996895,3.2996898,0.24394474453821188
3.0,0.022156777200989804,-1.65121,-1.65121,0.00033011404,0.00033011404,3.2996895,3.2996898,0.24405362406342634
3.0,0.022166777200989807,-1.6578673,-1.6578673,-0.0008540682,-0.0008540682,3.2996895,3.2996898,0.24416250358864075
3.0,0.022176777200989806,-1.65121,-1.65121,0.00033011363,0.00033011363,3.2996895,3.2996898,0.2442713831138552
3.0,0.022186777200989806,-1.6578673,-1.6578673,-0.0008540687,-0.0008540687,3.2996895,3.2996898,0.24438026263906967
3.0,0.022196777200989806,-1.65121,-1.65121,0.00033011322,0.00033011322,3.2996895,3.2996898,0.2444891421642841
3.0,0.022206777200989805,-1.6578672,-1.6578672,-0.0008540692,-0.0008540692,3.2996895,3.2996898,0.24459802168949857
3.0,0.022216777200989805,-1.65121,-1.65121,0.00033011287,0.00033011287,3.2996895,3.2996898,0.244706901214713
3.0,0.022226777200989804,-1.6578672,-1.6578672,-0.0008540696,-0.0008540696,3.2996895,3.2996898,0.24481578073992746
3.0,0.022236777200989804,-1.65121,-1.65121,0.00033011253,0.00033011253,3.2996895,3.2996898,0.24492466026514192
3.0,0.022246777200989807,-1.6578672,-1.6578672,-0.00085407007,-0.00085407007,3.2996895,3.2996898,0.24503353979035636
3.0,0.022256777200989807,-1.65121,-1.65121,0.00033011218,0.00033011218,3.2996895,3.2996898,0.24514241931557082
3.0,0.022266777200989806,-1.6578672,-1.6578672,-0.0008540704,-0.0008540704,3.2996895,3.2996898,0.24525129884078528
3.0,0.022276777200989806,-1.6512098,-1.6512098,0.00033011186,0.00033011186,3.2996895,3.2996898,0.24536017836599971
3.0,0.022286777200989805,-1.6578672,-1.6578672,-0.0008540709,-0.0008540709,3.2996895,3.2996898,0.24546905789121418
3.0,0.022296777200989805,-1.6512098,-1.6512098,0.0003301115,0.0003301115,3.2996895,3.2996898,0.24557793741642864
3.0,0.022306777200989805,-1.6578672,-1.6578672,-0.0008540713,-0.0008540713,3.2996895,3.2996898,0.24568681694164307
3.0,0.022316777200989804,-1.6512098,-1.6512098,0.0003301112,0.0003301112,3.2996895,3.2996898,0.24579569646685753
3.0,0.022326777200989804,-1.6578672,-1.6578672,-0.00085407164,-0.00085407164,3.2996895,3.2996898,0.245904575992072
3.0,0.022336777200989807,-1.6512098,-1.6512098,0.00033011087,0.00033011087,3.2996895,3.2996898,0.24601345551728643
3.0,0.022346777200989806,-1.6578671,-1.6578671,-0.00085407204,-0.00085407204,3.2996895,3.2996898,0.2461223350425009
3.0,0.022356777200989806,-1.6512098,-1.6512098,0.0003301106,0.0003301106,3.2996895,3.2996898,0.24623121456771535
3.0,0.022366777200989806,-1.6578671,-1.6578671,-0.0008540724,-0.0008540724,3.2996895,3.2996898,0.24634009409292978
3.0,0.022376777200989805,-1.6512098,-1.6512098,0.0003301103,0.0003301103,3.2996895,3.2996898,0.24644897361814425
3.0,0.022386777200989805,-1.6578671,-1.6578671,-0.00085407274,-0.00085407274,3.2996895,3.2996898,0.2465578531433587
3.0,0.022396777200989804,-1.6512098,-1.6512098,0.00033011002,0.00033011002,3.2996895,3.2996898,0.24666673266857314
3.0,0.022406777200989804,-1.6578671,-1.6578671,-0.0008540731,-0.0008540731,3.2996895,3.2996898,0.2467756121937876
3.0,0.022416777200989807,-1.6512098,-1.6512098,0.00033010976,0.00033010976,3.2996895,3.2996898,0.24688449171900206
3.0,0.022426777200989807,-1.6578671,-1.6578671,-0.00085407344,-0.00085407344,3.2996895,3.2996898,0.2469933712442165
3.0,0.022436777200989806,-1.6512097,-1.6512097,0.00033010953,0.00033010953,3.2996895,3.2996898,0.24710225076943096
3.0,0.022446777200989806,-1.6578671,-1.6578671,-0.0008540738,-0.0008540738,3.2996895,3.2996898,0.24721113029464542
3.0,0.022456777200989805,-1.6512097,-1.6512097,0.00033010927,0.00033010927,3.2996895,3.2996898,0.24732000981985985
3.0,0.022466777200989805,-1.6578671,-1.6578671,-0.0008540741,-0.0008540741,3.2996895,3.2996898,0.24742888934507432
3.0,0.022476777200989805,-1.6512097,-1.6512097,0.000330109,0.000330109,3.2996895,3.2996898,0.24753776887028878
3.0,0.022486777200989804,-1.6578671,-1.6578671,-0.00085407443,-0.00085407443,3.2996895,3.2996898,0.2476466483955032
3.0,0.022496777200989804,-1.6512097,-1.6512097,0.00033010877,0.00033010877,3.2996895,3.2996898,0.24775552792071767
3.0,0.022506777200989807,-1.6578671,-1.6578671,-0.0008540747,-0.0008540747,3.2996895,3.2996898,0.24786440744593213
3.0,0.022516777200989806,-1.6512097,-1.6512097,0.00033010854,0.00033010854,3.2996895,3.2996898,0.24797328697114657
3.0,0.022526777200989806,-1.6578671,-1.6578671,-0.000854075,-0.000854075,3.2996895,3.2996898,0.24808216649636103
3.0,0.022536777200989806,-1.6512097,-1.6512097,0.00033010833,0.00033010833,3.2996895,3.2996898,0.2481910460215755
3.0,0.022546777200989805,-1.657867,-1.657867,-0.0008540753,-0.0008540753,3.2996895,3.2996898,0.24829992554678992
3.0,0.022556777200989805,-1.6512097,-1.6512097,0.00033010813,0.00033010813,3.2996895,3.2996898,0.24840880507200438
3.0,0.022566777200989804,-1.657867,-1.657867,-0.0008540756,-0.0008540756,3.2996895,3.2996898,0.24851768459721882
3.0,0.022576777200989804,-1.6512097,-1.6512097,0.00033010793,0.00033010793,3.2996895,3.2996898,0.24862656412243328
3.0,0.022586777200989807,-1.657867,-1.657867,-0.0008540759,-0.0008540759,3.2996895,3.2996898,0.24873544364764774
3.0,0.022596777200989807,-1.6512097,-1.6512097,0.00033010772,0.00033010772,3.2996895,3.2996898,0.24884432317286218
3.0,0.022606777200989806,-1.657867,-1.657867,-0.0008540762,-0.0008540762,3.2996895,3.2996898,0.24895320269807664
3.0,0.022616777200989806,-1.6512097,-1.6512097,0.00033010752,0.00033010752,3.2996895,3.2996898,0.2490620822232911
3.0,0.022626777200989805,-1.657867,-1.657867,-0.0008540764,-0.0008540764,3.2996895,3.2996898,0.24917096174850553
3.0,0.022636777200989805,-1.6512097,-1.6512097,0.00033010734,0.00033010734,3.2996895,3.2996898,0.24927984127372
3.0,0.022646777200989805,-1.657867,-1.657867,-0.0008540767,-0.0008540767,3.2996895,3.2996898,0.24938872079893445
3.0,0.022656777200989804,-1.6512097,-1.6512097,0.00033010717,0.00033010717,3.2996895,3.2996898,0.2494976003241489
3.0,0.022666777200989804,-1.657867,-1.657867,-0.00085407693,-0.00085407693,3.2996895,3.2996898,0.24960647984936335
3.0,0.022676777200989807,-1.6512097,-1.6512097,0.000330107,0.000330107,3.2996895,3.2996898,0.2497153593745778
3.0,0.022686777200989806,-1.657867,-1.657867,-0.0008540772,-0.0008540772,3.2996895,3.2996898,0.24982423889979224
3.0,0.022696777200989806,-1.6512096,-1.6512096,0.00033010682,0.00033010682,3.2996895,3.2996898,0.2499331184250067
3.0,0.022706777200989806,-1.657867,-1.657867,-0.0008540774,-0.0008540774,3.2996895,3.2996898,0.25004199795022114
3.0,0.022716777200989805,-1.6512096,-1.6512096,0.00033010668,0.00033010668,3.2996895,3.2996898,0.25015087747543563
3.0,0.022726777200989805,-1.657867,-1.657867,-0.00085407763,-0.00085407763,3.2996895,3.2996898,0.25025975700065006
3.0,0.022736777200989804,-1.6512096,-1.6512096,0.0003301065,0.0003301065,3.2996895,3.2996898,0.2503686365258645
3.0,0.022746777200989804,-1.657867,-1.657867,-0.00085407787,-0.00085407787,3.2996895,3.2996898,0.250477516051079
3.0,0.022756777200989807,-1.6512096,-1.6512096,0.00033010636,0.00033010636,3.2996895,3.2996898,0.2505863955762934
3.0,0.022766777200989807,-1.657867,-1.657867,-0.0008540781,-0.0008540781,3.2996895,3.2996898,0.25069527510150785
3.0,0.022776777200989806,-1.6512096,-1.6512096,0.0003301062,0.0003301062,3.2996895,3.2996898,0.25080415462672234
3.0,0.022786777200989806,-1.657867,-1.657867,-0.00085407833,-0.00085407833,3.2996895,3.2996898,0.2509130341519368
3.0,0.022796777200989805,-1.6512096,-1.6512096,0.00033010606,0.00033010606,3.2996895,3.2996898,0.2510219136771512
3.0,0.022806777200989805,-1.657867,-1.657867,-0.00085407856,-0.00085407856,3.2996895,3.2996898,0.2511307932023657
3.0,0.022816777200989805,-1.6512096,-1.6512096,0.00033010595,0.00033010595,3.2996895,3.2996898,0.25123967272758013
3.0,0.022826777200989804,-1.657867,-1.657867,-0.00085407874,-0.00085407874,3.2996895,3.2996898,0.25134855225279457
3.0,0.022836777200989804,-1.6512096,-1.6512096,0.00033010583,0.00033010583,3.2996895,3.2996898,0.25145743177800906
3.0,0.022846777200989807,-1.6578668,-1.6578668,-0.000854079,-0.000854079,3.2996895,3.2996898,0.2515663113032235
3.0,0.022856777200989806,-1.6512096,-1.6512096,0.00033010571,0.00033010571,3.2996895,3.2996898,0.2516751908284379
3.0,0.022866777200989806,-1.6578668,-1.6578668,-0.00085407915,-0.00085407915,3.2996895,3.2996898,0.2517840703536524
3.0,0.022876777200989806,-1.6512096,-1.6512096,0.00033010557,0.00033010557,3.2996895,3.2996898,0.25189294987886685
3.0,0.022886777200989805,-1.6578668,-1.6578668,-0.0008540794,-0.0008540794,3.2996895,3.2996898,0.2520018294040813
3.0,0.022896777200989805,-1.6512096,-1.6512096,0.00033010545,0.00033010545,3.2996895,3.2996898,0.25211070892929577
3.0,0.022906777200989804,-1.6578668,-1.6578668,-0.00085407955,-0.00085407955,3.2996895,3.2996898,0.2522195884545102
3.0,0.022916777200989804,-1.6512096,-1.6512096,0.00033010534,0.00033010534,3.2996895,3.2996898,0.25232846797972464
3.0,0.022926777200989804,-1.6578668,-1.6578668,-0.0008540797,-0.0008540797,3.2996895,3.2996898,0.2524373475049391
3.0,0.022936777200989807,-1.6512096,-1.6512096,0.00033010525,0.00033010525,3.2996895,3.2996898,0.25254622703015356
3.0,0.022946777200989806,-1.6578668,-1.6578668,-0.0008540799,-0.0008540799,3.2996895,3.2996898,0.252655106555368
3.0,0.022956777200989806,-1.6512096,-1.6512096,0.00033010513,0.00033010513,3.2996895,3.2996898,0.2527639860805825
3.0,0.022966777200989805,-1.6578668,-1.6578668,-0.0008540801,-0.0008540801,3.2996895,3.2996898,0.2528728656057969
3.0,0.022976777200989805,-1.6512096,-1.6512096,0.00033010505,0.00033010505,3.2996895,3.2996898,0.25298174513101135
3.0,0.022986777200989805,-1.6578668,-1.6578668,-0.00085408025,-0.00085408025,3.2996895,3.2996898,0.25309062465622584
3.0,0.022996777200989804,-1.6512096,-1.6512096,0.00033010493,0.00033010493,3.2996895,3.2996898,0.25319950418144027
3.0,0.023006777200989804,-1.6578668,-1.6578668,-0.0008540804,-0.0008540804,3.2996895,3.2996898,0.2533083837066547
3.0,0.023016777200989807,-1.6512096,-1.6512096,0.00033010484,0.00033010484,3.2996895,3.2996898,0.2534172632318692
3.0,0.023026777200989806,-1.6578668,-1.6578668,-0.0008540806,-0.0008540806,3.2996895,3.2996898,0.25352614275708363
3.0,0.023036777200989806,-1.6512096,-1.6512096,0.00033010475,0.00033010475,3.2996895,3.2996898,0.25363502228229806
3.0,0.023046777200989806,-1.6578668,-1.6578668,-0.0008540807,-0.0008540807,3.2996895,3.2996898,0.2537439018075125
3.0,0.023056777200989805,-1.6512096,-1.6512096,0.0003301047,0.0003301047,3.2996895,3.2996898,0.253852781332727
3.0,0.023066777200989805,-1.6578668,-1.6578668,-0.0008540809,-0.0008540809,3.2996895,3.2996898,0.2539616608579414
3.0,0.023076777200989804,-1.6512096,-1.6512096,0.0003301046,0.0003301046,3.2996895,3.2996898,0.25407054038315585
3.0,0.023086777200989804,-1.6578668,-1.6578668,-0.00085408107,-0.00085408107,3.2996895,3.2996898,0.25417941990837034
3.0,0.023096777200989804,-1.6512095,-1.6512095,0.00033010455,0.00033010455,3.2996895,3.2996898,0.2542882994335848
3.0,0.023106777200989807,-1.6578668,-1.6578668,-0.00085408124,-0.00085408124,3.2996895,3.2996898,0.2543971789587992
3.0,0.023116777200989806,-1.6512095,-1.6512095,0.00033010446,0.00033010446,3.2996895,3.2996898,0.2545060584840137
3.0,0.023126777200989806,-1.6578668,-1.6578668,-0.00085408136,-0.00085408136,3.2996895,3.2996898,0.25461493800922813
3.0,0.023136777200989805,-1.6512095,-1.6512095,0.0003301044,0.0003301044,3.2996895,3.2996898,0.25472381753444256
3.0,0.023146777200989805,-1.6578668,-1.6578668,-0.00085408153,-0.00085408153,3.2996895,3.2996898,0.25483269705965705
3.0,0.023156777200989805,-1.6512095,-1.6512095,0.00033010432,0.00033010432,3.2996895,3.2996898,0.2549415765848715
3.0,0.023166777200989804,-1.6578668,-1.6578668,-0.00085408165,-0.00085408165,3.2996895,3.2996898,0.2550504561100859
3.0,0.023176777200989804,-1.6512095,-1.6512095,0.00033010426,0.00033010426,3.2996895,3.2996898,0.2551593356353004
3.0,0.023186777200989807,-1.6578668,-1.6578668,-0.0008540818,-0.0008540818,3.2996895,3.2996898,0.25526821516051484
3.0,0.023196777200989806,-1.6512095,-1.6512095,0.0003301042,0.0003301042,3.2996895,3.2996898,0.2553770946857293
3.0,0.023206777200989806,-1.6578668,-1.6578668,-0.00085408194,-0.00085408194,3.2996895,3.2996898,0.25548597421094377
3.0,0.023216777200989806,-1.6512095,-1.6512095,0.00033010414,0.00033010414,3.2996895,3.2996898,0.2555948537361582
3.0,0.023226777200989805,-1.6578668,-1.6578668,-0.00085408206,-0.00085408206,3.2996895,3.2996898,0.25570373326137263
3.0,0.023236777200989805,-1.6512095,-1.6512095,0.00033010409,0.00033010409,3.2996895,3.2996898,0.2558126127865871
3.0,0.023246777200989804,-1.6578668,-1.6578668,-0.00085408223,-0.00085408223,3.2996895,3.2996898,0.25592149231180156
3.0,0.023256777200989804,-1.6512095,-1.6512095,0.00033010403,0.00033010403,3.2996895,3.2996898,0.256030371837016
3.0,0.023266777200989804,-1.6578668,-1.6578668,-0.0008540823,-0.0008540823,3.2996895,3.2996898,0.2561392513622305
3.0,0.023276777200989807,-1.6512095,-1.6512095,0.000330104,0.000330104,3.2996895,3.2996898,0.2562481308874449
3.0,0.023286777200989806,-1.6578668,-1.6578668,-0.0008540824,-0.0008540824,3.2996895,3.2996898,0.25635701041265935
3.0,0.023296777200989806,-1.6512095,-1.6512095,0.00033010394,0.00033010394,3.2996895,3.2996898,0.25646588993787384
3.0,0.023306777200989805,-1.6578668,-1.6578668,-0.0008540825,-0.0008540825,3.2996895,3.2996898,0.25657476946308827
3.0,0.023316777200989805,-1.6512095,-1.6512095,0.00033010388,0.00033010388,3.2996895,3.2996898,0.2566836489883027
3.0,0.023326777200989805,-1.6578668,-1.6578668,-0.0008540827,-0.0008540827,3.2996895,3.2996898,0.2567925285135172
3.0,0.023336777200989804,-1.6512095,-1.6512095,0.00033010385,0.00033010385,3.2996895,3.2996898,0.2569014080387316
3.0,0.023346777200989804,-1.6578668,-1.6578668,-0.0008540828,-0.0008540828,3.2996895,3.2996898,0.25701028756394606
3.0,0.023356777200989807,-1.6512095,-1.6512095,0.00033010382,0.00033010382,3.2996895,3.2996898,0.25711916708916055
3.0,0.023366777200989806,-1.6578668,-1.6578668,-0.00085408293,-0.00085408293,3.2996895,3.2996898,0.257228046614375
3.0,0.023376777200989806,-1.6512095,-1.6512095,0.00033010377,0.00033010377,3.2996895,3.2996898,0.2573369261395894
3.0,0.023386777200989806,-1.6578667,-1.6578667,-0.00085408305,-0.00085408305,3.2996895,3.2996898,0.2574458056648039
3.0,0.023396777200989805,-1.6512095,-1.6512095,0.00033010374,0.00033010374,3.2996895,3.2996898,0.25755468519001834
3.0,0.023406777200989805,-1.6578667,-1.6578667,-0.00085408316,-0.00085408316,3.2996895,3.2996898,0.2576635647152328
3.0,0.023416777200989804,-1.6512095,-1.6512095,0.0003301037,0.0003301037,3.2996895,3.2996898,0.25777244424044726
3.0,0.023426777200989804,-1.6578667,-1.6578667,-0.0008540833,-0.0008540833,3.2996895,3.2996898,0.2578813237656617
3.0,0.023436777200989804,-1.6512095,-1.6512095,0.00033010368,0.00033010368,3.2996895,3.2996898,0.25799020329087613
3.0,0.023446777200989807,-1.6578667,-1.6578667,-0.00085408334,-0.00085408334,3.2996895,3.2996898,0.2580990828160906
3.0,0.023456777200989806,-1.6512095,-1.6512095,0.00033010365,0.00033010365,3.2996895,3.2996898,0.25820796234130505
3.0,0.023466777200989806,-1.6578667,-1.6578667,-0.00085408345,-0.00085408345,3.2996895,3.2996898,0.2583168418665195
3.0,0.023476777200989805,-1.6512095,-1.6512095,0.00033010362,0.00033010362,3.2996895,3.2996898,0.258425721391734
3.0,0.023486777200989805,-1.6578667,-1.6578667,-0.00085408357,-0.00085408357,3.2996895,3.2996898,0.2585346009169484
3.0,0.023496777200989805,-1.6512095,-1.6512095,0.0003301036,0.0003301036,3.2996895,3.2996898,0.25864348044216284
3.0,0.023506777200989804,-1.6578667,-1.6578667,-0.0008540837,-0.0008540837,3.2996895,3.2996898,0.25875235996737733
3.0,0.023516777200989804,-1.6512095,-1.6512095,0.00033010356,0.00033010356,3.2996895,3.2996898,0.25886123949259177
3.0,0.023526777200989807,-1.6578667,-1.6578667,-0.0008540838,-0.0008540838,3.2996895,3.2996898,0.2589701190178062
3.0,0.023536777200989806,-1.6512095,-1.6512095,0.00033010353,0.00033010353,3.2996895,3.2996898,0.2590789985430207
3.0,0.023546777200989806,-1.6578667,-1.6578667,-0.00085408386,-0.00085408386,3.2996895,3.2996898,0.2591878780682351
3.0,0.023556777200989806,-1.6512095,-1.6512095,0.00033010353,0.00033010353,3.2996895,3.2996898,0.25929675759344956
3.0,0.023566777200989805,-1.6578667,-1.6578667,-0.000854084,-0.000854084,3.2996895,3.2996898,0.25940563711866405
3.0,0.023576777200989805,-1.6512095,-1.6512095,0.00033010353,0.00033010353,3.2996895,3.2996898,0.2595145166438785
3.0,0.023586777200989804,-1.6578667,-1.6578667,-0.0008540841,-0.0008540841,3.2996895,3.2996898,0.2596233961690929
3.0,0.023596777200989804,-1.6512095,-1.6512095,0.0003301035,0.0003301035,3.2996895,3.2996898,0.2597322756943074
3.0,0.023606777200989804,-1.6578667,-1.6578667,-0.00085408415,-0.00085408415,3.2996895,3.2996898,0.25984115521952184
3.0,0.023616777200989807,-1.6512095,-1.6512095,0.0003301035,0.0003301035,3.2996895,3.2996898,0.25995003474473627
3.0,0.023626777200989806,-1.6578667,-1.6578667,-0.00085408427,-0.00085408427,3.2996895,3.2996898,0.26005891426995076
3.0,0.023636777200989806,-1.6512095,-1.6512095,0.00033010347,0.00033010347,3.2996895,3.2996898,0.2601677937951652
3.0,0.023646777200989805,-1.6578667,-1.6578667,-0.0008540844,-0.0008540844,3.2996895,3.2996898,0.2602766733203796
3.0,0.023656777200989805,-1.6512095,-1.6512095,0.00033010347,0.00033010347,3.2996895,3.2996898,0.26038555284559406
3.0,0.023666777200989805,-1.6578667,-1.6578667,-0.00085408444,-0.00085408444,3.2996895,3.2996898,0.26049443237080855
3.0,0.023676777200989804,-1.6512095,-1.6512095,0.00033010347,0.00033010347,3.2996895,3.2996898,0.260603311896023
3.0,0.023686777200989804,-1.6578667,-1.6578667,-0.00085408456,-0.00085408456,3.2996895,3.2996898,0.2607121914212374
3.0,0.023696777200989807,-1.6512095,-1.6512095,0.00033010344,0.00033010344,3.2996895,3.2996898,0.2608210709464519
3.0,0.023706777200989806,-1.6578667,-1.6578667,-0.0008540846,-0.0008540846,3.2996895,3.2996898,0.26092995047166634
3.0,0.023716777200989806,-1.6512095,-1.6512095,0.00033010344,0.00033010344,3.2996895,3.2996898,0.2610388299968808
3.0,0.023726777200989806,-1.6578667,-1.6578667,-0.0008540847,-0.0008540847,3.2996895,3.2996898,0.26114770952209526
3.0,0.023736777200989805,-1.6512095,-1.6512095,0.00033010344,0.00033010344,3.2996895,3.2996898,0.2612565890473097
3.0,0.023746777200989805,-1.6578667,-1.6578667,-0.00085408473,-0.00085408473,3.2996895,3.2996898,0.26136546857252413
3.0,0.023756777200989804,-1.6512095,-1.6512095,0.00033010344,0.00033010344,3.2996895,3.2996898,0.2614743480977386
3.0,0.023766777200989804,-1.6578667,-1.6578667,-0.00085408485,-0.00085408485,3.2996895,3.2996898,0.26158322762295305
3.0,0.023776777200989804,-1.6512095,-1.6512095,0.00033010344,0.00033010344,3.2996895,3.2996898,0.2616921071481675
3.0,0.023786777200989807,-1.6578667,-1.6578667,-0.0008540849,-0.0008540849,3.2996895,3.2996898,0.261800986673382
