Save Time: 2026-02-13 12:41:17
Units:(mV)
,CH1
Frequency:,1.000 Hz
Period:,1000.000 mS
SP:,4000.000 uS
PK-PK:,5.200 V

633,2528000.000,5120.00
634,2532000.000,5040.00
635,2536000.000,5120.00
636,2540000.000,5120.00
637,2544000.000,5120.00
638,2548000.000,5120.00
639,2552000.000,5120.00
640,2556000.000,5120.00
641,2560000.000,5120.00
642,2564000.000,5040.00
643,2568000.000,5040.00
644,2572000.000,5120.00
645,2576000.000,5040.00
646,2580000.000,5040.00
647,2584000.000,5120.00
648,2588000.000,5120.00
649,2592000.000,5200.00
650,2596000.000,5120.00
651,2600000.000,5120.00
652,2604000.000,5120.00
653,2608000.000,5120.00
654,2612000.000,5120.00
655,2616000.000,5120.00
656,2620000.000,5120.00
657,2624000.000,5120.00
658,2628000.000,5120.00
659,2632000.000,5120.00
660,2636000.000,5120.00
661,2640000.000,5120.00
662,2644000.000,5120.00
663,2648000.000,5120.00
664,2652000.000,5120.00
665,2656000.000,5120.00
666,2660000.000,5120.00
667,2664000.000,5120.00
668,2668000.000,5120.00
669,2672000.000,5120.00
670,2676000.000,5200.00
671,2680000.000,5120.00
672,2684000.000,5120.00
673,2688000.000,5200.00
674,2692000.000,5120.00
675,2696000.000,5120.00
676,2700000.000,5120.00
677,2704000.000,5120.00
678,2708000.000,5120.00
679,2712000.000,5120.00
680,2716000.000,5120.00
681,2720000.000,5040.00
682,2724000.000,5120.00
683,2728000.000,5040.00
684,2732000.000,5120.00
685,2736000.000,5040.00
686,2740000.000,5040.00
687,2744000.000,5120.00
688,2748000.000,5120.00
689,2752000.000,5120.00
690,2756000.000,5120.00
691,2760000.000,5120.00
692,2764000.000,5120.00
693,2768000.000,5120.00
694,2772000.000,5040.00
695,2776000.000,5120.00
696,2780000.000,5120.00
697,2784000.000,5120.00
698,2788000.000,5120.00
699,2792000.000,5120.00
700,2796000.000,5120.00
701,2800000.000,5120.00
702,2804000.000,5120.00
703,2808000.000,5120.00
704,2812000.000,5120.00
705,2816000.000,5120.00
706,2820000.000,5120.00
707,2824000.000,5120.00
708,2828000.000,5120.00
709,2832000.000,5120.00
710,2836000.000,5120.00
711,2840000.000,80.00
712,2844000.000,80.00
713,2848000.000,80.00
714,2852000.000,80.00
715,2856000.000,0.00
716,2860000.000,80.00
717,2864000.000,80.00
718,2868000.000,80.00
719,2872000.000,80.00
720,2876000.000,80.00
721,2880000.000,80.00
722,2884000.000,80.00
723,2888000.000,80.00
724,2892000.000,80.00
725,2896000.000,0.00
726,2900000.000,160.00
727,2904000.000,80.00
728,2908000.000,80.00
729,2912000.000,80.00
730,2916000.000,80.00
731,2920000.000,80.00
732,2924000.000,80.00
733,2928000.000,80.00
734,2932000.000,0.00
735,2936000.000,80.00
736,2940000.000,80.00
737,2944000.000,80.00
738,2948000.000,80.00
739,2952000.000,80.00
740,2956000.000,80.00
741,2960000.000,80.00
742,2964000.000,80.00
743,2968000.000,80.00
744,2972000.000,80.00
745,2976000.000,0.00
746,2980000.000,0.00
747,2984000.000,0.00
748,2988000.000,80.00
749,2992000.000,0.00
750,2996000.000,0.00
751,3000000.000,0.00
752,3004000.000,80.00
753,3008000.000,80.00
754,3012000.000,80.00
755,3016000.000,80.00
756,3020000.000,0.00
757,3024000.000,80.00
758,3028000.000,80.00
759,3032000.000,0.00
760,3036000.000,5120.00
