config_id,t_s,Icell11_mA,Icell12_mA,Icell21_mA,Icell22_mA,I_RL_mA,V_out_diff_V,E_out_mJ
2.0,0.02010000101,-0.047082208,-0.047082208,-87.181915,-87.181915,3.0300577,3.0300574,0.22688487161182344
2.0,0.020100002034,-0.04899331,-0.04899331,-87.18969,-87.18969,3.0300546,3.0300546,0.2268848857141932
2.0,0.020100004081999998,-0.0465905,-0.0465905,-87.20433,-87.20433,3.0300481,3.0300486,0.22688491391881832
2.0,0.020100008177999996,-0.048747208,-0.048747208,-87.23552,-87.23552,3.0300357,3.030036,0.22688497032759933
2.0,0.02010001636999999,-0.046545852,-0.046545852,-87.296616,-87.296616,3.0300107,3.0300105,0.22688508314328454
2.0,0.02010003275399998,-0.04873219,-0.04873219,-87.42024,-87.42024,3.0299604,3.0299602,0.22688530876717053
2.0,0.02010006552199996,-0.046523813,-0.046523813,-87.6663,-87.6663,3.0298598,3.0298598,0.2268857599850047
2.0,0.02010013105799992,-0.04870094,-0.04870094,-88.160515,-88.160515,3.029659,3.0296588,0.22688666230101368
2.0,0.02010026212999984,-0.04646212,-0.04646212,-89.150444,-89.150444,3.029257,3.0292566,0.22688846645402774
2.0,0.020100524273999682,-0.048578102,-0.048578102,-91.14308,-91.14308,3.0284536,3.0284507,0.22689207284330776
2.0,0.020101048561999364,-0.04621785,-0.04621785,-95.17182,-95.17182,3.0268478,3.026835,0.22689927795121356
2.0,0.020102097137998726,-0.04809555,-0.04809555,-103.40424,-103.40424,3.0236392,3.0235846,0.22691365743313843
2.0,0.020104194289997452,-0.045274977,-0.045274977,-120.516045,-120.516045,3.0172334,3.0170767,0.2269358013932772
2.0,0.020106962218468718,-0.046683203,-0.046683203,-144.2791,-144.2791,3.008799,3.0085356,0.2269630349799093
2.0,0.020110211379799212,-0.043598384,-0.043598384,-173.60365,-173.60365,2.9989297,2.998564,0.2269938499054059
2.0,0.020113815703943556,-0.04485479,-0.04485479,-207.54987,-207.54987,2.9880242,2.9874272,0.22703252763885562
2.0,0.020118877198396567,-0.041397005,-0.041397005,-256.9209,-256.9209,2.9727829,2.971741,0.22708199701147141
2.0,0.02012501503953675,-0.04215345,-0.04215345,-317.9366,-317.9366,2.9544158,2.9525623,0.22714729582569865
2.0,0.020133848673507027,-0.038035356,-0.038035356,-403.8397,-403.8397,2.9281783,2.9255497,0.22721976089791548
2.0,0.020141933222458948,-0.038737603,-0.038737603,-473.34784,-473.34784,2.904347,2.9020114,0.22727605728591527
2.0,0.020147207334271687,-0.036202963,-0.036202963,-502.57422,-502.57422,2.888908,2.8872104,0.22731061955443566
2.0,0.02015022065689899,-0.03890068,-0.03890068,-503.6671,-503.6671,2.8801336,2.8799982,0.22733262080518965
2.0,0.020152512176899232,-0.035115235,-0.035115235,-504.07285,-504.07285,2.8734853,2.8734126,0.2273518184763499
2.0,0.020154870856073488,-0.037902888,-0.037902888,-504.2848,-504.2848,2.8666592,2.8665962,0.22737056607887132
2.0,0.020157074994810925,-0.034139276,-0.034139276,-504.28653,-504.28653,2.8602982,2.860203,0.22739761427866154
2.0,0.020161483272285802,-0.036472697,-0.036472697,-503.66086,-503.66086,2.8476129,2.8475475,0.2274246929960398
2.0,0.020163753913714725,-0.032656733,-0.032656733,-502.96576,-502.96576,2.841096,2.8410883,0.22743983174261884
2.0,0.020165234291461418,-0.035605457,-0.035605457,-502.35223,-502.35223,2.8368568,2.8368587,0.22744952033480886
2.0,0.020166161686657434,-0.03208164,-0.03208164,-501.89603,-501.89603,2.834205,2.834207,0.2274559334405674
2.0,0.020166831036549003,-0.035207033,-0.035207033,-501.52838,-501.52838,2.8322923,2.8322952,0.22746099032886438
2.0,0.020167422459207066,-0.03176337,-0.03176337,-501.17575,-501.17575,2.8306036,2.8306067,0.22746581274905003
2.0,0.02016803478699172,-0.034887582,-0.034887582,-500.78006,-500.78006,2.8288565,2.8288617,0.22747088046173256
2.0,0.020168689000422374,-0.031419493,-0.031419493,-500.3217,-500.3217,2.8269908,2.826997,0.22747605211317926
2.0,0.020169329011202084,-0.034513358,-0.034513358,-499.8335,-499.8335,2.8251667,2.8251748,0.22748119982173
2.0,0.02016997889593286,-0.031026557,-0.031026557,-499.29495,-499.29495,2.8233159,2.8233256,0.2274863750640583
2.0,0.02017062750616565,-0.034078687,-0.034078687,-498.70905,-498.70905,2.8214695,2.8214817,0.227491542694015
2.0,0.020171277177229486,-0.030545514,-0.030545514,-498.06943,-498.06943,2.819621,2.8196356,0.22749671959048565
2.0,0.020171929820246,-0.03351647,-0.03351647,-497.36615,-497.36615,2.8177652,2.8177834,0.22750191449300902
2.0,0.020172585741325195,-0.029868959,-0.029868959,-496.59094,-496.59094,2.8159013,2.8159225,0.2275071528000367
2.0,0.020173251063654443,-0.032652345,-0.032652345,-495.72296,-495.72296,2.8140113,2.8140373,0.22751248081139516
2.0,0.02017393141398335,-0.0287221,-0.0287221,-494.73715,-494.73715,2.8120794,2.8121128,0.22751798288891179
2.0,0.020174642605912934,-0.031063188,-0.031063188,-493.5787,-493.5787,2.81006,2.8101082,0.2275238102631094
2.0,0.020175407338964023,-0.026487425,-0.026487425,-492.15466,-492.15466,2.807889,2.8079734,0.22753027294257222
2.0,0.020176281948445226,-0.027845835,-0.027845835,-490.23135,-490.23135,2.8054051,2.8056052,0.22753799893613172
2.0,0.020177370528500455,-0.021679832,-0.021679832,-487.21478,-487.21478,2.8023105,2.803057,0.2275484934368836
2.0,0.020178953992305113,-0.019112203,-0.019112203,-480.63538,-480.63538,2.7978024,2.7990618,0.22755819833906027
2.0,0.020179849044078924,-0.009156261,-0.009156261,-474.69016,-474.69016,2.7952468,2.7961988,0.22756432554530126
2.0,0.02018052184145434,-0.0064580687,-0.0064580687,-468.37985,-468.37985,2.7933183,2.7941813,0.22756956089681105
2.0,0.02018119057536844,0.0037874137,0.0037874137,-460.25137,-460.25137,2.7913945,2.791802,0.22757362838688538
2.0,0.02018156572170508,0.002261993,0.002261993,-455.03595,-455.03595,2.7903128,2.7904062,0.22757594066364947
2.0,0.02018178452484918,0.007345534,0.007345534,-451.85236,-451.85236,2.789681,2.78972,0.22757766055820433
2.0,0.02018200771601296,0.004251513,0.004251513,-448.5369,-448.5369,2.7890358,2.7890666,0.22757943760964225
2.0,0.02018224142049567,0.008870874,0.008870874,-445.0159,-445.0159,2.78836,2.788381,0.22758116842852166
2.0,0.020182452942104065,0.0053865733,0.0053865733,-441.80606,-441.80606,2.7877486,2.787763,0.2275828761730229
2.0,0.020182680904843535,0.009685076,0.009685076,-438.33383,-438.33383,2.7870893,2.7870986,0.22758452257775108
2.0,0.02018287684203393,0.0059983237,0.0059983237,-435.34875,-435.34875,2.7865229,2.7865286,0.2275861010169197
2.0,0.020183087471457636,0.010117612,0.010117612,-432.14252,-432.14252,2.7859142,2.785918,0.22758771825398244
2.0,0.02018329358436526,0.0063579725,0.0063579725,-429.01395,-429.01395,2.7853184,2.7853203,0.2275892931486022
2.0,0.020183493476581865,0.01038057,0.01038057,-425.98846,-425.98846,2.7847404,2.7847419,0.22759106182057198
2.0,0.02018374973431464,0.00660064,0.00660064,-422.12787,-422.12787,2.784,2.7840002,0.22759297433226855
2.0,0.02018398698618521,0.010576852,0.010576852,-418.57117,-418.57117,2.7833145,2.7833133,0.22759525773606462
2.0,0.02018433924046807,0.0067843376,0.0067843376,-413.32703,-413.32703,2.7822971,2.7822936,0.22759789698443753
2.0,0.020184668859680847,0.010727316,0.010727316,-408.45865,-408.45865,2.7813454,2.7813368,0.22760143401288957
2.0,0.02018525369069994,0.0069182054,0.0069182054,-399.9192,-399.9192,2.7796576,2.779639,0.22760588625597677
2.0,0.02018582132849014,0.010816009,0.010816009,-391.74936,-391.74936,2.7780206,2.7779748,0.22761245717864415
2.0,0.02018695660407055,0.0069250166,0.0069250166,-375.76303,-375.76303,2.7747502,2.7746205,0.2276221100798671
2.0,0.020188328940593945,0.010655703,0.010655703,-357.05588,-357.05588,2.7708027,2.7705677,0.2276342921185861
2.0,0.020190130375202456,0.0065265475,0.0065265475,-333.50552,-333.50552,2.7656312,2.7652445,0.22764909869384828
2.0,0.020192201131884656,0.009980303,0.009980303,-307.80475,-307.80475,2.7597003,2.7591949,0.22766547604934662
2.0,0.020194431969677913,0.0056169587,0.0056169587,-281.71024,-281.71024,2.7533293,2.7526782,0.2276837254728908
2.0,0.02019701690007096,0.008831561,0.008831561,-253.46678,-253.46678,2.7459729,2.7442737,0.2277050359956281
2.0,0.020200087852868507,0.0013021391,0.0013021391,-219.49745,-219.49745,2.7372766,2.7326396,0.22772197319685522
2.0,0.02020154556961487,-0.01376441,-0.01376441,-194.23708,-194.23708,2.7331796,2.7319741,0.2277307861898051
2.0,0.020202448378166288,-0.008750347,-0.008750347,-176.87947,-176.87947,2.7306604,2.7300568,0.2277376464187054
2.0,0.02020338604174195,-0.019256433,-0.019256433,-158.37013,-158.37013,2.728054,2.7275093,0.22774479246204937
2.0,0.02020436915286764,-0.01368579,-0.01368579,-138.95035,-138.95035,2.7253306,2.7245073,0.22775459990662159
2.0,0.020206027712392712,-0.024598345,-0.024598345,-107.23011,-107.23011,2.7207525,2.7194774,0.2277674602803752
2.0,0.020207845387618682,-0.01969295,-0.01969295,-75.34287,-75.34287,2.7157543,2.714467,0.2277813260942889
2.0,0.020209789552296804,-0.030025475,-0.030025475,-46.013336,-46.013336,2.7104316,2.7090533,0.22779652305074535
2.0,0.02021198472299175,-0.025178203,-0.025178203,-20.445148,-20.445148,2.7044497,2.7025077,0.22781506423363254
2.0,0.020214863214980783,-0.036415897,-0.036415897,-1.8460195,-1.8460195,2.696641,2.6953137,0.22783097203165864
2.0,0.0202163620361739,-0.030913452,-0.030913452,0.0037835606,0.0037835606,2.6925907,2.692389,0.22783955810907372
2.0,0.02021723195092078,-0.037509214,-0.037509214,0.008284636,0.008284636,2.6902459,2.6902254,0.2278457561351174
2.0,0.020218074820771,-0.030852389,-0.030852389,0.0037804442,0.0037804442,2.6879768,2.6879582,0.22785174267876881
2.0,0.02021888908668837,-0.03724409,-0.03724409,0.008238442,0.008238442,2.685787,2.6857748,0.2278585717166636
2.0,0.020219968246911496,-0.030732837,-0.030732837,0.0037734127,0.0037734127,2.6828876,2.6828704,0.22786700057389678
2.0,0.020221231138793087,-0.036917735,-0.036917735,0.00818961,0.00818961,2.6794994,2.679482,0.2278806012943979
2.0,0.02022375692255627,-0.030335238,-0.030335238,0.0037301676,0.0037301676,2.6727371,2.6727118,0.22790111404734192
2.0,0.020226974227723786,-0.03621068,-0.03621068,0.00810122,0.00810122,2.6641455,2.6641371,0.22792327718071767
2.0,0.020230002126740972,-0.029609988,-0.029609988,0.0036458287,0.0036458287,2.6560838,2.6560793,0.2279445719344659
2.0,0.02023301120890452,-0.03546865,-0.03546865,0.0080084605,0.0080084605,2.6480982,2.6480987,0.22796712673842065
2.0,0.020236434937783498,-0.028872244,-0.028872244,0.0035581072,0.0035581072,2.639043,2.6390414,0.22799324292088902
2.0,0.02024051096232511,-0.034579348,-0.034579348,0.007896047,0.007896047,2.6283052,2.628307,0.2280242387098776
2.0,0.02024540882843912,-0.027862651,-0.027862651,0.003433013,0.003433013,2.615462,2.6154613,0.22806145130951674
2.0,0.02025139082181538,-0.03335474,-0.03335474,0.0077383677,0.0077383677,2.599866,2.5998693,0.2281073922252351
2.0,0.020259002199734047,-0.026400583,-0.026400583,0.003243895,0.003243895,2.5801644,2.5801656,0.22816601391234712
2.0,0.02026900219973405,-0.03151283,-0.03151283,0.007492414,0.007492414,2.5544999,2.5545056,0.22823126875148433
2.0,0.02027900219973405,-0.024408597,-0.024408597,0.0029724347,0.0029724347,2.5290785,2.5290804,0.22829523117565828
2.0,0.02028900219973405,-0.029602548,-0.029602548,0.0072235935,0.0072235935,2.5039134,2.5039194,0.22835792714548575
2.0,0.02029900219973405,-0.022598274,-0.022598274,0.0027115839,0.0027115839,2.479002,2.479004,0.22841938170423076
2.0,0.02030900219973405,-0.027865194,-0.027865194,0.0069655958,0.0069655958,2.4543064,2.4543102,0.22846256791395733
2.0,0.020313341132510487,-0.021407293,-0.021407293,0.0025321427,0.0025321427,2.4436648,2.4436631,0.22848392401035678
2.0,0.020316154881881068,-0.027268887,-0.027268887,0.0068729054,0.0068729054,2.4368062,2.4344764,0.2284952547971741
2.0,0.02031716113362813,-0.050381914,-0.050381914,0.0024992104,0.0024992104,2.4343803,2.433025,0.2284999471501506
2.0,0.020317739357954466,-0.066525035,-0.066525035,0.006879976,0.006879976,2.433007,2.4328969,0.22850327637649276
2.0,0.02031828601375723,-0.059932612,-0.059932612,0.002555382,0.002555382,2.4317188,2.4317539,0.22850630877842043
2.0,0.02031876497155415,-0.0689445,-0.0689445,0.006882101,0.006882101,2.430593,2.4305742,0.22850926724815193
2.0,0.02031928757150173,-0.06419783,-0.06419783,0.0026061255,0.0026061255,2.4293675,2.4293687,0.22851352770638986
2.0,0.02032020874703215,-0.07247859,-0.07247859,0.0069029746,0.0069029746,2.427213,2.4272015,0.22852075226824883
2.0,0.020321740177638936,-0.06894406,-0.06894406,0.0026804844,0.0026804844,2.4236405,2.423634,0.22852943194313527
2.0,0.0203231640240849,-0.076198585,-0.076198585,0.006972098,0.006972098,2.4203286,2.4203224,0.22853886151704303
2.0,0.02032495957437605,-0.07141925,-0.07141925,0.002769917,0.002769917,2.4161632,2.4161603,0.22854979526958996
2.0,0.02032690984680529,-0.07789254,-0.07789254,0.0070608705,0.0070608705,2.4116488,2.411647,0.22855814792372905
2.0,0.02032783185355877,-0.07241247,-0.07241247,0.002850583,0.002850583,2.4095175,2.409517,0.22856229322617386
2.0,0.020328337839933226,-0.07813664,-0.07813664,0.007079806,0.007079806,2.4083507,2.408714,0.2285644249417362
2.0,0.020328566797555646,-0.09147466,-0.09147466,0.0028708607,0.0028708607,2.407826,2.4079876,0.22856524150077062
2.0,0.020328619508399173,-0.109647736,-0.109647736,0.0069033946,0.0069033946,2.407707,2.4077358,0.22856554575300816
2.0,0.02032867176419453,-0.12553903,-0.12553903,0.0030105794,0.0030105794,2.4075906,2.40759,0.22856574024987625
2.0,0.020328686616888803,-0.13601404,-0.13601404,0.0064934692,0.0064934692,2.4075577,2.4075575,0.22856583812347267
2.0,0.020328705535057362,-0.14170633,-0.14170633,0.0035066956,0.0035066956,2.4075165,2.4075184,0.22856593249717178
2.0,0.020328719181212845,-0.15024212,-0.15024212,0.0060403673,0.0060403673,2.4074872,2.407486,0.22856601339023067
2.0,0.020328733448504853,-0.15571581,-0.15571581,0.003947745,0.003947745,2.4074564,2.4074578,0.22856609425525262
2.0,0.020328747085671766,-0.1632146,-0.1632146,0.00565519,0.00565519,2.4074273,2.4074264,0.22856617198258303
2.0,0.020328760270898718,-0.16969764,-0.16969764,0.004280465,0.004280465,2.4073994,2.4074001,0.228566251318495
2.0,0.020328774463775998,-0.17678745,-0.17678745,0.0053680893,0.0053680893,2.4073694,2.407369,0.22856633485309244
2.0,0.02032878909866549,-0.1852343,-0.1852343,0.0045036715,0.0045036715,2.4073389,2.4073396,0.22856642462792215
2.0,0.020328805445814446,-0.1931934,-0.1931934,0.005179075,0.005179075,2.407305,2.4073045,0.2285665252957443
2.0,0.020328823840962598,-0.20473698,-0.20473698,0.0046404144,0.0046404144,2.4072673,2.4072678,0.22856664022044734
2.0,0.020328845109647616,-0.2156617,-0.2156617,0.0050616697,0.0050616697,2.407224,2.4072237,0.22856677536805114
2.0,0.020328870485996898,-0.23243399,-0.23243399,0.004717323,0.004717323,2.407173,2.4071736,0.2285669374502974
2.0,0.02032890105328905,-0.24986799,-0.24986799,0.004987835,0.004987835,2.4071128,2.4071126,0.22856713534005796
2.0,0.020328938792248973,-0.27629626,-0.27629626,0.0047551338,0.0047551338,2.40704,2.407041,0.2285673808368368
2.0,0.020328985797284333,-0.30692694,-0.30692694,0.004936909,0.004936909,2.4069526,2.4069529,0.22856768912229625
2.0,0.020329045218290265,-0.35243616,-0.35243616,0.0047663115,0.0047663115,2.4068468,2.4068477,0.22856807975806798
2.0,0.020329120664056368,-0.41007903,-0.41007903,0.0048946016,0.0048946016,2.4067204,2.4067209,0.22856858069118033
2.0,0.020329218183354723,-0.4955781,-0.4955781,0.004756382,0.004756382,2.4065723,2.4065738,0.22856925005431375
2.0,0.02032935181392694,-0.6195603,-0.6195603,0.004849642,0.004849642,2.4064012,2.4064026,0.22857022052900505
2.0,0.02032955336322209,-0.8344698,-0.8344698,0.004720007,0.004720007,2.4062147,2.406218,0.2285715337127394
2.0,0.02032980542758675,-1.1326935,-1.1326935,0.0047905515,0.0047905515,2.4061084,2.4061115,0.2285730840081001
2.0,0.02033008892984106,-1.509054,-1.509054,0.004672061,0.004672061,2.4061828,2.406186,0.22857487746181107
2.0,0.020330424957617596,-1.9872435,-1.9872435,0.004739909,0.004739909,2.406567,2.4065695,0.22857701793276486
2.0,0.02033082809748901,-2.5961485,-2.5961485,0.0046384623,0.0046384623,2.4074717,2.407473,0.22857956637552992
2.0,0.020331304349127093,-3.3221881,-3.3221881,0.004716518,0.004716518,2.4091809,2.4091787,0.22858261709966476
2.0,0.02033187931968559,-4.1761518,-4.1761518,0.0046421774,0.0046421774,2.4121451,2.4121394,0.22858624609166822
2.0,0.020332551761946493,-5.0842066,-5.0842066,0.0047410983,0.0047410983,2.416809,2.4167964,0.2285907980636164
2.0,0.020333437964446435,-6.097173,-6.097173,0.0046950094,0.0046950094,2.4245663,2.4245486,0.2285960627324476
2.0,0.020334342929032825,-6.892573,-6.892573,0.0048056045,0.0048056045,2.4340167,2.433999,0.2286017196610353
2.0,0.02033534767141375,-7.537787,-7.537787,0.004752282,0.004752282,2.4459653,2.445949,0.22860801562640864
2.0,0.020336447650389045,-8.012434,-8.012434,0.0048459335,0.0048459335,2.4602711,2.460256,0.2286153106303053
2.0,0.02033775808879973,-8.369561,-8.369561,0.004775418,0.004775418,2.4783924,2.4783802,0.2286239705352242
2.0,0.020339267364916196,-8.598051,-8.598051,0.0048467773,0.0048467773,2.5001166,2.500107,0.22863451134295024
2.0,0.020341130845673832,-8.744429,-8.744429,0.0047561075,0.0047561075,2.5276003,2.5275946,0.2286468338146284
2.0,0.020343124918777197,-8.81376,-8.81376,0.0048087486,0.0048087486,2.557396,2.5573926,0.22866108539631055
2.0,0.020345488950677414,-8.856948,-8.856948,0.0047056265,0.0047056265,2.5929391,2.5929377,0.22867825061702407
2.0,0.02034823108521348,-8.881397,-8.881397,0.0047449353,0.0047449353,2.6342614,2.6342602,0.22870032481564675
2.0,0.020351851005706974,-8.90955,-8.90955,0.004625396,0.004625396,2.6888387,2.6888382,0.22872989101002955
2.0,0.02035641000624333,-8.937255,-8.937255,0.004641193,0.004641193,2.7575545,2.757554,0.22876749816407632
2.0,0.020361742281478443,-8.974368,-8.974368,0.0045014867,0.0045014867,2.8378778,2.8378778,0.22881578557128687
2.0,0.02036840158864673,-9.016239,-9.016239,0.004492367,0.004492367,2.9381154,2.9381154,0.2288815134143843
2.0,0.020376970241420402,-9.075829,-9.075829,0.0043156585,0.0043156585,3.0669851,3.0669863,0.22896884551859634
2.0,0.020386970241420402,-9.141463,-9.141463,0.004269632,0.004269632,3.2172713,3.2172716,0.22904008321610034
2.0,0.020390734868911187,-9.169405,-9.169405,0.004152999,0.004152999,3.2714252,3.2710955,0.22906983932509342
2.0,0.020392531536301717,-5.2476573,-5.2476573,0.004822893,0.004822893,3.2924516,3.2923746,0.2290826159695905
2.0,0.020393092186912425,-3.207762,-3.207762,0.0045367535,0.0045367535,3.2963457,3.2963855,0.2290872111458554
2.0,0.020393377324099064,-2.6497133,-2.6497133,0.0043335264,0.0043335264,3.2972493,3.29726,0.22909010013671882
2.0,0.020393623647653493,-2.3352544,-2.3352544,0.0043463893,0.0043463893,3.2976727,3.2976806,0.22909305155150442
2.0,0.02039392012940357,-2.0854716,-2.0854716,0.004198606,0.004198606,3.2979972,3.298004,0.22909649847227803
2.0,0.020394257458780575,-1.9245639,-1.9245639,0.0042424076,0.0042424076,3.2982306,3.298236,0.22910040593743772
2.0,0.020394638522841096,-1.8243942,-1.8243942,0.004124695,0.004124695,3.2983932,3.2983963,0.229104763269346
2.0,0.020395058482454053,-1.7750367,-1.7750367,0.0041973717,0.0041973717,3.298506,3.298508,0.22910990514924823
2.0,0.020395583708491906,-1.7428018,-1.7428018,0.0040939157,0.0040939157,3.2986,3.298601,0.2291162816132872
2.0,0.020396230544214185,-1.7293972,-1.7293972,0.0041759335,0.0041759335,3.298685,3.2986856,0.22912370843284893
2.0,0.020396948766406225,-1.7169216,-1.7169216,0.0040744315,0.0040744315,3.2987592,3.2987595,0.22913214739957186
2.0,0.02039778156637096,-1.7117743,-1.7117743,0.0041575357,0.0041575357,3.2988298,3.29883,0.22914205977924773
2.0,0.02039877051344341,-1.7020854,-1.7020854,0.004052411,0.004052411,3.2988985,3.2988987,0.2291544109468095
2.0,0.020400051431713313,-1.6983986,-1.6983986,0.0041314126,0.0041314126,3.2989702,3.2989705,0.22917054858238062
2.0,0.02040173611681586,-1.6897306,-1.6897306,0.004017937,0.004017937,3.2990437,3.299044,0.22919308564573548
2.0,0.020404192869708855,-1.6870325,-1.6870325,0.004084322,0.004084322,3.2991245,3.2991247,0.22922421923474096
2.0,0.020407456982248058,-1.679844,-1.679844,0.003953124,0.003953124,3.299202,3.2992022,0.22926581357005593
2.0,0.020411835561252895,-1.6792759,-1.6792759,0.0039989147,0.0039989147,3.299274,3.2992742,0.22932477964329462
2.0,0.02041829114611805,-1.6735401,-1.6735401,0.0038334234,0.0038334234,3.299344,3.2993445,0.22941434469829664
2.0,0.02042829114611805,-1.674048,-1.674048,0.0038205162,0.0038205162,3.299415,3.2994153,0.229523206109287
2.0,0.02043829114611805,-1.6697248,-1.6697248,0.0036208834,0.0036208834,3.2994623,3.2994623,0.22963207063089475
2.0,0.02044829114611805,-1.6715466,-1.6715466,0.0036132776,0.0036132776,3.2994952,3.2994955,0.2297409373224841
2.0,0.020458291146118048,-1.6677351,-1.6677351,0.0034187392,0.0034187392,3.29952,3.2995203,0.22984980565320118
2.0,0.020468291146118048,-1.6698923,-1.6698923,0.0034162472,0.0034162472,3.2995398,3.2995403,0.22995867529708308
2.0,0.020478291146118047,-1.6662364,-1.6662364,0.0032266276,0.0032266276,3.2995563,3.2995563,0.23006754601198595
2.0,0.020488291146118047,-1.6685711,-1.6685711,0.0032290532,0.0032290532,3.2995696,3.2995698,0.23017641762095853
2.0,0.02049829114611805,-1.6649873,-1.6649873,0.0030441596,0.0030441596,3.299581,3.299581,0.23028528997498915
2.0,0.02050829114611805,-1.6674441,-1.6674441,0.0030512924,0.0030512924,3.299591,3.299591,0.23039416299025878
2.0,0.02051829114611805,-1.6639017,-1.6639017,0.0028709187,0.0028709187,3.2995996,3.2995996,0.23050303657363516
2.0,0.02052829114611805,-1.6664549,-1.6664549,0.0028825393,0.0028825393,3.2996075,3.2996075,0.23061191066923897
2.0,0.02053829114611805,-1.66294,-1.66294,0.0027064723,0.0027064723,3.2996142,3.2996142,0.23072078520256442
2.0,0.020548291146118048,-1.6655744,-1.6655744,0.0027223597,0.0027223597,3.2996202,3.2996204,0.23082966014567177
2.0,0.020558291146118048,-1.6620795,-1.6620795,0.0025503873,0.0025503873,3.2996256,3.2996256,0.23093853543336848
2.0,0.020568291146118047,-1.6647843,-1.6647843,0.0025703248,0.0025703248,3.2996306,3.2996306,0.23104741105634136
2.0,0.02057829114611805,-1.6613047,-1.6613047,0.0024022392,0.0024022392,3.299635,3.299635,0.231156286958711
2.0,0.02058829114611805,-1.6640719,-1.6640719,0.0024260175,0.0024260175,3.299639,3.2996392,0.23126516314047738
2.0,0.02059829114611805,-1.6606045,-1.6606045,0.0022616202,0.0022616202,3.2996428,3.2996428,0.23137403956438762
2.0,0.02060829114611805,-1.6634276,-1.6634276,0.0022890402,0.0022890402,3.2996461,3.2996461,0.2314829162118153
2.0,0.02061829114611805,-1.6599699,-1.6599699,0.0021281422,0.0021281422,3.299649,3.299649,0.23159179305482072
2.0,0.020628291146118048,-1.6628432,-1.6628432,0.0021590155,0.0021590155,3.299652,3.2996519,0.23170067008409065
2.0,0.020638291146118048,-1.6593937,-1.6593937,0.0020014388,0.0020014388,3.2996547,3.2996547,0.23180954729962508
2.0,0.020648291146118047,-1.6623125,-1.6623125,0.0020355892,0.0020355892,3.299657,3.299657,0.23191842466417115
2.0,0.020658291146118047,-1.6588693,-1.6588693,0.0018811658,0.0018811658,3.299659,3.299659,0.23202730215910236
2.0,0.02066829114611805,-1.6618296,-1.6618296,0.0019184267,0.0019184267,3.2996612,3.2996612,0.2321361798030452
2.0,0.02067829114611805,-1.6583918,-1.6583918,0.0017669987,0.0017669987,3.299663,3.299663,0.23224505756805996
2.0,0.02068829114611805,-1.6613896,-1.6613896,0.001807214,0.001807214,3.2996647,3.299665,0.23235393544483343
2.0,0.02069829114611805,-1.6579561,-1.6579561,0.001658633,0.001658633,3.2996664,3.2996664,0.2324628134240524
2.0,0.02070829114611805,-1.6609883,-1.6609883,0.0017016551,0.0017016551,3.299668,3.299668,0.23257169151503004
2.0,0.020718291146118048,-1.6575583,-1.6575583,0.0015557806,0.0015557806,3.2996693,3.2996693,0.23268056968982676
2.0,0.020728291146118048,-1.660622,-1.660622,0.0016014706,0.0016014706,3.2996707,3.2996705,0.23278944794844247
2.0,0.020738291146118047,-1.6571949,-1.6571949,0.00145817,0.00145817,3.299672,3.2996716,0.23289832629087726
2.0,0.02074829114611805,-1.660287,-1.660287,0.0015063963,0.0015063963,3.2996728,3.2996728,0.2330072046985046
2.0,0.02075829114611805,-1.6568623,-1.6568623,0.0013655436,0.0013655436,3.299674,3.299674,0.233116083189951
2.0,0.02076829114611805,-1.6599808,-1.6599808,0.0014161812,0.0014161812,3.299675,3.299675,0.23322496173727672
2.0,0.02077829114611805,-1.6565576,-1.6565576,0.0012776568,0.0012776568,3.299676,3.299676,0.23333384034979504
2.0,0.02078829114611805,-1.6597003,-1.6597003,0.0013305874,0.0013305874,3.299677,3.2996767,0.23344271901819272
2.0,0.020798291146118048,-1.6562784,-1.6562784,0.0011942775,0.0011942775,3.2996776,3.2996776,0.23355159774246972
2.0,0.020808291146118048,-1.6594433,-1.6594433,0.0012493881,0.0012493881,3.2996783,3.2996783,0.23366047651331287
2.0,0.020818291146118047,-1.6560224,-1.6560224,0.0011151843,0.0011151843,3.2996788,3.299679,0.23376935533072213
2.0,0.020828291146118047,-1.6592076,-1.6592076,0.0011723675,0.0011723675,3.2996795,3.2996795,0.23387823418538434
2.0,0.02083829114611805,-1.6557872,-1.6557872,0.0010401664,0.0010401664,3.2996802,3.2996802,0.23398711308661266
2.0,0.02084829114611805,-1.6589912,-1.6589912,0.0010993195,0.0010993195,3.2996807,3.2996807,0.23409599201578063
2.0,0.02085829114611805,-1.6555712,-1.6555712,0.00096902275,0.00096902275,3.2996812,3.2996814,0.23420487098220152
2.0,0.02086829114611805,-1.6587925,-1.6587925,0.0010300484,0.0010300484,3.2996817,3.299682,0.2343137499858753
2.0,0.02087829114611805,-1.6553726,-1.6553726,0.0009015615,0.0009015615,3.2996821,3.2996824,0.23442262901748878
2.0,0.020888291146118048,-1.6586097,-1.6586097,0.00096436625,0.00096436625,3.2996826,3.2996826,0.2345315080677287
2.0,0.020898291146118048,-1.6551899,-1.6551899,0.00083759974,0.00083759974,3.299683,3.299683,0.23464038715522154
2.0,0.020908291146118047,-1.6584417,-1.6584417,0.0009020947,0.0009020947,3.2996836,3.2996836,0.23474926627065404
2.0,0.02091829114611805,-1.6550215,-1.6550215,0.00077696284,0.00077696284,3.2996838,3.2996838,0.234858145404713
2.0,0.02092829114611805,-1.6582869,-1.6582869,0.0008430632,0.0008430632,3.2996843,3.2996843,0.23496702456671165
