time	I(Vcell12)
2.008989356188006e-02	-3.818688e-04
2.009009326133226e-02	-5.381122e-04
2.009024418599433e-02	-7.536969e-04
2.009034159087593e-02	-9.422234e-04
2.009039730864410e-02	-1.079682e-03
2.009042481421935e-02	-1.065055e-03
2.009044548606605e-02	-1.072944e-03
2.009045872578155e-02	-1.070768e-03
2.009047423516206e-02	-1.079202e-03
2.009049157838793e-02	-1.078636e-03
2.009051111683439e-02	-1.087992e-03
2.009054004106267e-02	-1.089469e-03
2.009057179973390e-02	-1.100626e-03
2.009063531707635e-02	-1.106982e-03
2.009069754978527e-02	-1.121701e-03
2.009078306743937e-02	-1.128954e-03
2.009087589948481e-02	-1.146065e-03
2.009100056351719e-02	-1.156437e-03
2.009113475231083e-02	-1.177035e-03
2.009131226845167e-02	-1.192065e-03
2.009151778430226e-02	-1.219524e-03
2.009182279005930e-02	-1.247421e-03
2.009223482269224e-02	-1.296301e-03
2.009266898127224e-02	-1.337558e-03
2.009312942071296e-02	-1.391574e-03
2.009355289424552e-02	-1.431863e-03
2.009399404263489e-02	-1.483993e-03
2.009441840017176e-02	-1.524441e-03
2.009486675756797e-02	-1.577261e-03
2.009536219597373e-02	-1.625000e-03
2.009593475728458e-02	-1.690372e-03
2.009662989720853e-02	-1.757826e-03
2.009749558013985e-02	-1.850926e-03
2.009861917970465e-02	-1.956053e-03
2.010000000100000e-02	-2.087877e-03
2.010000000200000e-02	-2.080737e-03
2.010000001800000e-02	-2.088961e-03
2.010000005000000e-02	-2.081485e-03
2.010000011400000e-02	-2.088975e-03
2.010000024200000e-02	-2.081674e-03
2.010000049800000e-02	-2.089129e-03
2.010000101000000e-02	-2.081821e-03
2.010000203400000e-02	-2.089275e-03
2.010000408200000e-02	-2.082094e-03
2.010000817800000e-02	-2.089815e-03
2.010001636999999e-02	-2.083175e-03
2.010003275399998e-02	-2.091974e-03
2.010006552199996e-02	-2.087488e-03
2.010013105799992e-02	-2.100577e-03
2.010026212999984e-02	-2.104600e-03
2.010052427399968e-02	-2.134422e-03
2.010104856199936e-02	-2.170743e-03
2.010209713799873e-02	-2.260363e-03
2.010419428999745e-02	-2.396675e-03
2.010665663906632e-02	-2.537448e-03
2.010892511823808e-02	-2.622211e-03
2.011100394139184e-02	-2.692088e-03
2.011328752152866e-02	-2.734173e-03
2.011572658217904e-02	-2.777221e-03
2.011856548051855e-02	-2.795296e-03
2.012164957891031e-02	-2.816822e-03
2.012524029248679e-02	-2.814869e-03
2.012925374119649e-02	-2.820071e-03
2.013405108719914e-02	-2.804354e-03
2.013966571598618e-02	-2.798487e-03
2.014678691404983e-02	-2.772799e-03
2.015573053098910e-02	-2.757216e-03
2.016567405707276e-02	-2.725417e-03
2.017567405707276e-02	-2.709409e-03
2.018567405707276e-02	-2.679809e-03
2.019567405707276e-02	-2.665622e-03
2.020567405707276e-02	-2.622192e-03
2.021292332443375e-02	-2.302028e-03
2.021895083730821e-02	-2.053188e-03
2.022547653038950e-02	-1.915237e-03
2.023037318196525e-02	-1.842762e-03
2.023574632045376e-02	-1.795727e-03
2.024186399004288e-02	-1.733128e-03
2.025176197781709e-02	-1.687923e-03
2.026039267803087e-02	-1.678574e-03
2.026895964603367e-02	-1.670351e-03
2.027895964603368e-02	-1.665411e-03
2.028895964603368e-02	-1.664174e-03
2.029895964603368e-02	-1.660155e-03
2.030895964603368e-02	-1.661816e-03
2.031895964603368e-02	-1.657572e-03
2.032895964603368e-02	-1.660700e-03
2.033895964603367e-02	-1.656077e-03
2.034869544720368e-02	-1.660113e-03
2.035869544720368e-02	-1.655118e-03
2.036869544720368e-02	-1.659755e-03
2.037869544720368e-02	-1.654449e-03
