Save Time:,7/14/2026 14:49,,
,,CH1,CH2
Frequency:,,2.845 Hz,2.845 Hz
Period:,,351.500 mS,351.500 mS
SP:,,1000.000 uS,1000.000 uS
PK-PK:,,3.600 V,3.520 V
,,,
Units:(mV),,,
1226,1226000.000us,80,80
1227,1227000.000us,0,0
1228,1228000.000us,80,0
1229,1229000.000us,80,0
1230,1230000.000us,160,80
1231,1231000.000us,80,0
1232,1232000.000us,80,80
1233,1233000.000us,80,80
1234,1234000.000us,80,80
1235,1235000.000us,0,0
1236,1236000.000us,80,0
1237,1237000.000us,0,80
1238,1238000.000us,160,80
1239,1239000.000us,0,0
1240,1240000.000us,80,80
1241,1241000.000us,80,0
1242,1242000.000us,80,80
1243,1243000.000us,0,0
1244,1244000.000us,80,80
1245,1245000.000us,80,80
1246,1246000.000us,160,80
1247,1247000.000us,0,0
1248,1248000.000us,0,80
1249,1249000.000us,80,0
1250,1250000.000us,160,80
1251,1251000.000us,0,0
1252,1252000.000us,0,0
1253,1253000.000us,80,0
1254,1254000.000us,80,80
1255,1255000.000us,0,0
1256,1256000.000us,80,80
1257,1257000.000us,80,80
1258,1258000.000us,80,80
1259,1259000.000us,0,0
1260,1260000.000us,80,80
1261,1261000.000us,80,80
1262,1262000.000us,80,80
1263,1263000.000us,0,0
1264,1264000.000us,80,80
1265,1265000.000us,80,0
1266,1266000.000us,80,80
1267,1267000.000us,0,0
1268,1268000.000us,80,0
1269,1269000.000us,80,80
1270,1270000.000us,80,80
1271,1271000.000us,0,-80
1272,1272000.000us,80,0
1273,1273000.000us,80,80
1274,1274000.000us,80,80
1275,1275000.000us,80,0
1276,1276000.000us,80,80
1277,1277000.000us,80,80
1278,1278000.000us,80,80
1279,1279000.000us,0,0
1280,1280000.000us,80,80
1281,1281000.000us,80,80
1282,1282000.000us,80,80
1283,1283000.000us,0,0
1284,1284000.000us,80,80
1285,1285000.000us,80,80
1286,1286000.000us,80,80
1287,1287000.000us,0,0
1288,1288000.000us,80,80
1289,1289000.000us,80,80
1290,1290000.000us,80,80
1291,1291000.000us,0,0
1292,1292000.000us,80,80
1293,1293000.000us,80,0
1294,1294000.000us,80,80
1295,1295000.000us,0,0
1296,1296000.000us,80,80
1297,1297000.000us,80,80
1298,1298000.000us,80,80
1299,1299000.000us,80,0
1300,1300000.000us,80,80
1301,1301000.000us,80,80
1302,1302000.000us,160,80
1303,1303000.000us,0,0
1304,1304000.000us,0,80
1305,1305000.000us,80,0
1306,1306000.000us,160,80
1307,1307000.000us,0,0
1308,1308000.000us,80,0
1309,1309000.000us,80,80
1310,1310000.000us,80,80
1311,1311000.000us,0,0
1312,1312000.000us,80,0
1313,1313000.000us,80,0
1314,1314000.000us,160,80
1315,1315000.000us,0,0
1316,1316000.000us,80,0
1317,1317000.000us,80,0
1318,1318000.000us,80,80
1319,1319000.000us,0,0
1320,1320000.000us,80,80
1321,1321000.000us,80,0
1322,1322000.000us,80,80
1323,1323000.000us,0,0
1324,1324000.000us,80,0
1325,1325000.000us,80,0
1326,1326000.000us,80,80
1327,1327000.000us,0,0
1328,1328000.000us,0,80
1329,1329000.000us,0,80
1330,1330000.000us,80,80
1331,1331000.000us,0,0
1332,1332000.000us,80,0
1333,1333000.000us,80,80
1334,1334000.000us,80,80
1335,1335000.000us,0,0
1336,1336000.000us,80,80
1337,1337000.000us,80,0
1338,1338000.000us,80,80
1339,1339000.000us,0,0
1340,1340000.000us,0,80
1341,1341000.000us,80,80
1342,1342000.000us,160,80
1343,1343000.000us,0,0
1344,1344000.000us,80,0
1345,1345000.000us,0,0
1346,1346000.000us,80,80
1347,1347000.000us,-80,0
1348,1348000.000us,80,80
1349,1349000.000us,0,80
1350,1350000.000us,80,80
1351,1351000.000us,0,0
1352,1352000.000us,80,80
1353,1353000.000us,80,0
1354,1354000.000us,160,80
1355,1355000.000us,80,0
1356,1356000.000us,80,80
1357,1357000.000us,80,80
1358,1358000.000us,80,80
1359,1359000.000us,0,0
1360,1360000.000us,0,0
1361,1361000.000us,80,80
1362,1362000.000us,160,80
1363,1363000.000us,0,0
1364,1364000.000us,80,80
1365,1365000.000us,0,80
1366,1366000.000us,80,80
1367,1367000.000us,0,0
1368,1368000.000us,80,80
1369,1369000.000us,80,80
1370,1370000.000us,160,80
1371,1371000.000us,0,0
1372,1372000.000us,80,80
1373,1373000.000us,80,80
1374,1374000.000us,160,80
1375,1375000.000us,80,0
1376,1376000.000us,80,0
1377,1377000.000us,80,0
1378,1378000.000us,80,80
1379,1379000.000us,0,0
1380,1380000.000us,80,0
1381,1381000.000us,80,0
1382,1382000.000us,160,80
1383,1383000.000us,0,0
1384,1384000.000us,80,0
1385,1385000.000us,80,0
1386,1386000.000us,160,80
1387,1387000.000us,0,0
1388,1388000.000us,80,0
1389,1389000.000us,80,0
1390,1390000.000us,80,80
1391,1391000.000us,0,-80
1392,1392000.000us,80,0
1393,1393000.000us,80,0
1394,1394000.000us,80,80
1395,1395000.000us,0,0
1396,1396000.000us,80,80
1397,1397000.000us,80,80
1398,1398000.000us,80,80
1399,1399000.000us,0,0
1400,1400000.000us,80,80
1401,1401000.000us,80,80
1402,1402000.000us,80,80
1403,1403000.000us,0,0
1404,1404000.000us,80,0
1405,1405000.000us,80,0
1406,1406000.000us,80,80
1407,1407000.000us,0,0
1408,1408000.000us,80,0
1409,1409000.000us,80,80
1410,1410000.000us,160,80
1411,1411000.000us,80,0
1412,1412000.000us,80,0
1413,1413000.000us,0,80
1414,1414000.000us,80,80
1415,1415000.000us,0,0
1416,1416000.000us,80,0
1417,1417000.000us,80,80
1418,1418000.000us,160,80
1419,1419000.000us,80,0
1420,1420000.000us,80,80
1421,1421000.000us,80,0
1422,1422000.000us,160,80
1423,1423000.000us,80,0
1424,1424000.000us,80,80
1425,1425000.000us,80,3360
1426,1426000.000us,160,3440
1427,1427000.000us,0,0
1428,1428000.000us,80,0
1429,1429000.000us,80,80
1430,1430000.000us,160,80
1431,1431000.000us,0,0
1432,1432000.000us,80,80
1433,1433000.000us,80,80
1434,1434000.000us,80,80
1435,1435000.000us,0,0
1436,1436000.000us,80,80
1437,1437000.000us,80,80
1438,1438000.000us,80,80
1439,1439000.000us,0,-80
1440,1440000.000us,80,80
1441,1441000.000us,160,0
1442,1442000.000us,160,80
1443,1443000.000us,0,0
1444,1444000.000us,80,0
1445,1445000.000us,0,80
1446,1446000.000us,160,80
1447,1447000.000us,0,0
1448,1448000.000us,80,80
1449,1449000.000us,0,0
1450,1450000.000us,160,80
1451,1451000.000us,0,0
1452,1452000.000us,80,80
1453,1453000.000us,80,0
1454,1454000.000us,160,80
1455,1455000.000us,0,0
1456,1456000.000us,80,80
1457,1457000.000us,80,0
1458,1458000.000us,80,80
1459,1459000.000us,80,0
1460,1460000.000us,80,0
1461,1461000.000us,80,80
1462,1462000.000us,80,80
1463,1463000.000us,0,0
1464,1464000.000us,0,80
1465,1465000.000us,80,0
1466,1466000.000us,80,80
1467,1467000.000us,80,0
1468,1468000.000us,80,0
1469,1469000.000us,80,0
1470,1470000.000us,3440,80
1471,1471000.000us,0,0
1472,1472000.000us,3440,0
1473,1473000.000us,3440,80
1474,1474000.000us,3520,80
1475,1475000.000us,3440,0
1476,1476000.000us,3520,0
1477,1477000.000us,3520,0
1478,1478000.000us,3520,3440
1479,1479000.000us,3360,0
1480,1480000.000us,3440,0
1481,1481000.000us,3440,0
1482,1482000.000us,3520,80
1483,1483000.000us,3360,0
1484,1484000.000us,3440,0
1485,1485000.000us,3440,0
1486,1486000.000us,3520,80
1487,1487000.000us,3360,0
1488,1488000.000us,3440,0
1489,1489000.000us,3440,0
1490,1490000.000us,3520,80
1491,1491000.000us,3360,0
1492,1492000.000us,3520,0
1493,1493000.000us,3440,80
1494,1494000.000us,3520,80
1495,1495000.000us,3440,0
1496,1496000.000us,3440,0
1497,1497000.000us,3440,0
1498,1498000.000us,3520,80
1499,1499000.000us,3440,0
1500,1500000.000us,3440,0
1501,1501000.000us,3440,80
1502,1502000.000us,3520,80
1503,1503000.000us,3360,0
1504,1504000.000us,3440,80
1505,1505000.000us,3520,0
1506,1506000.000us,3520,80
1507,1507000.000us,3360,0
1508,1508000.000us,3520,0
1509,1509000.000us,3520,0
1510,1510000.000us,3520,80
1511,1511000.000us,3360,0
1512,1512000.000us,3440,80
1513,1513000.000us,3440,0
1514,1514000.000us,3520,80
1515,1515000.000us,3360,0
1516,1516000.000us,3440,0
1517,1517000.000us,3440,80
1518,1518000.000us,3520,80
1519,1519000.000us,3440,0
1520,1520000.000us,3520,0
1521,1521000.000us,3440,0
1522,1522000.000us,3520,80
1523,1523000.000us,3360,0
1524,1524000.000us,3360,80
1525,1525000.000us,3440,80
1526,1526000.000us,3520,80
1527,1527000.000us,3360,0
1528,1528000.000us,3440,80
1529,1529000.000us,3440,80
1530,1530000.000us,3440,80
1531,1531000.000us,3360,0
1532,1532000.000us,3360,80
1533,1533000.000us,3440,80
1534,1534000.000us,3520,80
1535,1535000.000us,3360,0
1536,1536000.000us,3440,80
1537,1537000.000us,3440,80
1538,1538000.000us,3520,80
1539,1539000.000us,3360,0
1540,1540000.000us,3520,0
1541,1541000.000us,3440,0
1542,1542000.000us,3520,80
1543,1543000.000us,3360,0
1544,1544000.000us,3440,80
1545,1545000.000us,3440,80
1546,1546000.000us,3440,80
1547,1547000.000us,3360,0
1548,1548000.000us,3440,80
1549,1549000.000us,3360,0
1550,1550000.000us,3520,80
1551,1551000.000us,3360,0
1552,1552000.000us,3440,0
1553,1553000.000us,3440,80
1554,1554000.000us,3440,80
1555,1555000.000us,3440,0
1556,1556000.000us,3440,0
1557,1557000.000us,3520,80
1558,1558000.000us,3520,80
1559,1559000.000us,3440,0
1560,1560000.000us,3520,0
1561,1561000.000us,3520,0
1562,1562000.000us,3520,80
1563,1563000.000us,3440,0
1564,1564000.000us,3440,80
1565,1565000.000us,3440,80
1566,1566000.000us,3520,80
1567,1567000.000us,3360,0
1568,1568000.000us,3520,0
1569,1569000.000us,3440,80
1570,1570000.000us,3520,80
1571,1571000.000us,3360,0
1572,1572000.000us,3360,0
1573,1573000.000us,3440,80
1574,1574000.000us,3520,80
1575,1575000.000us,3440,0
1576,1576000.000us,3440,80
1577,1577000.000us,3520,0
1578,1578000.000us,3520,80
1579,1579000.000us,3440,-80
1580,1580000.000us,3440,-80
1581,1581000.000us,3440,80
1582,1582000.000us,3440,80
1583,1583000.000us,3360,0
1584,1584000.000us,3360,0
1585,1585000.000us,3520,0
1586,1586000.000us,3520,80
1587,1587000.000us,3440,0
1588,1588000.000us,3440,80
1589,1589000.000us,3440,0
1590,1590000.000us,3440,80
1591,1591000.000us,3360,0
1592,1592000.000us,3440,0
1593,1593000.000us,3520,0
1594,1594000.000us,3520,80
1595,1595000.000us,3360,0
1596,1596000.000us,3440,80
1597,1597000.000us,3520,0
1598,1598000.000us,3520,80
1599,1599000.000us,3440,0
1600,1600000.000us,3440,80
1601,1601000.000us,3520,0
1602,1602000.000us,3520,80
1603,1603000.000us,3440,0
1604,1604000.000us,3440,80
1605,1605000.000us,3440,80
1606,1606000.000us,3520,80
1607,1607000.000us,3440,0
1608,1608000.000us,3520,0
1609,1609000.000us,3520,80
1610,1610000.000us,3520,80
1611,1611000.000us,3360,0
1612,1612000.000us,3360,80
1613,1613000.000us,3440,80
1614,1614000.000us,3520,80
1615,1615000.000us,3440,0
1616,1616000.000us,3520,0
1617,1617000.000us,3440,80
1618,1618000.000us,3520,80
1619,1619000.000us,3440,0
1620,1620000.000us,3440,80
1621,1621000.000us,3520,-80
1622,1622000.000us,3520,80
1623,1623000.000us,3440,-80
1624,1624000.000us,3440,80
1625,1625000.000us,3520,80
1626,1626000.000us,3520,80
1627,1627000.000us,3360,0
1628,1628000.000us,3440,0
1629,1629000.000us,3440,0
1630,1630000.000us,3520,80
1631,1631000.000us,3360,0
1632,1632000.000us,3440,80
1633,1633000.000us,3520,0
1634,1634000.000us,3520,80
1635,1635000.000us,3360,0
1636,1636000.000us,3440,80
1637,1637000.000us,3440,0
1638,1638000.000us,3520,80
1639,1639000.000us,3440,-80
1640,1640000.000us,3440,80
1641,1641000.000us,3520,0
1642,1642000.000us,3520,80
1643,1643000.000us,3440,0
1644,1644000.000us,3440,80
1645,1645000.000us,3440,0
1646,1646000.000us,3520,80
1647,1647000.000us,3440,0
1648,1648000.000us,3440,80
1649,1649000.000us,3440,0
1650,1650000.000us,3520,80
1651,1651000.000us,3440,0
1652,1652000.000us,3520,0
1653,1653000.000us,3440,0
1654,1654000.000us,3520,80
1655,1655000.000us,3440,0
1656,1656000.000us,3440,80
1657,1657000.000us,3440,0
1658,1658000.000us,3520,80
1659,1659000.000us,3440,0
1660,1660000.000us,3440,0
1661,1661000.000us,3520,80
1662,1662000.000us,3520,80
1663,1663000.000us,3440,-80
1664,1664000.000us,3440,0
1665,1665000.000us,3440,160
1666,1666000.000us,3520,160
1667,1667000.000us,3360,0
1668,1668000.000us,3440,80
1669,1669000.000us,3440,0
1670,1670000.000us,3520,80
1671,1671000.000us,3360,0
1672,1672000.000us,3440,80
1673,1673000.000us,3440,80
1674,1674000.000us,3520,80
1675,1675000.000us,3440,0
1676,1676000.000us,3440,80
1677,1677000.000us,3360,0
1678,1678000.000us,3520,80
1679,1679000.000us,3360,0
1680,1680000.000us,3520,0
1681,1681000.000us,3440,0
1682,1682000.000us,3520,80
1683,1683000.000us,3360,0
1684,1684000.000us,3360,0
1685,1685000.000us,3440,80
1686,1686000.000us,3520,80
1687,1687000.000us,3360,0
1688,1688000.000us,3440,0
1689,1689000.000us,3440,80
1690,1690000.000us,3520,80
1691,1691000.000us,3360,0
1692,1692000.000us,3360,0
1693,1693000.000us,3440,80
1694,1694000.000us,3520,80
1695,1695000.000us,3360,0
1696,1696000.000us,3520,0
1697,1697000.000us,3440,0
1698,1698000.000us,3520,80
1699,1699000.000us,3360,0
1700,1700000.000us,3440,0
1701,1701000.000us,3440,0
1702,1702000.000us,3520,80
1703,1703000.000us,3440,0
1704,1704000.000us,3440,80
1705,1705000.000us,3440,0
1706,1706000.000us,3520,80
1707,1707000.000us,3440,0
1708,1708000.000us,3520,80
1709,1709000.000us,3440,0
1710,1710000.000us,3520,80
1711,1711000.000us,3440,0
1712,1712000.000us,3440,80
1713,1713000.000us,3360,80
1714,1714000.000us,3440,80
1715,1715000.000us,3360,0
1716,1716000.000us,3440,80
1717,1717000.000us,3440,0
1718,1718000.000us,3520,80
1719,1719000.000us,3360,0
1720,1720000.000us,3520,0
1721,1721000.000us,3440,80
1722,1722000.000us,3520,80
1723,1723000.000us,3360,0
1724,1724000.000us,3360,0
1725,1725000.000us,3440,80
1726,1726000.000us,3440,80
1727,1727000.000us,80,0
1728,1728000.000us,80,80
1729,1729000.000us,80,0
1730,1730000.000us,160,80
1731,1731000.000us,80,0
1732,1732000.000us,160,0
1733,1733000.000us,0,80
1734,1734000.000us,80,80
1735,1735000.000us,0,0
1736,1736000.000us,80,80
1737,1737000.000us,80,80
1738,1738000.000us,160,80
1739,1739000.000us,0,0
1740,1740000.000us,80,80
1741,1741000.000us,80,80
1742,1742000.000us,80,80
1743,1743000.000us,0,0
1744,1744000.000us,80,0
1745,1745000.000us,80,80
1746,1746000.000us,80,80
1747,1747000.000us,0,0
1748,1748000.000us,80,0
1749,1749000.000us,80,0
1750,1750000.000us,160,80
1751,1751000.000us,0,-80
1752,1752000.000us,80,80
1753,1753000.000us,80,0
1754,1754000.000us,160,80
1755,1755000.000us,0,0
1756,1756000.000us,80,0
1757,1757000.000us,0,80
1758,1758000.000us,80,80
1759,1759000.000us,-80,0
1760,1760000.000us,80,0
1761,1761000.000us,80,0
1762,1762000.000us,80,80
1763,1763000.000us,0,0
1764,1764000.000us,80,80
1765,1765000.000us,80,0
1766,1766000.000us,80,80
1767,1767000.000us,0,-80
1768,1768000.000us,0,80
1769,1769000.000us,80,0
1770,1770000.000us,80,80
1771,1771000.000us,0,-80
1772,1772000.000us,0,80
1773,1773000.000us,80,80
1774,1774000.000us,160,80
1775,1775000.000us,0,0
1776,1776000.000us,80,0
1777,1777000.000us,80,0
1778,1778000.000us,3360,3360
1779,1779000.000us,0,0
1780,1780000.000us,3360,0
1781,1781000.000us,3440,0
1782,1782000.000us,3440,80
1783,1783000.000us,3360,0
1784,1784000.000us,3440,0
1785,1785000.000us,3520,80
1786,1786000.000us,3520,80
1787,1787000.000us,3360,0
1788,1788000.000us,3440,0
1789,1789000.000us,3440,0
1790,1790000.000us,3520,80
1791,1791000.000us,3440,-80
1792,1792000.000us,3440,80
1793,1793000.000us,3360,80
1794,1794000.000us,3520,80
1795,1795000.000us,3360,0
1796,1796000.000us,3360,80
1797,1797000.000us,3440,80
1798,1798000.000us,3520,80
1799,1799000.000us,3440,0
1800,1800000.000us,3440,80
1801,1801000.000us,3440,80
1802,1802000.000us,3520,80
1803,1803000.000us,3360,0
1804,1804000.000us,3440,0
1805,1805000.000us,3440,0
1806,1806000.000us,3520,80
1807,1807000.000us,3440,0
1808,1808000.000us,3440,0
1809,1809000.000us,3440,0
1810,1810000.000us,3520,80
1811,1811000.000us,3440,0
1812,1812000.000us,3440,80
1813,1813000.000us,3440,0
