Save Time: 2026-07-14 15:24:45,,,
Units:(mV),,,
,CH1,CH2,
Frequency:,2.845 Hz,?,
Period:,351.500 mS,?,
SP:,1000.000 uS,1000.000 uS,
PK-PK:,3.600 V,800.000 mV,
,,,
2409,2408000,3440,-480
2410,2409000,3520,-400
2411,2410000,3440,-560
2412,2411000,3440,-480
2413,2412000,3520,-480
2414,2413000,3520,-400
2415,2414000,3440,-560
2416,2415000,3440,-400
2417,2416000,3440,-400
2418,2417000,3520,-400
2419,2418000,3440,-560
2420,2419000,3440,-480
2421,2420000,3520,-480
2422,2421000,3520,-480
2423,2422000,3440,-560
2424,2423000,3440,-480
2425,2424000,3440,-480
2426,2425000,3520,-480
2427,2426000,3440,-560
2428,2427000,3520,-480
2429,2428000,3360,-560
2430,2429000,3520,-480
2431,2430000,80,-560
2432,2431000,80,-560
2433,2432000,80,-480
2434,2433000,160,-400
2435,2434000,80,-560
2436,2435000,80,-560
2437,2436000,80,-480
2438,2437000,80,-480
2439,2438000,0,-560
2440,2439000,80,-560
2441,2440000,80,-480
2442,2441000,80,-480
2443,2442000,0,-560
2444,2443000,80,-560
2445,2444000,80,-560
2446,2445000,80,-480
2447,2446000,80,-560
2448,2447000,80,-480
2449,2448000,80,-480
2450,2449000,80,-400
2451,2450000,80,-560
2452,2451000,80,-560
2453,2452000,80,-480
2454,2453000,80,-480
2455,2454000,80,-480
2456,2455000,80,-480
2457,2456000,80,-480
2458,2457000,80,-480
2459,2458000,0,-560
2460,2459000,0,-560
2461,2460000,0,-480
2462,2461000,160,-480
2463,2462000,0,-560
2464,2463000,80,-560
2465,2464000,0,-480
2466,2465000,160,-480
2467,2466000,0,-560
2468,2467000,80,-480
2469,2468000,80,-480
2470,2469000,240,-480
2471,2470000,0,-560
2472,2471000,80,-560
2473,2472000,0,-480
2474,2473000,160,-400
2475,2474000,0,-560
2476,2475000,80,-480
2477,2476000,80,-400
2478,2477000,80,-400
2479,2478000,0,-560
2480,2479000,80,-480
2481,2480000,80,-480
2482,2481000,3440,-480
2483,2482000,80,-560
2484,2483000,3360,-480
2485,2484000,3440,-480
2486,2485000,3520,-480
2487,2486000,3440,-560
2488,2487000,3520,-480
2489,2488000,3440,-480
2490,2489000,3520,-480
2491,2490000,3360,-560
2492,2491000,3520,-560
2493,2492000,3440,-480
2494,2493000,3520,-480
2495,2494000,3440,-560
2496,2495000,3440,-480
2497,2496000,3520,-560
2498,2497000,3520,-480
2499,2498000,3440,-560
2500,2499000,3440,-560
2501,2500000,3520,-560
2502,2501000,3520,-480
2503,2502000,3440,-560
2504,2503000,3520,-480
2505,2504000,3360,-560
2506,2505000,3520,-480
2507,2506000,3360,-560
2508,2507000,3440,-560
2509,2508000,3440,-480
2510,2509000,3520,-480
2511,2510000,3360,-560
2512,2511000,3360,-480
2513,2512000,3360,-560
2514,2513000,3520,-480
2515,2514000,3360,-560
2516,2515000,3520,-480
2517,2516000,3520,-480
2518,2517000,3520,-480
2519,2518000,3440,-560
2520,2519000,3440,-480
2521,2520000,3440,-480
2522,2521000,3520,-400
2523,2522000,3360,-560
2524,2523000,3360,-560
2525,2524000,3440,-480
2526,2525000,3520,-400
2527,2526000,80,-560
2528,2527000,80,-480
2529,2528000,80,-560
2530,2529000,160,-480
2531,2530000,0,-560
2532,2531000,80,-480
2533,2532000,80,-480
2534,2533000,80,80
2535,2534000,80,-480
2536,2535000,80,80
2537,2536000,80,0
2538,2537000,160,80
2539,2538000,80,0
2540,2539000,80,80
2541,2540000,160,0
2542,2541000,160,80
2543,2542000,0,0
2544,2543000,80,80
2545,2544000,80,80
2546,2545000,80,80
2547,2546000,0,0
2548,2547000,0,0
2549,2548000,0,80
2550,2549000,160,80
2551,2550000,0,0
2552,2551000,80,80
2553,2552000,160,80
2554,2553000,160,80
2555,2554000,80,0
2556,2555000,80,80
2557,2556000,80,80
2558,2557000,160,80
2559,2558000,80,0
2560,2559000,80,0
2561,2560000,80,80
2562,2561000,160,80
2563,2562000,80,0
2564,2563000,80,0
2565,2564000,80,0
2566,2565000,160,80
2567,2566000,0,0
2568,2567000,80,0
2569,2568000,80,80
2570,2569000,80,80
2571,2570000,0,0
2572,2571000,80,80
2573,2572000,80,0
2574,2573000,80,80
2575,2574000,0,0
2576,2575000,0,80
2577,2576000,80,0
2578,2577000,80,80
2579,2578000,0,0
2580,2579000,80,80
2581,2580000,80,80
2582,2581000,160,80
2583,2582000,0,0
2584,2583000,80,0
2585,2584000,80,80
2586,2585000,80,80
2587,2586000,80,0
2588,2587000,80,0
2589,2588000,80,0
2590,2589000,160,80
2591,2590000,0,0
2592,2591000,160,80
2593,2592000,80,0
2594,2593000,80,80
2595,2594000,0,0
2596,2595000,80,80
2597,2596000,80,0
2598,2597000,160,80
2599,2598000,0,0
2600,2599000,80,0
2601,2600000,80,80
2602,2601000,160,80
2603,2602000,80,0
2604,2603000,80,0
2605,2604000,80,0
2606,2605000,160,80
2607,2606000,0,0
2608,2607000,80,0
2609,2608000,0,80
2610,2609000,160,80
2611,2610000,0,-80
2612,2611000,80,80
2613,2612000,80,80
2614,2613000,160,80
2615,2614000,0,0
2616,2615000,0,80
2617,2616000,80,0
2618,2617000,160,80
2619,2618000,80,0
2620,2619000,80,0
2621,2620000,80,80
2622,2621000,160,80
2623,2622000,0,0
2624,2623000,80,0
2625,2624000,80,80
2626,2625000,80,80
2627,2626000,80,0
2628,2627000,80,80
2629,2628000,80,80
2630,2629000,160,80
2631,2630000,80,0
2632,2631000,80,80
2633,2632000,80,0
2634,2633000,80,80
2635,2634000,0,0
2636,2635000,80,0
2637,2636000,80,0
2638,2637000,160,80
2639,2638000,0,0
2640,2639000,0,80
2641,2640000,80,80
2642,2641000,160,80
2643,2642000,80,0
2644,2643000,80,0
2645,2644000,80,0
2646,2645000,80,80
2647,2646000,0,0
2648,2647000,80,80
2649,2648000,80,80
2650,2649000,160,80
2651,2650000,0,0
2652,2651000,80,0
2653,2652000,80,80
2654,2653000,80,80
2655,2654000,0,0
2656,2655000,80,80
2657,2656000,80,0
2658,2657000,80,80
2659,2658000,0,0
2660,2659000,80,0
2661,2660000,80,0
2662,2661000,160,80
2663,2662000,80,0
2664,2663000,80,0
2665,2664000,0,0
2666,2665000,160,80
2667,2666000,0,0
2668,2667000,80,80
2669,2668000,80,80
2670,2669000,80,80
2671,2670000,0,0
2672,2671000,80,80
