time	I(R1)
Step Information: Rtierra=1K  (Step: 1/3)
9.164978034867035e-03	4.058361e-06
9.174978034867035e-03	4.058361e-06
9.184978034867036e-03	4.058361e-06
9.194978034867036e-03	4.058361e-06
9.204978034867035e-03	4.058361e-06
9.214978034867035e-03	4.058361e-06
9.224978034867035e-03	4.058361e-06
9.234978034867036e-03	4.058361e-06
9.244978034867036e-03	4.058361e-06
9.254978034867035e-03	4.058361e-06
9.264978034867035e-03	4.058361e-06
9.274978034867036e-03	4.058361e-06
9.284978034867036e-03	4.058361e-06
9.294978034867035e-03	4.058361e-06
9.304978034867035e-03	4.058361e-06
9.314978034867036e-03	4.058361e-06
9.324978034867036e-03	4.058361e-06
9.334978034867035e-03	4.058361e-06
9.344978034867035e-03	4.058361e-06
9.354978034867035e-03	4.058361e-06
9.364978034867036e-03	4.058361e-06
9.374978034867035e-03	4.058361e-06
9.384978034867035e-03	4.058361e-06
9.394978034867035e-03	4.058361e-06
9.404978034867036e-03	4.058361e-06
9.414978034867036e-03	4.058361e-06
9.424978034867035e-03	4.058361e-06
9.434978034867035e-03	4.058361e-06
9.444978034867036e-03	4.058361e-06
9.454978034867036e-03	4.058361e-06
9.464978034867035e-03	4.058361e-06
9.474978034867035e-03	4.058361e-06
9.484978034867036e-03	4.058361e-06
9.494978034867036e-03	4.058361e-06
9.504978034867035e-03	4.058361e-06
9.514978034867035e-03	4.058361e-06
9.524978034867035e-03	4.058361e-06
9.534978034867036e-03	4.058361e-06
9.544978034867035e-03	4.058361e-06
9.554978034867035e-03	4.058361e-06
9.564978034867035e-03	4.058361e-06
9.574978034867036e-03	4.058361e-06
9.584978034867036e-03	4.058361e-06
9.594978034867035e-03	4.058361e-06
9.604978034867035e-03	4.058361e-06
9.614978034867036e-03	4.058361e-06
9.624978034867036e-03	4.058361e-06
9.634978034867035e-03	4.058361e-06
9.644978034867035e-03	4.058361e-06
9.654978034867036e-03	4.058361e-06
9.664978034867036e-03	4.058361e-06
9.674978034867035e-03	4.058361e-06
9.684978034867035e-03	4.058361e-06
9.694978034867035e-03	4.058361e-06
9.704978034867036e-03	4.058361e-06
9.714978034867035e-03	4.058361e-06
9.724978034867035e-03	4.058361e-06
9.734978034867035e-03	4.058361e-06
9.744978034867036e-03	4.058361e-06
9.754978034867036e-03	4.058361e-06
9.764978034867035e-03	4.058361e-06
9.774978034867035e-03	4.058361e-06
9.784978034867036e-03	4.058361e-06
9.794978034867036e-03	4.058361e-06
9.804978034867035e-03	4.058361e-06
9.814978034867035e-03	4.058361e-06
9.824978034867036e-03	4.058361e-06
9.834978034867036e-03	4.058361e-06
9.844978034867035e-03	4.058361e-06
9.854978034867035e-03	4.058361e-06
9.864978034867035e-03	4.058361e-06
9.874978034867036e-03	4.058361e-06
9.884978034867035e-03	4.058361e-06
9.894978034867035e-03	4.058361e-06
9.904978034867035e-03	4.058361e-06
9.914978034867036e-03	4.058361e-06
9.924978034867036e-03	4.058361e-06
9.934978034867035e-03	4.058361e-06
9.944978034867035e-03	4.058361e-06
9.954978034867036e-03	4.058361e-06
9.964978034867036e-03	4.058361e-06
9.974978034867035e-03	4.058361e-06
9.984978034867035e-03	4.058361e-06
9.994978034867034e-03	4.058361e-06
1.000000000000000e-02	4.058323e-06
1.000000000100000e-02	4.058285e-06
1.000000000200000e-02	4.058270e-06
1.000000000347517e-02	4.058303e-06
1.000000000560198e-02	4.058279e-06
1.000000000985561e-02	4.058213e-06
1.000000001836287e-02	4.058108e-06
1.000000003537738e-02	4.057852e-06
1.000000006940641e-02	4.057349e-06
1.000000013746447e-02	4.056322e-06
1.000000024573341e-02	4.054641e-06
1.000000040151630e-02	4.052113e-06
1.000000070196765e-02	4.046904e-06
1.000000130287034e-02	4.035521e-06
1.000000250467572e-02	4.010437e-06
1.000000490828649e-02	3.956472e-06
1.000000971550803e-02	3.845836e-06
1.000001640971643e-02	3.695644e-06
1.000002858538314e-02	3.441899e-06
1.000005293671657e-02	2.996891e-06
1.000007058993217e-02	2.782947e-06
1.000008041075457e-02	2.849602e-06
1.000008997311755e-02	3.213225e-06
1.000010033953959e-02	3.883326e-06
1.000011236803205e-02	4.789898e-06
1.000012794254027e-02	5.942341e-06
1.000015090740261e-02	7.499975e-06
1.000017865835467e-02	9.117091e-06
1.000021042378439e-02	1.049013e-05
1.000025050520571e-02	1.145369e-05
1.000029377989583e-02	1.180846e-05
1.000034757848075e-02	1.188387e-05
1.000043056388016e-02	1.191057e-05
1.000057572834366e-02	1.192924e-05
1.000076435073653e-02	1.194733e-05
1.000097351084460e-02	1.198490e-05
1.000116854762646e-02	1.206313e-05
1.000134392577144e-02	1.218336e-05
1.000149497174802e-02	1.231384e-05
1.000166786007004e-02	1.246233e-05
1.000185518668033e-02	1.259590e-05
1.000215758412586e-02	1.275544e-05
1.000238658568927e-02	1.283659e-05
1.000259052754327e-02	1.287968e-05
1.000280791067772e-02	1.290522e-05
1.000303978212898e-02	1.291717e-05
1.000325949932294e-02	1.291812e-05
1.000347382971667e-02	1.291206e-05
1.000367602697916e-02	1.290199e-05
1.000387034750409e-02	1.288956e-05
1.000401618452895e-02	1.287887e-05
1.000415937491966e-02	1.286745e-05
1.000430268658106e-02	1.285535e-05
1.000448495778595e-02	1.283920e-05
1.000471477251031e-02	1.281799e-05
1.000499503271999e-02	1.279115e-05
1.000532550678075e-02	1.275845e-05
1.000572054676269e-02	1.271823e-05
1.000619595735741e-02	1.266872e-05
1.000678506455415e-02	1.260642e-05
1.000753070678466e-02	1.252730e-05
1.000852832436126e-02	1.242327e-05
1.000993020004203e-02	1.228390e-05
1.001171469870881e-02	1.212022e-05
1.001352438498457e-02	1.197319e-05
1.001593724769044e-02	1.180629e-05
1.001823893780004e-02	1.167697e-05
1.002047045465723e-02	1.158189e-05
1.002282278453032e-02	1.151105e-05
1.002536102964742e-02	1.146330e-05
1.002831615057114e-02	1.143764e-05
1.003139745548944e-02	1.143848e-05
1.003493241637428e-02	1.146606e-05
1.003877993817002e-02	1.151689e-05
1.004240140271828e-02	1.157499e-05
1.004587201769599e-02	1.162999e-05
1.004915072059084e-02	1.167195e-05
1.005229343433160e-02	1.169561e-05
1.005581160705927e-02	1.169864e-05
1.005929098178896e-02	1.167705e-05
1.006244092540391e-02	1.163895e-05
1.006572565563976e-02	1.158861e-05
1.006899218489070e-02	1.153567e-05
1.007341438525609e-02	1.146496e-05
1.007734558730629e-02	1.140430e-05
1.008190593872332e-02	1.133637e-05
1.008582052760596e-02	1.128013e-05
1.009079474867632e-02	1.121164e-05
1.009611497886260e-02	1.114214e-05
1.010611497886260e-02	1.101873e-05
1.011611497886260e-02	1.090151e-05
1.012611497886260e-02	1.078876e-05
1.012930964307505e-02	1.075357e-05
1.013166197909844e-02	1.072807e-05
1.013229378464194e-02	1.072144e-05
1.013274745531462e-02	1.071693e-05
1.013316403976396e-02	1.071305e-05
1.013399720866264e-02	1.070598e-05
1.013566354646000e-02	1.069383e-05
1.013830677462326e-02	1.067881e-05
1.014186079448899e-02	1.066574e-05
1.014679904886304e-02	1.065858e-05
1.015241483449771e-02	1.066452e-05
1.015991901084676e-02	1.069730e-05
1.016991901084676e-02	1.078387e-05
1.017991901084676e-02	1.090549e-05
1.018406065779340e-02	1.095784e-05
1.018668002394485e-02	1.098882e-05
1.018934617140254e-02	1.101934e-05
1.019211934405330e-02	1.104976e-05
1.019425723794161e-02	1.107096e-05
1.019585022476958e-02	1.108314e-05
1.019800668209749e-02	1.109099e-05
1.020003022797572e-02	1.109166e-05
1.020242833639399e-02	1.108951e-05
1.020495353678817e-02	1.108663e-05
1.020833269859280e-02	1.108386e-05
1.021214868661111e-02	1.108231e-05
1.021662593069071e-02	1.108201e-05
1.022152108084331e-02	1.108302e-05
1.022829324299358e-02	1.108624e-05
1.023807623778426e-02	1.109373e-05
1.024807623778426e-02	1.110448e-05
1.025807623778426e-02	1.111832e-05
1.026807623778426e-02	1.113494e-05
1.027807623778426e-02	1.115408e-05
1.028807623778426e-02	1.117548e-05
1.029807623778426e-02	1.119891e-05
1.030807623778426e-02	1.122421e-05
1.031807623778426e-02	1.125119e-05
1.032807623778426e-02	1.127998e-05
1.033807623778426e-02	1.131461e-05
1.034249726903716e-02	1.133696e-05
1.034694541083737e-02	1.136513e-05
1.035037334665329e-02	1.138755e-05
1.035392173882931e-02	1.141099e-05
1.035768711680314e-02	1.143608e-05
1.036385421514689e-02	1.147741e-05
1.036979123053044e-02	1.151730e-05
1.037979123053044e-02	1.158443e-05
1.038979123053044e-02	1.165119e-05
1.039979123053044e-02	1.171732e-05
1.040979123053044e-02	1.178275e-05
1.041979123053044e-02	1.184757e-05
1.042979123053044e-02	1.190585e-05
1.043656936779435e-02	1.192616e-05
1.044441821033799e-02	1.192134e-05
1.044833938015399e-02	1.191006e-05
1.045318889665014e-02	1.188963e-05
1.046251983498480e-02	1.184342e-05
1.047100720042963e-02	1.179764e-05
1.047656363528726e-02	1.176602e-05
1.048303157015775e-02	1.172812e-05
1.049106457866509e-02	1.167999e-05
1.049878285423335e-02	1.163235e-05
1.050579958200323e-02	1.158778e-05
1.051316158306499e-02	1.154015e-05
1.052140660732781e-02	1.148581e-05
1.053030162598716e-02	1.142515e-05
1.054030162598716e-02	1.135343e-05
1.054799877555330e-02	1.129486e-05
1.055571303206198e-02	1.123337e-05
1.056020184347242e-02	1.119682e-05
1.056484248017954e-02	1.115881e-05
1.056972717117637e-02	1.111894e-05
1.057600650574730e-02	1.106814e-05
1.058445324409182e-02	1.100073e-05
1.059445324409182e-02	1.092231e-05
1.060445324409182e-02	1.084545e-05
1.061445324409182e-02	1.077021e-05
1.062445324409182e-02	1.069656e-05
1.063445324409182e-02	1.062449e-05
1.064445324409182e-02	1.055397e-05
1.065445324409182e-02	1.048497e-05
1.066445324409182e-02	1.041747e-05
1.067445324409182e-02	1.035143e-05
1.068445324409182e-02	1.028683e-05
1.069445324409182e-02	1.022364e-05
1.070445324409182e-02	1.016184e-05
1.071445324409182e-02	1.010140e-05
1.072445324409182e-02	1.004228e-05
1.073445324409182e-02	9.984476e-06
1.074445324409182e-02	9.927948e-06
1.075445324409182e-02	9.872672e-06
1.076445324409182e-02	9.818615e-06
1.077445324409182e-02	9.765738e-06
1.078445324409182e-02	9.714033e-06
1.079445324409182e-02	9.663495e-06
1.080445324409182e-02	9.614107e-06
1.081445324409182e-02	9.565843e-06
1.082445324409182e-02	9.518682e-06
1.083445324409182e-02	9.472602e-06
1.084445324409182e-02	9.427577e-06
1.085445324409182e-02	9.383588e-06
1.086445324409182e-02	9.340612e-06
1.087445324409182e-02	9.298626e-06
1.088445324409182e-02	9.257608e-06
1.089445324409182e-02	9.217540e-06
1.090445324409182e-02	9.178400e-06
1.091445324409182e-02	9.140165e-06
1.092445324409182e-02	9.102819e-06
1.093445324409182e-02	9.066340e-06
1.094445324409182e-02	9.030708e-06
1.095445324409182e-02	8.995908e-06
1.096445324409182e-02	8.961917e-06
1.097445324409182e-02	8.928719e-06
1.098445324409182e-02	8.896297e-06
1.099445324409182e-02	8.864631e-06
1.100445324409182e-02	8.833706e-06
1.101445324409182e-02	8.803505e-06
1.102445324409182e-02	8.774011e-06
1.103445324409182e-02	8.745208e-06
1.104445324409182e-02	8.717079e-06
1.105445324409182e-02	8.689612e-06
1.106445324409182e-02	8.662787e-06
1.107445324409182e-02	8.636594e-06
1.108445324409182e-02	8.611015e-06
1.109445324409182e-02	8.586037e-06
1.110445324409182e-02	8.561646e-06
1.111445324409182e-02	8.537829e-06
1.112445324409182e-02	8.514571e-06
1.113445324409182e-02	8.491860e-06
1.114445324409182e-02	8.469685e-06
1.115445324409182e-02	8.448030e-06
1.116445324409182e-02	8.426884e-06
1.117445324409182e-02	8.406236e-06
1.118445324409182e-02	8.386074e-06
1.119445324409182e-02	8.366387e-06
1.120445324409182e-02	8.347162e-06
1.121445324409182e-02	8.328389e-06
1.122445324409182e-02	8.310059e-06
1.123445324409182e-02	8.292160e-06
1.124445324409182e-02	8.274680e-06
1.125445324409182e-02	8.257612e-06
1.126445324409182e-02	8.240937e-06
1.127445324409182e-02	8.224585e-06
1.128445324409182e-02	8.208432e-06
1.129445324409182e-02	8.192376e-06
1.130445324409182e-02	8.176342e-06
1.131445324409182e-02	8.160265e-06
1.132445324409182e-02	8.144094e-06
1.133445324409182e-02	8.127791e-06
1.134445324409182e-02	8.111329e-06
1.135445324409182e-02	8.094695e-06
1.136445324409182e-02	8.077881e-06
1.137445324409182e-02	8.060892e-06
1.138445324409182e-02	8.043737e-06
1.139445324409182e-02	8.026431e-06
1.140445324409182e-02	8.008995e-06
1.141445324409182e-02	7.991450e-06
1.142445324409182e-02	7.973823e-06
1.143445324409182e-02	7.956138e-06
1.144445324409182e-02	7.938423e-06
1.145445324409182e-02	7.920705e-06
1.146445324409182e-02	7.903009e-06
1.147445324409182e-02	7.885359e-06
1.148445324409182e-02	7.867781e-06
1.149445324409182e-02	7.850297e-06
1.150445324409182e-02	7.832928e-06
1.151445324409182e-02	7.815691e-06
1.152445324409182e-02	7.798606e-06
1.153445324409182e-02	7.781660e-06
1.154445324409182e-02	7.764757e-06
1.155445324409182e-02	7.747764e-06
1.156445324409182e-02	7.730649e-06
1.157445324409182e-02	7.713460e-06
1.158445324409182e-02	7.696249e-06
1.159445324409182e-02	7.679064e-06
1.160445324409182e-02	7.661948e-06
1.161445324409182e-02	7.644941e-06
1.162445324409182e-02	7.628076e-06
1.163445324409182e-02	7.611384e-06
1.164445324409182e-02	7.594891e-06
1.165445324409182e-02	7.578620e-06
1.166445324409182e-02	7.562589e-06
1.167445324409182e-02	7.546816e-06
1.168445324409182e-02	7.531313e-06
1.169445324409182e-02	7.516091e-06
1.170445324409182e-02	7.501158e-06
1.171445324409182e-02	7.486522e-06
1.172445324409182e-02	7.472187e-06
1.173445324409182e-02	7.458157e-06
1.174445324409182e-02	7.444433e-06
1.175445324409182e-02	7.431016e-06
1.176445324409182e-02	7.417905e-06
1.177445324409182e-02	7.405099e-06
1.178445324409182e-02	7.392595e-06
1.179445324409182e-02	7.380391e-06
1.180445324409182e-02	7.368482e-06
1.181445324409182e-02	7.356865e-06
1.182445324409182e-02	7.345535e-06
1.183445324409182e-02	7.334487e-06
1.184445324409182e-02	7.323716e-06
1.185445324409182e-02	7.313216e-06
1.186445324409182e-02	7.302982e-06
1.187445324409182e-02	7.293009e-06
1.188445324409182e-02	7.283289e-06
1.189445324409182e-02	7.273818e-06
1.190445324409182e-02	7.264590e-06
1.191445324409182e-02	7.255598e-06
1.192445324409182e-02	7.246837e-06
1.193445324409182e-02	7.238301e-06
1.194445324409182e-02	7.229984e-06
1.195445324409182e-02	7.221880e-06
1.196445324409182e-02	7.213984e-06
1.197445324409182e-02	7.206291e-06
1.198445324409182e-02	7.198794e-06
1.199445324409182e-02	7.191489e-06
1.200445324409182e-02	7.184371e-06
1.201445324409182e-02	7.177433e-06
1.202445324409182e-02	7.170673e-06
1.203445324409182e-02	7.164083e-06
1.204445324409182e-02	7.157661e-06
1.205445324409182e-02	7.151400e-06
1.206445324409182e-02	7.145298e-06
1.207445324409182e-02	7.139349e-06
1.208445324409182e-02	7.133549e-06
1.209445324409182e-02	7.127894e-06
1.210445324409182e-02	7.122380e-06
1.211445324409182e-02	7.117003e-06
1.212445324409182e-02	7.111761e-06
1.213445324409182e-02	7.106647e-06
1.214445324409182e-02	7.101660e-06
1.215445324409182e-02	7.096795e-06
1.216445324409182e-02	7.092051e-06
1.217445324409182e-02	7.087422e-06
1.218445324409182e-02	7.082906e-06
1.219445324409182e-02	7.078501e-06
1.220445324409182e-02	7.074202e-06
1.221445324409182e-02	7.070008e-06
1.222445324409182e-02	7.065914e-06
1.223445324409182e-02	7.061920e-06
1.224445324409182e-02	7.058022e-06
1.225445324409182e-02	7.054217e-06
1.226445324409182e-02	7.050503e-06
1.227445324409182e-02	7.046878e-06
1.228445324409182e-02	7.043339e-06
1.229445324409182e-02	7.039885e-06
1.230445324409182e-02	7.036512e-06
1.231445324409182e-02	7.033219e-06
1.232445324409182e-02	7.030004e-06
1.233445324409182e-02	7.026864e-06
1.234445324409182e-02	7.023798e-06
1.235445324409182e-02	7.020804e-06
1.236445324409182e-02	7.017881e-06
1.237445324409182e-02	7.015025e-06
1.238445324409182e-02	7.012236e-06
1.239445324409182e-02	7.009512e-06
1.240445324409182e-02	7.006851e-06
1.241445324409182e-02	7.004252e-06
1.242445324409182e-02	7.001713e-06
1.243445324409182e-02	6.999232e-06
1.244445324409182e-02	6.996810e-06
1.245445324409182e-02	6.994442e-06
1.246445324409182e-02	6.992129e-06
1.247445324409182e-02	6.989869e-06
1.248445324409182e-02	6.987661e-06
1.249445324409182e-02	6.985503e-06
1.250445324409182e-02	6.983394e-06
1.251445324409182e-02	6.981334e-06
1.252445324409182e-02	6.979320e-06
1.253445324409182e-02	6.977353e-06
1.254445324409182e-02	6.975430e-06
1.255445324409182e-02	6.973551e-06
1.256445324409182e-02	6.971713e-06
1.257445324409182e-02	6.969919e-06
1.258445324409182e-02	6.968164e-06
1.259445324409182e-02	6.966449e-06
1.260445324409182e-02	6.964772e-06
1.261445324409182e-02	6.963133e-06
1.262445324409182e-02	6.961532e-06
1.263445324409182e-02	6.959966e-06
1.264445324409182e-02	6.958435e-06
1.265445324409182e-02	6.956938e-06
1.266445324409182e-02	6.955475e-06
1.267445324409182e-02	6.954045e-06
1.268445324409182e-02	6.952647e-06
1.269445324409182e-02	6.951280e-06
1.270445324409182e-02	6.949944e-06
1.271445324409182e-02	6.948637e-06
1.272445324409182e-02	6.947359e-06
1.273445324409182e-02	6.946110e-06
1.274445324409182e-02	6.944889e-06
1.275445324409182e-02	6.943695e-06
1.276445324409182e-02	6.942527e-06
1.277445324409182e-02	6.941385e-06
1.278445324409182e-02	6.940268e-06
1.279445324409182e-02	6.939176e-06
1.280445324409182e-02	6.938109e-06
1.281445324409182e-02	6.937065e-06
1.282445324409182e-02	6.936044e-06
1.283445324409182e-02	6.935045e-06
1.284445324409182e-02	6.934069e-06
1.285445324409182e-02	6.933114e-06
1.286445324409182e-02	6.932180e-06
1.287445324409182e-02	6.931267e-06
1.288445324409182e-02	6.930374e-06
1.289445324409182e-02	6.929501e-06
1.290445324409182e-02	6.928646e-06
1.291445324409182e-02	6.927811e-06
1.292445324409182e-02	6.926994e-06
1.293445324409182e-02	6.926195e-06
1.294445324409182e-02	6.925413e-06
1.295445324409182e-02	6.924648e-06
1.296445324409182e-02	6.923901e-06
1.297445324409182e-02	6.923170e-06
1.298445324409182e-02	6.922454e-06
1.299445324409182e-02	6.921755e-06
1.300445324409182e-02	6.921071e-06
1.301445324409182e-02	6.920401e-06
1.302445324409182e-02	6.919746e-06
1.303445324409182e-02	6.919106e-06
1.304445324409182e-02	6.918479e-06
1.305445324409182e-02	6.917867e-06
1.306445324409182e-02	6.917267e-06
1.307445324409182e-02	6.916681e-06
1.308445324409182e-02	6.916107e-06
1.309445324409182e-02	6.915547e-06
1.310445324409182e-02	6.914998e-06
1.311445324409182e-02	6.914461e-06
1.312445324409182e-02	6.913936e-06
1.313445324409182e-02	6.913422e-06
1.314445324409182e-02	6.912920e-06
1.315445324409182e-02	6.912428e-06
1.316445324409182e-02	6.911947e-06
1.317445324409182e-02	6.911477e-06
1.318445324409182e-02	6.911016e-06
1.319445324409182e-02	6.910566e-06
1.320445324409182e-02	6.910126e-06
1.321445324409182e-02	6.909695e-06
1.322445324409182e-02	6.909273e-06
1.323445324409182e-02	6.908861e-06
1.324445324409182e-02	6.908458e-06
1.325445324409182e-02	6.908063e-06
1.326445324409182e-02	6.907677e-06
1.327445324409182e-02	6.907299e-06
1.328445324409182e-02	6.906929e-06
1.329445324409182e-02	6.906568e-06
1.330445324409182e-02	6.906214e-06
1.331445324409182e-02	6.905868e-06
1.332445324409182e-02	6.905529e-06
1.333445324409182e-02	6.905198e-06
1.334445324409182e-02	6.904874e-06
1.335445324409182e-02	6.904556e-06
1.336445324409182e-02	6.904246e-06
1.337445324409182e-02	6.903942e-06
1.338445324409182e-02	6.903645e-06
1.339445324409182e-02	6.903355e-06
1.340445324409182e-02	6.903070e-06
1.341445324409182e-02	6.902792e-06
1.342445324409182e-02	6.902520e-06
1.343445324409182e-02	6.902254e-06
1.344445324409182e-02	6.901993e-06
1.345445324409182e-02	6.901738e-06
1.346445324409182e-02	6.901489e-06
1.347445324409182e-02	6.901244e-06
1.348445324409182e-02	6.901006e-06
1.349445324409182e-02	6.900771e-06
1.350445324409182e-02	6.900543e-06
1.351445324409182e-02	6.900319e-06
1.352445324409182e-02	6.900100e-06
1.353445324409182e-02	6.899886e-06
1.354445324409182e-02	6.899676e-06
1.355445324409182e-02	6.899471e-06
1.356445324409182e-02	6.899270e-06
1.357445324409182e-02	6.899074e-06
1.358445324409182e-02	6.898882e-06
1.359445324409182e-02	6.898693e-06
1.360445324409182e-02	6.898509e-06
1.361445324409182e-02	6.898329e-06
1.362445324409182e-02	6.898153e-06
1.363445324409182e-02	6.897980e-06
1.364445324409182e-02	6.897812e-06
1.365445324409182e-02	6.897646e-06
1.366445324409182e-02	6.897485e-06
1.367445324409182e-02	6.897327e-06
1.368445324409182e-02	6.897172e-06
1.369445324409182e-02	6.897020e-06
1.370445324409182e-02	6.896872e-06
1.371445324409182e-02	6.896727e-06
1.372445324409182e-02	6.896585e-06
1.373445324409182e-02	6.896446e-06
1.374445324409182e-02	6.896310e-06
1.375445324409182e-02	6.896177e-06
1.376445324409182e-02	6.896047e-06
1.377445324409182e-02	6.895919e-06
1.378445324409182e-02	6.895795e-06
1.379445324409182e-02	6.895672e-06
1.380445324409182e-02	6.895553e-06
1.381445324409182e-02	6.895436e-06
1.382445324409182e-02	6.895321e-06
1.383445324409182e-02	6.895209e-06
1.384445324409182e-02	6.895100e-06
1.385445324409182e-02	6.894993e-06
1.386445324409182e-02	6.894888e-06
1.387445324409182e-02	6.894785e-06
1.388445324409182e-02	6.894684e-06
1.389445324409182e-02	6.894586e-06
1.390445324409182e-02	6.894490e-06
1.391445324409182e-02	6.894395e-06
1.392445324409182e-02	6.894303e-06
1.393445324409182e-02	6.894213e-06
1.394445324409182e-02	6.894124e-06
1.395445324409182e-02	6.894038e-06
1.396445324409182e-02	6.893953e-06
1.397445324409182e-02	6.893870e-06
1.398445324409182e-02	6.893789e-06
1.399445324409182e-02	6.893710e-06
1.400445324409182e-02	6.893632e-06
1.401445324409182e-02	6.893556e-06
1.402445324409182e-02	6.893481e-06
1.403445324409182e-02	6.893408e-06
1.404445324409182e-02	6.893337e-06
1.405445324409182e-02	6.893267e-06
1.406445324409182e-02	6.893199e-06
1.407445324409182e-02	6.893132e-06
1.408445324409182e-02	6.893066e-06
1.409445324409182e-02	6.893002e-06
1.410445324409182e-02	6.892939e-06
1.411445324409182e-02	6.892878e-06
1.412445324409182e-02	6.892818e-06
1.413445324409182e-02	6.892758e-06
1.414445324409182e-02	6.892701e-06
1.415445324409182e-02	6.892645e-06
1.416445324409182e-02	6.892589e-06
1.417445324409182e-02	6.892535e-06
1.418445324409182e-02	6.892482e-06
1.419445324409182e-02	6.892430e-06
1.420445324409182e-02	6.892380e-06
1.421445324409182e-02	6.892330e-06
1.422445324409182e-02	6.892281e-06
1.423445324409182e-02	6.892234e-06
1.424445324409182e-02	6.892187e-06
1.425445324409182e-02	6.892141e-06
1.426445324409182e-02	6.892097e-06
1.427445324409182e-02	6.892053e-06
1.428445324409182e-02	6.892010e-06
1.429445324409182e-02	6.891968e-06
1.430445324409182e-02	6.891927e-06
1.431445324409182e-02	6.891887e-06
1.432445324409182e-02	6.891847e-06
1.433445324409182e-02	6.891809e-06
1.434445324409182e-02	6.891771e-06
1.435445324409182e-02	6.891734e-06
1.436445324409182e-02	6.891698e-06
1.437445324409182e-02	6.891662e-06
1.438445324409182e-02	6.891628e-06
1.439445324409182e-02	6.891594e-06
1.440445324409182e-02	6.891561e-06
1.441445324409182e-02	6.891528e-06
1.442445324409182e-02	6.891496e-06
1.443445324409182e-02	6.891465e-06
1.444445324409182e-02	6.891435e-06
1.445445324409182e-02	6.891405e-06
1.446445324409182e-02	6.891375e-06
1.447445324409182e-02	6.891346e-06
1.448445324409182e-02	6.891319e-06
1.449445324409182e-02	6.891291e-06
1.450445324409182e-02	6.891264e-06
1.451445324409182e-02	6.891238e-06
1.452445324409182e-02	6.891212e-06
1.453445324409182e-02	6.891186e-06
1.454445324409182e-02	6.891161e-06
1.455445324409182e-02	6.891137e-06
1.456445324409182e-02	6.891114e-06
1.457445324409182e-02	6.891090e-06
1.458445324409182e-02	6.891068e-06
1.459445324409182e-02	6.891045e-06
1.460445324409182e-02	6.891023e-06
1.461445324409182e-02	6.891002e-06
1.462445324409182e-02	6.890981e-06
1.463445324409182e-02	6.890960e-06
1.464445324409182e-02	6.890940e-06
1.465445324409182e-02	6.890920e-06
1.466445324409182e-02	6.890901e-06
1.467445324409182e-02	6.890882e-06
1.468445324409182e-02	6.890864e-06
1.469445324409182e-02	6.890846e-06
1.470445324409182e-02	6.890828e-06
1.471445324409182e-02	6.890811e-06
1.472445324409182e-02	6.890794e-06
1.473445324409182e-02	6.890777e-06
1.474445324409182e-02	6.890761e-06
1.475445324409182e-02	6.890745e-06
1.476445324409182e-02	6.890729e-06
1.477445324409182e-02	6.890714e-06
1.478445324409182e-02	6.890698e-06
1.479445324409182e-02	6.890684e-06
1.480445324409182e-02	6.890669e-06
1.481445324409182e-02	6.890655e-06
1.482445324409182e-02	6.890641e-06
1.483445324409182e-02	6.890628e-06
1.484445324409182e-02	6.890615e-06
1.485445324409182e-02	6.890602e-06
1.486445324409182e-02	6.890589e-06
1.487445324409182e-02	6.890576e-06
1.488445324409182e-02	6.890564e-06
1.489445324409182e-02	6.890552e-06
1.490445324409182e-02	6.890540e-06
1.491445324409182e-02	6.890529e-06
1.492445324409182e-02	6.890517e-06
1.493445324409182e-02	6.890506e-06
1.494445324409182e-02	6.890496e-06
1.495445324409182e-02	6.890485e-06
1.496445324409182e-02	6.890475e-06
1.497445324409182e-02	6.890465e-06
1.498445324409182e-02	6.890455e-06
1.499445324409182e-02	6.890445e-06
1.500445324409182e-02	6.890435e-06
1.501445324409182e-02	6.890426e-06
1.502445324409182e-02	6.890416e-06
1.503445324409182e-02	6.890408e-06
1.504445324409182e-02	6.890399e-06
1.505445324409182e-02	6.890390e-06
1.506445324409182e-02	6.890381e-06
1.507445324409182e-02	6.890373e-06
1.508445324409182e-02	6.890365e-06
1.509445324409182e-02	6.890357e-06
1.510445324409182e-02	6.890349e-06
1.511445324409182e-02	6.890342e-06
1.512445324409182e-02	6.890334e-06
1.513445324409182e-02	6.890327e-06
1.514445324409182e-02	6.890320e-06
1.515445324409182e-02	6.890313e-06
1.516445324409182e-02	6.890305e-06
1.517445324409182e-02	6.890299e-06
1.518445324409182e-02	6.890292e-06
1.519445324409182e-02	6.890285e-06
1.520445324409182e-02	6.890279e-06
1.521445324409182e-02	6.890273e-06
1.522445324409182e-02	6.890267e-06
1.523445324409182e-02	6.890261e-06
1.524445324409182e-02	6.890255e-06
1.525445324409182e-02	6.890249e-06
1.526445324409182e-02	6.890244e-06
1.527445324409182e-02	6.890238e-06
1.528445324409182e-02	6.890233e-06
1.529445324409182e-02	6.890227e-06
1.530445324409182e-02	6.890222e-06
1.531445324409182e-02	6.890217e-06
1.532445324409182e-02	6.890212e-06
1.533445324409182e-02	6.890207e-06
1.534445324409182e-02	6.890202e-06
1.535445324409182e-02	6.890198e-06
1.536445324409182e-02	6.890193e-06
1.537445324409182e-02	6.890188e-06
1.538445324409182e-02	6.890184e-06
1.539445324409182e-02	6.890180e-06
1.540445324409182e-02	6.890175e-06
1.541445324409182e-02	6.890171e-06
1.542445324409182e-02	6.890167e-06
