time	V(out_pos,out_1)	I(Vcell22)
Step Information: Rtierra=1K  (Step: 1/3)
1.002170680596559e-02	3.185236e+00	-3.187644e-01
1.002429164266191e-02	3.185229e+00	-3.187372e-01
1.002698176408564e-02	3.184741e+00	-3.187087e-01
1.003002013797272e-02	3.184192e+00	-3.186727e-01
1.003313636887227e-02	3.183570e+00	-3.186342e-01
1.003607913304316e-02	3.182941e+00	-3.185933e-01
1.003911521348907e-02	3.182129e+00	-3.185487e-01
1.004210356572737e-02	3.181275e+00	-3.184989e-01
1.004528721359178e-02	3.180183e+00	-3.184415e-01
1.004848556740532e-02	3.178982e+00	-3.183750e-01
1.005194143558056e-02	3.177417e+00	-3.182944e-01
1.005550436068815e-02	3.175559e+00	-3.181958e-01
1.005946168182008e-02	3.172962e+00	-3.180657e-01
1.006395517822754e-02	3.169181e+00	-3.178771e-01
1.006932906024182e-02	3.162600e+00	-3.175668e-01
1.007535729974096e-02	3.151012e+00	-3.170078e-01
1.007969859204990e-02	3.136809e+00	-3.163082e-01
1.008272741719835e-02	3.119753e+00	-3.154721e-01
1.008501167487683e-02	3.098919e+00	-3.143986e-01
1.008731773943080e-02	3.071821e+00	-3.129786e-01
1.008871422505808e-02	3.054429e+00	-3.121119e-01
1.009054349311115e-02	3.031469e+00	-3.109670e-01
1.009320920089880e-02	2.997642e+00	-3.092856e-01
1.009586324233824e-02	2.963651e+00	-3.075958e-01
1.010043045242483e-02	2.904464e+00	-3.046689e-01
1.010527740990274e-02	2.841140e+00	-3.015528e-01
1.011234151751792e-02	2.748305e+00	-2.970621e-01
1.011987302197979e-02	2.649474e+00	-2.924561e-01
1.012956373031366e-02	2.523186e+00	-2.871462e-01
1.013956373031366e-02	2.394297e+00	-2.831295e-01
1.014956373031366e-02	2.266107e+00	-2.840992e-01
1.015956373031366e-02	2.138085e+00	-2.948760e-01
1.016956373031366e-02	2.011227e+00	-3.104262e-01
1.017956373031366e-02	1.886636e+00	-3.286820e-01
1.018956373031366e-02	1.764836e+00	-3.478286e-01
1.019956373031366e-02	1.646392e+00	-3.661300e-01
1.020956373031366e-02	1.531563e+00	-3.815295e-01
1.021760042931160e-02	1.442444e+00	-3.891427e-01
1.022159562709104e-02	1.399928e+00	-3.889955e-01
1.022605002849722e-02	1.354496e+00	-3.836031e-01
1.022894265301227e-02	1.325356e+00	-3.798010e-01
1.023196129416120e-02	1.295198e+00	-3.757801e-01
1.023799857645907e-02	1.235129e+00	-3.675642e-01
1.024788511516344e-02	1.136443e+00	-3.533753e-01
1.025788511516344e-02	1.032385e+00	-3.369910e-01
1.026375546146542e-02	9.622942e-01	-3.239723e-01
1.026650650099705e-02	9.196258e-01	-3.142536e-01
1.026777970660739e-02	8.934968e-01	-3.077492e-01
1.026976869250620e-02	8.434439e-01	-2.950892e-01
1.027231586597268e-02	7.732118e-01	-2.780702e-01
1.027502493374389e-02	6.990011e-01	-2.610537e-01
1.027662888382009e-02	6.556691e-01	-2.516004e-01
1.027842139455785e-02	6.078602e-01	-2.415709e-01
1.028200641603336e-02	5.139899e-01	-2.231676e-01
1.028807094039930e-02	3.594714e-01	-1.967993e-01
1.029431043858524e-02	2.050890e-01	-1.754083e-01
1.030003437681406e-02	6.760359e-02	-1.627841e-01
1.030318344030156e-02	-9.949207e-04	-1.534985e-01
1.030478143771654e-02	-2.794623e-02	-1.433652e-01
1.030638015989308e-02	-4.781854e-02	-1.296012e-01
1.030800231725720e-02	-6.391776e-02	-1.144882e-01
1.030990001989399e-02	-7.932198e-02	-9.658974e-02
1.031319984189544e-02	-1.002184e-01	-6.698504e-02
1.031768033092959e-02	-1.201631e-01	-3.318813e-02
1.032324816612149e-02	-1.337463e-01	-6.161482e-03
1.032782277812958e-02	-1.364368e-01	3.392346e-06
1.033280925736461e-02	-1.346453e-01	3.579164e-06
1.033821048560947e-02	-1.319938e-01	3.319007e-06
1.034158239816376e-02	-1.303191e-01	3.518464e-06
1.034605288549446e-02	-1.281540e-01	3.264362e-06
1.035093278134846e-02	-1.257796e-01	3.454446e-06
1.035801236784550e-02	-1.224241e-01	3.182088e-06
1.036576423272800e-02	-1.187735e-01	3.353815e-06
1.037576423272800e-02	-1.141953e-01	3.062523e-06
1.038576423272800e-02	-1.096760e-01	3.221186e-06
1.039576423272800e-02	-1.053019e-01	2.931484e-06
1.040576423272800e-02	-1.010009e-01	3.092520e-06
1.041576423272800e-02	-9.684563e-02	2.804428e-06
1.042576423272800e-02	-9.276319e-02	2.967843e-06
1.043576423272800e-02	-8.882451e-02	2.681390e-06
1.044576423272800e-02	-8.495665e-02	2.847201e-06
1.045576423272800e-02	-8.123004e-02	2.562404e-06
1.046576423272800e-02	-7.757056e-02	2.730621e-06
1.047576423272800e-02	-7.404804e-02	2.447486e-06
1.048576423272800e-02	-7.058859e-02	2.618107e-06
1.049576423272800e-02	-6.726110e-02	2.336635e-06
1.050576423272800e-02	-6.399095e-02	2.509653e-06
1.051576423272800e-02	-6.084716e-02	2.229837e-06
1.052576423272800e-02	-5.775476e-02	2.405239e-06
1.053576423272800e-02	-5.478168e-02	2.127071e-06
1.054576423272800e-02	-5.185342e-02	2.304842e-06
1.055576423272800e-02	-4.903722e-02	2.028315e-06
1.056576423272800e-02	-4.625773e-02	2.208550e-06
1.057576423272800e-02	-4.358149e-02	1.933569e-06
1.058576423272800e-02	-4.093456e-02	2.116216e-06
1.059576423272800e-02	-3.839207e-02	1.842979e-06
1.060576423272800e-02	-3.587008e-02	2.028046e-06
1.061234046137772e-02	-3.417134e-02	1.770138e-06
1.061831082555261e-02	-3.261209e-02	1.976371e-06
1.062562963302057e-02	-3.071594e-02	1.723567e-06
1.063287394286859e-02	-2.853537e-02	1.958636e-06
1.063577463359129e-02	-2.741480e-02	1.796417e-06
1.063710348738089e-02	-2.673674e-02	2.064619e-06
1.063875655809518e-02	-2.579403e-02	1.881633e-06
1.063920359412962e-02	-2.549767e-02	2.109017e-06
1.063971923342861e-02	-2.518559e-02	1.887635e-06
1.064022773952287e-02	-2.483940e-02	2.119373e-06
1.064077360899414e-02	-2.449965e-02	1.887116e-06
1.064131734305574e-02	-2.412510e-02	2.123564e-06
1.064205335712341e-02	-2.365494e-02	1.882689e-06
1.064278235881191e-02	-2.315497e-02	2.122943e-06
1.064400121861616e-02	-2.236080e-02	1.874837e-06
1.064526363298803e-02	-2.150369e-02	2.116059e-06
1.064778846173179e-02	-1.983523e-02	1.859923e-06
1.065111617944081e-02	-1.759315e-02	2.094460e-06
1.065777161485885e-02	-1.314783e-02	1.819286e-06
1.066777161485885e-02	-6.496191e-03	2.017441e-06
1.067777161485885e-02	-6.926060e-04	1.670137e-06
1.067999291603080e-02	2.408028e-05	1.721964e-06
1.068064130162911e-02	-2.861023e-06	1.312880e-06
1.068092809373334e-02	3.576279e-06	1.641810e-06
1.068101974041077e-02	-8.583069e-06	1.327207e-06
1.068105846224974e-02	3.099442e-06	1.638102e-06
1.068107823809401e-02	-6.675720e-06	1.284319e-06
1.068109285049312e-02	2.384186e-07	1.722537e-06
1.068110306627778e-02	-4.053116e-06	1.183871e-06
1.068111144037014e-02	-1.668930e-06	1.824870e-06
1.068111900816039e-02	-2.622604e-06	1.095609e-06
1.068112673222541e-02	-2.384186e-06	1.891349e-06
1.068113470474918e-02	-2.384186e-06	1.048926e-06
1.068114414640794e-02	-2.384186e-06	1.922741e-06
1.068115585440194e-02	-2.384186e-06	1.028935e-06
1.068117147821957e-02	-2.384186e-06	1.935329e-06
1.068119367484603e-02	-2.384186e-06	1.021012e-06
1.068122611124491e-02	-2.384186e-06	1.940128e-06
1.068127544151296e-02	-2.622604e-06	1.017848e-06
1.068135153544276e-02	-2.384186e-06	1.941827e-06
1.068147065948150e-02	-2.622604e-06	1.016375e-06
1.068165895032743e-02	-2.384186e-06	1.942087e-06
1.068195764849436e-02	-2.384186e-06	1.015163e-06
1.068243390903845e-02	-2.145767e-06	1.941155e-06
1.068319424307532e-02	-2.145767e-06	1.013028e-06
1.068441012640066e-02	-2.145767e-06	1.938120e-06
1.068668099097472e-02	-3.337860e-06	1.007401e-06
1.069122272012283e-02	-1.263618e-05	1.927267e-06
1.070019744748609e-02	-2.837181e-05	9.857339e-07
1.070841897343507e-02	-3.671646e-05	1.899671e-06
1.071841897343507e-02	-4.529953e-05	9.563897e-07
1.072841897343507e-02	-4.529953e-05	1.867413e-06
1.073841897343507e-02	-4.458427e-05	9.240499e-07
1.074841897343507e-02	-4.386902e-05	1.835042e-06
1.075841897343507e-02	-4.315376e-05	8.916258e-07
1.076841897343507e-02	-4.267693e-05	1.802613e-06
1.077841897343507e-02	-4.220009e-05	8.591738e-07
1.078841897343507e-02	-4.124641e-05	1.770183e-06
1.079841897343507e-02	-4.076958e-05	8.267467e-07
1.080841897343507e-02	-4.005432e-05	1.737803e-06
1.081841897343507e-02	-3.957748e-05	7.943945e-07
1.082841897343507e-02	-3.886223e-05	1.705520e-06
1.083841897343507e-02	-3.814697e-05	7.621637e-07
1.084841897343507e-02	-3.767014e-05	1.673380e-06
1.085841897343507e-02	-3.695488e-05	7.300978e-07
1.086841897343507e-02	-3.623962e-05	1.641424e-06
1.087841897343507e-02	-3.576279e-05	6.982374e-07
1.088841897343507e-02	-3.528595e-05	1.609693e-06
1.089841897343507e-02	-3.480911e-05	6.666197e-07
1.090841897343507e-02	-3.409386e-05	1.578221e-06
1.091841897343507e-02	-3.361702e-05	6.352787e-07
1.092841897343507e-02	-3.290176e-05	1.547042e-06
1.093841897343507e-02	-3.242493e-05	6.042455e-07
1.094841897343507e-02	-3.194809e-05	1.516183e-06
1.095841897343507e-02	-3.170967e-05	5.735480e-07
1.096841897343507e-02	-3.099442e-05	1.485673e-06
1.097841897343507e-02	-3.051758e-05	5.432108e-07
1.098841897343507e-02	-3.004074e-05	1.455534e-06
1.099841897343507e-02	-2.956390e-05	5.132558e-07
1.100841897343507e-02	-2.908707e-05	1.425787e-06
1.101841897343507e-02	-2.861023e-05	4.837022e-07
1.102841897343507e-02	-2.813339e-05	1.396449e-06
1.103841897343507e-02	-2.789497e-05	4.545667e-07
1.104841897343507e-02	-2.741814e-05	1.367537e-06
1.105841897343507e-02	-2.694130e-05	4.258637e-07
1.106841897343507e-02	-2.670288e-05	1.339063e-06
1.107841897343507e-02	-2.622604e-05	3.976056e-07
1.108841897343507e-02	-2.574921e-05	1.311039e-06
1.109841897343507e-02	-2.527237e-05	3.698028e-07
1.110841897343507e-02	-2.479553e-05	1.283475e-06
1.111841897343507e-02	-2.455711e-05	3.424643e-07
1.112841897343507e-02	-2.408028e-05	1.256379e-06
1.113841897343507e-02	-2.408028e-05	3.155973e-07
1.114841897343507e-02	-2.360344e-05	1.229757e-06
1.115841897343507e-02	-2.312660e-05	2.892076e-07
1.116841897343507e-02	-2.288818e-05	1.203614e-06
1.117841897343507e-02	-2.241135e-05	2.633000e-07
1.118841897343507e-02	-2.050400e-05	1.177955e-06
1.119841897343507e-02	-1.239777e-05	2.378970e-07
1.120841897343507e-02	-1.192093e-05	1.152928e-06
1.121841897343507e-02	-1.311302e-05	2.133139e-07
1.122841897343507e-02	-1.406670e-05	1.128779e-06
1.123841897343507e-02	-1.502037e-05	1.895489e-07
1.124841897343507e-02	-1.573563e-05	1.105380e-06
1.125841897343507e-02	-1.621246e-05	1.664762e-07
1.126841897343507e-02	-1.668930e-05	1.082622e-06
1.127841897343507e-02	-1.716614e-05	1.439999e-07
1.128841897343507e-02	-1.764297e-05	1.060422e-06
1.129841897343507e-02	-1.764297e-05	1.220489e-07
1.130841897343507e-02	-1.788139e-05	1.038719e-06
1.131841897343507e-02	-1.788139e-05	1.005708e-07
1.132841897343507e-02	-1.740456e-05	1.017468e-06
1.133841897343507e-02	-6.437302e-06	7.953266e-08
1.134841897343507e-02	-3.576279e-06	9.967796e-07
1.135841897343507e-02	-5.722046e-06	5.933229e-08
1.136841897343507e-02	-8.344650e-06	9.770630e-07
1.137841897343507e-02	-1.001358e-05	4.002097e-08
1.138841897343507e-02	-1.168251e-05	9.581080e-07
1.139841897343507e-02	-1.311302e-05	2.136357e-08
1.140841897343507e-02	-1.406670e-05	9.397168e-07
1.141841897343507e-02	-1.478195e-05	3.196019e-09
1.142841897343507e-02	-1.549721e-05	9.217545e-07
1.143841897343507e-02	-1.597404e-05	-1.459237e-08
1.144841897343507e-02	-1.645088e-05	9.041304e-07
1.145841897343507e-02	-1.692772e-05	-3.207501e-08
1.146841897343507e-02	-1.692772e-05	8.867858e-07
1.147841897343507e-02	-1.716614e-05	-4.929896e-08
1.148841897343507e-02	-1.716614e-05	8.696836e-07
1.149841897343507e-02	-1.716614e-05	-6.629250e-08
1.150841897343507e-02	-1.692772e-05	8.528027e-07
1.151841897343507e-02	-1.716614e-05	-8.307063e-08
1.152841897343507e-02	-1.692772e-05	8.361333e-07
1.153841897343507e-02	-1.668930e-05	-9.963905e-08
1.154841897343507e-02	-1.645088e-05	8.196732e-07
1.155841897343507e-02	-1.645088e-05	-1.159971e-07
1.156841897343507e-02	-1.621246e-05	8.034255e-07
1.157841897343507e-02	-1.597404e-05	-1.321398e-07
1.158841897343507e-02	-1.573563e-05	7.873965e-07
1.159841897343507e-02	-1.549721e-05	-1.480597e-07
1.160841897343507e-02	-1.502037e-05	7.715946e-07
1.161841897343507e-02	-1.502037e-05	-1.637478e-07
1.162841897343507e-02	-1.478195e-05	7.560291e-07
1.163841897343507e-02	-1.430511e-05	-1.791944e-07
1.164841897343507e-02	-1.406670e-05	7.407100e-07
1.165841897343507e-02	-1.382828e-05	-1.943899e-07
1.166841897343507e-02	-1.358986e-05	7.256466e-07
1.167841897343507e-02	-1.311302e-05	-2.093250e-07
1.168841897343507e-02	-1.287460e-05	7.108479e-07
1.169841897343507e-02	-1.287460e-05	-2.239911e-07
1.170841897343507e-02	-1.263618e-05	6.963222e-07
1.171841897343507e-02	-1.239777e-05	-2.383805e-07
1.172841897343507e-02	-1.192093e-05	6.820765e-07
1.173841897343507e-02	-1.168251e-05	-2.524866e-07
1.174841897343507e-02	-1.144409e-05	6.681171e-07
1.175841897343507e-02	-1.120567e-05	-2.663036e-07
1.176841897343507e-02	-1.096725e-05	6.544491e-07
1.177841897343507e-02	-1.072884e-05	-2.798270e-07
1.178841897343507e-02	-1.072884e-05	6.410766e-07
1.179841897343507e-02	-1.049042e-05	-2.930532e-07
1.180841897343507e-02	-1.025200e-05	6.280026e-07
1.181841897343507e-02	-1.001358e-05	-3.059796e-07
1.182841897343507e-02	-9.775162e-06	6.152293e-07
1.183841897343507e-02	-9.536743e-06	-3.186047e-07
1.184841897343507e-02	-9.536743e-06	6.027578e-07
1.185841897343507e-02	-9.298325e-06	-3.309278e-07
1.186841897343507e-02	-9.059906e-06	5.905883e-07
1.187841897343507e-02	-9.059906e-06	-3.429489e-07
1.188841897343507e-02	-8.583069e-06	5.787203e-07
1.189841897343507e-02	-8.583069e-06	-3.546689e-07
1.190841897343507e-02	-8.344650e-06	5.671528e-07
1.191841897343507e-02	-8.106232e-06	-3.660894e-07
1.192841897343507e-02	-8.106232e-06	5.558836e-07
1.193841897343507e-02	-7.867813e-06	-3.772127e-07
1.194841897343507e-02	-7.629395e-06	5.449103e-07
1.195841897343507e-02	-7.390976e-06	-3.880414e-07
1.196841897343507e-02	-7.152557e-06	5.342301e-07
1.197841897343507e-02	-7.152557e-06	-3.985788e-07
1.198841897343507e-02	-7.152557e-06	5.238393e-07
1.199841897343507e-02	-6.914139e-06	-4.088285e-07
1.200841897343507e-02	-6.675720e-06	5.137342e-07
1.201841897343507e-02	-6.675720e-06	-4.187947e-07
1.202841897343507e-02	-6.675720e-06	5.039105e-07
1.203841897343507e-02	-6.437302e-06	-4.284817e-07
1.204841897343507e-02	-6.198883e-06	4.943636e-07
1.205841897343507e-02	-5.960464e-06	-4.378941e-07
1.206841897343507e-02	-6.198883e-06	4.850888e-07
1.207841897343507e-02	-5.960464e-06	-4.470369e-07
1.208841897343507e-02	-5.722046e-06	4.760811e-07
1.209841897343507e-02	-5.722046e-06	-4.559153e-07
1.210841897343507e-02	-5.722046e-06	4.673353e-07
1.211841897343507e-02	-5.483627e-06	-4.645343e-07
1.212841897343507e-02	-5.245209e-06	4.588461e-07
1.213841897343507e-02	-5.245209e-06	-4.728995e-07
1.214841897343507e-02	-5.483627e-06	4.506079e-07
1.215841897343507e-02	-5.245209e-06	-4.810162e-07
1.216841897343507e-02	-5.006790e-06	4.426154e-07
1.217841897343507e-02	-5.006790e-06	-4.888902e-07
1.218841897343507e-02	-4.768372e-06	4.348628e-07
1.219841897343507e-02	-4.768372e-06	-4.965270e-07
1.220841897343507e-02	-4.768372e-06	4.273446e-07
1.221841897343507e-02	-4.768372e-06	-5.039322e-07
1.222841897343507e-02	-4.768372e-06	4.200552e-07
1.223841897343507e-02	-4.529953e-06	-5.111115e-07
1.224841897343507e-02	-4.291534e-06	4.129888e-07
1.225841897343507e-02	-4.291534e-06	-5.180705e-07
1.226841897343507e-02	-4.291534e-06	4.061399e-07
1.227841897343507e-02	-4.291534e-06	-5.248148e-07
1.228841897343507e-02	-4.053116e-06	3.995030e-07
1.229841897343507e-02	-4.053116e-06	-5.313499e-07
1.230841897343507e-02	-3.814697e-06	3.930723e-07
1.231841897343507e-02	-4.053116e-06	-5.376816e-07
1.232841897343507e-02	-3.814697e-06	3.868425e-07
1.233841897343507e-02	-3.814697e-06	-5.438150e-07
1.234841897343507e-02	-3.814697e-06	3.808080e-07
1.235841897343507e-02	-3.576279e-06	-5.497558e-07
1.236841897343507e-02	-3.576279e-06	3.749637e-07
1.237841897343507e-02	-3.337860e-06	-5.555091e-07
1.238841897343507e-02	-3.576279e-06	3.693041e-07
1.239841897343507e-02	-3.337860e-06	-5.610802e-07
1.240841897343507e-02	-3.337860e-06	3.638241e-07
1.241841897343507e-02	-3.337860e-06	-5.664743e-07
1.242841897343507e-02	-3.337860e-06	3.585185e-07
1.243841897343507e-02	-3.099442e-06	-5.716964e-07
1.244841897343507e-02	-3.099442e-06	3.533825e-07
1.245841897343507e-02	-3.099442e-06	-5.767515e-07
1.246841897343507e-02	-3.099442e-06	3.484110e-07
1.247841897343507e-02	-3.099442e-06	-5.816445e-07
1.248841897343507e-02	-3.099442e-06	3.435993e-07
1.249841897343507e-02	-2.861023e-06	-5.863801e-07
1.250841897343507e-02	-2.861023e-06	3.389426e-07
1.251841897343507e-02	-2.861023e-06	-5.909629e-07
1.252841897343507e-02	-2.622604e-06	3.344364e-07
1.253841897343507e-02	-2.622604e-06	-5.953975e-07
1.254841897343507e-02	-2.622604e-06	3.300761e-07
1.255841897343507e-02	-2.622604e-06	-5.996884e-07
1.256841897343507e-02	-2.622604e-06	3.258573e-07
1.257841897343507e-02	-2.622604e-06	-6.038399e-07
1.258841897343507e-02	-2.622604e-06	3.217758e-07
1.259841897343507e-02	-2.384186e-06	-6.078562e-07
1.260841897343507e-02	-2.384186e-06	3.178274e-07
1.261841897343507e-02	-2.384186e-06	-6.117415e-07
1.262841897343507e-02	-2.384186e-06	3.140080e-07
1.263841897343507e-02	-2.384186e-06	-6.154998e-07
1.264841897343507e-02	-2.145767e-06	3.103136e-07
1.265841897343507e-02	-2.145767e-06	-6.191350e-07
1.266841897343507e-02	-2.145767e-06	3.067403e-07
1.267841897343507e-02	-2.384186e-06	-6.226510e-07
1.268841897343507e-02	-2.145767e-06	3.032845e-07
1.269841897343507e-02	-2.145767e-06	-6.260514e-07
1.270841897343507e-02	-2.145767e-06	2.999423e-07
1.271841897343507e-02	-1.907349e-06	-6.293399e-07
1.272841897343507e-02	-1.907349e-06	2.967104e-07
1.273841897343507e-02	-1.907349e-06	-6.325199e-07
1.274841897343507e-02	-1.907349e-06	2.935851e-07
1.275841897343507e-02	-1.907349e-06	-6.355950e-07
1.276841897343507e-02	-2.145767e-06	2.905631e-07
1.277841897343507e-02	-2.145767e-06	-6.385683e-07
1.278841897343507e-02	-1.907349e-06	2.876411e-07
1.279841897343507e-02	-1.907349e-06	-6.414433e-07
1.280841897343507e-02	-1.907349e-06	2.848161e-07
1.281841897343507e-02	-1.668930e-06	-6.442230e-07
1.282841897343507e-02	-1.668930e-06	2.820848e-07
1.283841897343507e-02	-1.668930e-06	-6.469103e-07
1.284841897343507e-02	-1.668930e-06	2.794442e-07
1.285841897343507e-02	-1.668930e-06	-6.495084e-07
1.286841897343507e-02	-1.430511e-06	2.768915e-07
1.287841897343507e-02	-1.668930e-06	-6.520200e-07
1.288841897343507e-02	-1.430511e-06	2.744239e-07
1.289841897343507e-02	-1.430511e-06	-6.544481e-07
1.290841897343507e-02	-1.430511e-06	2.720385e-07
1.291841897343507e-02	-1.430511e-06	-6.567951e-07
1.292841897343507e-02	-1.430511e-06	2.697327e-07
1.293841897343507e-02	-1.430511e-06	-6.590638e-07
1.294841897343507e-02	-1.430511e-06	2.675040e-07
1.295841897343507e-02	-1.430511e-06	-6.612567e-07
1.296841897343507e-02	-1.430511e-06	2.653499e-07
1.297841897343507e-02	-1.668930e-06	-6.633763e-07
1.298841897343507e-02	-1.430511e-06	2.632678e-07
1.299841897343507e-02	-1.430511e-06	-6.654249e-07
1.300841897343507e-02	-1.430511e-06	2.612555e-07
1.301841897343507e-02	-1.192093e-06	-6.674050e-07
1.302841897343507e-02	-1.192093e-06	2.593107e-07
1.303841897343507e-02	-1.192093e-06	-6.693186e-07
1.304841897343507e-02	-1.192093e-06	2.574312e-07
1.305841897343507e-02	-1.192093e-06	-6.711681e-07
1.306841897343507e-02	-1.192093e-06	2.556149e-07
1.307841897343507e-02	-1.192093e-06	-6.729555e-07
1.308841897343507e-02	-1.192093e-06	2.538595e-07
1.309841897343507e-02	-1.192093e-06	-6.746828e-07
1.310841897343507e-02	-1.192093e-06	2.521633e-07
1.311841897343507e-02	-1.192093e-06	-6.763520e-07
1.312841897343507e-02	-9.536743e-07	2.505241e-07
1.313841897343507e-02	-1.192093e-06	-6.779651e-07
1.314841897343507e-02	-9.536743e-07	2.489402e-07
1.315841897343507e-02	-9.536743e-07	-6.795239e-07
1.316841897343507e-02	-9.536743e-07	2.474096e-07
1.317841897343507e-02	-9.536743e-07	-6.810301e-07
1.318841897343507e-02	-1.192093e-06	2.459307e-07
1.319841897343507e-02	-9.536743e-07	-6.824856e-07
1.320841897343507e-02	-9.536743e-07	2.445017e-07
1.321841897343507e-02	-9.536743e-07	-6.838920e-07
1.322841897343507e-02	-9.536743e-07	2.431210e-07
1.323841897343507e-02	-1.192093e-06	-6.852509e-07
1.324841897343507e-02	-9.536743e-07	2.417869e-07
1.325841897343507e-02	-9.536743e-07	-6.865640e-07
1.326841897343507e-02	-9.536743e-07	2.404980e-07
1.327841897343507e-02	-7.152557e-07	-6.878327e-07
1.328841897343507e-02	-9.536743e-07	2.392526e-07
1.329841897343507e-02	-9.536743e-07	-6.890585e-07
1.330841897343507e-02	-7.152557e-07	2.380494e-07
1.331841897343507e-02	-9.536743e-07	-6.902429e-07
1.332841897343507e-02	-7.152557e-07	2.368870e-07
1.333841897343507e-02	-9.536743e-07	-6.913872e-07
1.334841897343507e-02	-7.152557e-07	2.357639e-07
1.335841897343507e-02	-7.152557e-07	-6.924928e-07
1.336841897343507e-02	-7.152557e-07	2.346789e-07
1.337841897343507e-02	-9.536743e-07	-6.935610e-07
1.338841897343507e-02	-7.152557e-07	2.336307e-07
1.339841897343507e-02	-7.152557e-07	-6.945930e-07
1.340841897343507e-02	-7.152557e-07	2.326181e-07
1.341841897343507e-02	-9.536743e-07	-6.955900e-07
1.342841897343507e-02	-7.152557e-07	2.316398e-07
1.343841897343507e-02	-7.152557e-07	-6.965532e-07
1.344841897343507e-02	-7.152557e-07	2.306948e-07
1.345841897343507e-02	-7.152557e-07	-6.974838e-07
1.346841897343507e-02	-7.152557e-07	2.297818e-07
1.347841897343507e-02	-7.152557e-07	-6.983828e-07
1.348841897343507e-02	-7.152557e-07	2.288999e-07
1.349841897343507e-02	-9.536743e-07	-6.992514e-07
1.350841897343507e-02	-7.152557e-07	2.280480e-07
1.351841897343507e-02	-7.152557e-07	-7.000904e-07
1.352841897343507e-02	-7.152557e-07	2.272250e-07
1.353841897343507e-02	-9.536743e-07	-7.009010e-07
1.354841897343507e-02	-7.152557e-07	2.264300e-07
1.355841897343507e-02	-4.768372e-07	-7.016840e-07
1.356841897343507e-02	-7.152557e-07	2.256621e-07
1.357841897343507e-02	-4.768372e-07	-7.024404e-07
1.358841897343507e-02	-7.152557e-07	2.249204e-07
1.359841897343507e-02	-7.152557e-07	-7.031711e-07
1.360841897343507e-02	-4.768372e-07	2.242038e-07
1.361841897343507e-02	-7.152557e-07	-7.038770e-07
1.362841897343507e-02	-7.152557e-07	2.235117e-07
1.363841897343507e-02	-7.152557e-07	-7.045589e-07
1.364841897343507e-02	-7.152557e-07	2.228432e-07
1.365841897343507e-02	-4.768372e-07	-7.052177e-07
1.366841897343507e-02	-4.768372e-07	2.221975e-07
1.367841897343507e-02	-4.768372e-07	-7.058540e-07
1.368841897343507e-02	-4.768372e-07	2.215737e-07
1.369841897343507e-02	-7.152557e-07	-7.064687e-07
1.370841897343507e-02	-4.768372e-07	2.209713e-07
1.371841897343507e-02	-7.152557e-07	-7.070625e-07
1.372841897343507e-02	-4.768372e-07	2.203894e-07
1.373841897343507e-02	-4.768372e-07	-7.076361e-07
1.374841897343507e-02	-4.768372e-07	2.198273e-07
1.375841897343507e-02	-4.768372e-07	-7.081902e-07
1.376841897343507e-02	-4.768372e-07	2.192844e-07
1.377841897343507e-02	-4.768372e-07	-7.087254e-07
1.378841897343507e-02	-4.768372e-07	2.187601e-07
1.379841897343507e-02	-4.768372e-07	-7.092424e-07
1.380841897343507e-02	-4.768372e-07	2.182537e-07
1.381841897343507e-02	-7.152557e-07	-7.097418e-07
1.382841897343507e-02	-4.768372e-07	2.177645e-07
1.383841897343507e-02	-4.768372e-07	-7.102242e-07
1.384841897343507e-02	-4.768372e-07	2.172921e-07
1.385841897343507e-02	-4.768372e-07	-7.106901e-07
1.386841897343507e-02	-4.768372e-07	2.168358e-07
1.387841897343507e-02	-4.768372e-07	-7.111403e-07
1.388841897343507e-02	-4.768372e-07	2.163951e-07
1.389841897343507e-02	-4.768372e-07	-7.115751e-07
1.390841897343507e-02	-4.768372e-07	2.159694e-07
1.391841897343507e-02	-4.768372e-07	-7.119950e-07
1.392841897343507e-02	-4.768372e-07	2.155583e-07
1.393841897343507e-02	-4.768372e-07	-7.124007e-07
1.394841897343507e-02	-4.768372e-07	2.151613e-07
1.395841897343507e-02	-7.152557e-07	-7.127926e-07
1.396841897343507e-02	-4.768372e-07	2.147778e-07
1.397841897343507e-02	-4.768372e-07	-7.131711e-07
1.398841897343507e-02	-4.768372e-07	2.144075e-07
1.399841897343507e-02	-4.768372e-07	-7.135367e-07
1.400841897343507e-02	-4.768372e-07	2.140498e-07
1.401841897343507e-02	-4.768372e-07	-7.138899e-07
1.402841897343507e-02	-4.768372e-07	2.137044e-07
1.403841897343507e-02	-4.768372e-07	-7.142310e-07
1.404841897343507e-02	-4.768372e-07	2.133707e-07
1.405841897343507e-02	-4.768372e-07	-7.145605e-07
1.406841897343507e-02	-4.768372e-07	2.130485e-07
1.407841897343507e-02	-4.768372e-07	-7.148789e-07
1.408841897343507e-02	-4.768372e-07	2.127374e-07
1.409841897343507e-02	-4.768372e-07	-7.151863e-07
1.410841897343507e-02	-4.768372e-07	2.124368e-07
1.411841897343507e-02	-4.768372e-07	-7.154833e-07
1.412841897343507e-02	-4.768372e-07	2.121466e-07
1.413841897343507e-02	-4.768372e-07	-7.157702e-07
1.414841897343507e-02	-4.768372e-07	2.118663e-07
1.415841897343507e-02	-2.384186e-07	-7.160473e-07
1.416841897343507e-02	-2.384186e-07	2.115956e-07
