time	V(out_pos,out_neg)	I(R1)	I(Vcell12)
Step Information: Rtierra=1K  (Step: 1/3)
2.575771684168076e-03	3.168594e+00	4.519758e-06	-1.584332e-01
2.585771684168077e-03	3.168593e+00	4.519617e-06	-1.584352e-01
2.595771684168077e-03	3.168594e+00	4.519480e-06	-1.584332e-01
2.605771684168077e-03	3.168594e+00	4.519346e-06	-1.584352e-01
2.615771684168077e-03	3.168594e+00	4.519217e-06	-1.584332e-01
2.625771684168077e-03	3.168594e+00	4.519091e-06	-1.584352e-01
2.635771684168077e-03	3.168594e+00	4.518969e-06	-1.584332e-01
2.645771684168076e-03	3.168594e+00	4.518850e-06	-1.584352e-01
2.655771684168076e-03	3.168594e+00	4.518734e-06	-1.584332e-01
2.665771684168076e-03	3.168594e+00	4.518622e-06	-1.584352e-01
2.675771684168076e-03	3.168594e+00	4.518512e-06	-1.584332e-01
2.685771684168076e-03	3.168594e+00	4.518405e-06	-1.584352e-01
2.695771684168076e-03	3.168594e+00	4.518302e-06	-1.584332e-01
2.705771684168076e-03	3.168594e+00	4.518201e-06	-1.584352e-01
2.715771684168076e-03	3.168594e+00	4.518103e-06	-1.584332e-01
2.725771684168076e-03	3.168594e+00	4.518008e-06	-1.584352e-01
2.735771684168076e-03	3.168594e+00	4.517915e-06	-1.584332e-01
2.745771684168077e-03	3.168594e+00	4.517825e-06	-1.584352e-01
2.755771684168077e-03	3.168594e+00	4.517737e-06	-1.584332e-01
2.765771684168077e-03	3.168594e+00	4.517652e-06	-1.584352e-01
2.775771684168077e-03	3.168594e+00	4.517568e-06	-1.584332e-01
2.785771684168077e-03	3.168594e+00	4.517488e-06	-1.584352e-01
2.795771684168077e-03	3.168594e+00	4.517409e-06	-1.584332e-01
2.805771684168076e-03	3.168594e+00	4.517333e-06	-1.584352e-01
2.815771684168076e-03	3.168594e+00	4.517258e-06	-1.584332e-01
2.825771684168076e-03	3.168594e+00	4.517186e-06	-1.584352e-01
2.835771684168076e-03	3.168594e+00	4.517116e-06	-1.584332e-01
2.845771684168076e-03	3.168594e+00	4.517047e-06	-1.584352e-01
