time	I(Vcell12)
Step Information: Rtierra=1K  (Step: 1/3)
4.689115806606422e-03	-3.309518e-03
4.699115806606423e-03	-3.308014e-03
4.709115806606422e-03	-3.309518e-03
4.719115806606423e-03	-3.308014e-03
4.729115806606422e-03	-3.309518e-03
4.739115806606423e-03	-3.308014e-03
4.749115806606422e-03	-3.309518e-03
4.759115806606422e-03	-3.308014e-03
4.769115806606422e-03	-3.309518e-03
4.779115806606422e-03	-3.308014e-03
4.789115806606422e-03	-3.309518e-03
4.799115806606422e-03	-3.308014e-03
4.809115806606422e-03	-3.309518e-03
4.819115806606422e-03	-3.308014e-03
4.829115806606422e-03	-3.309518e-03
4.839115806606422e-03	-3.308014e-03
4.849115806606422e-03	-3.309518e-03
4.859115806606422e-03	-3.308014e-03
4.869115806606423e-03	-3.309518e-03
4.879115806606422e-03	-3.308014e-03
4.889115806606423e-03	-3.309518e-03
4.899115806606422e-03	-3.308014e-03
4.909115806606422e-03	-3.309518e-03
4.919115806606422e-03	-3.308014e-03
4.929115806606422e-03	-3.309518e-03
4.939115806606422e-03	-3.308014e-03
4.949115806606422e-03	-3.309518e-03
4.959115806606422e-03	-3.308014e-03
4.969115806606422e-03	-3.309518e-03
4.979115806606422e-03	-3.308014e-03
4.989115806606422e-03	-3.309518e-03
4.999115806606422e-03	-3.308014e-03
5.009115806606422e-03	-3.309518e-03
5.019115806606422e-03	-3.308014e-03
5.029115806606422e-03	-3.309518e-03
5.039115806606423e-03	-3.308014e-03
5.049115806606422e-03	-3.309518e-03
5.059115806606423e-03	-3.308014e-03
5.069115806606422e-03	-3.309518e-03
5.079115806606422e-03	-3.308014e-03
5.089115806606422e-03	-3.309518e-03
5.099115806606422e-03	-3.308014e-03
5.109115806606422e-03	-3.309518e-03
5.119115806606422e-03	-3.308014e-03
5.129115806606422e-03	-3.309518e-03
5.139115806606422e-03	-3.308014e-03
5.149115806606422e-03	-3.309518e-03
5.159115806606422e-03	-3.308014e-03
5.169115806606422e-03	-3.309518e-03
5.179115806606422e-03	-3.308014e-03
5.189115806606422e-03	-3.309518e-03
5.199115806606422e-03	-3.308014e-03
5.209115806606423e-03	-3.309518e-03
5.219115806606422e-03	-3.308014e-03
5.229115806606422e-03	-3.309518e-03
5.239115806606422e-03	-3.308014e-03
5.249115806606422e-03	-3.309518e-03
5.259115806606422e-03	-3.308014e-03
5.269115806606422e-03	-3.309518e-03
5.279115806606422e-03	-3.308014e-03
5.289115806606422e-03	-3.309518e-03
5.299115806606422e-03	-3.308014e-03
5.309115806606422e-03	-3.309518e-03
5.319115806606422e-03	-3.308014e-03
5.329115806606422e-03	-3.309518e-03
5.339115806606422e-03	-3.308014e-03
5.349115806606422e-03	-3.309518e-03
5.359115806606423e-03	-3.308014e-03
5.369115806606422e-03	-3.309518e-03
