time	V(out_pos,out_1)	I(Vcell22)
Step Information: Rtierra=1K  (Step: 1/3)
1.036367832785324e-02	2.102443e+00	-1.625198e+00
1.036761404970767e-02	2.139921e+00	-1.576641e+00
1.037361248931248e-02	2.198213e+00	-1.500640e+00
1.037997303587509e-02	2.261137e+00	-1.420548e+00
1.038997303587509e-02	2.361521e+00	-1.300990e+00
1.039997303587509e-02	2.462749e+00	-1.193310e+00
1.040997303587509e-02	2.564258e+00	-1.099675e+00
1.041997303587509e-02	2.665444e+00	-1.020798e+00
1.042997303587509e-02	2.765782e+00	-9.567352e-01
1.043997303587509e-02	2.864937e+00	-9.073408e-01
1.044642124064953e-02	2.928124e+00	-8.832334e-01
1.045033875865094e-02	2.966336e+00	-8.703264e-01
1.045408014112090e-02	3.002768e+00	-8.581164e-01
1.045829623730950e-02	3.042200e+00	-8.444280e-01
1.046101110768603e-02	3.063076e+00	-8.349355e-01
1.046418043425972e-02	3.081898e+00	-8.231015e-01
1.046592721822430e-02	3.090221e+00	-8.163509e-01
1.046840352951494e-02	3.099562e+00	-8.065914e-01
1.047335615209623e-02	3.114439e+00	-7.866189e-01
1.047785006682669e-02	3.125266e+00	-7.680672e-01
1.048043082320180e-02	3.130389e+00	-7.571097e-01
1.048211370030051e-02	3.133348e+00	-7.497048e-01
1.048322209032861e-02	3.135159e+00	-7.446529e-01
1.048630835810200e-02	3.139814e+00	-7.299682e-01
1.048774067639837e-02	3.141767e+00	-7.230397e-01
1.048846215695390e-02	3.142707e+00	-7.195482e-01
1.048914726503113e-02	3.143574e+00	-7.162339e-01
1.049032488551856e-02	3.145008e+00	-7.105429e-01
1.049152737899408e-02	3.146402e+00	-7.047409e-01
1.049393236594512e-02	3.148992e+00	-6.931700e-01
1.049709884300744e-02	3.152056e+00	-6.780103e-01
1.050343179713207e-02	3.157259e+00	-6.479809e-01
1.051316357589497e-02	3.163850e+00	-6.026800e-01
1.052316357589497e-02	3.169834e+00	-5.574984e-01
1.052665233913539e-02	3.171248e+00	-5.435755e-01
1.053116171680612e-02	3.172669e+00	-5.275959e-01
1.053397365555988e-02	3.173535e+00	-5.182055e-01
1.053715550730748e-02	3.174553e+00	-5.080233e-01
1.054145604223887e-02	3.175835e+00	-4.949839e-01
1.054731498190191e-02	3.177185e+00	-4.784588e-01
1.055205989898485e-02	3.178230e+00	-4.655286e-01
1.055814799373492e-02	3.179482e+00	-4.493938e-01
1.056673583491699e-02	3.181076e+00	-4.274953e-01
1.057526155808413e-02	3.182482e+00	-4.067400e-01
1.058526155808413e-02	3.183935e+00	-3.836251e-01
1.059526155808413e-02	3.185224e+00	-3.618135e-01
1.060526155808413e-02	3.186366e+00	-3.412784e-01
1.061526155808413e-02	3.187381e+00	-3.219931e-01
1.062526155808413e-02	3.188289e+00	-3.039298e-01
1.063526155808413e-02	3.189096e+00	-2.870604e-01
1.064526155808413e-02	3.189827e+00	-2.713399e-01
1.065526155808413e-02	3.190485e+00	-2.567379e-01
1.066526155808413e-02	3.191080e+00	-2.432295e-01
1.067526155808413e-02	3.191612e+00	-2.307905e-01
1.068526155808413e-02	3.192092e+00	-2.193962e-01
1.069526155808413e-02	3.192520e+00	-2.090230e-01
1.070526155808413e-02	3.192903e+00	-1.996462e-01
1.071526155808413e-02	3.193240e+00	-1.912427e-01
1.072526155808413e-02	3.193538e+00	-1.837885e-01
1.073526155808413e-02	3.193796e+00	-1.772607e-01
1.074526155808413e-02	3.194019e+00	-1.716359e-01
1.075526155808413e-02	3.194205e+00	-1.668918e-01
1.076526155808413e-02	3.194352e+00	-1.630054e-01
1.077526155808413e-02	3.194443e+00	-1.610800e-01
1.078526155808413e-02	3.194504e+00	-1.599592e-01
1.079526155808413e-02	3.194547e+00	-1.591041e-01
1.080526155808413e-02	3.194583e+00	-1.584529e-01
1.081526155808413e-02	3.194610e+00	-1.579591e-01
1.082526155808413e-02	3.194634e+00	-1.575863e-01
1.083526155808413e-02	3.194652e+00	-1.573073e-01
1.084526155808413e-02	3.194669e+00	-1.571004e-01
1.085526155808413e-02	3.194680e+00	-1.569495e-01
1.086526155808413e-02	3.194691e+00	-1.568417e-01
1.087526155808413e-02	3.194699e+00	-1.567675e-01
1.088526155808413e-02	3.194707e+00	-1.567188e-01
1.089526155808413e-02	3.194712e+00	-1.566901e-01
1.090526155808413e-02	3.194718e+00	-1.566765e-01
1.091526155808413e-02	3.194721e+00	-1.566747e-01
1.092526155808413e-02	3.194726e+00	-1.566815e-01
1.093526155808413e-02	3.194727e+00	-1.566952e-01
1.094526155808413e-02	3.194731e+00	-1.567136e-01
1.095526155808413e-02	3.194732e+00	-1.567359e-01
1.096526155808413e-02	3.194735e+00	-1.567606e-01
1.097526155808413e-02	3.194735e+00	-1.567873e-01
1.098526155808413e-02	3.194737e+00	-1.568149e-01
1.099526155808413e-02	3.194737e+00	-1.568435e-01
1.100526155808413e-02	3.194739e+00	-1.568721e-01
1.101526155808413e-02	3.194739e+00	-1.569010e-01
1.102526155808413e-02	3.194740e+00	-1.569295e-01
1.103526155808413e-02	3.194739e+00	-1.569578e-01
1.104526155808413e-02	3.194741e+00	-1.569855e-01
1.105526155808413e-02	3.194740e+00	-1.570128e-01
1.106526155808413e-02	3.194741e+00	-1.570392e-01
1.107526155808413e-02	3.194740e+00	-1.570652e-01
1.108526155808413e-02	3.194741e+00	-1.570903e-01
1.109526155808413e-02	3.194741e+00	-1.571149e-01
1.110526155808413e-02	3.194742e+00	-1.571385e-01
1.111526155808413e-02	3.194740e+00	-1.571617e-01
1.112526155808413e-02	3.194742e+00	-1.571839e-01
1.113526155808413e-02	3.194741e+00	-1.572056e-01
1.114526155808413e-02	3.194741e+00	-1.572265e-01
1.115526155808413e-02	3.194740e+00	-1.572468e-01
1.116526155808413e-02	3.194741e+00	-1.572663e-01
1.117526155808413e-02	3.194740e+00	-1.572854e-01
1.118526155808413e-02	3.194741e+00	-1.573037e-01
1.119526155808413e-02	3.194740e+00	-1.573216e-01
1.120526155808413e-02	3.194741e+00	-1.573388e-01
1.121526155808413e-02	3.194739e+00	-1.573555e-01
1.122526155808413e-02	3.194741e+00	-1.573716e-01
1.123526155808413e-02	3.194739e+00	-1.573873e-01
1.124526155808413e-02	3.194740e+00	-1.574023e-01
1.125526155808413e-02	3.194739e+00	-1.574171e-01
1.126526155808413e-02	3.194740e+00	-1.574312e-01
1.127526155808413e-02	3.194739e+00	-1.574451e-01
1.128526155808413e-02	3.194739e+00	-1.574583e-01
1.129526155808413e-02	3.194739e+00	-1.574714e-01
1.130526155808413e-02	3.194739e+00	-1.574838e-01
1.131526155808413e-02	3.194738e+00	-1.574961e-01
1.132526155808413e-02	3.194739e+00	-1.575078e-01
1.133526155808413e-02	3.194738e+00	-1.575194e-01
1.134526155808413e-02	3.194739e+00	-1.575304e-01
1.135526155808413e-02	3.194738e+00	-1.575413e-01
1.136526155808413e-02	3.194738e+00	-1.575517e-01
1.137526155808413e-02	3.194740e+00	-1.575619e-01
1.138526155808413e-02	3.194745e+00	-1.575720e-01
1.139526155808413e-02	3.194743e+00	-1.575827e-01
1.140526155808413e-02	3.194743e+00	-1.575935e-01
1.141526155808413e-02	3.194741e+00	-1.576047e-01
1.142526155808413e-02	3.194741e+00	-1.576158e-01
1.143526155808413e-02	3.194739e+00	-1.576271e-01
1.144526155808413e-02	3.194739e+00	-1.576381e-01
1.145526155808413e-02	3.194738e+00	-1.576492e-01
1.146526155808413e-02	3.194738e+00	-1.576600e-01
1.147526155808413e-02	3.194736e+00	-1.576707e-01
1.148526155808413e-02	3.194737e+00	-1.576810e-01
1.149526155808413e-02	3.194736e+00	-1.576913e-01
1.150526155808413e-02	3.194736e+00	-1.577011e-01
1.151526155808413e-02	3.194735e+00	-1.577109e-01
1.152526155808413e-02	3.194736e+00	-1.577201e-01
1.153526155808413e-02	3.194734e+00	-1.577293e-01
1.154526155808413e-02	3.194735e+00	-1.577380e-01
1.155526155808413e-02	3.194733e+00	-1.577466e-01
1.156526155808413e-02	3.194734e+00	-1.577547e-01
1.157526155808413e-02	3.194733e+00	-1.577626e-01
1.158526155808413e-02	3.194734e+00	-1.577702e-01
1.159526155808413e-02	3.194733e+00	-1.577776e-01
1.160526155808413e-02	3.194734e+00	-1.577846e-01
1.161526155808413e-02	3.194733e+00	-1.577915e-01
1.162526155808413e-02	3.194734e+00	-1.577979e-01
1.163526155808413e-02	3.194732e+00	-1.578043e-01
1.164526155808413e-02	3.194734e+00	-1.578103e-01
1.165526155808413e-02	3.194732e+00	-1.578162e-01
1.166526155808413e-02	3.194734e+00	-1.578217e-01
1.167526155808413e-02	3.194733e+00	-1.578271e-01
1.168526155808413e-02	3.194733e+00	-1.578322e-01
1.169526155808413e-02	3.194732e+00	-1.578372e-01
1.170526155808413e-02	3.194733e+00	-1.578419e-01
1.171526155808413e-02	3.194732e+00	-1.578465e-01
1.172526155808413e-02	3.194733e+00	-1.578508e-01
1.173526155808413e-02	3.194732e+00	-1.578551e-01
1.174526155808413e-02	3.194733e+00	-1.578591e-01
1.175526155808413e-02	3.194732e+00	-1.578631e-01
1.176526155808413e-02	3.194733e+00	-1.578667e-01
1.177526155808413e-02	3.194732e+00	-1.578704e-01
1.178526155808413e-02	3.194733e+00	-1.578737e-01
1.179526155808413e-02	3.194732e+00	-1.578771e-01
1.180526155808413e-02	3.194733e+00	-1.578802e-01
1.181526155808413e-02	3.194732e+00	-1.578834e-01
1.182526155808413e-02	3.194733e+00	-1.578862e-01
1.183526155808413e-02	3.194732e+00	-1.578891e-01
1.184526155808413e-02	3.194733e+00	-1.578918e-01
1.185526155808413e-02	3.194732e+00	-1.578944e-01
1.186526155808413e-02	3.194734e+00	-1.578969e-01
1.187526155808413e-02	3.194732e+00	-1.578994e-01
1.188526155808413e-02	3.194734e+00	-1.579016e-01
1.189526155808413e-02	3.194732e+00	-1.579039e-01
1.190526155808413e-02	3.194734e+00	-1.579060e-01
1.191526155808413e-02	3.194733e+00	-1.579082e-01
1.192526155808413e-02	3.194734e+00	-1.579101e-01
1.193526155808413e-02	3.194732e+00	-1.579121e-01
1.194526155808413e-02	3.194733e+00	-1.579138e-01
1.195526155808413e-02	3.194733e+00	-1.579157e-01
1.196526155808413e-02	3.194734e+00	-1.579174e-01
1.197526155808413e-02	3.194733e+00	-1.579191e-01
1.198526155808413e-02	3.194734e+00	-1.579206e-01
1.199526155808413e-02	3.194733e+00	-1.579222e-01
1.200526155808413e-02	3.194734e+00	-1.579236e-01
1.201526155808413e-02	3.194733e+00	-1.579251e-01
1.202526155808413e-02	3.194734e+00	-1.579264e-01
1.203526155808413e-02	3.194733e+00	-1.579279e-01
1.204526155808413e-02	3.194734e+00	-1.579291e-01
1.205526155808413e-02	3.194733e+00	-1.579304e-01
1.206526155808413e-02	3.194734e+00	-1.579315e-01
1.207526155808413e-02	3.194733e+00	-1.579328e-01
1.208526155808413e-02	3.194734e+00	-1.579338e-01
1.209526155808413e-02	3.194733e+00	-1.579350e-01
1.210526155808413e-02	3.194734e+00	-1.579359e-01
1.211526155808413e-02	3.194733e+00	-1.579370e-01
1.212526155808413e-02	3.194734e+00	-1.579379e-01
1.213526155808413e-02	3.194733e+00	-1.579389e-01
1.214526155808413e-02	3.194734e+00	-1.579398e-01
1.215526155808413e-02	3.194733e+00	-1.579407e-01
1.216526155808413e-02	3.194734e+00	-1.579415e-01
1.217526155808413e-02	3.194733e+00	-1.579424e-01
1.218526155808413e-02	3.194734e+00	-1.579432e-01
1.219526155808413e-02	3.194733e+00	-1.579440e-01
1.220526155808413e-02	3.194734e+00	-1.579447e-01
1.221526155808413e-02	3.194733e+00	-1.579455e-01
1.222526155808413e-02	3.194734e+00	-1.579461e-01
1.223526155808413e-02	3.194733e+00	-1.579469e-01
1.224526155808413e-02	3.194734e+00	-1.579475e-01
1.225526155808413e-02	3.194733e+00	-1.579482e-01
1.226526155808413e-02	3.194734e+00	-1.579488e-01
1.227526155808413e-02	3.194733e+00	-1.579494e-01
1.228526155808413e-02	3.194734e+00	-1.579500e-01
1.229526155808413e-02	3.194733e+00	-1.579506e-01
1.230526155808413e-02	3.194734e+00	-1.579511e-01
1.231526155808413e-02	3.194733e+00	-1.579517e-01
1.232526155808413e-02	3.194734e+00	-1.579521e-01
1.233526155808413e-02	3.194733e+00	-1.579527e-01
1.234526155808413e-02	3.194734e+00	-1.579531e-01
1.235526155808413e-02	3.194734e+00	-1.579537e-01
1.236526155808413e-02	3.194734e+00	-1.579541e-01
1.237526155808413e-02	3.194734e+00	-1.579546e-01
1.238526155808413e-02	3.194735e+00	-1.579550e-01
1.239526155808413e-02	3.194734e+00	-1.579555e-01
1.240526155808413e-02	3.194735e+00	-1.579558e-01
1.241526155808413e-02	3.194733e+00	-1.579563e-01
1.242526155808413e-02	3.194734e+00	-1.579566e-01
1.243526155808413e-02	3.194733e+00	-1.579571e-01
1.244526155808413e-02	3.194735e+00	-1.579574e-01
1.245526155808413e-02	3.194734e+00	-1.579578e-01
1.246526155808413e-02	3.194735e+00	-1.579581e-01
1.247526155808413e-02	3.194734e+00	-1.579585e-01
1.248526155808413e-02	3.194734e+00	-1.579588e-01
1.249526155808413e-02	3.194734e+00	-1.579592e-01
1.250526155808413e-02	3.194734e+00	-1.579594e-01
1.251526155808413e-02	3.194734e+00	-1.579598e-01
1.252526155808413e-02	3.194735e+00	-1.579600e-01
1.253526155808413e-02	3.194734e+00	-1.579604e-01
1.254526155808413e-02	3.194735e+00	-1.579606e-01
1.255526155808413e-02	3.194734e+00	-1.579610e-01
1.256526155808413e-02	3.194735e+00	-1.579611e-01
1.257526155808413e-02	3.194733e+00	-1.579615e-01
1.258526155808413e-02	3.194735e+00	-1.579617e-01
1.259526155808413e-02	3.194734e+00	-1.579620e-01
1.260526155808413e-02	3.194735e+00	-1.579621e-01
1.261526155808413e-02	3.194734e+00	-1.579625e-01
1.262526155808413e-02	3.194735e+00	-1.579626e-01
1.263526155808413e-02	3.194734e+00	-1.579629e-01
1.264526155808413e-02	3.194735e+00	-1.579631e-01
1.265526155808413e-02	3.194734e+00	-1.579634e-01
1.266526155808413e-02	3.194735e+00	-1.579635e-01
1.267526155808413e-02	3.194734e+00	-1.579638e-01
1.268526155808413e-02	3.194735e+00	-1.579639e-01
1.269526155808413e-02	3.194734e+00	-1.579642e-01
1.270526155808413e-02	3.194735e+00	-1.579643e-01
1.271526155808413e-02	3.194734e+00	-1.579645e-01
1.272526155808413e-02	3.194735e+00	-1.579646e-01
1.273526155808413e-02	3.194734e+00	-1.579649e-01
1.274526155808413e-02	3.194735e+00	-1.579650e-01
1.275526155808413e-02	3.194734e+00	-1.579652e-01
1.276526155808413e-02	3.194735e+00	-1.579653e-01
1.277526155808413e-02	3.194734e+00	-1.579656e-01
1.278526155808413e-02	3.194735e+00	-1.579656e-01
1.279526155808413e-02	3.194734e+00	-1.579659e-01
1.280526155808413e-02	3.194735e+00	-1.579659e-01
1.281526155808413e-02	3.194734e+00	-1.579662e-01
1.282526155808413e-02	3.194735e+00	-1.579662e-01
1.283526155808413e-02	3.194734e+00	-1.579664e-01
1.284526155808413e-02	3.194735e+00	-1.579665e-01
1.285526155808413e-02	3.194734e+00	-1.579667e-01
1.286526155808413e-02	3.194735e+00	-1.579667e-01
1.287526155808413e-02	3.194734e+00	-1.579669e-01
1.288526155808413e-02	3.194735e+00	-1.579670e-01
1.289526155808413e-02	3.194734e+00	-1.579672e-01
1.290526155808413e-02	3.194735e+00	-1.579672e-01
1.291526155808413e-02	3.194734e+00	-1.579674e-01
1.292526155808413e-02	3.194735e+00	-1.579674e-01
1.293526155808413e-02	3.194734e+00	-1.579676e-01
1.294526155808413e-02	3.194735e+00	-1.579677e-01
1.295526155808413e-02	3.194734e+00	-1.579679e-01
1.296526155808413e-02	3.194735e+00	-1.579679e-01
1.297526155808413e-02	3.194734e+00	-1.579681e-01
1.298526155808413e-02	3.194735e+00	-1.579681e-01
1.299526155808413e-02	3.194734e+00	-1.579682e-01
1.300526155808413e-02	3.194735e+00	-1.579683e-01
1.301526155808413e-02	3.194734e+00	-1.579684e-01
1.302526155808413e-02	3.194735e+00	-1.579684e-01
1.303526155808413e-02	3.194734e+00	-1.579686e-01
1.304526155808413e-02	3.194735e+00	-1.579686e-01
1.305526155808413e-02	3.194734e+00	-1.579688e-01
1.306526155808413e-02	3.194735e+00	-1.579688e-01
1.307526155808413e-02	3.194734e+00	-1.579689e-01
1.308526155808413e-02	3.194735e+00	-1.579689e-01
1.309526155808413e-02	3.194734e+00	-1.579691e-01
1.310526155808413e-02	3.194735e+00	-1.579691e-01
1.311526155808413e-02	3.194734e+00	-1.579692e-01
1.312526155808413e-02	3.194735e+00	-1.579692e-01
1.313526155808413e-02	3.194734e+00	-1.579694e-01
1.314526155808413e-02	3.194735e+00	-1.579694e-01
1.315526155808413e-02	3.194734e+00	-1.579695e-01
1.316526155808413e-02	3.194735e+00	-1.579695e-01
1.317526155808413e-02	3.194734e+00	-1.579696e-01
1.318526155808413e-02	3.194735e+00	-1.579696e-01
1.319526155808413e-02	3.194734e+00	-1.579697e-01
1.320526155808413e-02	3.194735e+00	-1.579697e-01
1.321526155808413e-02	3.194734e+00	-1.579699e-01
1.322526155808413e-02	3.194735e+00	-1.579698e-01
1.323526155808413e-02	3.194734e+00	-1.579700e-01
1.324526155808413e-02	3.194735e+00	-1.579699e-01
1.325526155808413e-02	3.194734e+00	-1.579701e-01
1.326526155808413e-02	3.194735e+00	-1.579700e-01
1.327526155808413e-02	3.194734e+00	-1.579702e-01
1.328526155808413e-02	3.194735e+00	-1.579701e-01
1.329526155808413e-02	3.194734e+00	-1.579703e-01
1.330526155808413e-02	3.194735e+00	-1.579702e-01
1.331526155808413e-02	3.194734e+00	-1.579704e-01
1.332526155808413e-02	3.194735e+00	-1.579703e-01
1.333526155808413e-02	3.194734e+00	-1.579705e-01
1.334526155808413e-02	3.194735e+00	-1.579704e-01
1.335526155808413e-02	3.194734e+00	-1.579705e-01
1.336526155808413e-02	3.194735e+00	-1.579705e-01
1.337526155808413e-02	3.194734e+00	-1.579706e-01
1.338526155808413e-02	3.194735e+00	-1.579706e-01
1.339526155808413e-02	3.194734e+00	-1.579707e-01
1.340526155808413e-02	3.194735e+00	-1.579707e-01
1.341526155808413e-02	3.194734e+00	-1.579708e-01
1.342526155808413e-02	3.194735e+00	-1.579707e-01
1.343526155808413e-02	3.194734e+00	-1.579708e-01
1.344526155808413e-02	3.194735e+00	-1.579708e-01
1.345526155808413e-02	3.194734e+00	-1.579709e-01
1.346526155808413e-02	3.194735e+00	-1.579709e-01
1.347526155808413e-02	3.194734e+00	-1.579710e-01
1.348526155808413e-02	3.194735e+00	-1.579709e-01
1.349526155808413e-02	3.194734e+00	-1.579710e-01
1.350526155808413e-02	3.194735e+00	-1.579710e-01
1.351526155808413e-02	3.194734e+00	-1.579711e-01
1.352526155808413e-02	3.194735e+00	-1.579711e-01
1.353526155808413e-02	3.194734e+00	-1.579712e-01
1.354526155808413e-02	3.194735e+00	-1.579711e-01
1.355526155808413e-02	3.194734e+00	-1.579712e-01
1.356526155808413e-02	3.194735e+00	-1.579712e-01
1.357526155808413e-02	3.194734e+00	-1.579713e-01
1.358526155808413e-02	3.194735e+00	-1.579712e-01
1.359526155808413e-02	3.194734e+00	-1.579713e-01
1.360526155808413e-02	3.194735e+00	-1.579713e-01
1.361526155808413e-02	3.194734e+00	-1.579714e-01
1.362526155808413e-02	3.194735e+00	-1.579713e-01
1.363526155808413e-02	3.194734e+00	-1.579714e-01
1.364526155808413e-02	3.194735e+00	-1.579714e-01
1.365526155808413e-02	3.194734e+00	-1.579715e-01
1.366526155808413e-02	3.194735e+00	-1.579714e-01
1.367526155808413e-02	3.194734e+00	-1.579715e-01
1.368526155808413e-02	3.194735e+00	-1.579714e-01
1.369526155808413e-02	3.194734e+00	-1.579715e-01
1.370526155808413e-02	3.194735e+00	-1.579715e-01
1.371526155808413e-02	3.194734e+00	-1.579716e-01
1.372526155808413e-02	3.194735e+00	-1.579715e-01
1.373526155808413e-02	3.194734e+00	-1.579716e-01
1.374526155808413e-02	3.194735e+00	-1.579715e-01
1.375526155808413e-02	3.194734e+00	-1.579717e-01
1.376526155808413e-02	3.194735e+00	-1.579716e-01
1.377526155808413e-02	3.194734e+00	-1.579717e-01
1.378526155808413e-02	3.194735e+00	-1.579716e-01
1.379526155808413e-02	3.194734e+00	-1.579717e-01
1.380526155808413e-02	3.194735e+00	-1.579717e-01
1.381526155808413e-02	3.194734e+00	-1.579717e-01
1.382526155808413e-02	3.194735e+00	-1.579717e-01
1.383526155808413e-02	3.194734e+00	-1.579718e-01
1.384526155808413e-02	3.194735e+00	-1.579717e-01
1.385526155808413e-02	3.194734e+00	-1.579718e-01
1.386526155808413e-02	3.194735e+00	-1.579717e-01
1.387526155808413e-02	3.194734e+00	-1.579718e-01
1.388526155808413e-02	3.194735e+00	-1.579718e-01
1.389526155808413e-02	3.194734e+00	-1.579719e-01
1.390526155808413e-02	3.194735e+00	-1.579718e-01
1.391526155808413e-02	3.194734e+00	-1.579719e-01
1.392526155808413e-02	3.194735e+00	-1.579718e-01
1.393526155808413e-02	3.194734e+00	-1.579719e-01
1.394526155808413e-02	3.194735e+00	-1.579718e-01
1.395526155808413e-02	3.194734e+00	-1.579719e-01
1.396526155808413e-02	3.194735e+00	-1.579719e-01
1.397526155808413e-02	3.194734e+00	-1.579719e-01
1.398526155808413e-02	3.194735e+00	-1.579719e-01
1.399526155808413e-02	3.194734e+00	-1.579720e-01
1.400526155808413e-02	3.194735e+00	-1.579719e-01
1.401526155808413e-02	3.194734e+00	-1.579720e-01
1.402526155808413e-02	3.194735e+00	-1.579719e-01
1.403526155808413e-02	3.194734e+00	-1.579720e-01
1.404526155808413e-02	3.194735e+00	-1.579719e-01
1.405526155808413e-02	3.194734e+00	-1.579720e-01
1.406526155808413e-02	3.194735e+00	-1.579719e-01
1.407526155808413e-02	3.194734e+00	-1.579721e-01
1.408526155808413e-02	3.194735e+00	-1.579720e-01
1.409526155808413e-02	3.194734e+00	-1.579721e-01
1.410526155808413e-02	3.194735e+00	-1.579720e-01
1.411526155808413e-02	3.194734e+00	-1.579721e-01
1.412526155808413e-02	3.194735e+00	-1.579720e-01
1.413526155808413e-02	3.194734e+00	-1.579721e-01
1.414526155808413e-02	3.194735e+00	-1.579720e-01
1.415526155808413e-02	3.194734e+00	-1.579721e-01
1.416526155808413e-02	3.194735e+00	-1.579720e-01
1.417526155808413e-02	3.194734e+00	-1.579721e-01
1.418526155808413e-02	3.194735e+00	-1.579721e-01
1.419526155808413e-02	3.194734e+00	-1.579721e-01
1.420526155808413e-02	3.194735e+00	-1.579721e-01
1.421526155808413e-02	3.194734e+00	-1.579722e-01
1.422526155808413e-02	3.194735e+00	-1.579721e-01
1.423526155808413e-02	3.194734e+00	-1.579722e-01
1.424526155808413e-02	3.194735e+00	-1.579721e-01
1.425526155808413e-02	3.194734e+00	-1.579722e-01
1.426526155808413e-02	3.194735e+00	-1.579721e-01
1.427526155808413e-02	3.194734e+00	-1.579722e-01
1.428526155808413e-02	3.194735e+00	-1.579721e-01
1.429526155808413e-02	3.194734e+00	-1.579722e-01
1.430526155808413e-02	3.194735e+00	-1.579721e-01
1.431526155808413e-02	3.194734e+00	-1.579722e-01
1.432526155808413e-02	3.194735e+00	-1.579721e-01
1.433526155808413e-02	3.194734e+00	-1.579722e-01
1.434526155808413e-02	3.194735e+00	-1.579721e-01
1.435526155808413e-02	3.194734e+00	-1.579722e-01
1.436526155808413e-02	3.194735e+00	-1.579722e-01
1.437526155808413e-02	3.194734e+00	-1.579722e-01
1.438526155808413e-02	3.194735e+00	-1.579722e-01
1.439526155808413e-02	3.194734e+00	-1.579722e-01
1.440526155808413e-02	3.194735e+00	-1.579722e-01
1.441526155808413e-02	3.194734e+00	-1.579723e-01
1.442526155808413e-02	3.194735e+00	-1.579722e-01
1.443526155808413e-02	3.194734e+00	-1.579723e-01
1.444526155808413e-02	3.194735e+00	-1.579722e-01
1.445526155808413e-02	3.194734e+00	-1.579723e-01
1.446526155808413e-02	3.194735e+00	-1.579722e-01
1.447526155808413e-02	3.194734e+00	-1.579723e-01
1.448526155808413e-02	3.194735e+00	-1.579722e-01
1.449526155808413e-02	3.194734e+00	-1.579723e-01
1.450526155808413e-02	3.194735e+00	-1.579722e-01
1.451526155808413e-02	3.194734e+00	-1.579723e-01
1.452526155808413e-02	3.194735e+00	-1.579722e-01
1.453526155808413e-02	3.194734e+00	-1.579723e-01
1.454526155808413e-02	3.194735e+00	-1.579722e-01
1.455526155808413e-02	3.194734e+00	-1.579723e-01
1.456526155808413e-02	3.194735e+00	-1.579722e-01
1.457526155808413e-02	3.194734e+00	-1.579723e-01
1.458526155808413e-02	3.194735e+00	-1.579722e-01
1.459526155808413e-02	3.194734e+00	-1.579723e-01
1.460526155808413e-02	3.194735e+00	-1.579722e-01
1.461526155808413e-02	3.194734e+00	-1.579723e-01
1.462526155808413e-02	3.194735e+00	-1.579722e-01
1.463526155808413e-02	3.194734e+00	-1.579723e-01
1.464526155808413e-02	3.194735e+00	-1.579722e-01
1.465526155808413e-02	3.194734e+00	-1.579723e-01
1.466526155808413e-02	3.194735e+00	-1.579723e-01
1.467526155808413e-02	3.194734e+00	-1.579723e-01
1.468526155808413e-02	3.194735e+00	-1.579723e-01
1.469526155808413e-02	3.194734e+00	-1.579724e-01
1.470526155808413e-02	3.194735e+00	-1.579723e-01
1.471526155808413e-02	3.194734e+00	-1.579724e-01
1.472526155808413e-02	3.194735e+00	-1.579723e-01
1.473526155808413e-02	3.194734e+00	-1.579724e-01
1.474526155808413e-02	3.194735e+00	-1.579723e-01
1.475526155808413e-02	3.194734e+00	-1.579724e-01
1.476526155808413e-02	3.194735e+00	-1.579723e-01
1.477526155808413e-02	3.194734e+00	-1.579724e-01
1.478526155808413e-02	3.194735e+00	-1.579723e-01
1.479526155808413e-02	3.194734e+00	-1.579724e-01
1.480526155808413e-02	3.194735e+00	-1.579723e-01
1.481526155808413e-02	3.194734e+00	-1.579724e-01
1.482526155808413e-02	3.194735e+00	-1.579723e-01
1.483526155808413e-02	3.194734e+00	-1.579724e-01
1.484526155808413e-02	3.194735e+00	-1.579723e-01
1.485526155808413e-02	3.194734e+00	-1.579724e-01
1.486526155808413e-02	3.194735e+00	-1.579723e-01
1.487526155808413e-02	3.194734e+00	-1.579724e-01
1.488526155808413e-02	3.194735e+00	-1.579723e-01
1.489526155808413e-02	3.194734e+00	-1.579724e-01
1.490526155808413e-02	3.194735e+00	-1.579723e-01
1.491526155808413e-02	3.194734e+00	-1.579724e-01
1.492526155808413e-02	3.194735e+00	-1.579723e-01
1.493526155808413e-02	3.194734e+00	-1.579724e-01
1.494526155808413e-02	3.194735e+00	-1.579723e-01
1.495526155808413e-02	3.194734e+00	-1.579724e-01
1.496526155808413e-02	3.194735e+00	-1.579723e-01
1.497526155808413e-02	3.194734e+00	-1.579724e-01
1.498526155808413e-02	3.194735e+00	-1.579723e-01
1.499526155808413e-02	3.194734e+00	-1.579724e-01
1.500526155808413e-02	3.194735e+00	-1.579723e-01
1.501526155808413e-02	3.194734e+00	-1.579724e-01
1.502526155808413e-02	3.194735e+00	-1.579723e-01
1.503526155808413e-02	3.194734e+00	-1.579724e-01
1.504526155808413e-02	3.194735e+00	-1.579723e-01
1.505526155808413e-02	3.194734e+00	-1.579724e-01
1.506526155808413e-02	3.194735e+00	-1.579723e-01
1.507526155808413e-02	3.194734e+00	-1.579724e-01
1.508526155808413e-02	3.194735e+00	-1.579723e-01
1.509526155808413e-02	3.194734e+00	-1.579724e-01
1.510526155808413e-02	3.194735e+00	-1.579723e-01
1.511526155808413e-02	3.194734e+00	-1.579724e-01
