time	I(V1)	I(Vcell12)
5.005756592674951e-03	4.521559e-06	-1.584391e-01
5.015756592674950e-03	4.521567e-06	-1.584336e-01
5.025756592674951e-03	4.521558e-06	-1.584391e-01
5.035756592674951e-03	4.521566e-06	-1.584336e-01
5.045756592674950e-03	4.521558e-06	-1.584391e-01
5.055756592674951e-03	4.521565e-06	-1.584336e-01
5.065756592674950e-03	4.521557e-06	-1.584391e-01
5.075756592674951e-03	4.521564e-06	-1.584336e-01
5.085756592674950e-03	4.521556e-06	-1.584391e-01
5.095756592674951e-03	4.521564e-06	-1.584336e-01
5.105756592674950e-03	4.521555e-06	-1.584391e-01
5.115756592674951e-03	4.521563e-06	-1.584336e-01
5.125756592674950e-03	4.521555e-06	-1.584391e-01
5.135756592674951e-03	4.521562e-06	-1.584336e-01
5.145756592674950e-03	4.521554e-06	-1.584391e-01
5.155756592674951e-03	4.521562e-06	-1.584336e-01
5.165756592674950e-03	4.521553e-06	-1.584391e-01
5.175756592674951e-03	4.521561e-06	-1.584336e-01
5.185756592674950e-03	4.521552e-06	-1.584391e-01
5.195756592674950e-03	4.521560e-06	-1.584336e-01
5.205756592674951e-03	4.521552e-06	-1.584391e-01
5.215756592674950e-03	4.521559e-06	-1.584336e-01
5.225756592674951e-03	4.521551e-06	-1.584391e-01
5.235756592674950e-03	4.521559e-06	-1.584336e-01
5.245756592674951e-03	4.521551e-06	-1.584391e-01
5.255756592674950e-03	4.521558e-06	-1.584336e-01
5.265756592674951e-03	4.521550e-06	-1.584391e-01
5.275756592674950e-03	4.521557e-06	-1.584336e-01
5.285756592674951e-03	4.521549e-06	-1.584391e-01
5.295756592674950e-03	4.521557e-06	-1.584336e-01
5.305756592674951e-03	4.521549e-06	-1.584391e-01
5.315756592674950e-03	4.521557e-06	-1.584336e-01
5.325756592674951e-03	4.521548e-06	-1.584391e-01
5.335756592674950e-03	4.521556e-06	-1.584336e-01
5.345756592674951e-03	4.521548e-06	-1.584391e-01
5.355756592674950e-03	4.521555e-06	-1.584336e-01
5.365756592674950e-03	4.521547e-06	-1.584391e-01
5.375756592674951e-03	4.521555e-06	-1.584336e-01
5.385756592674950e-03	4.521547e-06	-1.584391e-01
5.395756592674951e-03	4.521554e-06	-1.584336e-01
5.405756592674950e-03	4.521546e-06	-1.584391e-01
5.415756592674951e-03	4.521554e-06	-1.584336e-01
5.425756592674950e-03	4.521546e-06	-1.584391e-01
5.435756592674951e-03	4.521553e-06	-1.584336e-01
5.445756592674950e-03	4.521545e-06	-1.584391e-01
5.455756592674951e-03	4.521553e-06	-1.584336e-01
5.465756592674950e-03	4.521545e-06	-1.584391e-01
5.475756592674951e-03	4.521552e-06	-1.584336e-01
5.485756592674950e-03	4.521545e-06	-1.584391e-01
5.495756592674951e-03	4.521552e-06	-1.584336e-01
5.505756592674950e-03	4.521544e-06	-1.584391e-01
5.515756592674950e-03	4.521552e-06	-1.584336e-01
5.525756592674951e-03	4.521544e-06	-1.584391e-01
5.535756592674950e-03	4.521552e-06	-1.584336e-01
5.545756592674951e-03	4.521543e-06	-1.584391e-01
5.555756592674950e-03	4.521551e-06	-1.584336e-01
5.565756592674951e-03	4.521543e-06	-1.584391e-01
5.575756592674950e-03	4.521551e-06	-1.584336e-01
5.585756592674951e-03	4.521542e-06	-1.584391e-01
5.595756592674950e-03	4.521550e-06	-1.584336e-01
5.605756592674951e-03	4.521542e-06	-1.584391e-01
5.615756592674950e-03	4.521550e-06	-1.584336e-01
5.625756592674951e-03	4.521542e-06	-1.584391e-01
5.635756592674950e-03	4.521550e-06	-1.584336e-01
5.645756592674951e-03	4.521542e-06	-1.584391e-01
5.655756592674950e-03	4.521549e-06	-1.584336e-01
5.665756592674951e-03	4.521542e-06	-1.584391e-01
5.675756592674950e-03	4.521549e-06	-1.584336e-01
5.685756592674950e-03	4.521541e-06	-1.584391e-01
5.695756592674951e-03	4.521549e-06	-1.584336e-01
5.705756592674950e-03	4.521541e-06	-1.584391e-01
5.715756592674951e-03	4.521548e-06	-1.584336e-01
5.725756592674950e-03	4.521541e-06	-1.584391e-01
5.735756592674951e-03	4.521548e-06	-1.584336e-01
5.745756592674950e-03	4.521540e-06	-1.584391e-01
5.755756592674951e-03	4.521548e-06	-1.584336e-01
5.765756592674950e-03	4.521540e-06	-1.584391e-01
5.775756592674951e-03	4.521547e-06	-1.584336e-01
5.785756592674950e-03	4.521540e-06	-1.584391e-01
5.795756592674951e-03	4.521547e-06	-1.584336e-01
5.805756592674950e-03	4.521540e-06	-1.584391e-01
5.815756592674951e-03	4.521547e-06	-1.584336e-01
5.825756592674950e-03	4.521539e-06	-1.584391e-01
5.835756592674950e-03	4.521547e-06	-1.584336e-01
5.845756592674950e-03	4.521539e-06	-1.584391e-01
5.855756592674950e-03	4.521547e-06	-1.584336e-01
5.865756592674951e-03	4.521539e-06	-1.584391e-01
5.875756592674950e-03	4.521547e-06	-1.584336e-01
5.885756592674951e-03	4.521539e-06	-1.584391e-01
5.895756592674950e-03	4.521546e-06	-1.584336e-01
5.905756592674951e-03	4.521538e-06	-1.584391e-01
5.915756592674950e-03	4.521546e-06	-1.584336e-01
5.925756592674951e-03	4.521538e-06	-1.584391e-01
5.935756592674950e-03	4.521546e-06	-1.584336e-01
5.945756592674951e-03	4.521538e-06	-1.584391e-01
5.955756592674950e-03	4.521546e-06	-1.584336e-01
5.965756592674951e-03	4.521538e-06	-1.584391e-01
5.975756592674950e-03	4.521545e-06	-1.584336e-01
5.985756592674951e-03	4.521537e-06	-1.584391e-01
5.995756592674950e-03	4.521545e-06	-1.584336e-01
6.005756592674950e-03	4.521537e-06	-1.584391e-01
6.015756592674950e-03	4.521545e-06	-1.584336e-01
6.025756592674950e-03	4.521537e-06	-1.584391e-01
6.035756592674951e-03	4.521545e-06	-1.584336e-01
6.045756592674950e-03	4.521537e-06	-1.584391e-01
6.055756592674951e-03	4.521545e-06	-1.584336e-01
6.065756592674950e-03	4.521537e-06	-1.584391e-01
6.075756592674951e-03	4.521544e-06	-1.584336e-01
6.085756592674950e-03	4.521537e-06	-1.584391e-01
6.095756592674951e-03	4.521544e-06	-1.584336e-01
6.105756592674950e-03	4.521537e-06	-1.584391e-01
6.115756592674951e-03	4.521544e-06	-1.584336e-01
6.125756592674950e-03	4.521537e-06	-1.584391e-01
6.135756592674951e-03	4.521544e-06	-1.584336e-01
6.145756592674950e-03	4.521537e-06	-1.584391e-01
6.155756592674950e-03	4.521544e-06	-1.584336e-01
6.165756592674950e-03	4.521536e-06	-1.584391e-01
6.175756592674950e-03	4.521544e-06	-1.584336e-01
6.185756592674951e-03	4.521536e-06	-1.584391e-01
6.195756592674950e-03	4.521543e-06	-1.584336e-01
6.205756592674951e-03	4.521536e-06	-1.584391e-01
6.215756592674950e-03	4.521543e-06	-1.584336e-01
6.225756592674951e-03	4.521536e-06	-1.584391e-01
6.235756592674950e-03	4.521543e-06	-1.584336e-01
6.245756592674951e-03	4.521536e-06	-1.584391e-01
6.255756592674950e-03	4.521543e-06	-1.584336e-01
6.265756592674951e-03	4.521536e-06	-1.584391e-01
6.275756592674950e-03	4.521543e-06	-1.584336e-01
6.285756592674951e-03	4.521536e-06	-1.584391e-01
6.295756592674950e-03	4.521543e-06	-1.584336e-01
6.305756592674951e-03	4.521535e-06	-1.584391e-01
6.315756592674950e-03	4.521543e-06	-1.584336e-01
6.325756592674950e-03	4.521535e-06	-1.584391e-01
6.335756592674950e-03	4.521542e-06	-1.584336e-01
6.345756592674950e-03	4.521535e-06	-1.584391e-01
6.355756592674951e-03	4.521542e-06	-1.584336e-01
6.365756592674950e-03	4.521535e-06	-1.584391e-01
6.375756592674951e-03	4.521542e-06	-1.584336e-01
6.385756592674950e-03	4.521535e-06	-1.584391e-01
6.395756592674951e-03	4.521542e-06	-1.584336e-01
6.405756592674950e-03	4.521535e-06	-1.584391e-01
6.415756592674951e-03	4.521542e-06	-1.584336e-01
6.425756592674950e-03	4.521535e-06	-1.584391e-01
6.435756592674951e-03	4.521542e-06	-1.584336e-01
6.445756592674950e-03	4.521535e-06	-1.584391e-01
6.455756592674951e-03	4.521542e-06	-1.584336e-01
6.465756592674950e-03	4.521535e-06	-1.584391e-01
6.475756592674950e-03	4.521542e-06	-1.584336e-01
6.485756592674950e-03	4.521534e-06	-1.584391e-01
6.495756592674950e-03	4.521542e-06	-1.584336e-01
6.505756592674950e-03	4.521534e-06	-1.584391e-01
6.515756592674950e-03	4.521542e-06	-1.584336e-01
6.525756592674951e-03	4.521534e-06	-1.584391e-01
6.535756592674950e-03	4.521542e-06	-1.584336e-01
6.545756592674951e-03	4.521534e-06	-1.584391e-01
6.555756592674950e-03	4.521542e-06	-1.584336e-01
6.565756592674951e-03	4.521534e-06	-1.584391e-01
6.575756592674950e-03	4.521542e-06	-1.584336e-01
6.585756592674951e-03	4.521534e-06	-1.584391e-01
6.595756592674950e-03	4.521542e-06	-1.584336e-01
6.605756592674951e-03	4.521534e-06	-1.584391e-01
6.615756592674950e-03	4.521542e-06	-1.584336e-01
6.625756592674951e-03	4.521534e-06	-1.584391e-01
6.635756592674950e-03	4.521541e-06	-1.584336e-01
6.645756592674950e-03	4.521534e-06	-1.584391e-01
6.655756592674950e-03	4.521541e-06	-1.584336e-01
6.665756592674950e-03	4.521534e-06	-1.584391e-01
6.675756592674950e-03	4.521541e-06	-1.584336e-01
6.685756592674950e-03	4.521534e-06	-1.584391e-01
6.695756592674951e-03	4.521541e-06	-1.584336e-01
6.705756592674950e-03	4.521534e-06	-1.584391e-01
6.715756592674951e-03	4.521541e-06	-1.584336e-01
6.725756592674950e-03	4.521534e-06	-1.584391e-01
6.735756592674951e-03	4.521541e-06	-1.584336e-01
6.745756592674950e-03	4.521533e-06	-1.584391e-01
6.755756592674951e-03	4.521541e-06	-1.584336e-01
6.765756592674950e-03	4.521533e-06	-1.584391e-01
6.775756592674951e-03	4.521541e-06	-1.584336e-01
6.785756592674950e-03	4.521533e-06	-1.584391e-01
6.795756592674950e-03	4.521541e-06	-1.584336e-01
6.805756592674950e-03	4.521533e-06	-1.584391e-01
6.815756592674950e-03	4.521541e-06	-1.584336e-01
6.825756592674950e-03	4.521533e-06	-1.584391e-01
6.835756592674950e-03	4.521541e-06	-1.584336e-01
6.845756592674950e-03	4.521533e-06	-1.584391e-01
6.855756592674950e-03	4.521541e-06	-1.584336e-01
6.865756592674951e-03	4.521533e-06	-1.584391e-01
6.875756592674950e-03	4.521541e-06	-1.584336e-01
6.885756592674951e-03	4.521533e-06	-1.584391e-01
6.895756592674950e-03	4.521541e-06	-1.584336e-01
6.905756592674951e-03	4.521533e-06	-1.584391e-01
6.915756592674950e-03	4.521541e-06	-1.584336e-01
6.925756592674951e-03	4.521533e-06	-1.584391e-01
6.935756592674950e-03	4.521540e-06	-1.584336e-01
6.945756592674951e-03	4.521533e-06	-1.584391e-01
6.955756592674950e-03	4.521540e-06	-1.584336e-01
6.965756592674950e-03	4.521533e-06	-1.584391e-01
6.975756592674950e-03	4.521540e-06	-1.584336e-01
6.985756592674950e-03	4.521533e-06	-1.584391e-01
6.995756592674950e-03	4.521540e-06	-1.584336e-01
7.005756592674950e-03	4.521533e-06	-1.584391e-01
7.015756592674951e-03	4.521540e-06	-1.584336e-01
7.025756592674950e-03	4.521533e-06	-1.584391e-01
7.035756592674951e-03	4.521540e-06	-1.584336e-01
7.045756592674950e-03	4.521533e-06	-1.584391e-01
7.055756592674951e-03	4.521540e-06	-1.584336e-01
7.065756592674950e-03	4.521533e-06	-1.584391e-01
7.075756592674951e-03	4.521540e-06	-1.584336e-01
7.085756592674950e-03	4.521533e-06	-1.584391e-01
7.095756592674951e-03	4.521540e-06	-1.584336e-01
7.105756592674950e-03	4.521533e-06	-1.584391e-01
7.115756592674950e-03	4.521540e-06	-1.584336e-01
7.125756592674950e-03	4.521533e-06	-1.584391e-01
7.135756592674950e-03	4.521540e-06	-1.584336e-01
7.145756592674950e-03	4.521533e-06	-1.584391e-01
7.155756592674950e-03	4.521540e-06	-1.584336e-01
7.165756592674950e-03	4.521533e-06	-1.584391e-01
7.175756592674950e-03	4.521540e-06	-1.584336e-01
7.185756592674951e-03	4.521532e-06	-1.584391e-01
7.195756592674950e-03	4.521540e-06	-1.584336e-01
7.205756592674951e-03	4.521532e-06	-1.584391e-01
7.215756592674950e-03	4.521540e-06	-1.584336e-01
7.225756592674951e-03	4.521532e-06	-1.584391e-01
7.235756592674950e-03	4.521540e-06	-1.584336e-01
7.245756592674951e-03	4.521532e-06	-1.584391e-01
7.255756592674950e-03	4.521540e-06	-1.584336e-01
7.265756592674951e-03	4.521532e-06	-1.584391e-01
7.275756592674950e-03	4.521540e-06	-1.584336e-01
7.285756592674950e-03	4.521532e-06	-1.584391e-01
7.295756592674950e-03	4.521540e-06	-1.584336e-01
7.305756592674950e-03	4.521532e-06	-1.584391e-01
7.315756592674950e-03	4.521540e-06	-1.584336e-01
7.325756592674950e-03	4.521532e-06	-1.584391e-01
7.335756592674950e-03	4.521540e-06	-1.584336e-01
7.345756592674950e-03	4.521532e-06	-1.584391e-01
7.355756592674951e-03	4.521540e-06	-1.584336e-01
7.365756592674950e-03	4.521532e-06	-1.584391e-01
7.375756592674951e-03	4.521540e-06	-1.584336e-01
7.385756592674950e-03	4.521532e-06	-1.584391e-01
7.395756592674951e-03	4.521540e-06	-1.584336e-01
7.405756592674950e-03	4.521532e-06	-1.584391e-01
7.415756592674951e-03	4.521540e-06	-1.584336e-01
7.425756592674950e-03	4.521532e-06	-1.584391e-01
7.435756592674950e-03	4.521540e-06	-1.584336e-01
7.445756592674950e-03	4.521532e-06	-1.584391e-01
7.455756592674950e-03	4.521539e-06	-1.584336e-01
7.465756592674950e-03	4.521532e-06	-1.584391e-01
7.475756592674950e-03	4.521539e-06	-1.584336e-01
7.485756592674950e-03	4.521532e-06	-1.584391e-01
7.495756592674950e-03	4.521539e-06	-1.584336e-01
7.505756592674950e-03	4.521532e-06	-1.584391e-01
7.515756592674950e-03	4.521539e-06	-1.584336e-01
7.525756592674951e-03	4.521532e-06	-1.584391e-01
7.535756592674950e-03	4.521539e-06	-1.584336e-01
7.545756592674951e-03	4.521532e-06	-1.584391e-01
7.555756592674950e-03	4.521539e-06	-1.584336e-01
7.565756592674951e-03	4.521532e-06	-1.584391e-01
7.575756592674950e-03	4.521539e-06	-1.584336e-01
7.585756592674951e-03	4.521532e-06	-1.584391e-01
7.595756592674950e-03	4.521539e-06	-1.584336e-01
7.605756592674950e-03	4.521532e-06	-1.584391e-01
7.615756592674950e-03	4.521539e-06	-1.584336e-01
7.625756592674950e-03	4.521532e-06	-1.584391e-01
7.635756592674950e-03	4.521539e-06	-1.584336e-01
7.645756592674950e-03	4.521532e-06	-1.584391e-01
7.655756592674950e-03	4.521539e-06	-1.584336e-01
7.665756592674950e-03	4.521532e-06	-1.584391e-01
7.675756592674951e-03	4.521539e-06	-1.584336e-01
7.685756592674950e-03	4.521532e-06	-1.584391e-01
7.695756592674951e-03	4.521539e-06	-1.584336e-01
7.705756592674950e-03	4.521532e-06	-1.584391e-01
7.715756592674951e-03	4.521539e-06	-1.584336e-01
7.725756592674950e-03	4.521532e-06	-1.584391e-01
7.735756592674951e-03	4.521539e-06	-1.584336e-01
7.745756592674950e-03	4.521532e-06	-1.584391e-01
7.755756592674950e-03	4.521539e-06	-1.584336e-01
7.765756592674950e-03	4.521532e-06	-1.584391e-01
7.775756592674950e-03	4.521539e-06	-1.584336e-01
7.785756592674950e-03	4.521532e-06	-1.584391e-01
7.795756592674950e-03	4.521539e-06	-1.584336e-01
7.805756592674950e-03	4.521532e-06	-1.584391e-01
7.815756592674951e-03	4.521539e-06	-1.584336e-01
7.825756592674950e-03	4.521532e-06	-1.584391e-01
7.835756592674950e-03	4.521539e-06	-1.584336e-01
7.845756592674950e-03	4.521532e-06	-1.584391e-01
7.855756592674951e-03	4.521539e-06	-1.584336e-01
7.865756592674951e-03	4.521532e-06	-1.584391e-01
7.875756592674950e-03	4.521539e-06	-1.584336e-01
7.885756592674950e-03	4.521532e-06	-1.584391e-01
7.895756592674951e-03	4.521539e-06	-1.584336e-01
7.905756592674951e-03	4.521532e-06	-1.584391e-01
7.915756592674950e-03	4.521539e-06	-1.584336e-01
7.925756592674950e-03	4.521532e-06	-1.584391e-01
7.935756592674949e-03	4.521539e-06	-1.584336e-01
7.945756592674951e-03	4.521532e-06	-1.584391e-01
7.955756592674950e-03	4.521539e-06	-1.584336e-01
7.965756592674950e-03	4.521532e-06	-1.584391e-01
7.975756592674950e-03	4.521539e-06	-1.584336e-01
7.985756592674951e-03	4.521532e-06	-1.584391e-01
7.995756592674950e-03	4.521539e-06	-1.584336e-01
8.005756592674950e-03	4.521532e-06	-1.584391e-01
8.015756592674950e-03	4.521539e-06	-1.584336e-01
8.025756592674951e-03	4.521532e-06	-1.584391e-01
8.035756592674951e-03	4.521539e-06	-1.584336e-01
8.045756592674950e-03	4.521532e-06	-1.584391e-01
8.055756592674950e-03	4.521539e-06	-1.584336e-01
8.065756592674951e-03	4.521532e-06	-1.584391e-01
8.075756592674951e-03	4.521539e-06	-1.584336e-01
8.085756592674950e-03	4.521532e-06	-1.584391e-01
8.095756592674950e-03	4.521539e-06	-1.584336e-01
8.105756592674949e-03	4.521532e-06	-1.584391e-01
8.115756592674951e-03	4.521539e-06	-1.584336e-01
8.125756592674950e-03	4.521532e-06	-1.584391e-01
8.135756592674950e-03	4.521539e-06	-1.584336e-01
8.145756592674950e-03	4.521532e-06	-1.584391e-01
8.155756592674951e-03	4.521539e-06	-1.584336e-01
8.165756592674950e-03	4.521532e-06	-1.584391e-01
8.175756592674950e-03	4.521539e-06	-1.584336e-01
8.185756592674950e-03	4.521532e-06	-1.584391e-01
8.195756592674951e-03	4.521539e-06	-1.584336e-01
8.205756592674951e-03	4.521532e-06	-1.584391e-01
8.215756592674950e-03	4.521539e-06	-1.584336e-01
8.225756592674950e-03	4.521532e-06	-1.584391e-01
8.235756592674949e-03	4.521539e-06	-1.584336e-01
8.245756592674951e-03	4.521532e-06	-1.584391e-01
8.255756592674950e-03	4.521539e-06	-1.584336e-01
8.265756592674950e-03	4.521532e-06	-1.584391e-01
8.275756592674949e-03	4.521539e-06	-1.584336e-01
8.285756592674951e-03	4.521532e-06	-1.584391e-01
8.295756592674950e-03	4.521539e-06	-1.584336e-01
8.305756592674950e-03	4.521532e-06	-1.584391e-01
8.315756592674950e-03	4.521539e-06	-1.584336e-01
8.325756592674951e-03	4.521532e-06	-1.584391e-01
8.335756592674951e-03	4.521539e-06	-1.584336e-01
8.345756592674950e-03	4.521532e-06	-1.584391e-01
8.355756592674950e-03	4.521539e-06	-1.584336e-01
8.365756592674951e-03	4.521532e-06	-1.584391e-01
8.375756592674951e-03	4.521539e-06	-1.584336e-01
8.385756592674950e-03	4.521532e-06	-1.584391e-01
8.395756592674950e-03	4.521539e-06	-1.584336e-01
8.405756592674949e-03	4.521532e-06	-1.584391e-01
8.415756592674951e-03	4.521539e-06	-1.584336e-01
8.425756592674950e-03	4.521532e-06	-1.584391e-01
8.435756592674950e-03	4.521539e-06	-1.584336e-01
8.445756592674949e-03	4.521532e-06	-1.584391e-01
8.455756592674951e-03	4.521539e-06	-1.584336e-01
8.465756592674950e-03	4.521532e-06	-1.584391e-01
8.475756592674950e-03	4.521539e-06	-1.584336e-01
8.485756592674950e-03	4.521532e-06	-1.584391e-01
8.495756592674951e-03	4.521539e-06	-1.584336e-01
8.505756592674951e-03	4.521532e-06	-1.584391e-01
8.515756592674950e-03	4.521539e-06	-1.584336e-01
8.525756592674950e-03	4.521532e-06	-1.584391e-01
8.535756592674951e-03	4.521539e-06	-1.584336e-01
8.545756592674951e-03	4.521532e-06	-1.584391e-01
8.555756592674950e-03	4.521539e-06	-1.584336e-01
8.565756592674950e-03	4.521532e-06	-1.584391e-01
8.575756592674949e-03	4.521539e-06	-1.584336e-01
8.585756592674951e-03	4.521532e-06	-1.584391e-01
8.595756592674950e-03	4.521539e-06	-1.584336e-01
8.605756592674950e-03	4.521532e-06	-1.584391e-01
8.615756592674950e-03	4.521539e-06	-1.584336e-01
8.625756592674951e-03	4.521532e-06	-1.584391e-01
8.635756592674950e-03	4.521539e-06	-1.584336e-01
8.645756592674950e-03	4.521532e-06	-1.584391e-01
8.655756592674950e-03	4.521539e-06	-1.584336e-01
8.665756592674951e-03	4.521532e-06	-1.584391e-01
8.675756592674951e-03	4.521539e-06	-1.584336e-01
8.685756592674950e-03	4.521532e-06	-1.584391e-01
8.695756592674950e-03	4.521539e-06	-1.584336e-01
8.705756592674951e-03	4.521532e-06	-1.584391e-01
8.715756592674951e-03	4.521539e-06	-1.584336e-01
8.725756592674950e-03	4.521532e-06	-1.584391e-01
8.735756592674950e-03	4.521539e-06	-1.584336e-01
8.745756592674949e-03	4.521532e-06	-1.584391e-01
8.755756592674951e-03	4.521539e-06	-1.584336e-01
8.765756592674950e-03	4.521532e-06	-1.584391e-01
8.775756592674950e-03	4.521539e-06	-1.584336e-01
8.785756592674950e-03	4.521532e-06	-1.584391e-01
8.795756592674951e-03	4.521539e-06	-1.584336e-01
8.805756592674950e-03	4.521532e-06	-1.584391e-01
8.815756592674950e-03	4.521539e-06	-1.584336e-01
8.825756592674950e-03	4.521532e-06	-1.584391e-01
8.835756592674951e-03	4.521538e-06	-1.584336e-01
8.845756592674951e-03	4.521532e-06	-1.584391e-01
8.855756592674950e-03	4.521538e-06	-1.584336e-01
8.865756592674950e-03	4.521532e-06	-1.584391e-01
8.875756592674949e-03	4.521538e-06	-1.584336e-01
8.885756592674951e-03	4.521532e-06	-1.584391e-01
8.895756592674950e-03	4.521538e-06	-1.584336e-01
8.905756592674950e-03	4.521532e-06	-1.584391e-01
8.915756592674949e-03	4.521538e-06	-1.584336e-01
8.925756592674951e-03	4.521532e-06	-1.584391e-01
8.935756592674950e-03	4.521538e-06	-1.584336e-01
8.945756592674950e-03	4.521532e-06	-1.584391e-01
8.955756592674950e-03	4.521538e-06	-1.584336e-01
8.965756592674951e-03	4.521532e-06	-1.584391e-01
8.975756592674950e-03	4.521538e-06	-1.584336e-01
8.985756592674950e-03	4.521532e-06	-1.584391e-01
8.995756592674950e-03	4.521538e-06	-1.584336e-01
9.005756592674951e-03	4.521532e-06	-1.584391e-01
9.015756592674951e-03	4.521538e-06	-1.584336e-01
9.025756592674950e-03	4.521532e-06	-1.584391e-01
9.035756592674950e-03	4.521538e-06	-1.584336e-01
9.045756592674949e-03	4.521532e-06	-1.584391e-01
9.055756592674951e-03	4.521538e-06	-1.584336e-01
9.065756592674950e-03	4.521532e-06	-1.584391e-01
9.075756592674950e-03	4.521538e-06	-1.584336e-01
9.085756592674949e-03	4.521532e-06	-1.584391e-01
9.095756592674951e-03	4.521538e-06	-1.584336e-01
9.105756592674950e-03	4.521532e-06	-1.584391e-01
9.115756592674950e-03	4.521538e-06	-1.584336e-01
9.125756592674950e-03	4.521532e-06	-1.584391e-01
9.135756592674951e-03	4.521538e-06	-1.584336e-01
9.145756592674950e-03	4.521532e-06	-1.584391e-01
9.155756592674950e-03	4.521538e-06	-1.584336e-01
9.165756592674950e-03	4.521532e-06	-1.584391e-01
9.175756592674951e-03	4.521538e-06	-1.584336e-01
9.185756592674951e-03	4.521532e-06	-1.584391e-01
9.195756592674950e-03	4.521538e-06	-1.584336e-01
9.205756592674950e-03	4.521532e-06	-1.584391e-01
9.215756592674949e-03	4.521538e-06	-1.584336e-01
9.225756592674951e-03	4.521532e-06	-1.584391e-01
9.235756592674950e-03	4.521538e-06	-1.584336e-01
9.245756592674950e-03	4.521532e-06	-1.584391e-01
9.255756592674949e-03	4.521538e-06	-1.584336e-01
9.265756592674951e-03	4.521532e-06	-1.584391e-01
9.275756592674950e-03	4.521538e-06	-1.584336e-01
9.285756592674950e-03	4.521532e-06	-1.584391e-01
9.295756592674950e-03	4.521538e-06	-1.584336e-01
9.305756592674951e-03	4.521532e-06	-1.584391e-01
9.315756592674950e-03	4.521538e-06	-1.584336e-01
9.325756592674950e-03	4.521532e-06	-1.584391e-01
9.335756592674950e-03	4.521538e-06	-1.584336e-01
9.345756592674951e-03	4.521532e-06	-1.584391e-01
9.355756592674951e-03	4.521538e-06	-1.584336e-01
9.365756592674950e-03	4.521532e-06	-1.584391e-01
9.375756592674950e-03	4.521538e-06	-1.584336e-01
9.385756592674949e-03	4.521532e-06	-1.584391e-01
9.395756592674951e-03	4.521538e-06	-1.584336e-01
9.405756592674950e-03	4.521532e-06	-1.584391e-01
9.415756592674950e-03	4.521538e-06	-1.584336e-01
9.425756592674949e-03	4.521532e-06	-1.584391e-01
9.435756592674951e-03	4.521538e-06	-1.584336e-01
9.445756592674950e-03	4.521532e-06	-1.584391e-01
9.455756592674950e-03	4.521538e-06	-1.584336e-01
9.465756592674950e-03	4.521532e-06	-1.584391e-01
9.475756592674951e-03	4.521538e-06	-1.584336e-01
9.485756592674950e-03	4.521532e-06	-1.584391e-01
9.495756592674950e-03	4.521538e-06	-1.584336e-01
