time	-I(Vcell12)
2.001009198558404e-02	7.577738e-06
2.001063238330395e-02	7.870125e-06
2.001106652994185e-02	8.723123e-06
2.001152042761545e-02	9.641441e-06
2.001174409044065e-02	1.057354e-05
2.001200180708359e-02	1.143411e-05
2.001229165814454e-02	1.305110e-05
2.001287136026646e-02	1.652479e-05
2.001361891253928e-02	2.279114e-05
2.001450945952860e-02	3.106713e-05
2.001518305626266e-02	3.794708e-05
2.001574597644826e-02	4.326448e-05
2.001602942541436e-02	4.613846e-05
2.001629003500868e-02	4.835279e-05
2.001648768674545e-02	5.029922e-05
2.001668114309170e-02	5.177780e-05
2.001687710405542e-02	5.357957e-05
2.001709971064429e-02	5.512809e-05
2.001734030323462e-02	5.706453e-05
2.001763321197079e-02	5.883878e-05
2.001798823076393e-02	6.122437e-05
2.001852985659189e-02	6.424130e-05
2.001895081035387e-02	6.691396e-05
2.001929049952030e-02	6.872525e-05
2.001960156506875e-02	7.073919e-05
2.001992237862677e-02	7.240053e-05
2.002025849136649e-02	7.446879e-05
2.002058277873383e-02	7.603014e-05
2.002090722253065e-02	7.790145e-05
2.002122620610871e-02	7.930458e-05
2.002154237857841e-02	8.101346e-05
2.002185637637931e-02	8.229160e-05
2.002217011146993e-02	8.391962e-05
2.002248648717643e-02	8.518598e-05
2.002281035790605e-02	8.690332e-05
2.002315032731138e-02	8.840293e-05
2.002352272385447e-02	9.055183e-05
2.002395911540611e-02	9.273391e-05
2.002455936645856e-02	9.607821e-05
2.002545794234050e-02	9.995919e-05
2.002623604994372e-02	1.029740e-04
2.002687041439053e-02	1.048839e-04
2.002745693352597e-02	1.067067e-04
2.002811668170373e-02	1.082834e-04
2.002874512652110e-02	1.098698e-04
2.002939902394766e-02	1.111074e-04
2.003013894454830e-02	1.126113e-04
2.003091512034293e-02	1.137559e-04
2.003167472010172e-02	1.149722e-04
2.003243377118851e-02	1.157957e-04
2.003315902273905e-02	1.167082e-04
2.003390831717744e-02	1.172803e-04
2.003464353303482e-02	1.179764e-04
2.003539045007880e-02	1.183219e-04
2.003615389990621e-02	1.188063e-04
2.003695805514369e-02	1.189323e-04
2.003784288986602e-02	1.191851e-04
2.003890254437400e-02	1.190655e-04
2.004039530708963e-02	1.190369e-04
2.004204988862283e-02	1.186535e-04
2.004402967582655e-02	1.183166e-04
2.004636946640122e-02	1.173982e-04
2.004881284763370e-02	1.164233e-04
2.004977397324954e-02	1.158242e-04
2.005169622448121e-02	1.148954e-04
2.005212717169124e-02	1.364076e-04
2.005230076766282e-02	3.726944e-04
2.005238434654389e-02	3.317069e-04
2.005246537887399e-02	3.331059e-04
2.005253905566613e-02	3.326848e-04
2.005265230228082e-02	3.336815e-04
2.005283812869441e-02	3.340314e-04
2.005305360330832e-02	3.360663e-04
2.005335435131920e-02	3.375205e-04
2.005348358727365e-02	3.425380e-04
2.005358097884991e-02	3.412771e-04
2.005367923278941e-02	3.394499e-04
2.005377944771394e-02	3.404365e-04
2.005387450557618e-02	3.341212e-04
2.005394584347949e-02	3.262232e-04
2.005400188365939e-02	3.098249e-04
2.005405921142668e-02	2.910189e-04
2.005411100816907e-02	2.677218e-04
2.005417213969123e-02	2.476802e-04
2.005423495753684e-02	2.268577e-04
2.005430935979166e-02	2.117196e-04
2.005439072194027e-02	1.944622e-04
2.005448813481277e-02	1.827845e-04
2.005460020381309e-02	1.682712e-04
2.005473296957027e-02	1.596360e-04
2.005489444053652e-02	1.475834e-04
2.005511715825260e-02	1.402141e-04
2.005534998047110e-02	1.276747e-04
2.005559386365056e-02	1.288968e-04
2.005570688636115e-02	1.221887e-04
2.005577669436526e-02	1.256371e-04
2.005582254212485e-02	1.211936e-04
2.005586222208327e-02	1.243269e-04
2.005590260047711e-02	1.203463e-04
2.005594679796860e-02	1.233375e-04
2.005598871200242e-02	1.194121e-04
2.005603133510675e-02	1.223762e-04
2.005607309329900e-02	1.184450e-04
2.005611480886738e-02	1.212751e-04
2.005615625353613e-02	1.171689e-04
2.005619795070502e-02	1.195882e-04
2.005624023046469e-02	1.148697e-04
2.005628404357074e-02	1.162239e-04
2.005633092003107e-02	1.099953e-04
2.005638403088695e-02	1.092819e-04
2.005645221737092e-02	1.007166e-04
2.005657545354104e-02	9.781127e-05
2.005670353167396e-02	9.383274e-05
2.005683215453007e-02	9.815994e-05
2.005702103298073e-02	9.746394e-05
2.005732660675114e-02	1.048446e-04
2.005766085926373e-02	1.047194e-04
2.005796619158534e-02	1.097126e-04
2.005831671916389e-02	1.076073e-04
2.005863645855636e-02	1.114662e-04
2.005900814516533e-02	1.084477e-04
2.005939232179774e-02	1.118130e-04
2.005987750556678e-02	1.083460e-04
2.006045383049663e-02	1.113508e-04
2.006123769429081e-02	1.074343e-04
2.006223728013083e-02	1.098875e-04
2.006327785685699e-02	1.054815e-04
2.006441258294928e-02	1.074984e-04
2.006562335576976e-02	1.026253e-04
2.006699543298795e-02	1.041427e-04
2.006854809285588e-02	9.868016e-05
2.007046587082526e-02	9.934256e-05
2.007137955808468e-02	9.466549e-05
2.007193494893240e-02	9.715065e-05
2.007218545849939e-02	8.792494e-05
2.007231078026344e-02	6.376790e-05
2.007242773144266e-02	7.241221e-05
2.007252245642354e-02	6.377717e-05
2.007262168359244e-02	7.091877e-05
2.007270253874884e-02	6.841923e-05
2.007280703861143e-02	7.223884e-05
2.007289436717133e-02	7.647191e-05
2.007299733461406e-02	4.069477e-04
2.007307554785449e-02	6.198117e-04
2.007317062140378e-02	6.960008e-04
2.007326827707041e-02	7.287058e-04
2.007337244811774e-02	7.421340e-04
2.007347387330681e-02	7.645546e-04
2.007358234318788e-02	7.713308e-04
2.007369078813405e-02	7.907402e-04
2.007380081650681e-02	7.928046e-04
2.007392165398684e-02	8.107100e-04
2.007403172716581e-02	8.093865e-04
2.007415557079648e-02	8.258379e-04
2.007426737829430e-02	8.222688e-04
2.007438713580296e-02	8.376387e-04
2.007450010075507e-02	8.324228e-04
2.007461761275475e-02	8.473183e-04
2.007473848463072e-02	8.410749e-04
2.007486697221350e-02	8.561399e-04
2.007490980508425e-02	8.430969e-04
2.007492516817729e-02	8.651761e-04
2.007494161091878e-02	9.466877e-04
2.007494583836816e-02	1.000773e-03
2.007495373852432e-02	1.057817e-03
2.007496127468938e-02	1.162157e-03
2.007496895678193e-02	1.231349e-03
2.007498053108751e-02	1.405265e-03
2.007499283066743e-02	1.555899e-03
2.007501106428824e-02	1.862211e-03
2.007503353105636e-02	2.223391e-03
2.007506533354276e-02	2.860182e-03
2.007510399937179e-02	3.685964e-03
2.007515642263318e-02	5.043440e-03
2.007521551149090e-02	6.768531e-03
2.007528854540446e-02	9.307424e-03
2.007537158401313e-02	1.260456e-02
2.007547405050355e-02	1.737985e-02
2.007559063865520e-02	2.360009e-02
2.007573372410729e-02	3.242990e-02
2.007589641797013e-02	4.382265e-02
2.007609552499334e-02	5.961299e-02
2.007632171757598e-02	7.951032e-02
2.007659325552056e-02	1.056013e-01
2.007696635807155e-02	1.437602e-01
2.007728324335632e-02	1.770220e-01
2.007762670181832e-02	2.125845e-01
2.007806511514754e-02	2.557939e-01
2.007885476372736e-02	3.233751e-01
2.007961837109363e-02	3.731579e-01
2.007986861828236e-02	3.859171e-01
2.008002745971892e-02	3.932226e-01
2.008016788714537e-02	3.991220e-01
2.008031478348107e-02	4.048363e-01
2.008050549914112e-02	4.114731e-01
2.008073395862246e-02	4.184376e-01
2.008090366988272e-02	4.228847e-01
2.008098092471535e-02	4.247520e-01
2.008102536181645e-02	4.257399e-01
2.008105678557543e-02	4.264489e-01
2.008108761124565e-02	4.270816e-01
2.008112132751212e-02	4.277888e-01
2.008115347791361e-02	4.283891e-01
2.008118632622917e-02	4.290005e-01
2.008121899795740e-02	4.295047e-01
2.008125182238936e-02	4.299603e-01
2.008128484521317e-02	4.302311e-01
2.008131820623060e-02	4.303139e-01
2.008135226405619e-02	4.299767e-01
2.008138746433063e-02	4.290574e-01
2.008142489394080e-02	4.270492e-01
2.008146623859464e-02	4.233357e-01
2.008151629776110e-02	4.163806e-01
2.008158793787261e-02	4.025750e-01
2.008168906564896e-02	3.789067e-01
2.008177690602557e-02	3.576955e-01
2.008186695369520e-02	3.366987e-01
2.008196699696964e-02	3.152689e-01
2.008209749427860e-02	2.904527e-01
2.008227213257875e-02	2.627142e-01
2.008255642028014e-02	2.282340e-01
2.008280430545844e-02	2.065534e-01
2.008307103333603e-02	1.891371e-01
2.008337856211678e-02	1.745299e-01
2.008370820878920e-02	1.632668e-01
2.008410267846419e-02	1.539118e-01
2.008456167563926e-02	1.466074e-01
2.008516957057447e-02	1.406675e-01
2.008583679783973e-02	1.369099e-01
2.008630785936809e-02	1.353539e-01
2.008681556864684e-02	1.341740e-01
2.008736336354608e-02	1.333760e-01
2.008801549498887e-02	1.327148e-01
2.008873385498476e-02	1.323101e-01
2.008960988219135e-02	1.319673e-01
2.009008149248315e-02	1.318867e-01
2.009036613616926e-02	1.318075e-01
2.009054272583936e-02	1.318062e-01
2.009066190292746e-02	1.317620e-01
2.009076012692592e-02	1.317750e-01
2.009085441595639e-02	1.317361e-01
2.009095413045376e-02	1.317503e-01
2.009106006096626e-02	1.317114e-01
2.009116444540763e-02	1.317264e-01
2.009127064778114e-02	1.316889e-01
2.009137662436070e-02	1.317050e-01
2.009148338842464e-02	1.316687e-01
2.009159066028157e-02	1.316860e-01
2.009169929932720e-02	1.316506e-01
2.009180981097732e-02	1.316686e-01
2.009192404533974e-02	1.316336e-01
2.009204443933876e-02	1.316518e-01
2.009217639595803e-02	1.316165e-01
2.009233165202500e-02	1.316339e-01
2.009254042231766e-02	1.315973e-01
2.009291095350503e-02	1.316132e-01
2.009329452392785e-02	1.315830e-01
2.009372110278072e-02	1.316095e-01
2.009407530406306e-02	1.315857e-01
2.009447140950073e-02	1.316171e-01
2.009490786921820e-02	1.315982e-01
2.009561868821381e-02	1.316418e-01
2.009678054356186e-02	1.316543e-01
2.009708848682969e-02	1.104449e-01
2.009727312648008e-02	7.725319e-02
2.009739017621752e-02	5.776539e-02
2.009753812964139e-02	3.830726e-02
2.009765594913054e-02	2.746248e-02
2.009776016640037e-02	2.066147e-02
2.009786884082523e-02	1.579740e-02
2.009798472613894e-02	1.233933e-02
2.009809735117709e-02	1.026246e-02
2.009821915147105e-02	8.844106e-03
2.009835220623779e-02	8.001181e-03
2.009852496442168e-02	7.399932e-03
2.009873730146399e-02	7.136087e-03
2.009904842664906e-02	6.967348e-03
2.009950750773455e-02	6.930179e-03
2.010000000100000e-02	6.861467e-03
2.010000000200000e-02	6.868487e-03
2.010000001800000e-02	6.888241e-03
2.010000005000000e-02	6.864965e-03
2.010000009282153e-02	6.886008e-03
2.010000017846460e-02	6.865154e-03
2.010000034975073e-02	6.885216e-03
2.010000069232299e-02	6.865270e-03
2.010000137746751e-02	6.885063e-03
2.010000274775656e-02	6.865190e-03
2.010000548833464e-02	6.884776e-03
2.010001096949083e-02	6.864673e-03
2.010002193180318e-02	6.883710e-03
2.010004385642790e-02	6.862554e-03
2.010008770567732e-02	6.879467e-03
2.010017540417619e-02	6.854140e-03
2.010035080117390e-02	6.863224e-03
2.010070159516934e-02	6.824656e-03
2.010113305885252e-02	6.825826e-03
2.010155623055562e-02	6.791407e-03
2.010200698579091e-02	6.798230e-03
2.010245993021250e-02	6.767630e-03
2.010301886222571e-02	6.776194e-03
2.010363155422576e-02	6.746300e-03
2.010439095503124e-02	6.755740e-03
2.010525976133567e-02	6.726341e-03
2.010638329828433e-02	6.736068e-03
2.010778130395042e-02	6.706327e-03
2.010975921634921e-02	6.715130e-03
2.011259642313130e-02	6.683441e-03
2.011623265757918e-02	6.692014e-03
2.012097069281634e-02	6.661400e-03
2.012643977113622e-02	6.672445e-03
2.013185992417895e-02	6.645678e-03
2.013776333313714e-02	6.660284e-03
2.014415042720387e-02	6.635716e-03
2.015164062999595e-02	6.651869e-03
2.016006902392903e-02	6.628580e-03
2.016992178833573e-02	6.645863e-03
2.017992178833573e-02	6.623771e-03
2.018992178833573e-02	6.642229e-03
2.019992178833573e-02	6.620942e-03
2.020992178833573e-02	6.639949e-03
2.021992178833573e-02	6.619041e-03
2.022992178833573e-02	6.638324e-03
2.023992178833573e-02	6.617616e-03
2.024992178833573e-02	6.637056e-03
2.025992178833573e-02	6.616465e-03
2.026992178833573e-02	6.636005e-03
2.027992178833573e-02	6.615493e-03
2.028992178833573e-02	6.635104e-03
2.029992178833573e-02	6.614648e-03
2.030992178833573e-02	6.634315e-03
2.031992178833573e-02	6.613904e-03
2.032992178833573e-02	6.633617e-03
2.033992178833573e-02	6.273371e-03
2.034992178833573e-02	5.952387e-03
2.035992178833573e-02	5.651175e-03
2.036992178833573e-02	5.430874e-03
2.037992178833573e-02	5.208097e-03
2.038992178833573e-02	5.050390e-03
2.039992178833573e-02	4.878089e-03
2.040992178833573e-02	4.761922e-03
2.041992178833573e-02	4.623992e-03
2.042992178833573e-02	4.536786e-03
2.043992178833573e-02	4.423293e-03
2.044992178833573e-02	4.357067e-03
2.045992178833573e-02	4.261555e-03
2.046992178833573e-02	4.211004e-03
2.047992178833573e-02	4.129091e-03
2.048992178833573e-02	4.090548e-03
2.049992178833573e-02	4.019159e-03
2.050992178833573e-02	3.990010e-03
2.051992178833573e-02	3.926920e-03
2.052992178833573e-02	3.905249e-03
2.053992178833573e-02	3.848811e-03
2.054992178833573e-02	3.833184e-03
2.055992178833573e-02	3.782151e-03
2.056992178833573e-02	3.771471e-03
2.057992178833573e-02	3.724881e-03
2.058992178833573e-02	3.718296e-03
2.059992178833573e-02	3.675398e-03
2.060992178833573e-02	3.672235e-03
2.061992178833573e-02	3.632430e-03
2.062992178833573e-02	3.632152e-03
2.063992178833573e-02	3.594960e-03
2.064992178833573e-02	3.597132e-03
2.065992178833573e-02	3.562162e-03
2.066992178833573e-02	3.566427e-03
2.067992178833573e-02	3.533358e-03
2.068992178833573e-02	3.539423e-03
2.069992178833573e-02	3.507990e-03
2.070992178833573e-02	3.515611e-03
2.071992178833573e-02	3.485590e-03
2.072992178833573e-02	3.494562e-03
2.073992178833573e-02	3.465767e-03
2.074992178833573e-02	3.475917e-03
2.075992178833573e-02	3.448190e-03
2.076992178833573e-02	3.459371e-03
2.077992178833573e-02	3.432577e-03
2.078992178833573e-02	3.444663e-03
2.079992178833573e-02	3.418686e-03
2.080992178833573e-02	3.431569e-03
2.081992178833573e-02	3.406310e-03
2.082992178833573e-02	3.419897e-03
2.083992178833573e-02	3.395271e-03
2.084992178833573e-02	3.409481e-03
2.085992178833573e-02	3.385413e-03
2.086992178833573e-02	3.400176e-03
2.087992178833573e-02	3.376600e-03
2.088992178833573e-02	3.391855e-03
2.089992178833573e-02	3.368716e-03
2.090992178833573e-02	3.384408e-03
2.091992178833573e-02	3.361656e-03
2.092992178833573e-02	3.377739e-03
2.093992178833573e-02	3.355330e-03
2.094992178833573e-02	3.371762e-03
2.095992178833573e-02	3.349658e-03
2.096992178833573e-02	3.366403e-03
2.097992178833573e-02	3.344570e-03
2.098992178833573e-02	3.361594e-03
2.099992178833573e-02	3.340002e-03
2.100000000000000e-02	3.359579e-03
2.100000000100000e-02	3.347936e-03
2.100000001700000e-02	3.351784e-03
2.100000004900000e-02	3.347320e-03
2.100000011300000e-02	3.352038e-03
2.100000024100000e-02	3.347204e-03
2.100000049700000e-02	3.352095e-03
2.100000100900000e-02	3.347177e-03
2.100000203300000e-02	3.352110e-03
2.100000408100000e-02	3.347173e-03
2.100000817700000e-02	3.352118e-03
2.100001636899999e-02	3.347178e-03
2.100003275299998e-02	3.352128e-03
2.100006552099996e-02	3.347183e-03
2.100013105699992e-02	3.352118e-03
2.100026212899984e-02	3.347144e-03
2.102547856785555e-02	3.343767e-03
2.105069500671126e-02	3.340342e-03
2.107591144556697e-02	3.336868e-03
2.110112788442268e-02	3.333347e-03
2.112634432327839e-02	3.329777e-03
2.115156076213410e-02	3.326158e-03
2.117677720098981e-02	3.322491e-03
2.120963434384695e-02	3.320775e-03
2.124249148670409e-02	3.319328e-03
2.127534862956124e-02	3.318152e-03
2.130820577241838e-02	3.317246e-03
2.134106291527552e-02	3.316609e-03
2.137392005813266e-02	3.316242e-03
2.140677720098981e-02	3.316146e-03
2.145820577241838e-02	3.313594e-03
2.150963434384695e-02	3.311696e-03
2.156106291527552e-02	3.310452e-03
2.161249148670409e-02	3.309861e-03
2.166392005813266e-02	3.309924e-03
2.171534862956124e-02	3.310641e-03
2.176677720098981e-02	3.312012e-03
2.189820577241838e-02	3.310230e-03
2.202963434384695e-02	3.309006e-03
2.216106291527552e-02	3.308341e-03
2.229249148670409e-02	3.308234e-03
2.242392005813267e-02	3.308685e-03
2.255534862956124e-02	3.309694e-03
2.268677720098981e-02	3.311262e-03
2.278677720098981e-02	3.311259e-03
2.999677720098980e-02	3.306311e-03
3.000000000000000e-02	3.311256e-03
3.000000000100000e-02	3.304953e-03
3.000000000200000e-02	3.311657e-03
3.000000000347517e-02	3.305927e-03
3.000000000560198e-02	3.311510e-03
3.000000000985561e-02	3.306122e-03
3.000000001836286e-02	3.311405e-03
3.000000003537737e-02	3.306156e-03
3.000000006940638e-02	3.311369e-03
3.000000013746440e-02	3.306136e-03
3.000000027358044e-02	3.311306e-03
3.000000054581253e-02	3.306032e-03
3.000000109027671e-02	3.311114e-03
3.000000217920507e-02	3.305684e-03
3.000000435706178e-02	3.310438e-03
3.000000871277520e-02	3.304335e-03
3.000001493845931e-02	3.308298e-03
3.000002567084347e-02	3.301095e-03
3.000003385769455e-02	3.304749e-03
3.000003967829177e-02	3.297930e-03
3.000004424642546e-02	3.300589e-03
3.000004805436668e-02	3.291353e-03
3.000005205783863e-02	3.290153e-03
3.000005713277039e-02	3.276630e-03
3.000006382583182e-02	3.276373e-03
3.000007007227828e-02	3.271581e-03
3.000007671729626e-02	3.282734e-03
3.000008401482316e-02	3.290286e-03
3.000009240382632e-02	3.303949e-03
3.000010024115218e-02	3.305716e-03
3.000010886700494e-02	3.319529e-03
3.000012366840642e-02	3.329478e-03
3.000014147712274e-02	3.352720e-03
3.000017709455537e-02	3.381974e-03
3.000021462652598e-02	3.420419e-03
3.000025063608413e-02	3.443691e-03
3.000028746912580e-02	3.473857e-03
3.000033440388615e-02	3.490463e-03
3.000040045999284e-02	3.503319e-03
3.000040970938926e-02	3.500457e-03
3.000042820818211e-02	3.499822e-03
3.000046520576779e-02	3.498108e-03
3.000053920093916e-02	3.493999e-03
3.000068719128190e-02	3.485201e-03
3.000087816127139e-02	3.473621e-03
3.000109146061674e-02	3.460584e-03
3.000129102273702e-02	3.448344e-03
3.000144802068864e-02	3.438700e-03
3.000160601293949e-02	3.428962e-03
3.000177255088013e-02	3.418657e-03
3.000202944920691e-02	3.402667e-03
3.000234334933727e-02	3.382970e-03
3.000261966141955e-02	3.365463e-03
3.000292578359944e-02	3.345898e-03
3.000320749153506e-02	3.327675e-03
3.000354771672762e-02	3.305411e-03
3.000390241817713e-02	3.281733e-03
3.000435079906029e-02	3.251043e-03
3.000485953522021e-02	3.214550e-03
3.000554235409065e-02	3.161676e-03
3.000641458068056e-02	3.079124e-03
3.000710965600829e-02	2.978221e-03
3.000763245225696e-02	2.842649e-03
3.000802365015171e-02	2.642723e-03
3.000832625854509e-02	2.332473e-03
3.000853306080076e-02	1.930138e-03
3.000867726183322e-02	1.462613e-03
3.000880024176048e-02	8.445969e-04
3.000888731929394e-02	2.317629e-04
3.000891615141044e-02	9.749406e-05
3.000894351202951e-02	4.418155e-05
3.000897428182503e-02	4.171001e-05
3.000899652156095e-02	4.183343e-05
3.000902123946602e-02	4.159058e-05
3.000907067527616e-02	4.163922e-05
3.000916954689643e-02	4.121119e-05
3.000932567221089e-02	4.099249e-05
3.000963792283982e-02	4.006125e-05
3.001026242409767e-02	3.880661e-05
3.001151142661336e-02	3.614235e-05
3.001400943164476e-02	3.242275e-05
3.001644747425528e-02	2.962832e-05
3.001860999269288e-02	2.787137e-05
3.002075125198790e-02	2.592662e-05
3.002299469567021e-02	2.377194e-05
3.002538251636839e-02	2.076930e-05
3.002756900520392e-02	1.712706e-05
3.002972419546668e-02	1.212368e-05
3.003172451097939e-02	6.043123e-06
3.003369599366815e-02	-1.440993e-06
3.003529974637507e-02	-8.883393e-06
3.003700080581447e-02	-1.792814e-05
3.003873884800728e-02	-2.901756e-05
3.004081742218480e-02	-2.967231e-05
3.004277052647455e-02	-3.049358e-05
3.004497318510769e-02	-3.088552e-05
3.004797820877867e-02	-3.158576e-05
3.005116795468364e-02	-3.169109e-05
3.005410443217470e-02	-3.192377e-05
3.005518794744541e-02	-3.172832e-05
3.005567688347899e-02	-3.188839e-05
3.005617236600418e-02	-3.169358e-05
3.005627450541228e-02	-3.186168e-05
3.005640421821578e-02	-3.168692e-05
3.005656385105759e-02	-3.184523e-05
3.005668691294901e-02	-3.167617e-05
3.005682322468392e-02	-3.182911e-05
3.005693773391063e-02	-3.166626e-05
3.005705994238433e-02	-3.181326e-05
3.005717577531317e-02	-3.165620e-05
3.005728870813286e-02	-3.179722e-05
3.005741112081297e-02	-3.164543e-05
3.005752909966945e-02	-3.178010e-05
3.005767369457485e-02	-3.163180e-05
3.005780901021761e-02	-3.176021e-05
3.005800298983001e-02	-3.161228e-05
3.005818191634562e-02	-3.173357e-05
3.005845365362180e-02	-3.158213e-05
3.005873269629781e-02	-3.169247e-05
3.005918115579419e-02	-3.152706e-05
3.005971597042921e-02	-3.161181e-05
3.006067563891288e-02	-3.139460e-05
3.006211189405328e-02	-3.137550e-05
3.006498440433408e-02	-3.090085e-05
3.006949312016052e-02	-3.038480e-05
3.007438610228768e-02	-2.946211e-05
3.007905200037253e-02	-2.878484e-05
3.008213249153165e-02	-2.811812e-05
3.008532957724372e-02	-2.769116e-05
3.008694362549898e-02	-2.738627e-05
3.008857867886993e-02	-2.729862e-05
3.009015775103442e-02	-2.686129e-05
3.009164928726460e-02	-2.677182e-05
3.009463235972495e-02	-2.604223e-05
3.009798535571939e-02	-2.551024e-05
3.010000000000000e-02	-2.486676e-05
3.010000000100000e-02	-2.485972e-05
3.010000029128572e-02	-2.489867e-05
3.010000058157143e-02	-2.492880e-05
3.010000087185714e-02	-2.495010e-05
3.010000116214286e-02	-2.496258e-05
3.010000145242857e-02	-2.496625e-05
3.010000174271428e-02	-2.496108e-05
3.010000203300000e-02	-2.494710e-05
3.010000363537076e-02	-2.495237e-05
3.010001558850867e-02	-2.494735e-05
3.010025573843564e-02	-2.488956e-05
3.010049588836261e-02	-2.483105e-05
3.010073603828959e-02	-2.477183e-05
3.010097618821656e-02	-2.471189e-05
3.010121633814353e-02	-2.465124e-05
3.010145648807050e-02	-2.458986e-05
3.010169663799747e-02	-2.452778e-05
3.010339092409643e-02	-2.404759e-05
3.010444813255450e-02	-2.361238e-05
3.010509316373616e-02	-2.311847e-05
3.010574678857960e-02	-2.271054e-05
3.010612015497456e-02	-2.325348e-05
3.010652474875227e-02	-2.276185e-05
3.010733393630769e-02	-2.327679e-05
3.010851633398390e-02	-2.267949e-05
3.010986163284167e-02	-2.305659e-05
3.011142184884875e-02	-2.231828e-05
3.011303793434808e-02	-2.260131e-05
3.011512403649838e-02	-2.173905e-05
3.011726280503750e-02	-2.191903e-05
3.012029280262859e-02	-2.088518e-05
3.012344886033846e-02	-2.089711e-05
3.012819709011860e-02	-1.959010e-05
3.013260580682634e-02	-1.942946e-05
3.013787929834491e-02	-1.807263e-05
3.014313690229441e-02	-1.782457e-05
3.014952449120468e-02	-1.636385e-05
3.015688244216990e-02	-1.589236e-05
3.016006371296275e-02	-1.488588e-05
3.016117025298709e-02	-1.487221e-05
3.016186428483467e-02	-1.459465e-05
3.016236999509166e-02	-1.478856e-05
3.016283859946898e-02	-1.453787e-05
3.016331413856450e-02	-1.474699e-05
3.016379566166833e-02	-1.447457e-05
3.016428771372895e-02	-1.468677e-05
3.016490378396547e-02	-1.438373e-05
3.016558622271232e-02	-1.457711e-05
3.016635901333001e-02	-1.423355e-05
3.016724868726202e-02	-1.439739e-05
3.016827472777884e-02	-1.400549e-05
3.016960292140389e-02	-1.411472e-05
3.017123437317454e-02	-1.364054e-05
3.017351293281838e-02	-1.363868e-05
3.017593511452215e-02	-1.307022e-05
3.017859831192512e-02	-1.303239e-05
3.018148890262803e-02	-1.241345e-05
3.018490857952760e-02	-1.229721e-05
3.018884036676443e-02	-1.156167e-05
3.019204370093257e-02	-1.144831e-05
3.019459808561241e-02	-1.067512e-05
3.019710544690259e-02	-1.078943e-05
3.019938228198818e-02	-1.006263e-05
3.020176407998796e-02	-1.018139e-05
3.020537385841131e-02	-9.263091e-06
3.021000634282561e-02	-9.035700e-06
3.021613975050777e-02	-7.617741e-06
3.022131580051255e-02	-6.969130e-06
3.022503727132722e-02	-5.365207e-06
3.022678191048818e-02	-4.805031e-06
3.022848353916649e-02	-2.808769e-06
3.022945737662321e-02	-1.334528e-06
3.023055551472569e-02	2.133176e-06
3.023106952454656e-02	1.666270e-06
3.023173785072016e-02	3.227738e-06
3.023223554918269e-02	2.396763e-06
3.023274304918207e-02	3.636097e-06
3.023321868587861e-02	2.683938e-06
3.023373518096017e-02	3.858960e-06
3.023425263584573e-02	2.859778e-06
3.023475332160728e-02	4.008529e-06
3.023539271903499e-02	2.990796e-06
3.023603110036995e-02	4.146661e-06
3.023700921303959e-02	3.136394e-06
3.023797851616925e-02	4.315107e-06
3.023970960295054e-02	3.343857e-06
3.024165453113908e-02	4.580584e-06
3.024447482889877e-02	3.648745e-06
3.024699476187210e-02	4.884291e-06
3.024940618323524e-02	3.892123e-06
3.025202265550161e-02	5.105928e-06
3.025441055666288e-02	4.089348e-06
3.025682387770515e-02	5.280415e-06
3.025922375900713e-02	4.249605e-06
3.026167839664161e-02	5.432925e-06
3.026415293520785e-02	4.393171e-06
3.026670419908987e-02	5.572104e-06
3.026928396613726e-02	4.525357e-06
3.027197409770259e-02	5.701126e-06
3.027467772659726e-02	4.647925e-06
3.027754671964197e-02	5.820693e-06
3.028086872877441e-02	4.769638e-06
3.028487024713136e-02	5.952854e-06
3.028973506773914e-02	4.910258e-06
3.029611201734523e-02	6.101939e-06
3.030447101240583e-02	5.052386e-06
3.031447101240584e-02	6.181915e-06
3.032447101240584e-02	4.953435e-06
3.033300688668967e-02	5.674262e-06
3.033757709763305e-02	3.692493e-06
3.034219042641156e-02	3.961275e-06
3.034445845223801e-02	3.529278e-06
3.034587881257162e-02	4.283064e-06
3.034712607927791e-02	3.492273e-06
3.034845264212414e-02	4.365923e-06
3.035026331680642e-02	3.562151e-06
3.035388466617097e-02	4.495856e-06
3.036093813326491e-02	3.818163e-06
3.037093813326491e-02	4.961179e-06
3.038093813326491e-02	4.725348e-06
3.038547146841187e-02	6.768817e-06
3.038782469735029e-02	7.466819e-06
3.038911989945138e-02	9.612508e-06
3.039058010322850e-02	1.007819e-05
3.039098783150237e-02	1.119589e-05
3.039140647877438e-02	1.057343e-05
3.039185199142071e-02	1.162751e-05
3.039226392492391e-02	1.090327e-05
3.039271484319637e-02	1.188500e-05
3.039310001967292e-02	1.108341e-05
3.039350488974138e-02	1.201533e-05
3.039395389684327e-02	1.117622e-05
3.039439918212861e-02	1.208924e-05
3.039504511698512e-02	1.122464e-05
3.039564514786700e-02	1.212568e-05
3.039666456459298e-02	1.123673e-05
3.039766749332952e-02	1.212658e-05
3.039967335080261e-02	1.121465e-05
3.040206295758025e-02	1.208832e-05
3.040684217113553e-02	1.114617e-05
3.041640059824610e-02	1.194834e-05
3.042139412216599e-02	1.023378e-05
3.042312962028363e-02	5.061009e-06
3.042377591378753e-02	4.651848e-06
3.042442029101738e-02	3.837907e-06
3.042514778414120e-02	3.600298e-06
3.042660277038883e-02	2.576028e-06
