time	V(N024,N004)	V(N027,N006)
3.070431403408898e-02	-1.795984e+00	-1.795996e+00
3.071431403408898e-02	-1.802705e+00	-1.802717e+00
3.072431403408898e-02	-1.809223e+00	-1.809234e+00
3.073431403408898e-02	-1.815534e+00	-1.815545e+00
3.074431403408898e-02	-1.821655e+00	-1.821666e+00
3.075431403408898e-02	-1.827582e+00	-1.827592e+00
3.076431403408898e-02	-1.833330e+00	-1.833340e+00
3.077431403408898e-02	-1.838896e+00	-1.838905e+00
3.078431403408898e-02	-1.844293e+00	-1.844303e+00
3.079431403408898e-02	-1.849520e+00	-1.849530e+00
3.080431403408898e-02	-1.854590e+00	-1.854599e+00
3.081431403408898e-02	-1.859499e+00	-1.859507e+00
3.082431403408898e-02	-1.864260e+00	-1.864268e+00
3.083431403408898e-02	-1.868870e+00	-1.868878e+00
3.084431403408898e-02	-1.873341e+00	-1.873349e+00
3.085431403408898e-02	-1.877671e+00	-1.877678e+00
3.086431403408898e-02	-1.881871e+00	-1.881878e+00
3.087431403408898e-02	-1.885936e+00	-1.885944e+00
3.088431403408898e-02	-1.889881e+00	-1.889888e+00
3.089431403408898e-02	-1.893700e+00	-1.893706e+00
3.090431403408898e-02	-1.897405e+00	-1.897411e+00
3.091431403408898e-02	-1.900991e+00	-1.900997e+00
3.092431403408898e-02	-1.904471e+00	-1.904477e+00
3.093431403408898e-02	-1.907840e+00	-1.907845e+00
3.094431403408898e-02	-1.911108e+00	-1.911114e+00
3.095431403408898e-02	-1.914272e+00	-1.914277e+00
3.096431403408898e-02	-1.917342e+00	-1.917347e+00
3.097431403408898e-02	-1.920314e+00	-1.920318e+00
3.098431403408898e-02	-1.923198e+00	-1.923202e+00
3.099431403408898e-02	-1.925988e+00	-1.925993e+00
3.100431403408898e-02	-1.928697e+00	-1.928702e+00
3.101431403408898e-02	-1.931318e+00	-1.931323e+00
3.102431403408898e-02	-1.933863e+00	-1.933867e+00
3.103431403408898e-02	-1.936325e+00	-1.936329e+00
3.104431403408898e-02	-1.938715e+00	-1.938719e+00
3.105431403408898e-02	-1.941028e+00	-1.941031e+00
3.106431403408898e-02	-1.943273e+00	-1.943277e+00
3.107431403408898e-02	-1.945445e+00	-1.945448e+00
3.108431403408898e-02	-1.947554e+00	-1.947557e+00
3.109431403408898e-02	-1.949594e+00	-1.949597e+00
3.110431403408898e-02	-1.951576e+00	-1.951579e+00
3.111431403408898e-02	-1.953492e+00	-1.953495e+00
3.112431403408898e-02	-1.955353e+00	-1.955356e+00
3.113431403408898e-02	-1.957153e+00	-1.957156e+00
3.114431403408898e-02	-1.958901e+00	-1.958904e+00
3.115431403408898e-02	-1.960592e+00	-1.960595e+00
3.116431403408898e-02	-1.962235e+00	-1.962237e+00
3.117431403408898e-02	-1.963823e+00	-1.963825e+00
3.118431403408898e-02	-1.965366e+00	-1.965368e+00
3.119431403408898e-02	-1.966857e+00	-1.966860e+00
3.120431403408898e-02	-1.968307e+00	-1.968309e+00
3.121431403408898e-02	-1.969708e+00	-1.969710e+00
3.122431403408898e-02	-1.971070e+00	-1.971072e+00
3.123431403408898e-02	-1.972386e+00	-1.972388e+00
3.124431403408898e-02	-1.973665e+00	-1.973667e+00
3.125431403408898e-02	-1.974901e+00	-1.974903e+00
3.126431403408898e-02	-1.976103e+00	-1.976105e+00
3.127431403408898e-02	-1.977264e+00	-1.977266e+00
3.128431403408898e-02	-1.978394e+00	-1.978395e+00
3.129431403408899e-02	-1.979484e+00	-1.979486e+00
3.130431403408898e-02	-1.980545e+00	-1.980546e+00
3.131431403408898e-02	-1.981570e+00	-1.981571e+00
3.132431403408898e-02	-1.982566e+00	-1.982568e+00
3.133431403408898e-02	-1.983529e+00	-1.983530e+00
3.134431403408898e-02	-1.984465e+00	-1.984466e+00
3.135431403408898e-02	-1.985369e+00	-1.985370e+00
3.136431403408899e-02	-1.986249e+00	-1.986249e+00
3.137431403408898e-02	-1.987098e+00	-1.987098e+00
3.138431403408899e-02	-1.987924e+00	-1.987925e+00
3.139431403408898e-02	-1.988722e+00	-1.988722e+00
3.140431403408898e-02	-1.989498e+00	-1.989499e+00
3.141431403408898e-02	-1.990247e+00	-1.990248e+00
3.142431403408898e-02	-1.990977e+00	-1.990978e+00
3.143431403408898e-02	-1.991680e+00	-1.991681e+00
3.144431403408898e-02	-1.992366e+00	-1.992366e+00
3.145431403408899e-02	-1.993027e+00	-1.993027e+00
3.146431403408898e-02	-1.993671e+00	-1.993671e+00
3.147431403408898e-02	-1.994292e+00	-1.994292e+00
3.148431403408898e-02	-1.994897e+00	-1.994897e+00
3.149431403408898e-02	-1.995480e+00	-1.995480e+00
3.150431403408898e-02	-1.996049e+00	-1.996049e+00
3.151431403408898e-02	-1.996596e+00	-1.996596e+00
3.152431403408898e-02	-1.997131e+00	-1.997131e+00
3.153431403408898e-02	-1.997645e+00	-1.997645e+00
3.154431403408899e-02	-1.998147e+00	-1.998147e+00
3.155431403408898e-02	-1.998630e+00	-1.998630e+00
3.156431403408898e-02	-1.999102e+00	-1.999102e+00
3.157431403408898e-02	-1.999555e+00	-1.999555e+00
3.158431403408898e-02	-1.999999e+00	-1.999999e+00
3.159431403408898e-02	-2.000425e+00	-2.000425e+00
3.160431403408898e-02	-2.000841e+00	-2.000841e+00
3.161431403408898e-02	-2.001242e+00	-2.001241e+00
3.162431403408898e-02	-2.001633e+00	-2.001633e+00
3.163431403408899e-02	-2.002009e+00	-2.002009e+00
3.164431403408898e-02	-2.002377e+00	-2.002377e+00
3.165431403408898e-02	-2.002730e+00	-2.002730e+00
3.166431403408898e-02	-2.003075e+00	-2.003075e+00
3.167431403408898e-02	-2.003407e+00	-2.003407e+00
3.168431403408898e-02	-2.003732e+00	-2.003731e+00
3.169431403408898e-02	-2.004043e+00	-2.004043e+00
3.170431403408899e-02	-2.004349e+00	-2.004348e+00
3.171431403408898e-02	-2.004641e+00	-2.004641e+00
3.172431403408899e-02	-2.004928e+00	-2.004927e+00
3.173431403408898e-02	-2.005202e+00	-2.005202e+00
3.174431403408898e-02	-2.005472e+00	-2.005471e+00
3.175431403408898e-02	-2.005730e+00	-2.005729e+00
3.176431403408898e-02	-2.005983e+00	-2.005983e+00
3.177431403408898e-02	-2.006226e+00	-2.006225e+00
3.178431403408898e-02	-2.006464e+00	-2.006463e+00
3.179431403408899e-02	-2.006691e+00	-2.006691e+00
3.180431403408898e-02	-2.006915e+00	-2.006914e+00
3.181431403408898e-02	-2.007128e+00	-2.007128e+00
3.182431403408898e-02	-2.007339e+00	-2.007338e+00
3.183431403408898e-02	-2.007539e+00	-2.007539e+00
3.184431403408898e-02	-2.007737e+00	-2.007737e+00
3.185431403408898e-02	-2.007925e+00	-2.007925e+00
3.186431403408898e-02	-2.008111e+00	-2.008111e+00
3.187431403408898e-02	-2.008288e+00	-2.008287e+00
3.188431403408899e-02	-2.008462e+00	-2.008462e+00
3.189431403408898e-02	-2.008628e+00	-2.008628e+00
3.190431403408898e-02	-2.008793e+00	-2.008792e+00
3.191431403408898e-02	-2.008949e+00	-2.008948e+00
3.192431403408898e-02	-2.009103e+00	-2.009102e+00
3.193431403408898e-02	-2.009249e+00	-2.009249e+00
3.194431403408898e-02	-2.009394e+00	-2.009394e+00
3.195431403408898e-02	-2.009532e+00	-2.009531e+00
3.196431403408898e-02	-2.009668e+00	-2.009668e+00
3.197431403408899e-02	-2.009797e+00	-2.009797e+00
3.198431403408898e-02	-2.009925e+00	-2.009925e+00
3.199431403408898e-02	-2.010046e+00	-2.010046e+00
3.200431403408898e-02	-2.010167e+00	-2.010166e+00
3.201431403408898e-02	-2.010281e+00	-2.010280e+00
3.202431403408898e-02	-2.010394e+00	-2.010393e+00
3.203431403408898e-02	-2.010501e+00	-2.010500e+00
3.204431403408898e-02	-2.010607e+00	-2.010607e+00
3.205431403408898e-02	-2.010708e+00	-2.010707e+00
3.206431403408899e-02	-2.010808e+00	-2.010807e+00
3.207431403408898e-02	-2.010902e+00	-2.010901e+00
3.208431403408898e-02	-2.010996e+00	-2.010995e+00
3.209431403408898e-02	-2.011084e+00	-2.011084e+00
3.210431403408898e-02	-2.011173e+00	-2.011172e+00
3.211431403408898e-02	-2.011256e+00	-2.011255e+00
3.212431403408898e-02	-2.011339e+00	-2.011338e+00
3.213431403408899e-02	-2.011417e+00	-2.011416e+00
3.214431403408898e-02	-2.011495e+00	-2.011494e+00
3.215431403408898e-02	-2.011568e+00	-2.011567e+00
3.216431403408898e-02	-2.011642e+00	-2.011641e+00
3.217431403408898e-02	-2.011710e+00	-2.011709e+00
3.218431403408898e-02	-2.011780e+00	-2.011779e+00
3.219431403408898e-02	-2.011844e+00	-2.011843e+00
3.220431403408898e-02	-2.011909e+00	-2.011908e+00
3.221431403408898e-02	-2.011969e+00	-2.011968e+00
3.222431403408899e-02	-2.012030e+00	-2.012030e+00
3.223431403408898e-02	-2.012087e+00	-2.012086e+00
3.224431403408898e-02	-2.012145e+00	-2.012144e+00
3.225431403408898e-02	-2.012198e+00	-2.012197e+00
3.226431403408898e-02	-2.012252e+00	-2.012251e+00
3.227431403408898e-02	-2.012302e+00	-2.012301e+00
3.228431403408898e-02	-2.012353e+00	-2.012352e+00
3.229431403408898e-02	-2.012400e+00	-2.012399e+00
3.230431403408898e-02	-2.012447e+00	-2.012447e+00
3.231431403408899e-02	-2.012491e+00	-2.012491e+00
3.232431403408898e-02	-2.012536e+00	-2.012536e+00
3.233431403408898e-02	-2.012578e+00	-2.012577e+00
3.234431403408898e-02	-2.012620e+00	-2.012619e+00
3.235431403408898e-02	-2.012658e+00	-2.012658e+00
3.236431403408898e-02	-2.012698e+00	-2.012698e+00
3.237431403408898e-02	-2.012735e+00	-2.012734e+00
3.238431403408898e-02	-2.012772e+00	-2.012772e+00
3.239431403408898e-02	-2.012806e+00	-2.012805e+00
3.240431403408899e-02	-2.012842e+00	-2.012841e+00
3.241431403408898e-02	-2.012873e+00	-2.012873e+00
3.242431403408898e-02	-2.012907e+00	-2.012906e+00
3.243431403408898e-02	-2.012936e+00	-2.012936e+00
3.244431403408898e-02	-2.012968e+00	-2.012967e+00
3.245431403408898e-02	-2.012996e+00	-2.012995e+00
3.246431403408898e-02	-2.013025e+00	-2.013025e+00
3.247431403408899e-02	-2.013052e+00	-2.013051e+00
3.248431403408898e-02	-2.013079e+00	-2.013079e+00
3.249431403408898e-02	-2.013104e+00	-2.013103e+00
3.250431403408898e-02	-2.013130e+00	-2.013129e+00
3.251431403408898e-02	-2.013153e+00	-2.013152e+00
3.252431403408898e-02	-2.013178e+00	-2.013177e+00
3.253431403408898e-02	-2.013199e+00	-2.013198e+00
3.254431403408898e-02	-2.013223e+00	-2.013222e+00
3.255431403408898e-02	-2.013243e+00	-2.013242e+00
3.256431403408899e-02	-2.013265e+00	-2.013264e+00
3.257431403408898e-02	-2.013283e+00	-2.013283e+00
3.258431403408898e-02	-2.013304e+00	-2.013303e+00
3.259431403408898e-02	-2.013322e+00	-2.013321e+00
3.260431403408898e-02	-2.013341e+00	-2.013341e+00
3.261431403408898e-02	-2.013358e+00	-2.013357e+00
3.262431403408898e-02	-2.013376e+00	-2.013375e+00
3.263431403408898e-02	-2.013391e+00	-2.013391e+00
3.264431403408898e-02	-2.013409e+00	-2.013408e+00
3.265431403408899e-02	-2.013423e+00	-2.013422e+00
3.266431403408898e-02	-2.013440e+00	-2.013439e+00
3.267431403408898e-02	-2.013453e+00	-2.013452e+00
3.268431403408898e-02	-2.013469e+00	-2.013468e+00
3.269431403408898e-02	-2.013481e+00	-2.013480e+00
3.270431403408898e-02	-2.013496e+00	-2.013495e+00
3.271431403408898e-02	-2.013507e+00	-2.013507e+00
3.272431403408898e-02	-2.013521e+00	-2.013520e+00
3.273431403408898e-02	-2.013532e+00	-2.013531e+00
3.274431403408899e-02	-2.013545e+00	-2.013545e+00
3.275431403408898e-02	-2.013556e+00	-2.013555e+00
3.276431403408898e-02	-2.013568e+00	-2.013567e+00
3.277431403408898e-02	-2.013577e+00	-2.013577e+00
3.278431403408898e-02	-2.013589e+00	-2.013588e+00
3.279431403408898e-02	-2.013598e+00	-2.013597e+00
3.280431403408898e-02	-2.013609e+00	-2.013608e+00
3.281431403408899e-02	-2.013617e+00	-2.013616e+00
3.282431403408898e-02	-2.013627e+00	-2.013627e+00
3.283431403408898e-02	-2.013635e+00	-2.013634e+00
3.284431403408898e-02	-2.013645e+00	-2.013644e+00
3.285431403408898e-02	-2.013652e+00	-2.013651e+00
3.286431403408898e-02	-2.013662e+00	-2.013661e+00
3.287431403408898e-02	-2.013668e+00	-2.013668e+00
3.288431403408898e-02	-2.013677e+00	-2.013676e+00
3.289431403408898e-02	-2.013683e+00	-2.013683e+00
3.290431403408899e-02	-2.013692e+00	-2.013691e+00
3.291431403408898e-02	-2.013697e+00	-2.013697e+00
3.292431403408898e-02	-2.013705e+00	-2.013704e+00
3.293431403408898e-02	-2.013711e+00	-2.013710e+00
3.294431403408898e-02	-2.013718e+00	-2.013717e+00
3.295431403408898e-02	-2.013723e+00	-2.013722e+00
3.296431403408898e-02	-2.013730e+00	-2.013729e+00
3.297431403408898e-02	-2.013735e+00	-2.013734e+00
3.298431403408898e-02	-2.013741e+00	-2.013741e+00
3.299431403408899e-02	-2.013746e+00	-2.013745e+00
3.300431403408898e-02	-2.013752e+00	-2.013751e+00
3.301431403408898e-02	-2.013756e+00	-2.013755e+00
3.302431403408898e-02	-2.013762e+00	-2.013761e+00
3.303431403408898e-02	-2.013766e+00	-2.013765e+00
3.304431403408898e-02	-2.013772e+00	-2.013771e+00
3.305431403408898e-02	-2.013775e+00	-2.013774e+00
3.306431403408898e-02	-2.013780e+00	-2.013780e+00
3.307431403408898e-02	-2.013783e+00	-2.013783e+00
3.308431403408899e-02	-2.013789e+00	-2.013788e+00
3.309431403408898e-02	-2.013791e+00	-2.013791e+00
3.310431403408898e-02	-2.013796e+00	-2.013796e+00
3.311431403408898e-02	-2.013799e+00	-2.013798e+00
3.312431403408898e-02	-2.013804e+00	-2.013803e+00
3.313431403408898e-02	-2.013806e+00	-2.013805e+00
3.314431403408898e-02	-2.013811e+00	-2.013810e+00
3.315431403408898e-02	-2.013813e+00	-2.013812e+00
3.316431403408898e-02	-2.013817e+00	-2.013816e+00
3.317431403408898e-02	-2.013819e+00	-2.013818e+00
3.318431403408898e-02	-2.013823e+00	-2.013822e+00
3.319431403408898e-02	-2.013825e+00	-2.013824e+00
3.320431403408898e-02	-2.013829e+00	-2.013828e+00
3.321431403408898e-02	-2.013831e+00	-2.013830e+00
3.322431403408898e-02	-2.013834e+00	-2.013833e+00
3.323431403408898e-02	-2.013836e+00	-2.013835e+00
3.324431403408899e-02	-2.013839e+00	-2.013839e+00
3.325431403408898e-02	-2.013841e+00	-2.013840e+00
3.326431403408898e-02	-2.013844e+00	-2.013843e+00
3.327431403408898e-02	-2.013845e+00	-2.013844e+00
3.328431403408898e-02	-2.013848e+00	-2.013848e+00
3.329431403408898e-02	-2.013849e+00	-2.013849e+00
3.330431403408898e-02	-2.013853e+00	-2.013852e+00
3.331431403408898e-02	-2.013854e+00	-2.013853e+00
3.332431403408898e-02	-2.013856e+00	-2.013856e+00
3.333431403408899e-02	-2.013857e+00	-2.013857e+00
3.334431403408898e-02	-2.013860e+00	-2.013859e+00
3.335431403408898e-02	-2.013861e+00	-2.013860e+00
3.336431403408898e-02	-2.013864e+00	-2.013863e+00
3.337431403408898e-02	-2.013864e+00	-2.013864e+00
3.338431403408898e-02	-2.013867e+00	-2.013866e+00
3.339431403408898e-02	-2.013867e+00	-2.013867e+00
3.340431403408898e-02	-2.013870e+00	-2.013869e+00
3.341431403408898e-02	-2.013870e+00	-2.013870e+00
3.342431403408899e-02	-2.013873e+00	-2.013872e+00
3.343431403408898e-02	-2.013873e+00	-2.013872e+00
3.344431403408898e-02	-2.013875e+00	-2.013875e+00
3.345431403408898e-02	-2.013876e+00	-2.013875e+00
3.346431403408898e-02	-2.013878e+00	-2.013877e+00
3.347431403408898e-02	-2.013878e+00	-2.013878e+00
3.348431403408898e-02	-2.013880e+00	-2.013880e+00
3.349431403408898e-02	-2.013881e+00	-2.013880e+00
3.350431403408898e-02	-2.013883e+00	-2.013882e+00
3.351431403408899e-02	-2.013883e+00	-2.013882e+00
3.352431403408898e-02	-2.013885e+00	-2.013884e+00
3.353431403408898e-02	-2.013885e+00	-2.013884e+00
3.354431403408898e-02	-2.013887e+00	-2.013886e+00
3.355431403408898e-02	-2.013887e+00	-2.013886e+00
3.356431403408898e-02	-2.013889e+00	-2.013888e+00
3.357431403408898e-02	-2.013889e+00	-2.013888e+00
3.358431403408899e-02	-2.013890e+00	-2.013889e+00
3.359431403408898e-02	-2.013890e+00	-2.013889e+00
3.360431403408898e-02	-2.013892e+00	-2.013891e+00
3.361431403408898e-02	-2.013892e+00	-2.013891e+00
3.362431403408898e-02	-2.013893e+00	-2.013893e+00
3.363431403408898e-02	-2.013893e+00	-2.013892e+00
3.364431403408898e-02	-2.013895e+00	-2.013894e+00
3.365431403408898e-02	-2.013895e+00	-2.013894e+00
3.366431403408898e-02	-2.013896e+00	-2.013896e+00
3.367431403408899e-02	-2.013896e+00	-2.013895e+00
3.368431403408898e-02	-2.013898e+00	-2.013897e+00
3.369431403408898e-02	-2.013897e+00	-2.013896e+00
3.370431403408898e-02	-2.013899e+00	-2.013898e+00
3.371431403408898e-02	-2.013898e+00	-2.013898e+00
3.372431403408898e-02	-2.013900e+00	-2.013899e+00
3.373431403408898e-02	-2.013900e+00	-2.013899e+00
3.374431403408898e-02	-2.013901e+00	-2.013900e+00
3.375431403408898e-02	-2.013901e+00	-2.013900e+00
3.376431403408899e-02	-2.013902e+00	-2.013901e+00
3.377431403408898e-02	-2.013901e+00	-2.013901e+00
3.378431403408898e-02	-2.013903e+00	-2.013902e+00
3.379431403408898e-02	-2.013902e+00	-2.013901e+00
3.380431403408898e-02	-2.013904e+00	-2.013903e+00
3.381431403408898e-02	-2.013903e+00	-2.013902e+00
3.382431403408898e-02	-2.013905e+00	-2.013904e+00
3.383431403408898e-02	-2.013904e+00	-2.013903e+00
3.384431403408898e-02	-2.013905e+00	-2.013904e+00
3.385431403408899e-02	-2.013905e+00	-2.013904e+00
3.386431403408898e-02	-2.013906e+00	-2.013905e+00
3.387431403408898e-02	-2.013905e+00	-2.013905e+00
3.388431403408898e-02	-2.013907e+00	-2.013906e+00
3.389431403408898e-02	-2.013906e+00	-2.013905e+00
3.390431403408898e-02	-2.013907e+00	-2.013906e+00
3.391431403408898e-02	-2.013907e+00	-2.013906e+00
3.392431403408899e-02	-2.013908e+00	-2.013907e+00
3.393431403408898e-02	-2.013907e+00	-2.013907e+00
3.394431403408898e-02	-2.013908e+00	-2.013908e+00
3.395431403408898e-02	-2.013908e+00	-2.013907e+00
3.396431403408898e-02	-2.013909e+00	-2.013908e+00
3.397431403408898e-02	-2.013909e+00	-2.013908e+00
3.398431403408898e-02	-2.013909e+00	-2.013909e+00
3.399431403408898e-02	-2.013909e+00	-2.013908e+00
3.400431403408898e-02	-2.013910e+00	-2.013909e+00
3.401431403408899e-02	-2.013909e+00	-2.013909e+00
3.402431403408898e-02	-2.013910e+00	-2.013910e+00
3.403431403408898e-02	-2.013910e+00	-2.013909e+00
3.404431403408898e-02	-2.013911e+00	-2.013910e+00
3.405431403408898e-02	-2.013910e+00	-2.013910e+00
3.406431403408898e-02	-2.013911e+00	-2.013910e+00
3.407431403408898e-02	-2.013911e+00	-2.013910e+00
3.408431403408898e-02	-2.013912e+00	-2.013911e+00
3.409431403408898e-02	-2.013911e+00	-2.013910e+00
3.410431403408899e-02	-2.013912e+00	-2.013911e+00
3.411431403408898e-02	-2.013911e+00	-2.013911e+00
3.412431403408898e-02	-2.013912e+00	-2.013911e+00
3.413431403408898e-02	-2.013911e+00	-2.013911e+00
3.414431403408898e-02	-2.013913e+00	-2.013912e+00
3.415431403408898e-02	-2.013912e+00	-2.013911e+00
3.416431403408898e-02	-2.013913e+00	-2.013912e+00
3.417431403408898e-02	-2.013912e+00	-2.013911e+00
3.418431403408898e-02	-2.013913e+00	-2.013912e+00
3.419431403408899e-02	-2.013913e+00	-2.013912e+00
3.420431403408898e-02	-2.013913e+00	-2.013913e+00
3.421431403408898e-02	-2.013913e+00	-2.013912e+00
3.422431403408898e-02	-2.013914e+00	-2.013913e+00
3.423431403408898e-02	-2.013913e+00	-2.013912e+00
3.424431403408898e-02	-2.013914e+00	-2.013913e+00
3.425431403408898e-02	-2.013913e+00	-2.013912e+00
3.426431403408899e-02	-2.013914e+00	-2.013913e+00
3.427431403408898e-02	-2.013913e+00	-2.013913e+00
3.428431403408898e-02	-2.013914e+00	-2.013913e+00
3.429431403408898e-02	-2.013914e+00	-2.013913e+00
3.430431403408898e-02	-2.013914e+00	-2.013914e+00
3.431431403408898e-02	-2.013914e+00	-2.013913e+00
3.432431403408898e-02	-2.013915e+00	-2.013914e+00
3.433431403408898e-02	-2.013914e+00	-2.013913e+00
3.434431403408898e-02	-2.013915e+00	-2.013914e+00
3.435431403408899e-02	-2.013914e+00	-2.013913e+00
3.436431403408898e-02	-2.013915e+00	-2.013914e+00
3.437431403408898e-02	-2.013914e+00	-2.013913e+00
3.438431403408898e-02	-2.013915e+00	-2.013914e+00
3.439431403408898e-02	-2.013914e+00	-2.013914e+00
3.440431403408898e-02	-2.013915e+00	-2.013914e+00
3.441431403408898e-02	-2.013914e+00	-2.013914e+00
3.442431403408898e-02	-2.013915e+00	-2.013914e+00
3.443431403408898e-02	-2.013915e+00	-2.013914e+00
3.444431403408899e-02	-2.013915e+00	-2.013915e+00
3.445431403408898e-02	-2.013915e+00	-2.013914e+00
3.446431403408898e-02	-2.013916e+00	-2.013915e+00
3.447431403408898e-02	-2.013915e+00	-2.013914e+00
3.448431403408898e-02	-2.013916e+00	-2.013915e+00
3.449431403408898e-02	-2.013915e+00	-2.013914e+00
3.450431403408898e-02	-2.013916e+00	-2.013915e+00
3.451431403408898e-02	-2.013915e+00	-2.013914e+00
3.452431403408898e-02	-2.013916e+00	-2.013915e+00
3.453431403408899e-02	-2.013915e+00	-2.013914e+00
3.454431403408898e-02	-2.013916e+00	-2.013915e+00
3.455431403408898e-02	-2.013915e+00	-2.013915e+00
3.456431403408898e-02	-2.013916e+00	-2.013915e+00
3.457431403408898e-02	-2.013915e+00	-2.013915e+00
3.458431403408898e-02	-2.013916e+00	-2.013915e+00
3.459431403408898e-02	-2.013915e+00	-2.013915e+00
3.460431403408898e-02	-2.013916e+00	-2.013915e+00
3.461431403408898e-02	-2.013915e+00	-2.013915e+00
3.462431403408898e-02	-2.013916e+00	-2.013915e+00
3.463431403408898e-02	-2.013916e+00	-2.013915e+00
3.464431403408898e-02	-2.013916e+00	-2.013915e+00
3.465431403408898e-02	-2.013916e+00	-2.013915e+00
3.466431403408898e-02	-2.013916e+00	-2.013915e+00
3.467431403408898e-02	-2.013916e+00	-2.013915e+00
3.468431403408898e-02	-2.013916e+00	-2.013915e+00
3.469431403408899e-02	-2.013916e+00	-2.013915e+00
3.470431403408898e-02	-2.013916e+00	-2.013916e+00
3.471431403408898e-02	-2.013916e+00	-2.013915e+00
3.472431403408898e-02	-2.013916e+00	-2.013916e+00
3.473431403408898e-02	-2.013916e+00	-2.013915e+00
3.474431403408898e-02	-2.013916e+00	-2.013916e+00
3.475431403408898e-02	-2.013916e+00	-2.013915e+00
3.476431403408898e-02	-2.013916e+00	-2.013916e+00
3.477431403408898e-02	-2.013916e+00	-2.013915e+00
3.478431403408899e-02	-2.013916e+00	-2.013916e+00
3.479431403408898e-02	-2.013916e+00	-2.013915e+00
3.480431403408898e-02	-2.013917e+00	-2.013916e+00
3.481431403408898e-02	-2.013916e+00	-2.013915e+00
3.482431403408898e-02	-2.013917e+00	-2.013916e+00
3.483431403408898e-02	-2.013916e+00	-2.013915e+00
3.484431403408898e-02	-2.013917e+00	-2.013916e+00
3.485431403408898e-02	-2.013916e+00	-2.013915e+00
3.486431403408898e-02	-2.013917e+00	-2.013916e+00
3.487431403408899e-02	-2.013916e+00	-2.013915e+00
3.488431403408898e-02	-2.013917e+00	-2.013916e+00
3.489431403408898e-02	-2.013916e+00	-2.013915e+00
3.490431403408898e-02	-2.013917e+00	-2.013916e+00
3.491431403408898e-02	-2.013916e+00	-2.013915e+00
3.492431403408898e-02	-2.013917e+00	-2.013916e+00
3.493431403408898e-02	-2.013916e+00	-2.013915e+00
3.494431403408898e-02	-2.013917e+00	-2.013916e+00
3.495431403408898e-02	-2.013916e+00	-2.013915e+00
3.496431403408898e-02	-2.013917e+00	-2.013916e+00
3.497431403408898e-02	-2.013916e+00	-2.013916e+00
3.498431403408898e-02	-2.013917e+00	-2.013916e+00
3.499431403408898e-02	-2.013916e+00	-2.013916e+00
3.500431403408898e-02	-2.013917e+00	-2.013916e+00
3.501431403408898e-02	-2.013916e+00	-2.013916e+00
3.502431403408898e-02	-2.013917e+00	-2.013916e+00
3.503431403408899e-02	-2.013916e+00	-2.013916e+00
3.504431403408898e-02	-2.013917e+00	-2.013916e+00
3.505431403408898e-02	-2.013916e+00	-2.013916e+00
3.506431403408898e-02	-2.013917e+00	-2.013916e+00
3.507431403408898e-02	-2.013916e+00	-2.013916e+00
3.508431403408898e-02	-2.013917e+00	-2.013916e+00
3.509431403408898e-02	-2.013916e+00	-2.013916e+00
3.510431403408898e-02	-2.013917e+00	-2.013916e+00
3.511431403408898e-02	-2.013916e+00	-2.013916e+00
3.512431403408899e-02	-2.013917e+00	-2.013916e+00
3.513431403408898e-02	-2.013916e+00	-2.013916e+00
3.514431403408898e-02	-2.013917e+00	-2.013916e+00
3.515431403408898e-02	-2.013916e+00	-2.013916e+00
3.516431403408898e-02	-2.013917e+00	-2.013916e+00
3.517431403408898e-02	-2.013916e+00	-2.013916e+00
3.518431403408898e-02	-2.013917e+00	-2.013916e+00
3.519431403408898e-02	-2.013916e+00	-2.013916e+00
3.520431403408898e-02	-2.013917e+00	-2.013916e+00
3.521431403408899e-02	-2.013916e+00	-2.013916e+00
3.522431403408898e-02	-2.013917e+00	-2.013916e+00
3.523431403408898e-02	-2.013916e+00	-2.013916e+00
3.524431403408898e-02	-2.013917e+00	-2.013916e+00
3.525431403408898e-02	-2.013916e+00	-2.013916e+00
3.526431403408898e-02	-2.013917e+00	-2.013916e+00
3.527431403408898e-02	-2.013917e+00	-2.013916e+00
3.528431403408898e-02	-2.013917e+00	-2.013916e+00
3.529431403408898e-02	-2.013917e+00	-2.013916e+00
3.530431403408898e-02	-2.013917e+00	-2.013916e+00
3.531431403408898e-02	-2.013917e+00	-2.013916e+00
3.532431403408898e-02	-2.013917e+00	-2.013916e+00
3.533431403408898e-02	-2.013917e+00	-2.013916e+00
3.534431403408898e-02	-2.013917e+00	-2.013916e+00
3.535431403408898e-02	-2.013917e+00	-2.013916e+00
3.536431403408898e-02	-2.013917e+00	-2.013916e+00
3.537431403408899e-02	-2.013917e+00	-2.013916e+00
3.538431403408898e-02	-2.013917e+00	-2.013916e+00
3.539431403408898e-02	-2.013917e+00	-2.013916e+00
3.540431403408898e-02	-2.013917e+00	-2.013916e+00
3.541431403408898e-02	-2.013917e+00	-2.013916e+00
3.542431403408898e-02	-2.013917e+00	-2.013916e+00
3.543431403408898e-02	-2.013917e+00	-2.013916e+00
3.544431403408898e-02	-2.013917e+00	-2.013916e+00
3.545431403408898e-02	-2.013917e+00	-2.013916e+00
3.546431403408899e-02	-2.013917e+00	-2.013916e+00
3.547431403408898e-02	-2.013917e+00	-2.013916e+00
3.548431403408898e-02	-2.013917e+00	-2.013916e+00
3.549431403408898e-02	-2.013917e+00	-2.013916e+00
3.550431403408898e-02	-2.013917e+00	-2.013916e+00
3.551431403408898e-02	-2.013917e+00	-2.013916e+00
