time	Ix(M3:S)
7.166777201000463e-03	-8.569455e-06
7.176777201000462e-03	-8.569455e-06
7.186777201000463e-03	-8.569455e-06
7.196777201000462e-03	-8.569455e-06
7.206777201000463e-03	-8.569455e-06
7.216777201000463e-03	-8.569455e-06
7.226777201000463e-03	-8.569455e-06
7.236777201000463e-03	-8.569455e-06
7.246777201000462e-03	-8.569455e-06
7.256777201000463e-03	-8.569455e-06
7.266777201000462e-03	-8.569455e-06
7.276777201000463e-03	-8.569456e-06
7.286777201000462e-03	-8.569456e-06
7.296777201000463e-03	-8.569455e-06
7.306777201000462e-03	-8.569455e-06
7.316777201000463e-03	-8.569455e-06
7.326777201000462e-03	-8.569455e-06
7.336777201000463e-03	-8.569455e-06
7.346777201000462e-03	-8.569455e-06
7.356777201000463e-03	-8.569455e-06
7.366777201000463e-03	-8.569455e-06
7.376777201000463e-03	-8.569455e-06
7.386777201000463e-03	-8.569455e-06
7.396777201000462e-03	-8.569455e-06
7.406777201000463e-03	-8.569455e-06
7.416777201000462e-03	-8.569455e-06
7.426777201000463e-03	-8.569455e-06
7.436777201000462e-03	-8.569455e-06
7.446777201000463e-03	-8.569455e-06
7.456777201000462e-03	-8.569455e-06
7.466777201000463e-03	-8.569455e-06
7.476777201000462e-03	-8.569455e-06
7.486777201000463e-03	-8.569455e-06
7.496777201000462e-03	-8.569455e-06
7.506777201000463e-03	-8.569455e-06
7.516777201000462e-03	-8.569455e-06
7.526777201000463e-03	-8.569455e-06
7.536777201000463e-03	-8.569455e-06
7.546777201000463e-03	-8.569455e-06
7.556777201000463e-03	-8.569455e-06
7.566777201000462e-03	-8.569455e-06
7.576777201000463e-03	-8.569455e-06
7.586777201000462e-03	-8.569455e-06
7.596777201000463e-03	-8.569455e-06
7.606777201000462e-03	-8.569455e-06
7.616777201000463e-03	-8.569455e-06
7.626777201000462e-03	-8.569455e-06
7.636777201000463e-03	-8.569456e-06
7.646777201000462e-03	-8.569456e-06
7.656777201000463e-03	-8.569455e-06
7.666777201000462e-03	-8.569455e-06
7.676777201000463e-03	-8.569455e-06
7.686777201000462e-03	-8.569455e-06
7.696777201000463e-03	-8.569455e-06
7.706777201000463e-03	-8.569455e-06
7.716777201000462e-03	-8.569455e-06
7.726777201000463e-03	-8.569455e-06
7.736777201000462e-03	-8.569456e-06
7.746777201000463e-03	-8.569456e-06
7.756777201000462e-03	-8.569455e-06
7.766777201000463e-03	-8.569455e-06
7.776777201000462e-03	-8.569455e-06
7.786777201000463e-03	-8.569455e-06
7.796777201000462e-03	-8.569455e-06
7.806777201000463e-03	-8.569455e-06
7.816777201000463e-03	-8.569455e-06
7.826777201000463e-03	-8.569455e-06
7.836777201000462e-03	-8.569455e-06
7.846777201000462e-03	-8.569455e-06
7.856777201000463e-03	-8.569455e-06
7.866777201000463e-03	-8.569455e-06
7.876777201000463e-03	-8.569455e-06
7.886777201000462e-03	-8.569455e-06
7.896777201000462e-03	-8.569455e-06
7.906777201000463e-03	-8.569455e-06
7.916777201000463e-03	-8.569455e-06
7.926777201000462e-03	-8.569455e-06
7.936777201000462e-03	-8.569455e-06
7.946777201000463e-03	-8.569455e-06
7.956777201000463e-03	-8.569455e-06
7.966777201000462e-03	-8.569455e-06
7.976777201000462e-03	-8.569456e-06
7.986777201000463e-03	-8.569456e-06
7.996777201000463e-03	-8.569455e-06
8.006777201000462e-03	-8.569455e-06
8.016777201000462e-03	-8.569455e-06
8.026777201000463e-03	-8.569455e-06
8.036777201000463e-03	-8.569455e-06
8.046777201000463e-03	-8.569455e-06
8.056777201000462e-03	-8.569455e-06
8.066777201000462e-03	-8.569455e-06
8.076777201000463e-03	-8.569455e-06
8.086777201000463e-03	-8.569455e-06
8.096777201000462e-03	-8.569455e-06
8.106777201000462e-03	-8.569455e-06
8.116777201000463e-03	-8.569455e-06
8.126777201000463e-03	-8.569455e-06
8.136777201000462e-03	-8.569455e-06
8.146777201000462e-03	-8.569455e-06
8.156777201000463e-03	-8.569455e-06
8.166777201000463e-03	-8.569455e-06
8.176777201000462e-03	-8.569455e-06
8.186777201000462e-03	-8.569455e-06
8.196777201000462e-03	-8.569455e-06
8.206777201000463e-03	-8.569455e-06
8.216777201000463e-03	-8.569455e-06
8.226777201000462e-03	-8.569455e-06
8.236777201000462e-03	-8.569455e-06
8.246777201000463e-03	-8.569455e-06
8.256777201000463e-03	-8.569455e-06
8.266777201000462e-03	-8.569455e-06
8.276777201000462e-03	-8.569455e-06
8.286777201000463e-03	-8.569455e-06
8.296777201000463e-03	-8.569455e-06
8.306777201000462e-03	-8.569455e-06
8.316777201000462e-03	-8.569455e-06
8.326777201000463e-03	-8.569455e-06
8.336777201000463e-03	-8.569455e-06
8.346777201000462e-03	-8.569455e-06
8.356777201000462e-03	-8.569455e-06
8.366777201000462e-03	-8.569455e-06
8.376777201000463e-03	-8.569455e-06
8.386777201000463e-03	-8.569455e-06
8.396777201000462e-03	-8.569456e-06
8.406777201000462e-03	-8.569456e-06
8.416777201000463e-03	-8.569455e-06
8.426777201000463e-03	-8.569455e-06
8.436777201000462e-03	-8.569455e-06
8.446777201000462e-03	-8.569455e-06
8.456777201000463e-03	-8.569455e-06
8.466777201000463e-03	-8.569455e-06
8.476777201000462e-03	-8.569455e-06
8.486777201000462e-03	-8.569455e-06
8.496777201000463e-03	-8.569455e-06
8.506777201000463e-03	-8.569455e-06
8.516777201000462e-03	-8.569455e-06
8.526777201000462e-03	-8.569455e-06
8.536777201000462e-03	-8.569455e-06
8.546777201000463e-03	-8.569455e-06
8.556777201000463e-03	-8.569455e-06
8.566777201000462e-03	-8.569455e-06
8.576777201000462e-03	-8.569456e-06
8.586777201000463e-03	-8.569456e-06
8.596777201000463e-03	-8.569455e-06
8.606777201000462e-03	-8.569455e-06
8.616777201000462e-03	-8.569455e-06
8.626777201000463e-03	-8.569455e-06
8.636777201000463e-03	-8.569455e-06
8.646777201000462e-03	-8.569455e-06
8.656777201000462e-03	-8.569455e-06
8.666777201000463e-03	-8.569455e-06
8.676777201000463e-03	-8.569455e-06
8.686777201000462e-03	-8.569455e-06
8.696777201000462e-03	-8.569455e-06
8.706777201000462e-03	-8.569455e-06
8.716777201000463e-03	-8.569455e-06
8.726777201000463e-03	-8.569455e-06
8.736777201000462e-03	-8.569455e-06
8.746777201000462e-03	-8.569455e-06
8.756777201000463e-03	-8.569455e-06
8.766777201000463e-03	-8.569455e-06
8.776777201000462e-03	-8.569455e-06
8.786777201000462e-03	-8.569455e-06
8.796777201000463e-03	-8.569456e-06
8.806777201000463e-03	-8.569456e-06
8.816777201000462e-03	-8.569455e-06
8.826777201000462e-03	-8.569455e-06
8.836777201000462e-03	-8.569455e-06
8.846777201000463e-03	-8.569455e-06
8.856777201000463e-03	-8.569455e-06
8.866777201000462e-03	-8.569455e-06
8.876777201000462e-03	-8.569455e-06
8.886777201000463e-03	-8.569455e-06
8.896777201000463e-03	-8.569455e-06
8.906777201000462e-03	-8.569455e-06
8.916777201000462e-03	-8.569455e-06
8.926777201000463e-03	-8.569455e-06
8.936777201000463e-03	-8.569455e-06
8.946777201000462e-03	-8.569455e-06
8.956777201000462e-03	-8.569455e-06
8.966777201000463e-03	-8.569455e-06
8.976777201000463e-03	-8.569455e-06
8.986777201000462e-03	-8.569455e-06
8.996777201000462e-03	-8.569455e-06
9.006777201000462e-03	-8.569455e-06
9.016777201000463e-03	-8.569456e-06
9.026777201000463e-03	-8.569456e-06
9.036777201000462e-03	-8.569455e-06
9.046777201000462e-03	-8.569455e-06
9.056777201000463e-03	-8.569456e-06
9.066777201000463e-03	-8.569456e-06
9.076777201000462e-03	-8.569455e-06
9.086777201000462e-03	-8.569455e-06
9.096777201000463e-03	-8.569455e-06
9.106777201000463e-03	-8.569455e-06
9.116777201000462e-03	-8.569455e-06
9.126777201000462e-03	-8.569455e-06
9.136777201000463e-03	-8.569455e-06
9.146777201000463e-03	-8.569455e-06
9.156777201000462e-03	-8.569455e-06
9.166777201000462e-03	-8.569455e-06
9.176777201000462e-03	-8.569455e-06
9.186777201000463e-03	-8.569455e-06
9.196777201000463e-03	-8.569455e-06
9.206777201000462e-03	-8.569455e-06
9.216777201000462e-03	-8.569455e-06
9.226777201000463e-03	-8.569455e-06
9.236777201000463e-03	-8.569455e-06
9.246777201000462e-03	-8.569455e-06
9.256777201000462e-03	-8.569455e-06
9.266777201000463e-03	-8.569455e-06
9.276777201000463e-03	-8.569455e-06
9.286777201000462e-03	-8.569455e-06
9.296777201000462e-03	-8.569455e-06
9.306777201000463e-03	-8.569455e-06
9.316777201000463e-03	-8.569455e-06
9.326777201000462e-03	-8.569455e-06
9.336777201000462e-03	-8.569455e-06
9.346777201000462e-03	-8.569455e-06
9.356777201000463e-03	-8.569455e-06
9.366777201000463e-03	-8.569455e-06
9.376777201000462e-03	-8.569455e-06
9.386777201000462e-03	-8.569455e-06
9.396777201000463e-03	-8.569456e-06
9.406777201000463e-03	-8.569456e-06
9.416777201000462e-03	-8.569455e-06
9.426777201000462e-03	-8.569455e-06
9.436777201000463e-03	-8.569456e-06
9.446777201000463e-03	-8.569456e-06
9.456777201000462e-03	-8.569455e-06
9.466777201000462e-03	-8.569455e-06
9.476777201000462e-03	-8.569456e-06
9.486777201000463e-03	-8.569456e-06
9.496777201000462e-03	-8.569455e-06
9.506777201000462e-03	-8.569455e-06
9.516777201000462e-03	-8.569455e-06
9.526777201000463e-03	-8.569455e-06
9.536777201000463e-03	-8.569455e-06
9.546777201000462e-03	-8.569455e-06
9.556777201000462e-03	-8.569455e-06
9.566777201000463e-03	-8.569455e-06
9.576777201000463e-03	-8.569455e-06
9.586777201000462e-03	-8.569455e-06
9.596777201000462e-03	-8.569455e-06
9.606777201000463e-03	-8.569455e-06
9.616777201000463e-03	-8.569455e-06
9.626777201000462e-03	-8.569455e-06
9.636777201000462e-03	-8.569455e-06
9.646777201000462e-03	-8.569455e-06
9.656777201000463e-03	-8.569455e-06
9.666777201000462e-03	-8.569455e-06
9.676777201000462e-03	-8.569455e-06
9.686777201000462e-03	-8.569455e-06
9.696777201000463e-03	-8.569455e-06
9.706777201000463e-03	-8.569455e-06
9.716777201000462e-03	-8.569455e-06
9.726777201000462e-03	-8.569455e-06
9.736777201000463e-03	-8.569455e-06
9.746777201000463e-03	-8.569455e-06
9.756777201000462e-03	-8.569455e-06
9.766777201000462e-03	-8.569455e-06
9.776777201000463e-03	-8.569455e-06
9.786777201000463e-03	-8.569455e-06
9.796777201000462e-03	-8.569455e-06
9.806777201000462e-03	-8.569455e-06
9.816777201000462e-03	-8.569455e-06
9.826777201000463e-03	-8.569455e-06
9.836777201000462e-03	-8.569455e-06
9.846777201000462e-03	-8.569455e-06
9.856777201000462e-03	-8.569455e-06
9.866777201000463e-03	-8.569455e-06
9.876777201000463e-03	-8.569455e-06
9.886777201000462e-03	-8.569455e-06
9.896777201000462e-03	-8.569455e-06
9.906777201000463e-03	-8.569455e-06
9.916777201000463e-03	-8.569455e-06
9.926777201000462e-03	-8.569455e-06
9.936777201000462e-03	-8.569455e-06
9.946777201000463e-03	-8.569455e-06
9.956777201000463e-03	-8.569455e-06
9.966777201000462e-03	-8.569455e-06
9.976777201000462e-03	-8.569455e-06
9.986777201000462e-03	-8.569455e-06
9.996777201000463e-03	-8.569455e-06
1.000000000000000e-02	-8.569509e-06
1.000000000100000e-02	-8.569556e-06
1.000000000200000e-02	-8.569636e-06
1.000000000440036e-02	-8.569695e-06
1.000000000670974e-02	-8.569645e-06
1.000000001132851e-02	-8.569526e-06
1.000000002056606e-02	-8.569274e-06
1.000000003904114e-02	-8.568783e-06
1.000000007599130e-02	-8.567808e-06
1.000000014989163e-02	-8.565868e-06
1.000000029769228e-02	-8.561990e-06
1.000000059329359e-02	-8.554213e-06
1.000000118449621e-02	-8.538533e-06
1.000000236690145e-02	-8.506692e-06
1.000000473171193e-02	-8.441859e-06
1.000000946133289e-02	-8.311316e-06
1.000001768512010e-02	-8.087610e-06
1.000002962941878e-02	-7.737809e-06
1.000005351801612e-02	-4.321719e-06
1.000010129521082e-02	1.420637e-06
1.000017107512809e-02	-4.991075e-06
1.000023641157216e-02	-1.233362e-05
1.000031640405013e-02	-1.631338e-05
1.000039247140321e-02	-1.909191e-05
1.000054460610937e-02	-2.301374e-05
1.000056509205748e-02	-2.343221e-05
1.000060606395368e-02	-2.415391e-05
1.000068800774609e-02	-2.560699e-05
1.000085189533090e-02	-2.849667e-05
1.000117967050053e-02	-3.383064e-05
1.000175612799541e-02	-4.156866e-05
1.000242101865658e-02	-4.831747e-05
1.000253900728738e-02	-4.912386e-05
1.000277498454898e-02	-5.002443e-05
1.000324693907220e-02	-5.097753e-05
1.000336492770300e-02	-5.103387e-05
1.000360090496460e-02	-5.091559e-05
1.000407285948781e-02	-5.061110e-05
1.000501676853423e-02	-4.993554e-05
1.000690458662707e-02	-4.860633e-05
1.001068022281275e-02	-4.645253e-05
1.001823149518411e-02	-4.374970e-05
1.002823149518411e-02	-4.195316e-05
1.003823149518411e-02	-4.103718e-05
1.004823149518411e-02	-4.028169e-05
1.005823149518411e-02	-3.931090e-05
1.006823149518411e-02	-3.804993e-05
1.007823149518411e-02	-3.669466e-05
1.008823149518411e-02	-3.536506e-05
1.009823149518411e-02	-3.405035e-05
1.010000000000000e-02	-3.380850e-05
1.010000000100000e-02	-3.380849e-05
1.010000001700000e-02	-3.380845e-05
1.010000004900000e-02	-3.380853e-05
1.010000011300000e-02	-3.380884e-05
1.010000024100000e-02	-3.380961e-05
1.010000049700000e-02	-3.381148e-05
1.010000100900000e-02	-3.381598e-05
1.010000203300000e-02	-3.382496e-05
1.010000408100000e-02	-3.383744e-05
1.010000817700000e-02	-3.384568e-05
1.010001636900000e-02	-3.384114e-05
1.010003275300001e-02	-3.382698e-05
1.010006552100002e-02	-3.381342e-05
1.010013105700003e-02	-3.380203e-05
1.010026212900006e-02	-3.378480e-05
1.010052427300013e-02	-3.375046e-05
1.010104856100025e-02	-3.368179e-05
1.010209713700050e-02	-3.354465e-05
1.010419428900100e-02	-3.327128e-05
1.010838859300201e-02	-3.272954e-05
1.011677720100402e-02	-3.166675e-05
1.012677720100402e-02	-3.044264e-05
1.013677720100402e-02	-2.929805e-05
1.014677720100401e-02	-2.825225e-05
1.015677720100402e-02	-2.724209e-05
1.016677720100402e-02	-2.585917e-05
1.017677720100402e-02	-2.387967e-05
1.018677720100401e-02	-2.216908e-05
1.019677720100402e-02	-2.233629e-05
1.020628398511358e-02	-2.367581e-05
1.021628398511358e-02	-2.429626e-05
1.022628398511358e-02	-2.425752e-05
1.023628398511358e-02	-2.417714e-05
1.024628398511358e-02	-2.404816e-05
1.025628398511358e-02	-2.389632e-05
1.026628398511358e-02	-2.372443e-05
1.027628398511358e-02	-2.353536e-05
1.028628398511358e-02	-2.333154e-05
1.029628398511358e-02	-2.311301e-05
1.030628398511358e-02	-2.287683e-05
1.031628398511358e-02	-2.260958e-05
1.032628398511358e-02	-2.224567e-05
1.033628398511358e-02	-2.165919e-05
1.034628398511358e-02	-2.118966e-05
1.035628398511358e-02	-2.099011e-05
1.036628398511358e-02	-2.076031e-05
1.037628398511358e-02	-2.011090e-05
1.038628398511358e-02	-1.910782e-05
1.039628398511358e-02	-1.852840e-05
1.040628398511358e-02	-1.812741e-05
1.041628398511358e-02	-1.683436e-05
1.042484828668301e-02	-1.566102e-05
1.043294709040270e-02	-1.381990e-05
1.044082414497654e-02	-1.097231e-05
1.045082414497654e-02	-9.184232e-06
1.046082414497653e-02	-8.749961e-06
1.047082414497653e-02	-7.986350e-06
1.048082414497654e-02	-7.260728e-06
1.049082414497654e-02	-6.577171e-06
1.050082414497653e-02	-5.932416e-06
1.051082414497653e-02	-5.325794e-06
1.052082414497653e-02	-4.807441e-06
1.053082414497654e-02	-4.340593e-06
1.054082414497653e-02	-3.913609e-06
1.055082414497653e-02	-3.598640e-06
1.056082414497653e-02	-3.311864e-06
1.057082414497654e-02	-3.056056e-06
1.058082414497654e-02	-2.836409e-06
1.059082414497653e-02	-2.651599e-06
1.060082414497653e-02	-2.494671e-06
1.061082414497654e-02	-2.356973e-06
1.062082414497654e-02	-2.231608e-06
1.063082414497653e-02	-2.116361e-06
1.064082414497653e-02	-2.008282e-06
1.065082414497653e-02	-1.909698e-06
1.066082414497654e-02	-1.814714e-06
1.067082414497653e-02	-1.730709e-06
1.068082414497653e-02	-1.647908e-06
1.069082414497653e-02	-1.575660e-06
1.070082414497654e-02	-1.503828e-06
1.071082414497653e-02	-1.443135e-06
1.072082414497653e-02	-1.378035e-06
1.073082414497653e-02	-1.327959e-06
1.074082414497654e-02	-1.272227e-06
1.075082414497654e-02	-1.226901e-06
1.076082414497653e-02	-1.188582e-06
1.077082414497653e-02	-1.139631e-06
1.078082414497654e-02	-1.113560e-06
1.079082414497654e-02	-1.076143e-06
1.080082414497653e-02	-1.047795e-06
1.081082414497653e-02	-1.022254e-06
1.082082414497653e-02	-1.000958e-06
1.083082414497654e-02	-9.825542e-07
1.084082414497653e-02	-9.688811e-07
1.085082414497653e-02	-9.593421e-07
1.086082414497653e-02	-9.568316e-07
1.087082414497654e-02	-9.612476e-07
1.088082414497653e-02	-9.741636e-07
1.089082414497653e-02	-9.893564e-07
1.090082414497653e-02	-9.951669e-07
1.091082414497654e-02	-9.815353e-07
1.092082414497654e-02	-9.537888e-07
1.093082414497653e-02	-9.207463e-07
1.094082414497653e-02	-8.892796e-07
1.095082414497654e-02	-8.606115e-07
1.096082414497654e-02	-8.357913e-07
1.097082414497653e-02	-8.138750e-07
1.098082414497653e-02	-7.952198e-07
1.099082414497653e-02	-7.790406e-07
1.100000000100000e-02	-9.166022e-07
1.100000000200000e-02	-9.166012e-07
1.100000001800000e-02	-9.165349e-07
1.100000005000000e-02	-9.163336e-07
1.100000011400000e-02	-9.159395e-07
1.100000024200000e-02	-9.151636e-07
1.100000049800000e-02	-9.134425e-07
1.100000101000000e-02	-9.087251e-07
1.100000203400000e-02	-8.947337e-07
1.100000408200000e-02	-8.599366e-07
1.100000817800000e-02	-7.977645e-07
1.100001637000000e-02	-7.245573e-07
1.100003275400001e-02	-6.770098e-07
1.100006552200002e-02	-6.781248e-07
1.100013105800003e-02	-7.113518e-07
1.100026213000006e-02	-7.444029e-07
1.100052427400013e-02	-7.617804e-07
1.100095746065785e-02	-7.645475e-07
1.100182383397330e-02	-7.631758e-07
1.100355658060420e-02	-7.611106e-07
1.100702207386599e-02	-7.570410e-07
1.101395306038959e-02	-7.496372e-07
1.102395306038959e-02	-7.401953e-07
1.103395306038958e-02	-7.321489e-07
1.104395306038958e-02	-7.254563e-07
1.105395306038959e-02	-7.199603e-07
1.106395306038959e-02	-7.155202e-07
1.107395306038958e-02	-7.118823e-07
1.108395306038958e-02	-7.083823e-07
1.109395306038959e-02	-7.041385e-07
1.110395306038959e-02	-6.986830e-07
1.111395306038959e-02	-6.920664e-07
1.112395306038958e-02	-6.845814e-07
1.113395306038958e-02	-6.766134e-07
1.114395306038959e-02	-6.685564e-07
1.115395306038959e-02	-6.607996e-07
1.116395306038958e-02	-6.536071e-07
1.117395306038958e-02	-6.469659e-07
1.118395306038959e-02	-6.407312e-07
1.119395306038959e-02	-6.348113e-07
1.120395306038958e-02	-6.291707e-07
1.121395306038958e-02	-6.238073e-07
1.122395306038959e-02	-6.187361e-07
1.123395306038959e-02	-6.139792e-07
1.124395306038958e-02	-6.095570e-07
1.125395306038958e-02	-6.054830e-07
1.126395306038958e-02	-6.017606e-07
1.127395306038959e-02	-5.983834e-07
1.128395306038959e-02	-5.953359e-07
1.129395306038958e-02	-5.925961e-07
1.130395306038958e-02	-5.901374e-07
1.131395306038959e-02	-5.879315e-07
1.132395306038959e-02	-5.859495e-07
1.133395306038958e-02	-5.841637e-07
1.134395306038958e-02	-5.825477e-07
1.135395306038959e-02	-5.810779e-07
1.136395306038959e-02	-5.797324e-07
1.137395306038958e-02	-5.784922e-07
1.138395306038958e-02	-5.773400e-07
1.139395306038959e-02	-5.762612e-07
1.140395306038959e-02	-5.752426e-07
1.141395306038958e-02	-5.742730e-07
1.142395306038958e-02	-5.733428e-07
1.143395306038958e-02	-5.724436e-07
1.144395306038959e-02	-5.715682e-07
1.145395306038959e-02	-5.707107e-07
1.146395306038958e-02	-5.698656e-07
1.147395306038958e-02	-5.690288e-07
1.148395306038959e-02	-5.681965e-07
1.149395306038959e-02	-5.673656e-07
1.150395306038958e-02	-5.665336e-07
1.151395306038958e-02	-5.656982e-07
1.152395306038959e-02	-5.648577e-07
1.153395306038959e-02	-5.640106e-07
1.154395306038958e-02	-5.631557e-07
1.155395306038958e-02	-5.622923e-07
1.156395306038959e-02	-5.614193e-07
1.157395306038959e-02	-5.605365e-07
1.158395306038958e-02	-5.596432e-07
1.159395306038958e-02	-5.587393e-07
1.160395306038958e-02	-5.578245e-07
1.161395306038959e-02	-5.568988e-07
1.162395306038959e-02	-5.559621e-07
1.163395306038958e-02	-5.550145e-07
1.164395306038958e-02	-5.540561e-07
1.165395306038959e-02	-5.530870e-07
1.166395306038959e-02	-5.521075e-07
1.167395306038958e-02	-5.511177e-07
1.168395306038958e-02	-5.501178e-07
1.169395306038959e-02	-5.491082e-07
1.170395306038959e-02	-5.480890e-07
1.171395306038958e-02	-5.470607e-07
1.172395306038958e-02	-5.460233e-07
1.173395306038959e-02	-5.449774e-07
1.174395306038959e-02	-5.439232e-07
1.175395306038958e-02	-5.428609e-07
1.176395306038958e-02	-5.417909e-07
1.177395306038958e-02	-5.407136e-07
1.178395306038959e-02	-5.396292e-07
1.179395306038959e-02	-5.385380e-07
1.180395306038958e-02	-5.374403e-07
1.181395306038958e-02	-5.363365e-07
1.182395306038959e-02	-5.352268e-07
1.183395306038959e-02	-5.341117e-07
1.184395306038958e-02	-5.329912e-07
1.185395306038958e-02	-5.318657e-07
1.186395306038959e-02	-5.307356e-07
1.187395306038959e-02	-5.296010e-07
1.188395306038958e-02	-5.284623e-07
1.189395306038958e-02	-5.273197e-07
1.190395306038958e-02	-5.261735e-07
1.191395306038959e-02	-5.250239e-07
1.192395306038958e-02	-5.238712e-07
1.193395306038958e-02	-5.227157e-07
1.194395306038958e-02	-5.215575e-07
1.195395306038959e-02	-5.203970e-07
1.196395306038959e-02	-5.488704e-07
1.197395306038958e-02	-6.492663e-07
1.198395306038958e-02	-7.619328e-07
1.199395306038959e-02	-8.262757e-07
1.200395306038959e-02	-8.713582e-07
1.201395306038958e-02	-9.070719e-07
1.202395306038958e-02	-9.338122e-07
1.203395306038959e-02	-9.539001e-07
1.204395306038959e-02	-9.681644e-07
1.205395306038958e-02	-9.785625e-07
1.206395306038958e-02	-9.849875e-07
1.207395306038958e-02	-9.888975e-07
1.208395306038959e-02	-9.902634e-07
1.209395306038958e-02	-9.900644e-07
1.210395306038958e-02	-9.882493e-07
1.211395306038958e-02	-9.854668e-07
1.212395306038959e-02	-9.816965e-07
1.213395306038959e-02	-9.773585e-07
1.214395306038958e-02	-9.724472e-07
1.215395306038958e-02	-9.672329e-07
1.216395306038959e-02	-9.617183e-07
1.217395306038959e-02	-9.560761e-07
1.218395306038958e-02	-9.503113e-07
1.219395306038958e-02	-9.445336e-07
1.220395306038959e-02	-9.387481e-07
1.221395306038959e-02	-9.330234e-07
1.222395306038958e-02	-1.039358e-06
1.223395306038958e-02	-1.377382e-06
1.224395306038958e-02	-1.682077e-06
1.225395306038959e-02	-1.757449e-06
1.226395306038959e-02	-1.781757e-06
1.227395306038958e-02	-1.803311e-06
1.228395306038958e-02	-1.809173e-06
1.229395306038959e-02	-1.816711e-06
1.230395306038959e-02	-1.818056e-06
1.231395306038958e-02	-1.820329e-06
1.232395306038958e-02	-1.820365e-06
1.233395306038959e-02	-1.820721e-06
1.234395306038959e-02	-1.820267e-06
1.235395306038958e-02	-1.819945e-06
1.236395306038958e-02	-1.819475e-06
1.237395306038959e-02	-1.818998e-06
1.238395306038959e-02	-1.818458e-06
1.239395306038958e-02	-1.817949e-06
1.240395306038958e-02	-1.817457e-06
1.241395306038958e-02	-1.816985e-06
1.242395306038959e-02	-1.816552e-06
1.243395306038959e-02	-1.816136e-06
1.244395306038958e-02	-1.815761e-06
1.245395306038958e-02	-1.815402e-06
1.246395306038959e-02	-1.815079e-06
1.247395306038959e-02	-1.814771e-06
1.248395306038958e-02	-1.814495e-06
1.249395306038958e-02	-1.814233e-06
1.250395306038959e-02	-1.813997e-06
1.251395306038959e-02	-1.813775e-06
1.252395306038958e-02	-1.813575e-06
1.253395306038958e-02	-1.813387e-06
1.254395306038958e-02	-1.813218e-06
1.255395306038959e-02	-1.813059e-06
1.256395306038958e-02	-1.812917e-06
1.257395306038958e-02	-1.812783e-06
1.258395306038958e-02	-1.812664e-06
1.259395306038959e-02	-1.812553e-06
1.260395306038959e-02	-1.812454e-06
1.261395306038958e-02	-1.812362e-06
1.262395306038958e-02	-1.812279e-06
1.263395306038959e-02	-1.812204e-06
1.264395306038959e-02	-1.812137e-06
1.265395306038958e-02	-1.812075e-06
1.266395306038958e-02	-1.812020e-06
1.267395306038959e-02	-1.811971e-06
1.268395306038959e-02	-1.811928e-06
1.269395306038958e-02	-1.811888e-06
1.270395306038958e-02	-1.811855e-06
1.271395306038958e-02	-1.811824e-06
1.272395306038959e-02	-1.811799e-06
1.273395306038958e-02	-1.811776e-06
1.274395306038958e-02	-1.811758e-06
1.275395306038958e-02	-1.811742e-06
1.276395306038959e-02	-1.811729e-06
1.277395306038959e-02	-1.811719e-06
1.278395306038958e-02	-1.811711e-06
1.279395306038958e-02	-1.811706e-06
1.280395306038959e-02	-1.811703e-06
1.281395306038959e-02	-1.811701e-06
1.282395306038958e-02	-1.811702e-06
1.283395306038958e-02	-1.811704e-06
1.284395306038959e-02	-1.811708e-06
1.285395306038959e-02	-1.811713e-06
1.286395306038958e-02	-1.811719e-06
1.287395306038958e-02	-1.811727e-06
1.288395306038958e-02	-1.811735e-06
1.289395306038959e-02	-1.811745e-06
1.290395306038958e-02	-1.811755e-06
1.291395306038958e-02	-1.811767e-06
1.292395306038958e-02	-1.811779e-06
1.293395306038959e-02	-1.811791e-06
1.294395306038959e-02	-1.811805e-06
1.295395306038958e-02	-1.811818e-06
1.296395306038958e-02	-1.811833e-06
1.297395306038959e-02	-1.811848e-06
1.298395306038959e-02	-1.811863e-06
1.299395306038958e-02	-1.811878e-06
1.300395306038958e-02	-1.811894e-06
1.301395306038959e-02	-1.811910e-06
1.302395306038959e-02	-1.811926e-06
1.303395306038958e-02	-1.811943e-06
1.304395306038958e-02	-1.811960e-06
1.305395306038958e-02	-1.811977e-06
1.306395306038959e-02	-1.811993e-06
1.307395306038958e-02	-1.812011e-06
1.308395306038958e-02	-1.812028e-06
1.309395306038958e-02	-1.812045e-06
1.310395306038959e-02	-1.812062e-06
1.311395306038959e-02	-1.812079e-06
1.312395306038958e-02	-1.812096e-06
1.313395306038958e-02	-1.812114e-06
1.314395306038959e-02	-1.812131e-06
1.315395306038959e-02	-1.812148e-06
1.316395306038958e-02	-1.812165e-06
1.317395306038958e-02	-1.812182e-06
1.318395306038958e-02	-1.812199e-06
1.319395306038959e-02	-1.812215e-06
1.320395306038958e-02	-1.812232e-06
1.321395306038958e-02	-1.812249e-06
1.322395306038958e-02	-1.812265e-06
1.323395306038959e-02	-1.812282e-06
1.324395306038958e-02	-1.812298e-06
1.325395306038958e-02	-1.812314e-06
1.326395306038958e-02	-1.812330e-06
1.327395306038959e-02	-1.812346e-06
1.328395306038959e-02	-1.812362e-06
1.329395306038958e-02	-1.812378e-06
1.330395306038958e-02	-1.812393e-06
1.331395306038959e-02	-1.812409e-06
1.332395306038959e-02	-1.812424e-06
1.333395306038958e-02	-1.812439e-06
1.334395306038958e-02	-1.812454e-06
