time	Ix(M3:S)
1.664677720200402e-02	-4.152566e-06
1.665677720200402e-02	-4.152566e-06
1.666677720200401e-02	-4.152566e-06
1.667677720200401e-02	-4.152566e-06
1.668677720200401e-02	-4.152566e-06
1.669677720200402e-02	-4.152566e-06
1.670677720200402e-02	-4.152566e-06
1.671677720200402e-02	-4.152566e-06
1.672677720200402e-02	-4.152566e-06
1.673677720200402e-02	-4.152566e-06
1.674677720200402e-02	-4.152566e-06
1.675677720200401e-02	-4.152566e-06
1.676677720200401e-02	-4.152566e-06
1.677677720200401e-02	-4.152566e-06
1.678677720200402e-02	-4.152566e-06
1.679677720200402e-02	-4.152566e-06
1.680677720200402e-02	-4.152566e-06
1.681677720200402e-02	-4.152566e-06
1.682677720200402e-02	-4.152566e-06
1.683677720200401e-02	-4.152566e-06
1.684677720200401e-02	-4.152566e-06
1.685677720200401e-02	-4.152566e-06
1.686677720200402e-02	-4.152566e-06
1.687677720200402e-02	-4.152566e-06
1.688677720200402e-02	-4.152566e-06
1.689677720200402e-02	-4.152566e-06
1.690677720200402e-02	-4.152566e-06
1.691677720200402e-02	-4.152566e-06
1.692677720200401e-02	-4.152566e-06
1.693677720200401e-02	-4.152566e-06
1.694677720200401e-02	-4.152566e-06
1.695677720200402e-02	-4.152566e-06
1.696677720200402e-02	-4.152566e-06
1.697677720200402e-02	-4.152566e-06
1.698677720200402e-02	-4.152566e-06
1.699677720200402e-02	-4.152566e-06
1.700677720200401e-02	-4.152566e-06
1.701677720200401e-02	-4.152566e-06
1.702677720200401e-02	-4.152566e-06
1.703677720200402e-02	-4.152566e-06
1.704677720200402e-02	-4.152566e-06
1.705677720200402e-02	-4.152566e-06
1.706677720200402e-02	-4.152566e-06
1.707677720200402e-02	-4.152566e-06
1.708677720200402e-02	-4.152566e-06
1.709677720200401e-02	-4.152566e-06
1.710677720200401e-02	-4.152566e-06
1.711677720200401e-02	-4.152566e-06
1.712677720200402e-02	-4.152566e-06
1.713677720200402e-02	-4.152566e-06
1.714677720200402e-02	-4.152566e-06
1.715677720200402e-02	-4.152566e-06
1.716677720200402e-02	-4.152566e-06
1.717677720200401e-02	-4.152566e-06
1.718677720200401e-02	-4.152566e-06
1.719677720200401e-02	-4.152566e-06
1.720677720200402e-02	-4.152566e-06
1.721677720200402e-02	-4.152566e-06
1.722677720200402e-02	-4.152566e-06
1.723677720200402e-02	-4.152566e-06
1.724677720200402e-02	-4.152566e-06
1.725677720200402e-02	-4.152566e-06
1.726677720200401e-02	-4.152567e-06
1.727677720200401e-02	-4.152567e-06
1.728677720200401e-02	-4.152567e-06
1.729677720200402e-02	-4.152567e-06
1.730677720200402e-02	-4.152567e-06
1.731677720200402e-02	-4.152567e-06
1.732677720200402e-02	-4.152567e-06
1.733677720200402e-02	-4.152567e-06
1.734677720200401e-02	-4.152567e-06
1.735677720200401e-02	-4.152567e-06
1.736677720200401e-02	-4.152567e-06
1.737677720200402e-02	-4.152567e-06
1.738677720200402e-02	-4.152567e-06
1.739677720200402e-02	-4.152567e-06
1.740677720200402e-02	-4.152567e-06
1.741677720200402e-02	-4.152567e-06
1.742677720200402e-02	-4.152567e-06
1.743677720200401e-02	-4.152567e-06
1.744677720200401e-02	-4.152567e-06
1.745677720200401e-02	-4.152567e-06
1.746677720200402e-02	-4.152567e-06
1.747677720200402e-02	-4.152567e-06
1.748677720200402e-02	-4.152567e-06
1.749677720200402e-02	-4.152567e-06
1.750677720200402e-02	-4.152567e-06
1.751677720200401e-02	-4.152567e-06
1.752677720200401e-02	-4.152567e-06
1.753677720200401e-02	-4.152567e-06
1.754677720200402e-02	-4.152567e-06
1.755677720200402e-02	-4.152567e-06
1.756677720200402e-02	-4.152567e-06
1.757677720200402e-02	-4.152567e-06
1.758677720200402e-02	-4.152567e-06
1.759677720200402e-02	-4.152567e-06
1.760677720200401e-02	-4.152567e-06
1.761677720200401e-02	-4.152567e-06
1.762677720200401e-02	-4.152567e-06
1.763677720200402e-02	-4.152567e-06
1.764677720200402e-02	-4.152567e-06
1.765677720200402e-02	-4.152567e-06
1.766677720200402e-02	-4.152567e-06
1.767677720200402e-02	-4.152567e-06
1.768677720200401e-02	-4.152567e-06
1.769677720200401e-02	-4.152567e-06
1.770677720200401e-02	-4.152567e-06
1.771677720200401e-02	-4.152567e-06
1.772677720200402e-02	-4.152567e-06
1.773677720200402e-02	-4.152567e-06
1.774677720200402e-02	-4.152567e-06
1.775677720200402e-02	-4.152567e-06
1.776677720200402e-02	-4.152567e-06
1.777677720200401e-02	-4.152567e-06
1.778677720200401e-02	-4.152567e-06
1.779677720200401e-02	-4.152567e-06
1.780677720200402e-02	-4.152567e-06
1.781677720200402e-02	-4.152567e-06
1.782677720200402e-02	-4.152567e-06
1.783677720200402e-02	-4.152567e-06
1.784677720200402e-02	-4.152567e-06
1.785677720200401e-02	-4.152567e-06
1.786677720200401e-02	-4.152567e-06
1.787677720200401e-02	-4.152567e-06
1.788677720200401e-02	-4.152567e-06
1.789677720200402e-02	-4.152567e-06
1.790677720200402e-02	-4.152567e-06
1.791677720200402e-02	-4.152567e-06
1.792677720200402e-02	-4.152567e-06
1.793677720200402e-02	-4.152567e-06
1.794677720200401e-02	-4.152567e-06
1.795677720200401e-02	-4.152567e-06
1.796677720200401e-02	-4.152567e-06
1.797677720200402e-02	-4.152567e-06
1.798677720200402e-02	-4.152567e-06
1.799677720200402e-02	-4.152567e-06
1.800677720200402e-02	-4.152567e-06
1.801677720200402e-02	-4.152567e-06
1.802677720200401e-02	-4.152567e-06
1.803677720200401e-02	-4.152567e-06
1.804677720200401e-02	-4.152567e-06
1.805677720200401e-02	-4.152567e-06
1.806677720200402e-02	-4.152567e-06
1.807677720200402e-02	-4.152567e-06
1.808677720200402e-02	-4.152567e-06
1.809677720200402e-02	-4.152567e-06
1.810677720200402e-02	-4.152567e-06
1.811677720200401e-02	-4.152567e-06
1.812677720200401e-02	-4.152567e-06
1.813677720200401e-02	-4.152567e-06
1.814677720200402e-02	-4.152567e-06
1.815677720200402e-02	-4.152567e-06
1.816677720200402e-02	-4.152567e-06
1.817677720200402e-02	-4.152567e-06
1.818677720200402e-02	-4.152567e-06
1.819677720200401e-02	-4.152567e-06
1.820677720200401e-02	-4.152567e-06
1.821677720200401e-02	-4.152567e-06
1.822677720200401e-02	-4.152567e-06
1.823677720200402e-02	-4.152567e-06
1.824677720200402e-02	-4.152567e-06
1.825677720200402e-02	-4.152567e-06
1.826677720200402e-02	-4.152567e-06
1.827677720200402e-02	-4.152567e-06
1.828677720200401e-02	-4.152567e-06
1.829677720200401e-02	-4.152567e-06
1.830677720200401e-02	-4.152567e-06
1.831677720200402e-02	-4.152567e-06
1.832677720200402e-02	-4.152567e-06
1.833677720200402e-02	-4.152567e-06
1.834677720200402e-02	-4.152567e-06
1.835677720200402e-02	-4.152567e-06
1.836677720200402e-02	-4.152567e-06
1.837677720200401e-02	-4.152567e-06
1.838677720200401e-02	-4.152567e-06
1.839677720200401e-02	-4.152567e-06
1.840677720200402e-02	-4.152567e-06
1.841677720200402e-02	-4.152567e-06
1.842677720200402e-02	-4.152567e-06
1.843677720200402e-02	-4.152567e-06
1.844677720200402e-02	-4.152567e-06
1.845677720200401e-02	-4.152567e-06
1.846677720200401e-02	-4.152567e-06
1.847677720200401e-02	-4.152567e-06
1.848677720200402e-02	-4.152567e-06
1.849677720200402e-02	-4.152567e-06
1.850677720200402e-02	-4.152567e-06
1.851677720200402e-02	-4.152567e-06
1.852677720200402e-02	-4.152567e-06
1.853677720200402e-02	-4.152567e-06
1.854677720200401e-02	-4.152567e-06
1.855677720200401e-02	-4.152567e-06
1.856677720200401e-02	-4.152567e-06
1.857677720200402e-02	-4.152567e-06
1.858677720200402e-02	-4.152567e-06
1.859677720200402e-02	-4.152567e-06
1.860677720200402e-02	-4.152567e-06
1.861677720200402e-02	-4.152567e-06
1.862677720200401e-02	-4.152567e-06
1.863677720200401e-02	-4.152567e-06
1.864677720200401e-02	-4.152567e-06
1.865677720200402e-02	-4.152567e-06
1.866677720200402e-02	-4.152567e-06
1.867677720200402e-02	-4.152567e-06
1.868677720200402e-02	-4.152567e-06
1.869677720200402e-02	-4.152567e-06
1.870677720200402e-02	-4.152567e-06
1.871677720200401e-02	-4.152567e-06
1.872677720200401e-02	-4.152567e-06
1.873677720200401e-02	-4.152567e-06
1.874677720200402e-02	-4.152567e-06
1.875677720200402e-02	-4.152568e-06
1.876677720200402e-02	-4.152568e-06
1.877677720200402e-02	-4.152567e-06
1.878677720200402e-02	-4.152567e-06
1.879677720200401e-02	-4.152567e-06
1.880677720200401e-02	-4.152567e-06
1.881677720200401e-02	-4.152567e-06
1.882677720200402e-02	-4.152567e-06
1.883677720200402e-02	-4.152567e-06
1.884677720200402e-02	-4.152567e-06
1.885677720200402e-02	-4.152567e-06
1.886677720200402e-02	-4.152567e-06
1.887677720200402e-02	-4.152567e-06
1.888677720200401e-02	-4.152567e-06
1.889677720200401e-02	-4.152567e-06
1.890677720200401e-02	-4.152567e-06
1.891677720200402e-02	-4.152567e-06
1.892677720200402e-02	-4.152567e-06
1.893677720200402e-02	-4.152567e-06
1.894677720200402e-02	-4.152567e-06
1.895677720200402e-02	-4.152567e-06
1.896677720200401e-02	-4.152567e-06
1.897677720200401e-02	-4.152567e-06
1.898677720200401e-02	-4.152567e-06
1.899677720200401e-02	-4.152567e-06
1.900677720200402e-02	-4.152567e-06
1.901677720200402e-02	-4.152567e-06
1.902677720200402e-02	-4.152567e-06
1.903677720200402e-02	-4.152568e-06
1.904677720200402e-02	-4.152568e-06
1.905677720200401e-02	-4.152567e-06
1.906677720200401e-02	-4.152567e-06
1.907677720200401e-02	-4.152568e-06
1.908677720200402e-02	-4.152568e-06
1.909677720200402e-02	-4.152567e-06
1.910677720200402e-02	-4.152567e-06
1.911677720200402e-02	-4.152567e-06
1.912677720200402e-02	-4.152567e-06
1.913677720200401e-02	-4.152568e-06
1.914677720200401e-02	-4.152568e-06
1.915677720200401e-02	-4.152567e-06
1.916677720200401e-02	-4.152567e-06
1.917677720200402e-02	-4.152567e-06
1.918677720200402e-02	-4.152567e-06
1.919677720200402e-02	-4.152568e-06
1.920677720200402e-02	-4.152568e-06
1.921677720200402e-02	-4.152567e-06
1.922677720200401e-02	-4.152567e-06
1.923677720200401e-02	-4.152567e-06
1.924677720200401e-02	-4.152567e-06
1.925677720200402e-02	-4.152568e-06
1.926677720200402e-02	-4.152568e-06
1.927677720200402e-02	-4.152567e-06
1.928677720200402e-02	-4.152567e-06
1.929677720200402e-02	-4.152567e-06
1.930677720200401e-02	-4.152567e-06
1.931677720200401e-02	-4.152568e-06
1.932677720200401e-02	-4.152568e-06
1.933677720200401e-02	-4.152567e-06
1.934677720200402e-02	-4.152567e-06
1.935677720200402e-02	-4.152567e-06
1.936677720200402e-02	-4.152567e-06
1.937677720200402e-02	-4.152567e-06
1.938677720200402e-02	-4.152567e-06
1.939677720200401e-02	-4.152568e-06
1.940677720200401e-02	-4.152568e-06
1.941677720200401e-02	-4.152568e-06
1.942677720200402e-02	-4.152568e-06
1.943677720200402e-02	-4.152567e-06
1.944677720200402e-02	-4.152567e-06
1.945677720200402e-02	-4.152567e-06
1.946677720200402e-02	-4.152567e-06
1.947677720200401e-02	-4.152567e-06
1.948677720200401e-02	-4.152567e-06
1.949677720200401e-02	-4.152568e-06
1.950677720200401e-02	-4.152568e-06
1.951677720200402e-02	-4.152568e-06
1.952677720200402e-02	-4.152568e-06
1.953677720200402e-02	-4.152567e-06
1.954677720200402e-02	-4.152567e-06
1.955677720200402e-02	-4.152567e-06
1.956677720200401e-02	-4.152567e-06
1.957677720200401e-02	-4.152567e-06
1.958677720200401e-02	-4.152567e-06
1.959677720200402e-02	-4.152567e-06
1.960677720200402e-02	-4.152567e-06
1.961677720200402e-02	-4.152567e-06
1.962677720200402e-02	-4.152567e-06
1.963677720200402e-02	-4.152568e-06
1.964677720200401e-02	-4.152568e-06
1.965677720200401e-02	-4.152568e-06
1.966677720200401e-02	-4.152568e-06
1.967677720200401e-02	-4.152568e-06
1.968677720200402e-02	-4.152568e-06
1.969677720200402e-02	-4.152567e-06
1.970677720200402e-02	-4.152567e-06
1.971677720200402e-02	-4.152567e-06
1.972677720200402e-02	-4.152567e-06
1.973677720200401e-02	-4.152567e-06
1.974677720200401e-02	-4.152567e-06
1.975677720200401e-02	-4.152567e-06
1.976677720200402e-02	-4.152567e-06
1.977677720200402e-02	-4.152567e-06
1.978677720200402e-02	-4.152567e-06
1.979677720200402e-02	-4.152567e-06
1.980677720200402e-02	-4.152567e-06
1.981677720200401e-02	-4.152567e-06
1.982677720200401e-02	-4.152567e-06
1.983677720200401e-02	-4.152567e-06
1.984677720200401e-02	-4.152567e-06
1.985677720200402e-02	-4.152567e-06
1.986677720200402e-02	-4.152567e-06
1.987677720200402e-02	-4.152567e-06
1.988677720200402e-02	-4.152567e-06
1.989677720200402e-02	-4.152567e-06
1.990677720200401e-02	-4.152567e-06
1.991677720200401e-02	-4.152567e-06
1.992677720200401e-02	-4.152567e-06
1.993677720200402e-02	-4.152567e-06
1.994677720200402e-02	-4.152567e-06
1.995677720200402e-02	-4.152567e-06
1.996677720200402e-02	-4.152567e-06
1.997677720200402e-02	-4.152567e-06
1.998677720200401e-02	-4.152567e-06
1.999677720200401e-02	-4.152568e-06
2.000000000000000e-02	-4.152568e-06
