time	I(Vcell15)
9.286777201000462e-03	-3.290659e-01
9.296777201000462e-03	-3.290402e-01
9.306777201000463e-03	-3.290659e-01
9.316777201000463e-03	-3.290402e-01
9.326777201000462e-03	-3.290659e-01
9.336777201000462e-03	-3.290402e-01
9.346777201000462e-03	-3.290659e-01
9.356777201000463e-03	-3.290402e-01
9.366777201000463e-03	-3.290659e-01
9.376777201000462e-03	-3.290402e-01
9.386777201000462e-03	-3.290659e-01
9.396777201000463e-03	-3.290402e-01
9.406777201000463e-03	-3.290659e-01
9.416777201000462e-03	-3.290402e-01
9.426777201000462e-03	-3.290659e-01
9.436777201000463e-03	-3.290402e-01
9.446777201000463e-03	-3.290659e-01
9.456777201000462e-03	-3.290402e-01
9.466777201000462e-03	-3.290659e-01
9.476777201000462e-03	-3.290402e-01
9.486777201000463e-03	-3.290659e-01
9.496777201000462e-03	-3.290402e-01
9.506777201000462e-03	-3.290659e-01
9.516777201000462e-03	-3.290402e-01
9.526777201000463e-03	-3.290659e-01
9.536777201000463e-03	-3.290402e-01
9.546777201000462e-03	-3.290659e-01
9.556777201000462e-03	-3.290402e-01
9.566777201000463e-03	-3.290659e-01
9.576777201000463e-03	-3.290402e-01
9.586777201000462e-03	-3.290659e-01
9.596777201000462e-03	-3.290402e-01
9.606777201000463e-03	-3.290659e-01
9.616777201000463e-03	-3.290402e-01
9.626777201000462e-03	-3.290659e-01
9.636777201000462e-03	-3.290402e-01
9.646777201000462e-03	-3.290659e-01
9.656777201000463e-03	-3.290402e-01
9.666777201000462e-03	-3.290659e-01
9.676777201000462e-03	-3.290402e-01
9.686777201000462e-03	-3.290659e-01
9.696777201000463e-03	-3.290402e-01
9.706777201000463e-03	-3.290659e-01
9.716777201000462e-03	-3.290402e-01
9.726777201000462e-03	-3.290659e-01
9.736777201000463e-03	-3.290402e-01
9.746777201000463e-03	-3.290659e-01
9.756777201000462e-03	-3.290402e-01
9.766777201000462e-03	-3.290659e-01
9.776777201000463e-03	-3.290402e-01
9.786777201000463e-03	-3.290659e-01
9.796777201000462e-03	-3.290402e-01
9.806777201000462e-03	-3.290659e-01
9.816777201000462e-03	-3.290402e-01
9.826777201000463e-03	-3.290659e-01
9.836777201000462e-03	-3.290402e-01
9.846777201000462e-03	-3.290659e-01
9.856777201000462e-03	-3.290402e-01
9.866777201000463e-03	-3.290659e-01
9.876777201000463e-03	-3.290402e-01
9.886777201000462e-03	-3.290659e-01
9.896777201000462e-03	-3.290402e-01
9.906777201000463e-03	-3.290659e-01
9.916777201000463e-03	-3.290402e-01
9.926777201000462e-03	-3.290659e-01
9.936777201000462e-03	-3.290402e-01
9.946777201000463e-03	-3.290659e-01
9.956777201000463e-03	-3.290402e-01
9.966777201000462e-03	-3.290659e-01
9.976777201000462e-03	-3.290402e-01
9.986777201000462e-03	-3.290659e-01
9.996777201000463e-03	-3.290402e-01
1.000000000000000e-02	-3.290659e-01
1.000000000100000e-02	-3.290502e-01
1.000000000200000e-02	-3.290582e-01
1.000000000440036e-02	-3.290483e-01
1.000000000670974e-02	-3.290569e-01
1.000000001132851e-02	-3.290488e-01
1.000000002056606e-02	-3.290568e-01
1.000000003904114e-02	-3.290490e-01
1.000000007599130e-02	-3.290568e-01
1.000000014989163e-02	-3.290490e-01
1.000000029769228e-02	-3.290568e-01
1.000000059329359e-02	-3.290491e-01
1.000000118449621e-02	-3.290569e-01
1.000000236690145e-02	-3.290491e-01
1.000000473171193e-02	-3.290568e-01
1.000000946133289e-02	-3.290489e-01
1.000001768468402e-02	-3.290565e-01
1.000002962942897e-02	-3.290485e-01
1.000005351891887e-02	-3.290554e-01
1.000010129789866e-02	-3.290307e-01
1.000017105027748e-02	-3.290573e-01
1.000023626403240e-02	-3.290538e-01
1.000031614377573e-02	-3.290656e-01
1.000039209500824e-02	-3.290611e-01
1.000054399747327e-02	-3.290723e-01
1.000056482753742e-02	-3.290689e-01
1.000060648766571e-02	-3.290695e-01
