time	V(out_1,N084)	V(out_2,out_1)	V(out_pos,N024)
1.977482323391073e-02	1.144409e-05	-2.384186e-05	-7.629395e-06
1.978482323391073e-02	-9.298325e-06	-4.768372e-06	-5.960464e-06
1.979482323391073e-02	1.144409e-05	-2.384186e-05	-7.629395e-06
1.980482323391073e-02	-9.298325e-06	-4.768372e-06	-5.960464e-06
1.981482323391073e-02	1.144409e-05	-2.384186e-05	-7.629395e-06
1.982482323391073e-02	-9.298325e-06	-4.768372e-06	-5.960464e-06
1.983482323391073e-02	1.144409e-05	-2.384186e-05	-7.629395e-06
1.984482323391073e-02	-9.298325e-06	-4.768372e-06	-5.960464e-06
1.985482323391073e-02	1.144409e-05	-2.384186e-05	-7.629395e-06
1.986482323391073e-02	-9.298325e-06	-4.768372e-06	-5.960464e-06
1.987482323391073e-02	1.144409e-05	-2.384186e-05	-7.629395e-06
1.988482323391073e-02	-9.298325e-06	-4.768372e-06	-5.960464e-06
1.989482323391073e-02	1.144409e-05	-2.408028e-05	-7.629395e-06
1.990482323391073e-02	-9.298325e-06	-4.768372e-06	-5.960464e-06
1.991482323391073e-02	1.168251e-05	-2.408028e-05	-7.629395e-06
1.992482323391073e-02	-9.536743e-06	-4.768372e-06	-5.960464e-06
1.993482323391073e-02	1.168251e-05	-2.408028e-05	-7.629395e-06
1.994482323391073e-02	-9.536743e-06	-4.768372e-06	-5.960464e-06
1.995482323391073e-02	1.168251e-05	-2.408028e-05	-7.629395e-06
1.996482323391073e-02	-9.536743e-06	-4.768372e-06	-5.960464e-06
1.997482323391073e-02	1.168251e-05	-2.408028e-05	-7.629395e-06
1.998482323391073e-02	-9.536743e-06	-4.768372e-06	-5.960464e-06
1.999482323391073e-02	1.168251e-05	-2.408028e-05	-7.629395e-06
2.000000000000000e-02	-9.536743e-06	-4.768372e-06	-5.960464e-06
2.000010000000000e-02	1.144409e-05	-2.384186e-05	-7.629395e-06
2.000020000000000e-02	-8.344650e-06	-5.722046e-06	-5.960464e-06
2.000020776211837e-02	1.192093e-06	-1.430511e-05	-6.914139e-06
2.000022328635512e-02	2.145767e-06	-1.549721e-05	-6.675720e-06
2.000025433482861e-02	1.430511e-06	-1.454353e-05	-6.914139e-06
2.000031156507536e-02	2.622604e-06	-1.597404e-05	-6.914139e-06
2.000041333368548e-02	1.907349e-06	-1.502037e-05	-6.914139e-06
2.000060324641045e-02	2.861023e-06	-1.621246e-05	-6.914139e-06
2.000091036867369e-02	2.384186e-06	-1.549721e-05	-7.152557e-06
2.000149570698709e-02	9.536743e-07	-1.382828e-05	-7.152557e-06
2.000219552367261e-02	-2.861023e-06	-9.536743e-06	-7.629395e-06
2.000314643274344e-02	-4.768372e-07	-1.263618e-05	-6.914139e-06
2.000409852950721e-02	9.632111e-05	-1.132488e-03	1.015663e-03
2.000521435008001e-02	5.416393e-03	-8.267164e-03	2.830029e-03
2.000677687346336e-02	1.333261e-02	-1.686859e-02	3.514767e-03
2.000842144619399e-02	2.013588e-02	-2.387810e-02	3.721237e-03
2.001019524611905e-02	2.804518e-02	-3.157759e-02	3.511429e-03
2.001207819637473e-02	3.593636e-02	-3.927851e-02	3.321171e-03
2.001584409688608e-02	5.424643e-02	-5.597663e-02	1.709223e-03
2.002337589790877e-02	1.077268e-01	-9.888935e-02	-8.859396e-03
2.003337589790877e-02	1.957541e-01	-1.655033e-01	-3.027463e-02
2.004337589790877e-02	2.673016e-01	-2.225454e-01	-4.478168e-02
2.004462589790877e-02	2.750969e-01	-2.290251e-01	-4.609752e-02
2.004712589790877e-02	2.900898e-01	-2.415812e-01	-4.853487e-02
2.005212589790877e-02	3.165636e-01	-2.644737e-01	-5.211687e-02
2.005426093864494e-02	-3.313520e-01	1.966012e-01	1.347342e-01
2.005549434851650e-02	-6.655228e-01	3.800943e-01	2.864733e-01
2.005619479196142e-02	-7.000678e-01	4.022920e-01	3.012013e-01
2.005687856475187e-02	-7.262130e-01	4.196427e-01	3.149412e-01
2.005754866669208e-02	-7.490256e-01	4.348726e-01	3.307593e-01
2.005858771724752e-02	-7.817986e-01	4.593050e-01	3.602993e-01
2.005993100813360e-02	-8.178914e-01	4.946895e-01	4.061124e-01
2.006147994286853e-02	-8.488624e-01	5.446863e-01	4.655166e-01
2.006362253536963e-02	-8.778470e-01	6.301959e-01	5.607240e-01
2.006722093352949e-02	-8.978436e-01	7.771385e-01	7.576835e-01
2.007107233750001e-02	-8.962872e-01	9.593101e-01	9.463062e-01
2.007487621844363e-02	-8.928893e-01	1.133922e+00	1.124997e+00
2.007879632714308e-02	-8.762021e-01	1.303223e+00	1.298594e+00
2.008429123794810e-02	-8.328335e-01	1.528902e+00	1.530349e+00
2.008988687562881e-02	-7.666845e-01	1.748015e+00	1.756217e+00
2.009347624924177e-02	-7.024121e-01	1.879197e+00	1.891755e+00
2.009544428990920e-02	-6.399102e-01	1.939169e+00	1.954278e+00
2.009727013551520e-02	-5.436068e-01	1.978755e+00	1.996118e+00
2.009792291716966e-02	-5.096979e-01	1.993961e+00	2.012201e+00
2.009853924469958e-02	-4.716663e-01	2.005793e+00	2.024722e+00
2.009947704968844e-02	-4.183443e-01	2.026618e+00	2.046744e+00
2.010135265966615e-02	-3.005209e-01	2.064929e+00	2.087187e+00
2.010510387962157e-02	-5.724072e-02	2.144099e+00	2.170607e+00
2.011260631953241e-02	4.660094e-01	2.299043e+00	2.333259e+00
2.012260631953241e-02	9.302850e-01	2.601902e+00	2.646418e+00
2.013260631953241e-02	1.313619e+00	2.903419e+00	2.925159e+00
2.014260631953241e-02	1.852626e+00	3.044153e+00	3.050517e+00
2.015260631953241e-02	2.401776e+00	3.096003e+00	3.098517e+00
2.016260631953241e-02	2.922103e+00	3.116651e+00	3.117887e+00
2.017260631953241e-02	3.151403e+00	3.188519e+00	3.188942e+00
2.018260631953241e-02	3.213331e+00	3.226297e+00	3.226502e+00
2.019260631953241e-02	3.229079e+00	3.236033e+00	3.236148e+00
2.020260631953241e-02	3.234145e+00	3.238582e+00	3.238659e+00
2.021260631953241e-02	3.236546e+00	3.239406e+00	3.239441e+00
2.022260631953241e-02	3.237805e+00	3.239774e+00	3.239800e+00
2.023260631953241e-02	3.238614e+00	3.239922e+00	3.239927e+00
2.024260631953241e-02	3.239086e+00	3.240012e+00	3.240022e+00
2.025260631953241e-02	3.239446e+00	3.240047e+00	3.240045e+00
2.026260631953241e-02	3.239637e+00	3.240083e+00	3.240089e+00
2.027260631953241e-02	3.239816e+00	3.240089e+00	3.240084e+00
2.028260631953241e-02	3.239887e+00	3.240108e+00	3.240113e+00
2.029260631953241e-02	3.239986e+00	3.240105e+00	3.240100e+00
2.030260631953241e-02	3.240004e+00	3.240119e+00	3.240124e+00
2.031260631953241e-02	3.240066e+00	3.240113e+00	3.240108e+00
2.032260631953241e-02	3.240060e+00	3.240123e+00	3.240129e+00
2.033260631953241e-02	3.240104e+00	3.240116e+00	3.240111e+00
2.034260631953241e-02	3.240086e+00	3.240126e+00	3.240131e+00
2.035260631953241e-02	3.240122e+00	3.240117e+00	3.240113e+00
2.036260631953241e-02	3.240099e+00	3.240126e+00	3.240131e+00
2.037260631953241e-02	3.240130e+00	3.240119e+00	3.240114e+00
2.038260631953241e-02	3.240105e+00	3.240127e+00	3.240132e+00
2.039260631953241e-02	3.240134e+00	3.240119e+00	3.240114e+00
2.040260631953241e-02	3.240108e+00	3.240127e+00	3.240132e+00
2.041260631953241e-02	3.240136e+00	3.240119e+00	3.240114e+00
2.042260631953241e-02	3.240109e+00	3.240127e+00	3.240132e+00
2.043260631953241e-02	3.240137e+00	3.240119e+00	3.240114e+00
2.044260631953241e-02	3.240110e+00	3.240127e+00	3.240132e+00
2.045260631953241e-02	3.240137e+00	3.240119e+00	3.240114e+00
2.046260631953241e-02	3.240111e+00	3.240127e+00	3.240132e+00
2.047260631953241e-02	3.240137e+00	3.240119e+00	3.240114e+00
2.048260631953241e-02	3.240111e+00	3.240127e+00	3.240132e+00
2.049260631953241e-02	3.240137e+00	3.240120e+00	3.240115e+00
2.050260631953241e-02	3.240111e+00	3.240127e+00	3.240132e+00
2.051260631953241e-02	3.240137e+00	3.240120e+00	3.240115e+00
2.052260631953241e-02	3.240112e+00	3.240127e+00	3.240132e+00
2.053260631953241e-02	3.240137e+00	3.240120e+00	3.240115e+00
2.054260631953241e-02	3.240112e+00	3.240126e+00	3.240131e+00
2.055260631953241e-02	3.240137e+00	3.240120e+00	3.240115e+00
2.056260631953241e-02	3.240112e+00	3.240126e+00	3.240131e+00
2.057260631953241e-02	3.240136e+00	3.240120e+00	3.240115e+00
2.058260631953241e-02	3.240112e+00	3.240127e+00	3.240131e+00
2.059260631953241e-02	3.240136e+00	3.240120e+00	3.240114e+00
2.060260631953241e-02	3.240112e+00	3.240127e+00	3.240132e+00
2.061260631953241e-02	3.240136e+00	3.240120e+00	3.240115e+00
2.062260631953241e-02	3.240112e+00	3.240127e+00	3.240132e+00
2.063260631953241e-02	3.240136e+00	3.240120e+00	3.240115e+00
2.064260631953241e-02	3.240112e+00	3.240126e+00	3.240131e+00
2.065260631953241e-02	3.240136e+00	3.240120e+00	3.240115e+00
2.066260631953241e-02	3.240113e+00	3.240126e+00	3.240131e+00
2.067260631953241e-02	3.240136e+00	3.240120e+00	3.240115e+00
2.068260631953241e-02	3.240113e+00	3.240126e+00	3.240131e+00
2.069260631953241e-02	3.240136e+00	3.240120e+00	3.240115e+00
2.070260631953241e-02	3.240113e+00	3.240126e+00	3.240131e+00
2.071260631953241e-02	3.240135e+00	3.240120e+00	3.240116e+00
2.072260631953241e-02	3.240113e+00	3.240126e+00	3.240131e+00
2.073260631953241e-02	3.240135e+00	3.240120e+00	3.240116e+00
2.074260631953241e-02	3.240113e+00	3.240126e+00	3.240131e+00
2.075260631953241e-02	3.240135e+00	3.240120e+00	3.240116e+00
2.076260631953241e-02	3.240113e+00	3.240126e+00	3.240130e+00
2.077260631953241e-02	3.240135e+00	3.240120e+00	3.240116e+00
2.078260631953241e-02	3.240114e+00	3.240126e+00	3.240130e+00
2.079260631953241e-02	3.240135e+00	3.240121e+00	3.240115e+00
2.080260631953241e-02	3.240113e+00	3.240126e+00	3.240130e+00
2.081260631953241e-02	3.240135e+00	3.240121e+00	3.240115e+00
2.082260631953241e-02	3.240114e+00	3.240126e+00	3.240131e+00
2.083260631953241e-02	3.240134e+00	3.240121e+00	3.240115e+00
2.084260631953241e-02	3.240114e+00	3.240126e+00	3.240131e+00
2.085260631953241e-02	3.240135e+00	3.240121e+00	3.240116e+00
2.086260631953241e-02	3.240114e+00	3.240125e+00	3.240131e+00
2.087260631953241e-02	3.240134e+00	3.240121e+00	3.240116e+00
2.088260631953241e-02	3.240114e+00	3.240125e+00	3.240130e+00
2.089260631953241e-02	3.240134e+00	3.240121e+00	3.240116e+00
2.090260631953241e-02	3.240114e+00	3.240125e+00	3.240130e+00
2.091260631953241e-02	3.240134e+00	3.240121e+00	3.240116e+00
2.092260631953241e-02	3.240114e+00	3.240125e+00	3.240130e+00
2.093260631953241e-02	3.240134e+00	3.240121e+00	3.240116e+00
2.094260631953241e-02	3.240114e+00	3.240125e+00	3.240130e+00
2.095260631953241e-02	3.240134e+00	3.240121e+00	3.240116e+00
2.096260631953241e-02	3.240115e+00	3.240125e+00	3.240130e+00
2.097260631953241e-02	3.240134e+00	3.240121e+00	3.240117e+00
2.098260631953241e-02	3.240115e+00	3.240125e+00	3.240130e+00
2.099260631953241e-02	3.240134e+00	3.240121e+00	3.240117e+00
2.100260631953241e-02	3.240115e+00	3.240125e+00	3.240130e+00
2.101260631953241e-02	3.240133e+00	3.240121e+00	3.240117e+00
2.102260631953241e-02	3.240115e+00	3.240125e+00	3.240129e+00
2.103260631953241e-02	3.240133e+00	3.240122e+00	3.240116e+00
2.104260631953241e-02	3.240115e+00	3.240125e+00	3.240129e+00
2.105260631953241e-02	3.240133e+00	3.240122e+00	3.240116e+00
2.106260631953241e-02	3.240115e+00	3.240125e+00	3.240130e+00
2.107260631953241e-02	3.240133e+00	3.240122e+00	3.240116e+00
2.108260631953241e-02	3.240115e+00	3.240125e+00	3.240130e+00
2.109260631953241e-02	3.240133e+00	3.240122e+00	3.240116e+00
2.110260631953241e-02	3.240115e+00	3.240125e+00	3.240130e+00
2.111260631953241e-02	3.240133e+00	3.240121e+00	3.240116e+00
2.112260631953241e-02	3.240115e+00	3.240125e+00	3.240130e+00
2.113260631953241e-02	3.240133e+00	3.240121e+00	3.240117e+00
2.114260631953241e-02	3.240116e+00	3.240125e+00	3.240130e+00
2.115260631953241e-02	3.240133e+00	3.240121e+00	3.240117e+00
2.116260631953241e-02	3.240116e+00	3.240125e+00	3.240130e+00
2.117260631953241e-02	3.240133e+00	3.240122e+00	3.240117e+00
2.118260631953241e-02	3.240116e+00	3.240125e+00	3.240129e+00
2.119260631953241e-02	3.240133e+00	3.240122e+00	3.240117e+00
2.120260631953241e-02	3.240116e+00	3.240125e+00	3.240129e+00
2.121260631953241e-02	3.240132e+00	3.240122e+00	3.240117e+00
2.122260631953241e-02	3.240116e+00	3.240125e+00	3.240129e+00
2.123260631953241e-02	3.240132e+00	3.240122e+00	3.240117e+00
2.124260631953241e-02	3.240116e+00	3.240125e+00	3.240129e+00
2.125260631953241e-02	3.240132e+00	3.240122e+00	3.240117e+00
2.126260631953241e-02	3.240116e+00	3.240124e+00	3.240129e+00
2.127260631953241e-02	3.240132e+00	3.240122e+00	3.240117e+00
2.128260631953241e-02	3.240116e+00	3.240124e+00	3.240129e+00
2.129260631953241e-02	3.240132e+00	3.240122e+00	3.240118e+00
2.130260631953241e-02	3.240116e+00	3.240124e+00	3.240129e+00
2.131260631953241e-02	3.240132e+00	3.240122e+00	3.240117e+00
2.132260631953241e-02	3.240117e+00	3.240124e+00	3.240129e+00
2.133260631953241e-02	3.240132e+00	3.240122e+00	3.240117e+00
2.134260631953241e-02	3.240116e+00	3.240124e+00	3.240130e+00
2.135260631953241e-02	3.240132e+00	3.240122e+00	3.240117e+00
2.136260631953241e-02	3.240117e+00	3.240124e+00	3.240129e+00
2.137260631953241e-02	3.240132e+00	3.240122e+00	3.240117e+00
2.138260631953241e-02	3.240117e+00	3.240124e+00	3.240129e+00
2.139260631953241e-02	3.240131e+00	3.240122e+00	3.240117e+00
2.140260631953241e-02	3.240117e+00	3.240124e+00	3.240129e+00
2.141260631953241e-02	3.240132e+00	3.240122e+00	3.240117e+00
2.142260631953241e-02	3.240117e+00	3.240124e+00	3.240129e+00
2.143260631953241e-02	3.240131e+00	3.240122e+00	3.240117e+00
2.144260631953241e-02	3.240117e+00	3.240124e+00	3.240129e+00
2.145260631953241e-02	3.240131e+00	3.240122e+00	3.240117e+00
2.146260631953241e-02	3.240117e+00	3.240124e+00	3.240129e+00
2.147260631953241e-02	3.240131e+00	3.240122e+00	3.240117e+00
2.148260631953241e-02	3.240117e+00	3.240124e+00	3.240129e+00
2.149260631953241e-02	3.240131e+00	3.240123e+00	3.240118e+00
2.150260631953241e-02	3.240117e+00	3.240124e+00	3.240129e+00
2.151260631953241e-02	3.240131e+00	3.240123e+00	3.240118e+00
2.152260631953241e-02	3.240117e+00	3.240124e+00	3.240129e+00
2.153260631953241e-02	3.240131e+00	3.240123e+00	3.240118e+00
2.154260631953241e-02	3.240117e+00	3.240124e+00	3.240129e+00
2.155260631953241e-02	3.240131e+00	3.240123e+00	3.240118e+00
2.156260631953241e-02	3.240118e+00	3.240124e+00	3.240129e+00
2.157260631953241e-02	3.240131e+00	3.240123e+00	3.240118e+00
2.158260631953241e-02	3.240118e+00	3.240124e+00	3.240129e+00
2.159260631953241e-02	3.240131e+00	3.240123e+00	3.240118e+00
2.160260631953241e-02	3.240118e+00	3.240124e+00	3.240129e+00
2.161260631953241e-02	3.240131e+00	3.240123e+00	3.240118e+00
2.162260631953241e-02	3.240118e+00	3.240124e+00	3.240129e+00
2.163260631953241e-02	3.240131e+00	3.240123e+00	3.240118e+00
2.164260631953241e-02	3.240118e+00	3.240124e+00	3.240129e+00
2.165260631953241e-02	3.240130e+00	3.240123e+00	3.240118e+00
2.166260631953241e-02	3.240118e+00	3.240124e+00	3.240129e+00
2.167260631953241e-02	3.240130e+00	3.240123e+00	3.240117e+00
2.168260631953241e-02	3.240118e+00	3.240124e+00	3.240129e+00
2.169260631953241e-02	3.240130e+00	3.240123e+00	3.240118e+00
2.170260631953241e-02	3.240118e+00	3.240124e+00	3.240129e+00
2.171260631953241e-02	3.240130e+00	3.240123e+00	3.240118e+00
2.172260631953241e-02	3.240118e+00	3.240124e+00	3.240129e+00
2.173260631953241e-02	3.240130e+00	3.240123e+00	3.240118e+00
2.174260631953241e-02	3.240118e+00	3.240124e+00	3.240129e+00
2.175260631953241e-02	3.240130e+00	3.240123e+00	3.240118e+00
2.176260631953241e-02	3.240118e+00	3.240124e+00	3.240129e+00
2.177260631953241e-02	3.240130e+00	3.240123e+00	3.240118e+00
2.178260631953241e-02	3.240118e+00	3.240124e+00	3.240128e+00
2.179260631953241e-02	3.240130e+00	3.240123e+00	3.240118e+00
2.180260631953241e-02	3.240118e+00	3.240123e+00	3.240128e+00
2.181260631953241e-02	3.240130e+00	3.240123e+00	3.240118e+00
2.182260631953241e-02	3.240118e+00	3.240123e+00	3.240128e+00
2.183260631953241e-02	3.240130e+00	3.240123e+00	3.240118e+00
2.184260631953241e-02	3.240118e+00	3.240123e+00	3.240128e+00
2.185260631953241e-02	3.240130e+00	3.240123e+00	3.240118e+00
2.186260631953241e-02	3.240119e+00	3.240123e+00	3.240128e+00
2.187260631953241e-02	3.240130e+00	3.240123e+00	3.240118e+00
2.188260631953241e-02	3.240119e+00	3.240123e+00	3.240128e+00
2.189260631953241e-02	3.240130e+00	3.240123e+00	3.240118e+00
2.190260631953241e-02	3.240119e+00	3.240123e+00	3.240128e+00
2.191260631953241e-02	3.240130e+00	3.240123e+00	3.240118e+00
2.192260631953241e-02	3.240119e+00	3.240123e+00	3.240129e+00
2.193260631953241e-02	3.240130e+00	3.240123e+00	3.240118e+00
2.194260631953241e-02	3.240119e+00	3.240123e+00	3.240129e+00
2.195260631953241e-02	3.240130e+00	3.240123e+00	3.240119e+00
2.196260631953241e-02	3.240119e+00	3.240123e+00	3.240129e+00
2.197260631953241e-02	3.240129e+00	3.240123e+00	3.240119e+00
2.198260631953241e-02	3.240119e+00	3.240123e+00	3.240129e+00
2.199260631953241e-02	3.240129e+00	3.240123e+00	3.240119e+00
2.200260631953241e-02	3.240119e+00	3.240123e+00	3.240129e+00
2.201260631953241e-02	3.240129e+00	3.240123e+00	3.240119e+00
2.202260631953241e-02	3.240119e+00	3.240123e+00	3.240129e+00
2.203260631953241e-02	3.240129e+00	3.240123e+00	3.240119e+00
2.204260631953241e-02	3.240119e+00	3.240123e+00	3.240128e+00
2.205260631953241e-02	3.240129e+00	3.240123e+00	3.240119e+00
2.206260631953241e-02	3.240119e+00	3.240123e+00	3.240128e+00
2.207260631953241e-02	3.240129e+00	3.240123e+00	3.240119e+00
2.208260631953241e-02	3.240119e+00	3.240123e+00	3.240128e+00
2.209260631953241e-02	3.240129e+00	3.240123e+00	3.240119e+00
2.210260631953241e-02	3.240119e+00	3.240123e+00	3.240128e+00
2.211260631953241e-02	3.240129e+00	3.240123e+00	3.240119e+00
2.212260631953241e-02	3.240119e+00	3.240123e+00	3.240128e+00
2.213260631953241e-02	3.240129e+00	3.240123e+00	3.240119e+00
2.214260631953241e-02	3.240119e+00	3.240123e+00	3.240128e+00
2.215260631953241e-02	3.240129e+00	3.240123e+00	3.240118e+00
2.216260631953241e-02	3.240120e+00	3.240123e+00	3.240128e+00
2.217260631953241e-02	3.240129e+00	3.240124e+00	3.240118e+00
2.218260631953241e-02	3.240119e+00	3.240123e+00	3.240128e+00
2.219260631953241e-02	3.240129e+00	3.240124e+00	3.240118e+00
2.220260631953241e-02	3.240119e+00	3.240123e+00	3.240128e+00
2.221260631953241e-02	3.240129e+00	3.240124e+00	3.240118e+00
2.222260631953241e-02	3.240119e+00	3.240123e+00	3.240128e+00
2.223260631953241e-02	3.240129e+00	3.240124e+00	3.240118e+00
2.224260631953241e-02	3.240120e+00	3.240123e+00	3.240128e+00
2.225260631953241e-02	3.240129e+00	3.240124e+00	3.240119e+00
2.226260631953241e-02	3.240120e+00	3.240123e+00	3.240128e+00
2.227260631953241e-02	3.240129e+00	3.240124e+00	3.240119e+00
2.228260631953241e-02	3.240120e+00	3.240123e+00	3.240128e+00
2.229260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.230260631953241e-02	3.240120e+00	3.240123e+00	3.240128e+00
2.231260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.232260631953241e-02	3.240120e+00	3.240123e+00	3.240128e+00
2.233260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.234260631953241e-02	3.240120e+00	3.240123e+00	3.240128e+00
2.235260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.236260631953241e-02	3.240120e+00	3.240123e+00	3.240128e+00
2.237260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.238260631953241e-02	3.240120e+00	3.240123e+00	3.240127e+00
2.239260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.240260631953241e-02	3.240120e+00	3.240123e+00	3.240127e+00
2.241260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.242260631953241e-02	3.240120e+00	3.240123e+00	3.240127e+00
2.243260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.244260631953241e-02	3.240120e+00	3.240123e+00	3.240127e+00
2.245260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.246260631953241e-02	3.240120e+00	3.240123e+00	3.240127e+00
2.247260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.248260631953241e-02	3.240120e+00	3.240123e+00	3.240127e+00
2.249260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.250260631953241e-02	3.240120e+00	3.240123e+00	3.240127e+00
2.251260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.252260631953241e-02	3.240120e+00	3.240123e+00	3.240128e+00
2.253260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.254260631953241e-02	3.240120e+00	3.240123e+00	3.240128e+00
2.255260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.256260631953241e-02	3.240120e+00	3.240123e+00	3.240128e+00
2.257260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.258260631953241e-02	3.240120e+00	3.240123e+00	3.240128e+00
2.259260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.260260631953241e-02	3.240120e+00	3.240123e+00	3.240128e+00
2.261260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.262260631953241e-02	3.240120e+00	3.240123e+00	3.240128e+00
2.263260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.264260631953241e-02	3.240120e+00	3.240123e+00	3.240128e+00
2.265260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.266260631953241e-02	3.240121e+00	3.240123e+00	3.240128e+00
2.267260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.268260631953241e-02	3.240121e+00	3.240123e+00	3.240128e+00
2.269260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.270260631953241e-02	3.240121e+00	3.240123e+00	3.240128e+00
2.271260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.272260631953241e-02	3.240121e+00	3.240122e+00	3.240128e+00
2.273260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.274260631953241e-02	3.240121e+00	3.240122e+00	3.240128e+00
2.275260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.276260631953241e-02	3.240121e+00	3.240122e+00	3.240128e+00
2.277260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.278260631953241e-02	3.240121e+00	3.240122e+00	3.240128e+00
2.279260631953241e-02	3.240128e+00	3.240124e+00	3.240119e+00
2.280260631953241e-02	3.240121e+00	3.240122e+00	3.240128e+00
2.281260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.282260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.283260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.284260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.285260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.286260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.287260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.288260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.289260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.290260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.291260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.292260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.293260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.294260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.295260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.296260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.297260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.298260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.299260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.300260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.301260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.302260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.303260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.304260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.305260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.306260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.307260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.308260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.309260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.310260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.311260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.312260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.313260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.314260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.315260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.316260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.317260631953241e-02	3.240127e+00	3.240124e+00	3.240119e+00
2.318260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.319260631953241e-02	3.240127e+00	3.240124e+00	3.240120e+00
2.320260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.321260631953241e-02	3.240127e+00	3.240124e+00	3.240120e+00
2.322260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.323260631953241e-02	3.240127e+00	3.240124e+00	3.240120e+00
2.324260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.325260631953241e-02	3.240127e+00	3.240124e+00	3.240120e+00
2.326260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.327260631953241e-02	3.240127e+00	3.240124e+00	3.240120e+00
2.328260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.329260631953241e-02	3.240127e+00	3.240124e+00	3.240120e+00
2.330260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.331260631953241e-02	3.240127e+00	3.240124e+00	3.240120e+00
2.332260631953241e-02	3.240121e+00	3.240122e+00	3.240127e+00
2.333260631953241e-02	3.240127e+00	3.240124e+00	3.240120e+00
