time	V(N018,N016)	V(N050,N048)	V(N082,N074)
1.914482323391073e-02	2.836199e-01	2.835671e-01	2.836023e-01
1.915482323391073e-02	2.835955e-01	2.836392e-01	2.835834e-01
1.916482323391073e-02	2.836199e-01	2.835671e-01	2.836023e-01
1.917482323391073e-02	2.835955e-01	2.836391e-01	2.835834e-01
1.918482323391073e-02	2.836199e-01	2.835672e-01	2.836023e-01
1.919482323391073e-02	2.835955e-01	2.836391e-01	2.835834e-01
1.920482323391073e-02	2.836199e-01	2.835672e-01	2.836023e-01
1.921482323391073e-02	2.835955e-01	2.836390e-01	2.835834e-01
1.922482323391073e-02	2.836198e-01	2.835673e-01	2.836022e-01
1.923482323391073e-02	2.835955e-01	2.836390e-01	2.835834e-01
1.924482323391073e-02	2.836198e-01	2.835673e-01	2.836022e-01
1.925482323391073e-02	2.835956e-01	2.836389e-01	2.835834e-01
1.926482323391073e-02	2.836198e-01	2.835674e-01	2.836022e-01
1.927482323391073e-02	2.835956e-01	2.836388e-01	2.835835e-01
1.928482323391073e-02	2.836198e-01	2.835674e-01	2.836022e-01
1.929482323391073e-02	2.835956e-01	2.836388e-01	2.835835e-01
1.930482323391073e-02	2.836198e-01	2.835675e-01	2.836022e-01
1.931482323391073e-02	2.835956e-01	2.836388e-01	2.835835e-01
1.932482323391073e-02	2.836198e-01	2.835675e-01	2.836022e-01
1.933482323391073e-02	2.835956e-01	2.836387e-01	2.835835e-01
1.934482323391073e-02	2.836197e-01	2.835676e-01	2.836021e-01
1.935482323391073e-02	2.835956e-01	2.836387e-01	2.835835e-01
1.936482323391073e-02	2.836197e-01	2.835676e-01	2.836021e-01
1.937482323391073e-02	2.835957e-01	2.836386e-01	2.835835e-01
1.938482323391073e-02	2.836197e-01	2.835677e-01	2.836021e-01
1.939482323391073e-02	2.835957e-01	2.836386e-01	2.835835e-01
1.940482323391073e-02	2.836197e-01	2.835677e-01	2.836021e-01
1.941482323391073e-02	2.835957e-01	2.836385e-01	2.835836e-01
1.942482323391073e-02	2.836197e-01	2.835678e-01	2.836021e-01
1.943482323391073e-02	2.835957e-01	2.836385e-01	2.835836e-01
1.944482323391073e-02	2.836196e-01	2.835678e-01	2.836021e-01
1.945482323391073e-02	2.835957e-01	2.836384e-01	2.835836e-01
1.946482323391073e-02	2.836196e-01	2.835679e-01	2.836020e-01
1.947482323391073e-02	2.835958e-01	2.836383e-01	2.835836e-01
1.948482323391073e-02	2.836196e-01	2.835680e-01	2.836020e-01
1.949482323391073e-02	2.835958e-01	2.836383e-01	2.835836e-01
1.950482323391073e-02	2.836196e-01	2.835680e-01	2.836020e-01
1.951482323391073e-02	2.835958e-01	2.836382e-01	2.835836e-01
1.952482323391073e-02	2.836196e-01	2.835681e-01	2.836020e-01
1.953482323391073e-02	2.835958e-01	2.836382e-01	2.835837e-01
1.954482323391073e-02	2.836196e-01	2.835681e-01	2.836020e-01
1.955482323391073e-02	2.835958e-01	2.836381e-01	2.835837e-01
1.956482323391073e-02	2.836195e-01	2.835682e-01	2.836020e-01
1.957482323391073e-02	2.835958e-01	2.836381e-01	2.835837e-01
1.958482323391073e-02	2.836195e-01	2.835682e-01	2.836020e-01
1.959482323391073e-02	2.835958e-01	2.836380e-01	2.835837e-01
1.960482323391073e-02	2.836195e-01	2.835683e-01	2.836019e-01
1.961482323391073e-02	2.835959e-01	2.836380e-01	2.835837e-01
1.962482323391073e-02	2.836195e-01	2.835683e-01	2.836019e-01
1.963482323391073e-02	2.835959e-01	2.836379e-01	2.835837e-01
1.964482323391073e-02	2.836195e-01	2.835684e-01	2.836019e-01
1.965482323391073e-02	2.835959e-01	2.836379e-01	2.835837e-01
1.966482323391073e-02	2.836195e-01	2.835684e-01	2.836019e-01
1.967482323391073e-02	2.835959e-01	2.836378e-01	2.835838e-01
1.968482323391073e-02	2.836194e-01	2.835685e-01	2.836019e-01
1.969482323391073e-02	2.835959e-01	2.836378e-01	2.835838e-01
1.970482323391073e-02	2.836194e-01	2.835685e-01	2.836019e-01
1.971482323391073e-02	2.835960e-01	2.836377e-01	2.835838e-01
1.972482323391073e-02	2.836194e-01	2.835686e-01	2.836019e-01
1.973482323391073e-02	2.835960e-01	2.836377e-01	2.835838e-01
1.974482323391073e-02	2.836194e-01	2.835686e-01	2.836018e-01
1.975482323391073e-02	2.835960e-01	2.836376e-01	2.835838e-01
1.976482323391073e-02	2.836194e-01	2.835687e-01	2.836018e-01
1.977482323391073e-02	2.835960e-01	2.836376e-01	2.835838e-01
1.978482323391073e-02	2.836194e-01	2.835687e-01	2.836018e-01
1.979482323391073e-02	2.835960e-01	2.836375e-01	2.835838e-01
1.980482323391073e-02	2.836193e-01	2.835688e-01	2.836018e-01
1.981482323391073e-02	2.835960e-01	2.836375e-01	2.835839e-01
1.982482323391073e-02	2.836193e-01	2.835688e-01	2.836018e-01
1.983482323391073e-02	2.835960e-01	2.836374e-01	2.835839e-01
1.984482323391073e-02	2.836193e-01	2.835689e-01	2.836018e-01
1.985482323391073e-02	2.835961e-01	2.836374e-01	2.835839e-01
1.986482323391073e-02	2.836193e-01	2.835689e-01	2.836018e-01
1.987482323391073e-02	2.835961e-01	2.836373e-01	2.835839e-01
1.988482323391073e-02	2.836193e-01	2.835690e-01	2.836017e-01
1.989482323391073e-02	2.835961e-01	2.836373e-01	2.835839e-01
1.990482323391073e-02	2.836193e-01	2.835690e-01	2.836017e-01
1.991482323391073e-02	2.835961e-01	2.836372e-01	2.835839e-01
1.992482323391073e-02	2.836192e-01	2.835691e-01	2.836017e-01
1.993482323391073e-02	2.835961e-01	2.836372e-01	2.835839e-01
1.994482323391073e-02	2.836192e-01	2.835691e-01	2.836017e-01
1.995482323391073e-02	2.835962e-01	2.836371e-01	2.835840e-01
1.996482323391073e-02	2.836192e-01	2.835692e-01	2.836017e-01
1.997482323391073e-02	2.835962e-01	2.836371e-01	2.835840e-01
1.998482323391073e-02	2.836192e-01	2.835692e-01	2.836017e-01
1.999482323391073e-02	2.835962e-01	2.836370e-01	2.835840e-01
2.000000000000000e-02	2.836192e-01	2.835693e-01	2.836017e-01
2.000010000000000e-02	2.835820e-01	2.836195e-01	2.835747e-01
2.000020000000000e-02	2.835563e-01	2.835127e-01	2.836453e-01
2.000020776211837e-02	2.835434e-01	2.835312e-01	2.836498e-01
2.000022328635512e-02	2.835298e-01	2.835303e-01	2.836719e-01
2.000025433482861e-02	2.835085e-01	2.835000e-01	2.837282e-01
2.000031156507536e-02	2.834531e-01	2.834522e-01	2.838409e-01
2.000041333368548e-02	2.833293e-01	2.833216e-01	2.840318e-01
2.000060324641045e-02	2.829829e-01	2.829817e-01	2.842984e-01
2.000091036867369e-02	2.821371e-01	2.821296e-01	2.845032e-01
2.000149570698709e-02	2.801889e-01	2.801873e-01	2.826049e-01
2.000219552367261e-02	2.783672e-01	2.783590e-01	2.762322e-01
2.000314643274344e-02	2.772849e-01	2.772832e-01	2.681705e-01
2.000409852950721e-02	2.770571e-01	2.773030e-01	2.637536e-01
2.000521435008001e-02	2.772209e-01	2.785199e-01	2.599395e-01
2.000677687346336e-02	2.780086e-01	2.803603e-01	2.559197e-01
2.000842144619399e-02	2.790422e-01	2.821836e-01	2.528482e-01
2.001019524611905e-02	2.806574e-01	2.845760e-01	2.511944e-01
2.001207819637473e-02	2.859643e-01	2.905474e-01	2.532297e-01
2.001584409688608e-02	3.570344e-01	3.621660e-01	3.023921e-01
2.002337589790877e-02	7.557494e-01	7.621614e-01	5.629106e-01
2.003337589790877e-02	1.462603e+00	1.475461e+00	9.959474e-01
2.004337589790877e-02	2.102103e+00	2.125570e+00	1.456356e+00
2.004462589790877e-02	2.174608e+00	2.199533e+00	1.512936e+00
2.004712589790877e-02	2.316014e+00	2.343710e+00	1.625467e+00
2.005212589790877e-02	2.576553e+00	2.608296e+00	1.846279e+00
2.005426093864494e-02	2.656180e+00	2.656926e+00	1.976294e+00
2.005549434851650e-02	2.698163e+00	2.698086e+00	2.043575e+00
2.005619479196142e-02	2.732819e+00	2.732924e+00	2.071802e+00
2.005687856475187e-02	2.766826e+00	2.766752e+00	2.099716e+00
2.005754866669208e-02	2.799501e+00	2.799572e+00	2.127195e+00
2.005858771724752e-02	2.848338e+00	2.848256e+00	2.169864e+00
2.005993100813360e-02	2.905869e+00	2.905923e+00	2.224474e+00
2.006147994286853e-02	2.961811e+00	2.961739e+00	2.286256e+00
2.006362253536963e-02	3.019701e+00	3.019759e+00	2.369337e+00
2.006722093352949e-02	3.061868e+00	3.061801e+00	2.501997e+00
2.007107233750001e-02	3.058584e+00	3.058639e+00	2.634443e+00
2.007487621844363e-02	3.054294e+00	3.054224e+00	2.696258e+00
2.007879632714308e-02	3.054228e+00	3.054283e+00	2.813659e+00
2.008429123794810e-02	3.057410e+00	3.057339e+00	2.936520e+00
2.008988687562881e-02	3.061900e+00	3.061952e+00	3.019493e+00
2.009347624924177e-02	3.066646e+00	3.066575e+00	3.056584e+00
2.009544428990920e-02	3.072414e+00	3.072466e+00	3.071424e+00
2.009727013551520e-02	3.082256e+00	3.082186e+00	3.081854e+00
2.009792291716966e-02	3.084904e+00	3.084954e+00	3.085012e+00
2.009853924469958e-02	3.088190e+00	3.088122e+00	3.087894e+00
2.009947704968844e-02	3.091773e+00	3.091822e+00	3.091846e+00
2.010135265966615e-02	3.099111e+00	3.099044e+00	3.098866e+00
2.010510387962157e-02	3.109373e+00	3.109422e+00	3.109463e+00
2.011260631953241e-02	3.122169e+00	3.122105e+00	3.121975e+00
2.012260631953241e-02	3.106273e+00	3.106323e+00	3.106466e+00
2.013260631953241e-02	3.112871e+00	3.103702e+00	3.088579e+00
2.014260631953241e-02	3.162132e+00	3.151819e+00	3.052772e+00
2.015260631953241e-02	3.204471e+00	3.197438e+00	3.030428e+00
2.016260631953241e-02	3.229517e+00	3.225270e+00	3.022218e+00
2.017260631953241e-02	3.233004e+00	3.230088e+00	3.071605e+00
2.018260631953241e-02	3.249075e+00	3.246870e+00	3.133852e+00
2.019260631953241e-02	3.264443e+00	3.262749e+00	3.181623e+00
2.020260631953241e-02	3.272561e+00	3.271554e+00	3.213797e+00
2.021260631953241e-02	3.276190e+00	3.275546e+00	3.235127e+00
2.022260631953241e-02	3.277725e+00	3.277449e+00	3.249191e+00
2.023260631953241e-02	3.278378e+00	3.278174e+00	3.258706e+00
2.024260631953241e-02	3.278654e+00	3.278620e+00	3.265033e+00
2.025260631953241e-02	3.278773e+00	3.278695e+00	3.269430e+00
2.026260631953241e-02	3.278828e+00	3.278855e+00	3.272337e+00
2.027260631953241e-02	3.278851e+00	3.278804e+00	3.274426e+00
2.028260631953241e-02	3.278865e+00	3.278907e+00	3.275765e+00
2.029260631953241e-02	3.278870e+00	3.278829e+00	3.276783e+00
2.030260631953241e-02	3.278875e+00	3.278921e+00	3.277388e+00
2.031260631953241e-02	3.278876e+00	3.278837e+00	3.277902e+00
2.032260631953241e-02	3.278879e+00	3.278925e+00	3.278160e+00
2.033260631953241e-02	3.278878e+00	3.278839e+00	3.278435e+00
2.034260631953241e-02	3.278881e+00	3.278927e+00	3.278528e+00
2.035260631953241e-02	3.278879e+00	3.278841e+00	3.278689e+00
2.036260631953241e-02	3.278882e+00	3.278928e+00	3.278704e+00
2.037260631953241e-02	3.278879e+00	3.278841e+00	3.278810e+00
2.038260631953241e-02	3.278882e+00	3.278928e+00	3.278788e+00
2.039260631953241e-02	3.278879e+00	3.278841e+00	3.278868e+00
2.040260631953241e-02	3.278882e+00	3.278928e+00	3.278828e+00
2.041260631953241e-02	3.278879e+00	3.278841e+00	3.278895e+00
2.042260631953241e-02	3.278882e+00	3.278928e+00	3.278847e+00
2.043260631953241e-02	3.278880e+00	3.278842e+00	3.278908e+00
2.044260631953241e-02	3.278883e+00	3.278928e+00	3.278856e+00
2.045260631953241e-02	3.278879e+00	3.278842e+00	3.278915e+00
2.046260631953241e-02	3.278883e+00	3.278928e+00	3.278860e+00
2.047260631953241e-02	3.278879e+00	3.278842e+00	3.278918e+00
2.048260631953241e-02	3.278882e+00	3.278928e+00	3.278862e+00
2.049260631953241e-02	3.278879e+00	3.278842e+00	3.278919e+00
2.050260631953241e-02	3.278882e+00	3.278928e+00	3.278863e+00
2.051260631953241e-02	3.278879e+00	3.278842e+00	3.278920e+00
2.052260631953241e-02	3.278882e+00	3.278928e+00	3.278864e+00
2.053260631953241e-02	3.278880e+00	3.278842e+00	3.278920e+00
2.054260631953241e-02	3.278882e+00	3.278928e+00	3.278864e+00
2.055260631953241e-02	3.278879e+00	3.278842e+00	3.278920e+00
2.056260631953241e-02	3.278882e+00	3.278928e+00	3.278864e+00
2.057260631953241e-02	3.278879e+00	3.278842e+00	3.278920e+00
2.058260631953241e-02	3.278883e+00	3.278928e+00	3.278864e+00
2.059260631953241e-02	3.278879e+00	3.278842e+00	3.278921e+00
2.060260631953241e-02	3.278883e+00	3.278928e+00	3.278864e+00
2.061260631953241e-02	3.278879e+00	3.278842e+00	3.278920e+00
2.062260631953241e-02	3.278883e+00	3.278928e+00	3.278864e+00
2.063260631953241e-02	3.278879e+00	3.278842e+00	3.278920e+00
2.064260631953241e-02	3.278883e+00	3.278928e+00	3.278864e+00
2.065260631953241e-02	3.278879e+00	3.278842e+00	3.278920e+00
2.066260631953241e-02	3.278882e+00	3.278928e+00	3.278864e+00
2.067260631953241e-02	3.278878e+00	3.278842e+00	3.278920e+00
2.068260631953241e-02	3.278882e+00	3.278928e+00	3.278864e+00
2.069260631953241e-02	3.278879e+00	3.278842e+00	3.278920e+00
2.070260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.071260631953241e-02	3.278879e+00	3.278843e+00	3.278920e+00
2.072260631953241e-02	3.278883e+00	3.278928e+00	3.278864e+00
2.073260631953241e-02	3.278879e+00	3.278842e+00	3.278920e+00
2.074260631953241e-02	3.278883e+00	3.278928e+00	3.278864e+00
2.075260631953241e-02	3.278879e+00	3.278842e+00	3.278920e+00
2.076260631953241e-02	3.278883e+00	3.278928e+00	3.278864e+00
2.077260631953241e-02	3.278879e+00	3.278842e+00	3.278920e+00
2.078260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.079260631953241e-02	3.278879e+00	3.278843e+00	3.278920e+00
2.080260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.081260631953241e-02	3.278878e+00	3.278843e+00	3.278920e+00
2.082260631953241e-02	3.278882e+00	3.278927e+00	3.278864e+00
2.083260631953241e-02	3.278878e+00	3.278843e+00	3.278920e+00
2.084260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.085260631953241e-02	3.278878e+00	3.278843e+00	3.278920e+00
2.086260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.087260631953241e-02	3.278879e+00	3.278843e+00	3.278920e+00
2.088260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.089260631953241e-02	3.278879e+00	3.278843e+00	3.278920e+00
2.090260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.091260631953241e-02	3.278879e+00	3.278843e+00	3.278920e+00
2.092260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.093260631953241e-02	3.278879e+00	3.278843e+00	3.278920e+00
2.094260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.095260631953241e-02	3.278878e+00	3.278843e+00	3.278920e+00
2.096260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.097260631953241e-02	3.278878e+00	3.278843e+00	3.278920e+00
2.098260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.099260631953241e-02	3.278878e+00	3.278843e+00	3.278920e+00
2.100260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.101260631953241e-02	3.278878e+00	3.278843e+00	3.278920e+00
2.102260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.103260631953241e-02	3.278878e+00	3.278843e+00	3.278920e+00
2.104260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.105260631953241e-02	3.278879e+00	3.278843e+00	3.278920e+00
2.106260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.107260631953241e-02	3.278879e+00	3.278843e+00	3.278920e+00
2.108260631953241e-02	3.278883e+00	3.278927e+00	3.278864e+00
2.109260631953241e-02	3.278879e+00	3.278844e+00	3.278920e+00
2.110260631953241e-02	3.278883e+00	3.278926e+00	3.278864e+00
2.111260631953241e-02	3.278879e+00	3.278844e+00	3.278920e+00
2.112260631953241e-02	3.278883e+00	3.278926e+00	3.278864e+00
2.113260631953241e-02	3.278878e+00	3.278844e+00	3.278920e+00
2.114260631953241e-02	3.278883e+00	3.278926e+00	3.278864e+00
2.115260631953241e-02	3.278878e+00	3.278844e+00	3.278920e+00
2.116260631953241e-02	3.278883e+00	3.278926e+00	3.278864e+00
2.117260631953241e-02	3.278878e+00	3.278844e+00	3.278920e+00
2.118260631953241e-02	3.278883e+00	3.278926e+00	3.278864e+00
2.119260631953241e-02	3.278878e+00	3.278844e+00	3.278920e+00
2.120260631953241e-02	3.278883e+00	3.278926e+00	3.278864e+00
2.121260631953241e-02	3.278878e+00	3.278844e+00	3.278920e+00
2.122260631953241e-02	3.278883e+00	3.278926e+00	3.278864e+00
