time	V(N019,out_pos)	V(N051,out_2)	V(N069,out_1)
1.834482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.835482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.836482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.837482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.838482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.839482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.840482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.841482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.842482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.843482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.844482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.845482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.846482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.847482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.848482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.849482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.850482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.851482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.852482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.853482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.854482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.855482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.856482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.857482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.858482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.859482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.860482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.861482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.862482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.863482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.864482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.865482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.866482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.867482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.868482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.869482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.870482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.871482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.872482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.873482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.874482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.875482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.876482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.877482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.878482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.879482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.880482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.881482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.882482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.883482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.884482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.885482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.886482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.887482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.888482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.889482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.890482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.891482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.892482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.893482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.894482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.895482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.896482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.897482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.898482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.899482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.900482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.901482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.902482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.903482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.904482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.905482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.906482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.907482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.908482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.909482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.910482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.911482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.912482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.913482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.914482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.915482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.916482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.917482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.918482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.919482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.920482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.921482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.922482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.923482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.924482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.925482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.926482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.927482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.928482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.929482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.930482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.931482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.932482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.933482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.934482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.935482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.936482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.937482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.938482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.939482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.940482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.941482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.942482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.943482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.944482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.945482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.946482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.947482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.948482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.949482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.950482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.951482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.952482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.953482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.954482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.955482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.956482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.957482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.958482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.959482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.960482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.961482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.962482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.963482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.964482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.965482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.966482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.967482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.968482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.969482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.970482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.971482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.972482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.973482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.974482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.975482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.976482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.977482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.978482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.979482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.980482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.981482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.982482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.983482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.984482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.985482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.986482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.987482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.988482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.989482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.990482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.991482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.992482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.993482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.994482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.995482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.996482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.997482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
1.998482323391073e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
1.999482323391073e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
2.000000000000000e-02	-2.390040e+00	-2.390047e+00	-1.865132e+00
2.000010000000000e-02	-2.390039e+00	-2.390046e+00	-1.865134e+00
2.000020000000000e-02	-2.390164e+00	-2.390171e+00	-1.865145e+00
2.000020776211837e-02	-2.390183e+00	-2.390190e+00	-1.865148e+00
2.000022328635512e-02	-2.390221e+00	-2.390228e+00	-1.865152e+00
2.000025433482861e-02	-2.390295e+00	-2.390301e+00	-1.865160e+00
2.000031156507536e-02	-2.390417e+00	-2.390424e+00	-1.865174e+00
2.000041333368548e-02	-2.390594e+00	-2.390600e+00	-1.865195e+00
2.000060324641045e-02	-2.390767e+00	-2.390773e+00	-1.865227e+00
2.000091036867369e-02	-2.390414e+00	-2.390420e+00	-1.865240e+00
2.000149570698709e-02	-2.331427e+00	-2.331434e+00	-1.862042e+00
2.000219552367261e-02	-2.034008e+00	-2.034015e+00	-1.756466e+00
2.000314643274344e-02	-1.453189e+00	-1.453196e+00	-1.379724e+00
2.000409852950721e-02	-8.783574e-01	-8.781497e-01	-9.192090e-01
2.000521435008001e-02	-3.171113e-01	-3.165336e-01	-4.209301e-01
2.000677687346336e-02	-1.182771e-02	-1.148319e-02	-4.411483e-02
2.000842144619399e-02	1.408100e-03	1.556396e-03	2.978086e-03
2.001019524611905e-02	-2.501011e-04	-8.773804e-05	-6.871223e-04
2.001207819637473e-02	1.173019e-04	2.660751e-04	-8.368492e-05
2.001584409688608e-02	-2.384186e-07	1.513958e-04	-2.050400e-04
2.002337589790877e-02	2.114773e-04	3.724098e-04	-2.729893e-04
2.003337589790877e-02	4.863739e-05	2.112389e-04	-3.776550e-04
2.004337589790877e-02	1.351833e-04	2.834797e-04	-1.943111e-04
2.004462589790877e-02	7.438660e-05	2.255440e-04	-2.202988e-04
2.004712589790877e-02	5.888939e-05	2.074242e-04	-2.310276e-04
2.005212589790877e-02	4.768372e-05	1.878738e-04	-1.862049e-04
2.005426093864494e-02	-5.868912e-03	-1.164055e-02	1.437664e-02
2.005549434851650e-02	-6.235838e-03	-6.844997e-03	1.032043e-02
2.005619479196142e-02	-2.731085e-03	-3.058910e-03	4.345179e-03
2.005687856475187e-02	-1.592875e-03	-1.775265e-03	2.337933e-03
2.005754866669208e-02	-1.276731e-03	-1.224756e-03	1.616716e-03
2.005858771724752e-02	-1.328230e-03	-1.056433e-03	1.243830e-03
2.005993100813360e-02	-1.571655e-03	-1.117468e-03	1.013041e-03
2.006147994286853e-02	-1.798630e-03	-1.411915e-03	7.388592e-04
2.006362253536963e-02	-2.134323e-03	-1.770496e-03	4.560947e-04
2.006722093352949e-02	-2.696514e-03	-1.744032e-03	9.512901e-05
2.007107233750001e-02	-2.093792e-03	-2.153873e-03	-7.486343e-05
2.007487621844363e-02	-2.566338e-03	-2.215862e-03	-3.538132e-04
2.007879632714308e-02	-1.828194e-03	-1.678467e-03	-1.430511e-04
2.008429123794810e-02	-1.982689e-03	-1.748562e-03	-3.340244e-04
2.008988687562881e-02	-1.774788e-03	-1.601219e-03	-5.314350e-04
2.009347624924177e-02	-1.682281e-03	-1.497746e-03	-7.016659e-04
2.009544428990920e-02	-1.420021e-03	-1.255035e-03	-1.338959e-03
2.009727013551520e-02	-9.651184e-04	-8.463860e-04	-2.090454e-03
2.009792291716966e-02	-1.082420e-03	-9.450912e-04	-2.038002e-03
2.009853924469958e-02	-9.698868e-04	-8.535385e-04	-2.223015e-03
2.009947704968844e-02	-1.055717e-03	-9.231567e-04	-2.176523e-03
2.010135265966615e-02	-9.627342e-04	-8.497238e-04	-2.425194e-03
2.010510387962157e-02	-1.033306e-03	-9.088516e-04	-2.492428e-03
2.011260631953241e-02	-9.469986e-04	-8.444786e-04	-2.773523e-03
2.012260631953241e-02	-1.787186e-03	-1.613140e-03	-1.002312e-03
2.013260631953241e-02	-8.831024e-04	-1.012802e-03	-1.818419e-03
2.014260631953241e-02	-3.404617e-04	-2.756119e-04	-2.246141e-03
2.015260631953241e-02	-1.258850e-04	-1.769066e-04	-1.981497e-03
2.016260631953241e-02	-5.912781e-05	-1.859665e-05	-1.988173e-03
2.017260631953241e-02	-5.292892e-04	-5.297661e-04	-2.813339e-05
2.018260631953241e-02	9.822845e-05	1.192093e-04	-4.041195e-04
2.019260631953241e-02	-1.525879e-04	-1.649857e-04	2.045631e-04
2.020260631953241e-02	9.441376e-05	1.072884e-04	-1.931190e-04
2.021260631953241e-02	-7.629395e-05	-8.678436e-05	1.332760e-04
2.022260631953241e-02	5.722046e-05	6.675720e-05	-1.127720e-04
2.023260631953241e-02	-4.196167e-05	-5.054474e-05	8.177757e-05
2.024260631953241e-02	3.242493e-05	3.957748e-05	-6.771088e-05
2.025260631953241e-02	-2.193451e-05	-2.956390e-05	5.030632e-05
2.026260631953241e-02	1.621246e-05	2.336502e-05	-4.124641e-05
2.027260631953241e-02	-1.144409e-05	-1.716614e-05	3.099442e-05
2.028260631953241e-02	7.629395e-06	1.382828e-05	-2.551079e-05
2.029260631953241e-02	-4.768372e-06	-1.049042e-05	1.955032e-05
2.030260631953241e-02	2.861023e-06	8.106232e-06	-1.621246e-05
2.031260631953241e-02	-9.536743e-07	-6.675720e-06	1.263618e-05
2.032260631953241e-02	0.000000e+00	5.245209e-06	-1.072884e-05
2.033260631953241e-02	9.536743e-07	-3.814697e-06	8.583069e-06
2.034260631953241e-02	-1.907349e-06	2.861023e-06	-7.390976e-06
2.035260631953241e-02	1.907349e-06	-2.384186e-06	6.198883e-06
2.036260631953241e-02	-2.861023e-06	2.384186e-06	-5.483627e-06
2.037260631953241e-02	2.861023e-06	-1.907349e-06	4.529953e-06
2.038260631953241e-02	-3.814697e-06	1.430511e-06	-4.053116e-06
2.039260631953241e-02	2.861023e-06	-1.430511e-06	3.814697e-06
2.040260631953241e-02	-2.861023e-06	1.430511e-06	-3.337860e-06
2.041260631953241e-02	3.814697e-06	-9.536743e-07	3.337860e-06
2.042260631953241e-02	-3.814697e-06	1.430511e-06	-2.861023e-06
2.043260631953241e-02	3.814697e-06	-1.430511e-06	2.861023e-06
2.044260631953241e-02	-3.814697e-06	1.430511e-06	-2.622604e-06
2.045260631953241e-02	3.814697e-06	-9.536743e-07	2.622604e-06
2.046260631953241e-02	-3.814697e-06	1.430511e-06	-2.622604e-06
2.047260631953241e-02	3.814697e-06	-9.536743e-07	2.384186e-06
2.048260631953241e-02	-3.814697e-06	9.536743e-07	-2.384186e-06
2.049260631953241e-02	2.861023e-06	-1.430511e-06	2.384186e-06
2.050260631953241e-02	-3.814697e-06	9.536743e-07	-2.384186e-06
2.051260631953241e-02	2.861023e-06	-1.430511e-06	2.384186e-06
2.052260631953241e-02	-3.814697e-06	9.536743e-07	-2.384186e-06
2.053260631953241e-02	3.814697e-06	-1.430511e-06	2.384186e-06
2.054260631953241e-02	-2.861023e-06	1.430511e-06	-2.384186e-06
2.055260631953241e-02	3.814697e-06	-1.430511e-06	2.384186e-06
2.056260631953241e-02	-2.861023e-06	1.430511e-06	-2.384186e-06
2.057260631953241e-02	3.814697e-06	-1.907349e-06	2.384186e-06
2.058260631953241e-02	-3.814697e-06	1.430511e-06	-2.145767e-06
2.059260631953241e-02	3.814697e-06	-1.907349e-06	2.384186e-06
2.060260631953241e-02	-3.814697e-06	1.430511e-06	-2.145767e-06
2.061260631953241e-02	2.861023e-06	-1.430511e-06	2.384186e-06
2.062260631953241e-02	-3.814697e-06	1.430511e-06	-2.145767e-06
2.063260631953241e-02	2.861023e-06	-1.430511e-06	2.145767e-06
2.064260631953241e-02	-2.861023e-06	1.907349e-06	-2.145767e-06
2.065260631953241e-02	2.861023e-06	-1.430511e-06	2.145767e-06
2.066260631953241e-02	-2.861023e-06	1.907349e-06	-2.145767e-06
2.067260631953241e-02	2.861023e-06	-1.907349e-06	2.145767e-06
2.068260631953241e-02	-2.861023e-06	1.907349e-06	-2.145767e-06
2.069260631953241e-02	2.861023e-06	-1.907349e-06	2.145767e-06
2.070260631953241e-02	-2.861023e-06	1.907349e-06	-2.145767e-06
2.071260631953241e-02	2.861023e-06	-1.907349e-06	2.145767e-06
2.072260631953241e-02	-2.861023e-06	1.907349e-06	-2.384186e-06
2.073260631953241e-02	2.861023e-06	-1.907349e-06	2.145767e-06
2.074260631953241e-02	-2.861023e-06	2.384186e-06	-2.384186e-06
2.075260631953241e-02	2.861023e-06	-1.907349e-06	2.384186e-06
2.076260631953241e-02	-1.907349e-06	2.384186e-06	-2.384186e-06
2.077260631953241e-02	2.861023e-06	-1.907349e-06	2.384186e-06
2.078260631953241e-02	-2.861023e-06	2.384186e-06	-2.384186e-06
2.079260631953241e-02	2.861023e-06	-2.384186e-06	2.384186e-06
2.080260631953241e-02	-2.861023e-06	1.907349e-06	-2.145767e-06
2.081260631953241e-02	2.861023e-06	-2.384186e-06	2.384186e-06
2.082260631953241e-02	-2.861023e-06	1.907349e-06	-2.145767e-06
2.083260631953241e-02	2.861023e-06	-2.384186e-06	2.384186e-06
2.084260631953241e-02	-2.861023e-06	1.907349e-06	-2.145767e-06
2.085260631953241e-02	1.907349e-06	-2.384186e-06	2.145767e-06
2.086260631953241e-02	-2.861023e-06	2.384186e-06	-2.145767e-06
2.087260631953241e-02	1.907349e-06	-2.384186e-06	2.145767e-06
2.088260631953241e-02	-1.907349e-06	2.384186e-06	-2.145767e-06
2.089260631953241e-02	1.907349e-06	-2.384186e-06	2.145767e-06
2.090260631953241e-02	-1.907349e-06	2.384186e-06	-2.145767e-06
2.091260631953241e-02	2.861023e-06	-2.384186e-06	2.145767e-06
2.092260631953241e-02	-1.907349e-06	2.384186e-06	-2.384186e-06
2.093260631953241e-02	2.861023e-06	-2.384186e-06	2.145767e-06
2.094260631953241e-02	-1.907349e-06	2.384186e-06	-2.384186e-06
2.095260631953241e-02	2.861023e-06	-2.384186e-06	2.145767e-06
2.096260631953241e-02	-2.861023e-06	2.384186e-06	-2.384186e-06
2.097260631953241e-02	1.907349e-06	-2.384186e-06	2.384186e-06
2.098260631953241e-02	-2.861023e-06	2.861023e-06	-2.384186e-06
2.099260631953241e-02	1.907349e-06	-2.384186e-06	2.384186e-06
2.100260631953241e-02	-2.861023e-06	2.861023e-06	-2.384186e-06
2.101260631953241e-02	1.907349e-06	-2.384186e-06	2.384186e-06
2.102260631953241e-02	-1.907349e-06	2.861023e-06	-2.384186e-06
2.103260631953241e-02	1.907349e-06	-2.861023e-06	2.384186e-06
2.104260631953241e-02	-1.907349e-06	2.861023e-06	-2.145767e-06
2.105260631953241e-02	1.907349e-06	-2.861023e-06	2.384186e-06
2.106260631953241e-02	-1.907349e-06	2.384186e-06	-2.145767e-06
2.107260631953241e-02	1.907349e-06	-2.861023e-06	2.384186e-06
2.108260631953241e-02	-1.907349e-06	2.384186e-06	-2.145767e-06
2.109260631953241e-02	1.907349e-06	-2.861023e-06	2.384186e-06
2.110260631953241e-02	-1.907349e-06	2.861023e-06	-2.145767e-06
2.111260631953241e-02	2.861023e-06	-2.861023e-06	2.145767e-06
2.112260631953241e-02	-1.907349e-06	2.861023e-06	-2.384186e-06
2.113260631953241e-02	1.907349e-06	-2.861023e-06	2.145767e-06
2.114260631953241e-02	-1.907349e-06	2.861023e-06	-2.384186e-06
2.115260631953241e-02	1.907349e-06	-2.861023e-06	2.145767e-06
2.116260631953241e-02	-2.861023e-06	2.861023e-06	-2.384186e-06
2.117260631953241e-02	1.907349e-06	-2.861023e-06	2.384186e-06
2.118260631953241e-02	-1.907349e-06	2.861023e-06	-2.384186e-06
2.119260631953241e-02	1.907349e-06	-2.861023e-06	2.384186e-06
2.120260631953241e-02	-1.907349e-06	2.861023e-06	-2.384186e-06
2.121260631953241e-02	1.907349e-06	-2.861023e-06	2.384186e-06
2.122260631953241e-02	-1.907349e-06	2.861023e-06	-2.384186e-06
2.123260631953241e-02	1.907349e-06	-2.861023e-06	2.384186e-06
2.124260631953241e-02	-1.907349e-06	2.861023e-06	-2.384186e-06
2.125260631953241e-02	1.907349e-06	-2.861023e-06	2.384186e-06
2.126260631953241e-02	-1.907349e-06	3.337860e-06	-2.384186e-06
2.127260631953241e-02	1.907349e-06	-2.861023e-06	2.384186e-06
2.128260631953241e-02	-1.907349e-06	3.337860e-06	-2.384186e-06
2.129260631953241e-02	9.536743e-07	-2.861023e-06	2.384186e-06
2.130260631953241e-02	-1.907349e-06	2.861023e-06	-2.384186e-06
2.131260631953241e-02	1.907349e-06	-3.337860e-06	2.384186e-06
2.132260631953241e-02	-1.907349e-06	2.861023e-06	-2.384186e-06
2.133260631953241e-02	1.907349e-06	-3.337860e-06	2.384186e-06
2.134260631953241e-02	-1.907349e-06	2.861023e-06	-2.145767e-06
2.135260631953241e-02	1.907349e-06	-3.337860e-06	2.384186e-06
2.136260631953241e-02	-9.536743e-07	2.861023e-06	-2.384186e-06
2.137260631953241e-02	1.907349e-06	-3.337860e-06	2.384186e-06
2.138260631953241e-02	-9.536743e-07	2.861023e-06	-2.384186e-06
2.139260631953241e-02	1.907349e-06	-3.337860e-06	2.384186e-06
2.140260631953241e-02	-1.907349e-06	2.861023e-06	-2.384186e-06
2.141260631953241e-02	1.907349e-06	-2.861023e-06	2.145767e-06
2.142260631953241e-02	-1.907349e-06	3.337860e-06	-2.384186e-06
2.143260631953241e-02	1.907349e-06	-2.861023e-06	2.384186e-06
2.144260631953241e-02	-1.907349e-06	3.337860e-06	-2.384186e-06
2.145260631953241e-02	1.907349e-06	-2.861023e-06	2.384186e-06
2.146260631953241e-02	-1.907349e-06	3.337860e-06	-2.384186e-06
2.147260631953241e-02	1.907349e-06	-2.861023e-06	2.384186e-06
2.148260631953241e-02	-1.907349e-06	3.337860e-06	-2.384186e-06
2.149260631953241e-02	9.536743e-07	-3.337860e-06	2.384186e-06
2.150260631953241e-02	-1.907349e-06	3.337860e-06	-2.384186e-06
2.151260631953241e-02	9.536743e-07	-3.337860e-06	2.384186e-06
2.152260631953241e-02	-1.907349e-06	3.337860e-06	-2.384186e-06
2.153260631953241e-02	9.536743e-07	-3.337860e-06	2.384186e-06
2.154260631953241e-02	-1.907349e-06	3.337860e-06	-2.384186e-06
2.155260631953241e-02	1.907349e-06	-3.337860e-06	2.384186e-06
2.156260631953241e-02	-9.536743e-07	2.861023e-06	-2.384186e-06
2.157260631953241e-02	1.907349e-06	-3.337860e-06	2.384186e-06
2.158260631953241e-02	-9.536743e-07	2.861023e-06	-2.384186e-06
2.159260631953241e-02	1.907349e-06	-3.337860e-06	2.384186e-06
2.160260631953241e-02	-9.536743e-07	3.337860e-06	-2.384186e-06
2.161260631953241e-02	1.907349e-06	-3.337860e-06	2.384186e-06
2.162260631953241e-02	-9.536743e-07	3.337860e-06	-2.384186e-06
2.163260631953241e-02	1.907349e-06	-3.337860e-06	2.384186e-06
2.164260631953241e-02	-1.907349e-06	3.337860e-06	-2.622604e-06
2.165260631953241e-02	1.907349e-06	-3.337860e-06	2.384186e-06
2.166260631953241e-02	-1.907349e-06	3.337860e-06	-2.622604e-06
2.167260631953241e-02	1.907349e-06	-2.861023e-06	2.384186e-06
2.168260631953241e-02	-1.907349e-06	3.337860e-06	-2.622604e-06
2.169260631953241e-02	9.536743e-07	-3.337860e-06	2.384186e-06
