time	V(n032)
2.000979238809898e-02	-2.691925e-01
2.000999102438939e-02	-2.691286e-01
2.001038829697021e-02	-2.690056e-01
2.001077306004634e-02	-2.688952e-01
2.001114050753883e-02	-2.688008e-01
2.001149538372641e-02	-2.687238e-01
2.001194450557578e-02	-2.686549e-01
2.001252693092665e-02	-2.686306e-01
2.001322274036066e-02	-2.687253e-01
2.001386401375416e-02	-2.689465e-01
2.001474604569984e-02	-2.694354e-01
2.001505697557765e-02	-2.696471e-01
2.001532112223311e-02	-2.698344e-01
2.001552268485224e-02	-2.699797e-01
2.001574048264206e-02	-2.701368e-01
2.001594108431070e-02	-2.702810e-01
2.001612223589853e-02	-2.704079e-01
2.001632265287660e-02	-2.705433e-01
2.001652440596548e-02	-2.706705e-01
2.001675353642848e-02	-2.707996e-01
2.001705772120918e-02	-2.709371e-01
2.001734128088086e-02	-2.710227e-01
2.001774531396438e-02	-2.710802e-01
2.001832175471273e-02	-2.711461e-01
2.001884490783612e-02	-2.712635e-01
2.001927491349804e-02	-2.713819e-01
2.001969915674124e-02	-2.714950e-01
2.002014421182421e-02	-2.715994e-01
2.002055668023750e-02	-2.716789e-01
2.002096421005563e-02	-2.717388e-01
2.002135726945656e-02	-2.717789e-01
2.002174004850669e-02	-2.718003e-01
2.002211632257547e-02	-2.718038e-01
2.002248737533547e-02	-2.717879e-01
2.002285810965580e-02	-2.717501e-01
2.002323395209563e-02	-2.716819e-01
2.002341105774054e-02	-2.716185e-01
2.002358602316633e-02	-2.715427e-01
2.002380938160642e-02	-2.714423e-01
2.002405921222721e-02	-2.713212e-01
2.002446780848968e-02	-2.711073e-01
2.002499075032925e-02	-2.708067e-01
2.002572198162934e-02	-2.703815e-01
2.002646602389742e-02	-2.699820e-01
2.002709003503108e-02	-2.696760e-01
2.002768579449324e-02	-2.693956e-01
2.002835217089401e-02	-2.690895e-01
2.002896706228218e-02	-2.688084e-01
2.002961340072757e-02	-2.685111e-01
2.003024758591504e-02	-2.682145e-01
2.003095391933017e-02	-2.678780e-01
2.003169644377378e-02	-2.675152e-01
2.003255732821060e-02	-2.670837e-01
2.003351756591041e-02	-2.665876e-01
2.003448126315064e-02	-2.660752e-01
2.003550867121627e-02	-2.655124e-01
2.003647099994852e-02	-2.649710e-01
2.003749370581925e-02	-2.643789e-01
2.003867701508955e-02	-2.636688e-01
2.004006299101110e-02	-2.627701e-01
2.004061444111566e-02	-2.623491e-01
2.004092498464192e-02	-2.620680e-01
2.004114831922570e-02	-2.618408e-01
2.004129467994184e-02	-2.616833e-01
2.004137122363970e-02	-2.616001e-01
2.004145172332145e-02	-2.615122e-01
2.004153596860569e-02	-2.614207e-01
2.004161291529863e-02	-2.613374e-01
2.004169575702814e-02	-2.612484e-01
2.004176782541321e-02	-2.611714e-01
2.004184457520811e-02	-2.610901e-01
2.004190948428203e-02	-2.610217e-01
2.004198260156109e-02	-2.609452e-01
2.004204146133302e-02	-2.608838e-01
2.004210801391794e-02	-2.608148e-01
2.004216256379687e-02	-2.607585e-01
2.004221866501499e-02	-2.607007e-01
2.004226712222905e-02	-2.606509e-01
2.004231138941710e-02	-2.606056e-01
2.004234669266249e-02	-2.605695e-01
2.004238306497392e-02	-2.605323e-01
2.004241652989466e-02	-2.604982e-01
2.004244772535397e-02	-2.604665e-01
2.004248034670195e-02	-2.604333e-01
2.004251091354264e-02	-2.604022e-01
2.004254402426952e-02	-2.603686e-01
2.004257705827747e-02	-2.603351e-01
2.004261343954220e-02	-2.602983e-01
2.004265172805261e-02	-2.602595e-01
2.004269524930264e-02	-2.602155e-01
2.004274241735496e-02	-2.601679e-01
2.004279834599608e-02	-2.601115e-01
2.004285964434244e-02	-2.600498e-01
2.004293572099150e-02	-2.599732e-01
2.004301880833855e-02	-2.598898e-01
2.004312695913965e-02	-2.597813e-01
2.004324328572764e-02	-2.596648e-01
2.004340150893652e-02	-2.595067e-01
2.004356953053152e-02	-2.593390e-01
2.004380263381210e-02	-2.591070e-01
2.004405429056274e-02	-2.588570e-01
2.004440150362993e-02	-2.585129e-01
2.004486301558701e-02	-2.580570e-01
2.004553961166632e-02	-2.573912e-01
2.004662456229815e-02	-2.563296e-01
2.004854355288030e-02	-2.544677e-01
2.004951896849530e-02	-2.535293e-01
2.005012200686173e-02	-2.529517e-01
2.005048775169838e-02	-2.526022e-01
2.005072642202246e-02	-2.523744e-01
2.005091880526769e-02	-2.521910e-01
2.005108079071411e-02	-2.520367e-01
2.005122574172435e-02	-2.518986e-01
2.005137428815311e-02	-2.517571e-01
2.005153813099583e-02	-2.516009e-01
2.005169720916116e-02	-2.514490e-01
2.005186082444302e-02	-2.512922e-01
2.005202433447114e-02	-2.511345e-01
2.005218970901352e-02	-2.509730e-01
2.005235664389212e-02	-2.508068e-01
2.005252632005936e-02	-2.506322e-01
2.005269993433929e-02	-2.504440e-01
2.005288032568796e-02	-2.502327e-01
2.005307212426536e-02	-2.499826e-01
2.005328435332547e-02	-2.496671e-01
2.005353944873377e-02	-2.492324e-01
2.005389590980576e-02	-2.485613e-01
2.005435633063388e-02	-2.477048e-01
2.005497864848003e-02	-2.467269e-01
2.005562493163145e-02	-2.459446e-01
2.005659664640705e-02	-2.450231e-01
2.005760982891126e-02	-2.442279e-01
2.005879981548896e-02	-2.433693e-01
2.006016785630861e-02	-2.424213e-01
2.006183275941040e-02	-2.412885e-01
2.006420015079806e-02	-2.396807e-01
2.006764111546558e-02	-2.373071e-01
2.007140427388961e-02	-2.346105e-01
2.007684221568903e-02	-2.305662e-01
2.007890655029719e-02	-2.289329e-01
2.007993141160197e-02	-2.280922e-01
2.008056211973080e-02	-2.275455e-01
2.008085687879477e-02	-2.272794e-01
2.008114512176318e-02	-2.270129e-01
2.008127962220861e-02	-2.268856e-01
2.008137206055784e-02	-2.267955e-01
2.008142254659798e-02	-2.259925e-01
2.008147086587636e-02	-2.239225e-01
2.008151952825982e-02	-2.211422e-01
2.008158168142549e-02	-2.174491e-01
2.008163795575472e-02	-2.141169e-01
2.008175050441319e-02	-2.075224e-01
2.008188590393222e-02	-1.996890e-01
2.008207937014664e-02	-1.886363e-01
2.008230317656910e-02	-1.759955e-01
2.008261824746381e-02	-1.583531e-01
2.008301823886783e-02	-1.360750e-01
2.008362771441395e-02	-1.021416e-01
2.008429152158095e-02	-6.503140e-02
2.008526043774790e-02	-1.041993e-02
2.008555330908281e-02	-3.304310e-04
2.008560698107102e-02	-1.591415e-04
2.008562973350750e-02	-1.873862e-04
2.008563840630284e-02	-1.709232e-04
2.008564501733482e-02	-1.680592e-04
2.008565277961293e-02	-1.647057e-04
2.008566068401416e-02	-1.616518e-04
2.008567649281663e-02	-1.564143e-04
2.008570811042158e-02	-1.486389e-04
2.008577134563146e-02	-1.395013e-04
2.008583661830049e-02	-1.349199e-04
2.008592811645819e-02	-1.313941e-04
2.008602978449462e-02	-1.287502e-04
2.008620089865365e-02	-1.249488e-04
2.008645467076605e-02	-1.196056e-04
2.008676918325920e-02	-1.131255e-04
2.008703162333828e-02	-1.078273e-04
2.008729403420685e-02	-1.026081e-04
2.008759378454134e-02	-9.674353e-05
2.008788102026183e-02	-9.120606e-05
2.008817708699651e-02	-8.558509e-05
2.008846119609619e-02	-8.026665e-05
2.008879429544876e-02	-7.410480e-05
2.008916625202157e-02	-6.727538e-05
2.008962779768033e-02	-5.874142e-05
2.008989356188006e-02	-5.450322e-05
2.009009326133226e-02	-5.080015e-05
2.009024418599433e-02	-4.730744e-05
2.009034159087593e-02	-4.481447e-05
2.009039730864410e-02	-4.370212e-05
2.009042481421935e-02	-5.460489e-05
2.009044548606605e-02	-6.834318e-05
2.009045872578155e-02	-7.214432e-05
2.009047423516206e-02	-7.249443e-05
2.009049157838793e-02	-7.108986e-05
2.009051111683439e-02	-6.805001e-05
2.009054004106267e-02	-6.329211e-05
2.009057179973390e-02	-5.823552e-05
2.009063531707635e-02	-4.999798e-05
2.009069754978527e-02	-4.370152e-05
2.009078306743937e-02	-3.722723e-05
2.009087589948481e-02	-3.199414e-05
2.009100056351719e-02	-2.690377e-05
2.009113475231083e-02	-2.293197e-05
2.009131226845167e-02	-1.918251e-05
2.009151778430226e-02	-1.610341e-05
2.009182279005930e-02	-1.299873e-05
2.009223482269224e-02	-1.028630e-05
2.009266898127224e-02	-8.427259e-06
2.009312942071296e-02	-7.056538e-06
2.009355289424552e-02	-6.136832e-06
2.009399404263489e-02	-5.392655e-06
2.009441840017176e-02	-4.829913e-06
2.009486675756797e-02	-4.342311e-06
2.009536219597373e-02	-3.907675e-06
2.009593475728458e-02	-3.495045e-06
2.009662989720853e-02	-3.098291e-06
2.009749558013985e-02	-2.706741e-06
2.009861917970465e-02	-2.324088e-06
2.010000000100000e-02	-1.972293e-06
2.010000000200000e-02	-1.972053e-06
2.010000001800000e-02	-1.969873e-06
2.010000005000000e-02	-1.971759e-06
2.010000011400000e-02	-1.972964e-06
2.010000024200000e-02	-1.973861e-06
2.010000049800000e-02	-1.973904e-06
2.010000101000000e-02	-1.973854e-06
2.010000203400000e-02	-1.973687e-06
2.010000408200000e-02	-1.973225e-06
2.010000817800000e-02	-1.972350e-06
2.010001636999999e-02	-1.970551e-06
2.010003275399998e-02	-1.967030e-06
2.010006552199996e-02	-1.959972e-06
2.010013105799992e-02	-1.946083e-06
2.010026212999984e-02	-1.918770e-06
2.010052427399968e-02	-1.866398e-06
2.010104856199936e-02	-1.769252e-06
2.010209713799873e-02	-1.601565e-06
2.010419428999745e-02	-1.342798e-06
2.010665663906632e-02	-1.127106e-06
2.010892511823808e-02	-9.814158e-07
2.011100394139184e-02	-8.783818e-07
2.011328752152866e-02	-7.871833e-07
2.011572658217904e-02	-7.104276e-07
2.011856548051855e-02	-6.384561e-07
2.012164957891031e-02	-5.779534e-07
2.012524029248679e-02	-5.217451e-07
2.012925374119649e-02	-4.743946e-07
2.013405108719914e-02	-4.301303e-07
2.013966571598618e-02	-3.928720e-07
2.014678691404983e-02	-3.575572e-07
2.015573053098910e-02	-3.283405e-07
2.016567405707276e-02	-3.053186e-07
2.017567405707276e-02	-2.906500e-07
2.018567405707276e-02	-2.787554e-07
2.019567405707276e-02	-2.710754e-07
2.020567405707276e-02	-2.636780e-07
2.021292332443375e-02	-2.584456e-07
2.021895083730821e-02	-2.508755e-07
2.022547653038950e-02	-2.432633e-07
2.023037318196525e-02	-2.363805e-07
2.023574632045376e-02	-2.306125e-07
2.024186399004288e-02	-2.230155e-07
2.025176197781709e-02	-2.137143e-07
2.026039267803087e-02	-2.057173e-07
2.026895964603367e-02	-2.003813e-07
2.027895964603368e-02	-1.938685e-07
2.028895964603368e-02	-1.898323e-07
2.029895964603368e-02	-1.852391e-07
2.030895964603368e-02	-1.826964e-07
2.031895964603368e-02	-1.792690e-07
2.032895964603368e-02	-1.776320e-07
2.033895964603367e-02	-1.749134e-07
2.034869544720368e-02	-1.738751e-07
2.035869544720368e-02	-1.715895e-07
2.036869544720368e-02	-1.708490e-07
2.037869544720368e-02	-1.688422e-07
2.038869544720368e-02	-1.683259e-07
2.039869544720368e-02	-1.665022e-07
2.040869544720368e-02	-1.661363e-07
2.041869544720368e-02	-1.644387e-07
2.042869544720368e-02	-1.641791e-07
2.043869544720368e-02	-1.625703e-07
2.044869544720368e-02	-1.622251e-07
2.045869544720368e-02	-1.603466e-07
2.046869544720368e-02	-1.597796e-07
2.047869544720368e-02	-1.577895e-07
2.048869544720368e-02	-1.571821e-07
2.049869544720368e-02	-1.551986e-07
2.050869544720368e-02	-1.546290e-07
2.051869544720368e-02	-1.527045e-07
2.052869544720368e-02	-1.522084e-07
2.053869544720368e-02	-1.503670e-07
2.054869544720368e-02	-1.499603e-07
2.055869544720368e-02	-1.482117e-07
2.056869544720368e-02	-1.478996e-07
2.057869544720368e-02	-1.462459e-07
2.058869544720368e-02	-1.460280e-07
2.059869544720368e-02	-1.444667e-07
2.060869544720368e-02	-1.443391e-07
2.061869544720368e-02	-1.428655e-07
2.062869544720368e-02	-1.428228e-07
2.063869544720368e-02	-1.414307e-07
2.064869544720368e-02	-1.414665e-07
2.065869544720368e-02	-1.401494e-07
2.066869544720368e-02	-1.402571e-07
2.067869544720368e-02	-1.390083e-07
2.068869544720368e-02	-1.391813e-07
2.069869544720368e-02	-1.379943e-07
2.070869544720368e-02	-1.382262e-07
2.071869544720368e-02	-1.370949e-07
2.072869544720368e-02	-1.373796e-07
2.073869544720368e-02	-1.362982e-07
2.074869544720368e-02	-1.366303e-07
2.075869544720368e-02	-1.355934e-07
2.076869544720368e-02	-1.359677e-07
2.077869544720368e-02	-1.349705e-07
2.078869544720368e-02	-1.353825e-07
2.079869544720368e-02	-1.344205e-07
2.080869544720368e-02	-1.348659e-07
2.081869544720368e-02	-1.339352e-07
2.082869544720368e-02	-1.344103e-07
2.083869544720368e-02	-1.335072e-07
2.084869544720368e-02	-1.340086e-07
2.085869544720368e-02	-1.331300e-07
2.086869544720368e-02	-1.336546e-07
2.087869544720368e-02	-1.327977e-07
2.088869544720368e-02	-1.333428e-07
2.089869544720368e-02	-1.325050e-07
2.090869544720368e-02	-1.330683e-07
2.091869544720368e-02	-1.322472e-07
2.092869544720368e-02	-1.328265e-07
2.093869544720368e-02	-1.320203e-07
2.094869544720368e-02	-1.326138e-07
2.095869544720368e-02	-1.318206e-07
2.096869544720368e-02	-1.324265e-07
2.097869544720368e-02	-1.316448e-07
2.098869544720368e-02	-1.322617e-07
2.099869544720368e-02	-1.314901e-07
2.100000000000000e-02	-1.321777e-07
2.100000000100000e-02	-1.320513e-07
2.100000001700000e-02	-1.320743e-07
2.100000004900000e-02	-1.318298e-07
2.100000011300000e-02	-1.318703e-07
2.100000024100000e-02	-1.317783e-07
2.100000049700000e-02	-1.318711e-07
2.100000100900000e-02	-1.317778e-07
2.100000203300000e-02	-1.318710e-07
2.100000408100000e-02	-1.317783e-07
2.100000817700000e-02	-1.318724e-07
2.100001636899999e-02	-1.317804e-07
2.100003275299998e-02	-1.318748e-07
2.100006552099996e-02	-1.317821e-07
2.100013105699992e-02	-1.318748e-07
2.100026212899984e-02	-1.317806e-07
2.100052427299968e-02	-1.318719e-07
2.100104856099936e-02	-1.317750e-07
2.100209713699873e-02	-1.318607e-07
2.100419428899745e-02	-1.317528e-07
2.100838859299490e-02	-1.318170e-07
2.101677720098981e-02	-1.316682e-07
2.102677720098980e-02	-1.316988e-07
2.103677720098980e-02	-1.315469e-07
2.104677720098980e-02	-1.315851e-07
2.105677720098981e-02	-1.314402e-07
2.106677720098981e-02	-1.314850e-07
2.107677720098981e-02	-1.313463e-07
2.108677720098981e-02	-1.313968e-07
2.109677720098981e-02	-1.312636e-07
2.110677720098980e-02	-1.313193e-07
2.111677720098980e-02	-1.311909e-07
2.112677720098980e-02	-1.312510e-07
2.113677720098981e-02	-1.311268e-07
2.114677720098981e-02	-1.311908e-07
2.115677720098981e-02	-1.310703e-07
2.116677720098981e-02	-1.311379e-07
2.117677720098981e-02	-1.310206e-07
2.118677720098981e-02	-1.310912e-07
2.119677720098980e-02	-1.309768e-07
2.120677720098980e-02	-1.310500e-07
2.121677720098980e-02	-1.309381e-07
2.122677720098981e-02	-1.310137e-07
2.123677720098981e-02	-1.309040e-07
2.124677720098981e-02	-1.309817e-07
2.125677720098981e-02	-1.308739e-07
2.126677720098981e-02	-1.309534e-07
2.127677720098980e-02	-1.308474e-07
2.128677720098980e-02	-1.309285e-07
2.129677720098980e-02	-1.308239e-07
2.130677720098981e-02	-1.309064e-07
2.131677720098981e-02	-1.308032e-07
2.132677720098981e-02	-1.308869e-07
2.133677720098981e-02	-1.307848e-07
2.134677720098981e-02	-1.308697e-07
2.135677720098981e-02	-1.307686e-07
2.136677720098980e-02	-1.308544e-07
2.137677720098980e-02	-1.307542e-07
2.138677720098980e-02	-1.308408e-07
2.139677720098981e-02	-1.307415e-07
2.140677720098981e-02	-1.308288e-07
2.141677720098981e-02	-1.307301e-07
2.142677720098981e-02	-1.308181e-07
2.143677720098981e-02	-1.307201e-07
2.144677720098980e-02	-1.308086e-07
2.145677720098980e-02	-1.307111e-07
2.146677720098980e-02	-1.308002e-07
2.147677720098981e-02	-1.307031e-07
2.148677720098981e-02	-1.307927e-07
2.149677720098981e-02	-1.306960e-07
2.150677720098981e-02	-1.307859e-07
2.151677720098981e-02	-1.306897e-07
2.152677720098981e-02	-1.307799e-07
2.153677720098980e-02	-1.306840e-07
2.154677720098980e-02	-1.307746e-07
2.155677720098980e-02	-1.306789e-07
2.156677720098981e-02	-1.307697e-07
2.157677720098981e-02	-1.306743e-07
2.158677720098981e-02	-1.307654e-07
2.159677720098981e-02	-1.306702e-07
2.160677720098981e-02	-1.307615e-07
2.161677720098980e-02	-1.306665e-07
2.162677720098980e-02	-1.307580e-07
2.163677720098980e-02	-1.306631e-07
2.164677720098980e-02	-1.307548e-07
2.165677720098981e-02	-1.306601e-07
2.166677720098981e-02	-1.307519e-07
2.167677720098981e-02	-1.306574e-07
2.168677720098981e-02	-1.307493e-07
2.169677720098981e-02	-1.306549e-07
2.170677720098980e-02	-1.307469e-07
2.171677720098980e-02	-1.306526e-07
2.172677720098980e-02	-1.307447e-07
2.173677720098981e-02	-1.306505e-07
2.174677720098981e-02	-1.307427e-07
2.175677720098981e-02	-1.306486e-07
2.176677720098981e-02	-1.307409e-07
2.177677720098981e-02	-1.306469e-07
2.178677720098980e-02	-1.307392e-07
2.179677720098980e-02	-1.306452e-07
2.180677720098980e-02	-1.307377e-07
2.181677720098980e-02	-1.306438e-07
2.182677720098981e-02	-1.307362e-07
2.183677720098981e-02	-1.306424e-07
2.184677720098981e-02	-1.307349e-07
2.185677720098981e-02	-1.306411e-07
2.186677720098981e-02	-1.307337e-07
2.187677720098980e-02	-1.306399e-07
2.188677720098980e-02	-1.307325e-07
2.189677720098980e-02	-1.306388e-07
2.190677720098981e-02	-1.307315e-07
2.191677720098981e-02	-1.306378e-07
2.192677720098981e-02	-1.307305e-07
2.193677720098981e-02	-1.306368e-07
2.194677720098981e-02	-1.307295e-07
2.195677720098980e-02	-1.306359e-07
2.196677720098980e-02	-1.307287e-07
2.197677720098980e-02	-1.306350e-07
2.198677720098980e-02	-1.307278e-07
2.199677720098981e-02	-1.306342e-07
2.200677720098981e-02	-1.307270e-07
2.201677720098981e-02	-1.306335e-07
2.202677720098981e-02	-1.307263e-07
2.203677720098981e-02	-1.306327e-07
2.204677720098980e-02	-1.307256e-07
2.205677720098980e-02	-1.306321e-07
2.206677720098980e-02	-1.307249e-07
2.207677720098981e-02	-1.306314e-07
2.208677720098981e-02	-1.307243e-07
2.209677720098981e-02	-1.306308e-07
2.210677720098981e-02	-1.307237e-07
2.211677720098981e-02	-1.306302e-07
2.212677720098980e-02	-1.307231e-07
2.213677720098980e-02	-1.306296e-07
2.214677720098980e-02	-1.307225e-07
2.215677720098980e-02	-1.306291e-07
2.216677720098981e-02	-1.307220e-07
2.217677720098981e-02	-1.306286e-07
2.218677720098981e-02	-1.307215e-07
2.219677720098981e-02	-1.306281e-07
2.220677720098981e-02	-1.307210e-07
2.221677720098980e-02	-1.306276e-07
2.222677720098980e-02	-1.307205e-07
2.223677720098980e-02	-1.306271e-07
2.224677720098981e-02	-1.307201e-07
2.225677720098981e-02	-1.306267e-07
2.226677720098981e-02	-1.307197e-07
2.227677720098981e-02	-1.306263e-07
2.228677720098981e-02	-1.307192e-07
2.229677720098980e-02	-1.306258e-07
2.230677720098980e-02	-1.307188e-07
2.231677720098980e-02	-1.306255e-07
2.232677720098980e-02	-1.307184e-07
2.233677720098981e-02	-1.306251e-07
2.234677720098981e-02	-1.307181e-07
2.235677720098981e-02	-1.306247e-07
2.236677720098981e-02	-1.307177e-07
2.237677720098981e-02	-1.306244e-07
2.238677720098980e-02	-1.307174e-07
2.239677720098980e-02	-1.306240e-07
2.240677720098980e-02	-1.307170e-07
2.241677720098981e-02	-1.306237e-07
2.242677720098981e-02	-1.307167e-07
2.243677720098981e-02	-1.306234e-07
2.244677720098981e-02	-1.307164e-07
2.245677720098981e-02	-1.306231e-07
2.246677720098980e-02	-1.307161e-07
2.247677720098980e-02	-1.306228e-07
2.248677720098980e-02	-1.307158e-07
2.249677720098980e-02	-1.306225e-07
2.250677720098981e-02	-1.307155e-07
2.251677720098981e-02	-1.306222e-07
2.252677720098981e-02	-1.307152e-07
2.253677720098981e-02	-1.306219e-07
2.254677720098981e-02	-1.307150e-07
2.255677720098980e-02	-1.306216e-07
2.256677720098980e-02	-1.307147e-07
2.257677720098980e-02	-1.306214e-07
2.258677720098981e-02	-1.307144e-07
2.259677720098981e-02	-1.306211e-07
2.260677720098981e-02	-1.307142e-07
2.261677720098981e-02	-1.306209e-07
2.262677720098981e-02	-1.307140e-07
2.263677720098980e-02	-1.306206e-07
2.264677720098980e-02	-1.307137e-07
2.265677720098980e-02	-1.306204e-07
2.266677720098980e-02	-1.307135e-07
2.267677720098981e-02	-1.306202e-07
2.268677720098981e-02	-1.307133e-07
2.269677720098981e-02	-1.306200e-07
2.270677720098981e-02	-1.307131e-07
2.271677720098981e-02	-1.306198e-07
2.272677720098980e-02	-1.307129e-07
2.273677720098980e-02	-1.306196e-07
2.274677720098980e-02	-1.307127e-07
2.275677720098981e-02	-1.306194e-07
2.276677720098981e-02	-1.307125e-07
2.277677720098981e-02	-1.306192e-07
2.278677720098981e-02	-1.307123e-07
2.279677720098981e-02	-1.306190e-07
2.280677720098980e-02	-1.307121e-07
2.281677720098980e-02	-1.306188e-07
2.282677720098980e-02	-1.307119e-07
2.283677720098980e-02	-1.306187e-07
2.284677720098981e-02	-1.307118e-07
2.285677720098981e-02	-1.306185e-07
2.286677720098981e-02	-1.307116e-07
2.287677720098981e-02	-1.306183e-07
2.288677720098981e-02	-1.307114e-07
2.289677720098980e-02	-1.306182e-07
2.290677720098980e-02	-1.307113e-07
2.291677720098980e-02	-1.306180e-07
2.292677720098980e-02	-1.307111e-07
2.293677720098981e-02	-1.306179e-07
2.294677720098981e-02	-1.307110e-07
2.295677720098981e-02	-1.306177e-07
2.296677720098981e-02	-1.307108e-07
2.297677720098980e-02	-1.306176e-07
2.298677720098980e-02	-1.307107e-07
2.299677720098980e-02	-1.306175e-07
2.300677720098980e-02	-1.307106e-07
2.301677720098981e-02	-1.306173e-07
2.302677720098981e-02	-1.307104e-07
2.303677720098981e-02	-1.306172e-07
2.304677720098981e-02	-1.307103e-07
2.305677720098981e-02	-1.306171e-07
2.306677720098980e-02	-1.307102e-07
2.307677720098980e-02	-1.306169e-07
2.308677720098980e-02	-1.307101e-07
2.309677720098980e-02	-1.306168e-07
2.310677720098981e-02	-1.307099e-07
2.311677720098981e-02	-1.306167e-07
2.312677720098981e-02	-1.307098e-07
2.313677720098981e-02	-1.306166e-07
2.314677720098980e-02	-1.307097e-07
2.315677720098980e-02	-1.306165e-07
2.316677720098980e-02	-1.307096e-07
2.317677720098980e-02	-1.306164e-07
2.318677720098981e-02	-1.307095e-07
2.319677720098981e-02	-1.306163e-07
2.320677720098981e-02	-1.307094e-07
2.321677720098981e-02	-1.306162e-07
2.322677720098981e-02	-1.307093e-07
2.323677720098980e-02	-1.306161e-07
2.324677720098980e-02	-1.307092e-07
2.325677720098980e-02	-1.306160e-07
2.326677720098980e-02	-1.307091e-07
2.327677720098981e-02	-1.306159e-07
2.328677720098981e-02	-1.307090e-07
2.329677720098981e-02	-1.306158e-07
2.330677720098981e-02	-1.307090e-07
2.331677720098980e-02	-1.306157e-07
2.332677720098980e-02	-1.307089e-07
2.333677720098980e-02	-1.306156e-07
2.334677720098980e-02	-1.307088e-07
2.335677720098981e-02	-1.306156e-07
2.336677720098981e-02	-1.307087e-07
2.337677720098981e-02	-1.306155e-07
2.338677720098981e-02	-1.307086e-07
2.339677720098981e-02	-1.306154e-07
2.340677720098980e-02	-1.307086e-07
2.341677720098980e-02	-1.306153e-07
2.342677720098980e-02	-1.307085e-07
2.343677720098980e-02	-1.306153e-07
2.344677720098981e-02	-1.307084e-07
2.345677720098981e-02	-1.306152e-07
2.346677720098981e-02	-1.307084e-07
2.347677720098981e-02	-1.306151e-07
2.348677720098981e-02	-1.307083e-07
2.349677720098980e-02	-1.306151e-07
2.350677720098980e-02	-1.307082e-07
2.351677720098980e-02	-1.306150e-07
2.352677720098981e-02	-1.307082e-07
2.353677720098981e-02	-1.306149e-07
2.354677720098981e-02	-1.307081e-07
2.355677720098981e-02	-1.306149e-07
2.356677720098981e-02	-1.307080e-07
2.357677720098980e-02	-1.306148e-07
2.358677720098980e-02	-1.307080e-07
2.359677720098980e-02	-1.306148e-07
2.360677720098980e-02	-1.307079e-07
2.361677720098981e-02	-1.306147e-07
2.362677720098981e-02	-1.307079e-07
2.363677720098981e-02	-1.306147e-07
2.364677720098981e-02	-1.307078e-07
2.365677720098981e-02	-1.306146e-07
2.366677720098980e-02	-1.307078e-07
2.367677720098980e-02	-1.306146e-07
2.368677720098980e-02	-1.307077e-07
2.369677720098981e-02	-1.306145e-07
2.370677720098981e-02	-1.307077e-07
2.371677720098981e-02	-1.306145e-07
2.372677720098981e-02	-1.307076e-07
2.373677720098981e-02	-1.306144e-07
2.374677720098980e-02	-1.307076e-07
2.375677720098980e-02	-1.306144e-07
2.376677720098980e-02	-1.307075e-07
2.377677720098980e-02	-1.306143e-07
2.378677720098981e-02	-1.307075e-07
2.379677720098981e-02	-1.306143e-07
2.380677720098981e-02	-1.307074e-07
2.381677720098981e-02	-1.306142e-07
2.382677720098981e-02	-1.307074e-07
2.383677720098980e-02	-1.306142e-07
2.384677720098980e-02	-1.307074e-07
2.385677720098980e-02	-1.306142e-07
2.386677720098981e-02	-1.307073e-07
2.387677720098981e-02	-1.306141e-07
2.388677720098981e-02	-1.307073e-07
2.389677720098981e-02	-1.306141e-07
2.390677720098981e-02	-1.307073e-07
2.391677720098980e-02	-1.306141e-07
2.392677720098980e-02	-1.307072e-07
2.393677720098980e-02	-1.306140e-07
2.394677720098980e-02	-1.307072e-07
2.395677720098981e-02	-1.306140e-07
2.396677720098981e-02	-1.307072e-07
2.397677720098981e-02	-1.306140e-07
2.398677720098981e-02	-1.307071e-07
2.399677720098981e-02	-1.306139e-07
2.400677720098980e-02	-1.307071e-07
2.401677720098980e-02	-1.306139e-07
2.402677720098980e-02	-1.307071e-07
2.403677720098981e-02	-1.306139e-07
2.404677720098981e-02	-1.307070e-07
2.405677720098981e-02	-1.306138e-07
2.406677720098981e-02	-1.307070e-07
2.407677720098981e-02	-1.306138e-07
2.408677720098980e-02	-1.307070e-07
2.409677720098980e-02	-1.306138e-07
2.410677720098980e-02	-1.307070e-07
2.411677720098980e-02	-1.306138e-07
2.412677720098981e-02	-1.307069e-07
2.413677720098981e-02	-1.306137e-07
2.414677720098981e-02	-1.307069e-07
2.415677720098981e-02	-1.306137e-07
2.416677720098981e-02	-1.307069e-07
2.417677720098980e-02	-1.306137e-07
2.418677720098980e-02	-1.307069e-07
2.419677720098980e-02	-1.306137e-07
2.420677720098980e-02	-1.307068e-07
2.421677720098981e-02	-1.306136e-07
2.422677720098981e-02	-1.307068e-07
2.423677720098981e-02	-1.306136e-07
2.424677720098981e-02	-1.307068e-07
2.425677720098980e-02	-1.306136e-07
2.426677720098980e-02	-1.307068e-07
2.427677720098980e-02	-1.306136e-07
2.428677720098980e-02	-1.307068e-07
2.429677720098981e-02	-1.306136e-07
2.430677720098981e-02	-1.307067e-07
2.431677720098981e-02	-1.306135e-07
2.432677720098981e-02	-1.307067e-07
2.433677720098981e-02	-1.306135e-07
2.434677720098980e-02	-1.307067e-07
2.435677720098980e-02	-1.306135e-07
2.436677720098980e-02	-1.307067e-07
2.437677720098980e-02	-1.306135e-07
2.438677720098981e-02	-1.307067e-07
2.439677720098981e-02	-1.306135e-07
