time	Ix(Sgnd12:D)
2.002135726945656e-02	-2.267471e-04
2.002174004850669e-02	-2.271276e-04
2.002211632257547e-02	-2.274527e-04
2.002248737533547e-02	-2.277587e-04
2.002285810965580e-02	-2.280879e-04
2.002323395209563e-02	-2.283168e-04
2.002341105774054e-02	-2.283597e-04
2.002358602316633e-02	-2.284701e-04
2.002380938160642e-02	-2.287411e-04
2.002405921222721e-02	-2.291424e-04
2.002446780848968e-02	-2.299213e-04
2.002499075032925e-02	-2.308894e-04
2.002572198162934e-02	-2.319214e-04
2.002646602389742e-02	-2.324959e-04
2.002709003503108e-02	-2.326196e-04
2.002768579449324e-02	-2.324765e-04
2.002835217089401e-02	-2.320896e-04
2.002896706228218e-02	-2.315582e-04
2.002961340072757e-02	-2.308438e-04
2.003024758591504e-02	-2.300095e-04
2.003095391933017e-02	-2.289466e-04
2.003169644377378e-02	-2.276974e-04
2.003255732821060e-02	-2.261041e-04
2.003351756591041e-02	-2.241762e-04
2.003448126315064e-02	-2.221027e-04
2.003550867121627e-02	-2.197610e-04
2.003647099994852e-02	-2.174576e-04
2.003749370581925e-02	-2.148896e-04
2.003867701508955e-02	-2.117071e-04
2.004006299101110e-02	-2.074663e-04
2.004061444111566e-02	-2.052915e-04
2.004092498464192e-02	-2.037231e-04
2.004114831922570e-02	-2.024730e-04
2.004129467994184e-02	-2.016787e-04
2.004137122363970e-02	-2.012839e-04
2.004145172332145e-02	-2.008858e-04
2.004153596860569e-02	-2.004882e-04
2.004161291529863e-02	-2.001350e-04
2.004169575702814e-02	-1.997650e-04
2.004176782541321e-02	-1.994488e-04
2.004184457520811e-02	-1.991170e-04
2.004190948428203e-02	-1.988392e-04
2.004198260156109e-02	-1.985290e-04
2.004204146133302e-02	-1.982808e-04
2.004210801391794e-02	-1.980016e-04
2.004216256379687e-02	-1.977738e-04
2.004221866501499e-02	-1.975403e-04
2.004226712222905e-02	-1.973391e-04
2.004231138941710e-02	-1.971559e-04
2.004234669266249e-02	-1.970099e-04
2.004238306497392e-02	-1.968599e-04
2.004241652989466e-02	-1.967220e-04
2.004244772535397e-02	-1.965937e-04
2.004248034670195e-02	-1.964596e-04
2.004251091354264e-02	-1.963342e-04
2.004254402426952e-02	-1.961985e-04
2.004257705827747e-02	-1.960633e-04
2.004261343954220e-02	-1.959146e-04
2.004265172805261e-02	-1.957582e-04
2.004269524930264e-02	-1.955808e-04
2.004274241735496e-02	-1.953888e-04
2.004279834599608e-02	-1.951615e-04
2.004285964434244e-02	-1.949128e-04
2.004293572099150e-02	-1.946049e-04
2.004301880833855e-02	-1.942694e-04
2.004312695913965e-02	-1.938340e-04
2.004324328572764e-02	-1.933673e-04
2.004340150893652e-02	-1.927349e-04
2.004356953053152e-02	-1.920666e-04
2.004380263381210e-02	-1.911446e-04
2.004405429056274e-02	-1.901559e-04
2.004440150362993e-02	-1.888035e-04
2.004486301558701e-02	-1.870264e-04
2.004553961166632e-02	-1.844638e-04
2.004662456229815e-02	-1.804606e-04
2.004854355288030e-02	-1.735848e-04
2.004951896849530e-02	-1.701895e-04
2.005012200686173e-02	-1.681406e-04
2.005048775169838e-02	-1.669144e-04
2.005072642202246e-02	-1.661206e-04
2.005091880526769e-02	-1.654840e-04
2.005108079071411e-02	-1.649494e-04
2.005122574172435e-02	-1.644718e-04
2.005137428815311e-02	-1.639822e-04
2.005153813099583e-02	-1.634406e-04
2.005169720916116e-02	-1.629107e-04
2.005186082444302e-02	-1.623572e-04
2.005202433447114e-02	-1.617886e-04
2.005218970901352e-02	-1.611858e-04
2.005235664389212e-02	-1.605301e-04
2.005252632005936e-02	-1.597856e-04
2.005269993433929e-02	-1.588998e-04
2.005288032568796e-02	-1.577933e-04
2.005307212426536e-02	-1.563651e-04
2.005328435332547e-02	-1.545021e-04
2.005353944873377e-02	-1.520716e-04
2.005389590980576e-02	-1.488665e-04
2.005435633063388e-02	-1.455559e-04
2.005497864848003e-02	-1.423615e-04
2.005562493163145e-02	-1.400421e-04
2.005659664640705e-02	-1.374611e-04
2.005760982891126e-02	-1.352551e-04
2.005879981548896e-02	-1.329511e-04
2.006016785630861e-02	-1.304494e-04
2.006183275941040e-02	-1.274841e-04
2.006420015079806e-02	-1.232811e-04
2.006764111546558e-02	-1.170703e-04
2.007140427388961e-02	-1.101351e-04
2.007684221568903e-02	-9.993441e-05
2.007890655029719e-02	-9.594641e-05
2.007993141160197e-02	-9.384510e-05
2.008056211973080e-02	-9.245192e-05
2.008085687879477e-02	-9.176538e-05
2.008114512176318e-02	-9.106595e-05
2.008127962220861e-02	-9.074034e-05
2.008137206055784e-02	-9.170868e-05
2.008142254659798e-02	-9.427968e-05
2.008147086587636e-02	-9.737174e-05
2.008151952825982e-02	-9.858432e-05
2.008158168142549e-02	-9.831165e-05
2.008163795575472e-02	-9.781306e-05
2.008175050441319e-02	-9.691804e-05
2.008188590393222e-02	-9.603512e-05
2.008207937014664e-02	-9.506881e-05
2.008230317656910e-02	-9.426256e-05
2.008261824746381e-02	-9.351174e-05
2.008301823886783e-02	-9.293848e-05
2.008362771441395e-02	-9.246157e-05
2.008429152158095e-02	-9.217188e-05
2.008526043774790e-02	-7.992382e-05
2.008555330908281e-02	-5.728006e-05
2.008560698107102e-02	-4.788381e-05
2.008562973350750e-02	-4.405911e-05
2.008563840630284e-02	-4.322775e-05
2.008564501733482e-02	-4.265429e-05
2.008565277961293e-02	-4.193133e-05
2.008566068401416e-02	-4.127133e-05
2.008567649281663e-02	-4.015334e-05
2.008570811042158e-02	-3.848096e-05
2.008577134563146e-02	-3.630415e-05
2.008583661830049e-02	-3.501918e-05
2.008592811645819e-02	-3.405611e-05
2.008602978449462e-02	-3.336111e-05
2.008620089865365e-02	-3.242616e-05
2.008645467076605e-02	-3.112223e-05
2.008676918325920e-02	-2.953769e-05
2.008703162333828e-02	-2.823033e-05
2.008729403420685e-02	-2.693644e-05
2.008759378454134e-02	-2.547187e-05
2.008788102026183e-02	-2.408087e-05
2.008817708699651e-02	-2.266171e-05
2.008846119609619e-02	-2.132077e-05
2.008879429544876e-02	-1.979995e-05
2.008916625202157e-02	-1.836388e-05
2.008962779768033e-02	-1.759983e-05
2.008989356188006e-02	-1.844704e-05
2.009009326133226e-02	-2.017078e-05
2.009024418599433e-02	-2.197480e-05
2.009034159087593e-02	-2.341137e-05
2.009039730864410e-02	-2.832815e-05
2.009042481421935e-02	-3.796729e-05
2.009044548606605e-02	-4.932921e-05
2.009045872578155e-02	-5.501877e-05
2.009047423516206e-02	-5.875618e-05
2.009049157838793e-02	-6.119338e-05
2.009051111683439e-02	-6.266451e-05
2.009054004106267e-02	-6.377702e-05
2.009057179973390e-02	-6.438053e-05
2.009063531707635e-02	-6.492851e-05
2.009069754978527e-02	-6.515632e-05
2.009078306743937e-02	-6.522295e-05
2.009087589948481e-02	-6.516364e-05
2.009100056351719e-02	-6.497314e-05
2.009113475231083e-02	-6.470297e-05
2.009131226845167e-02	-6.429478e-05
2.009151778430226e-02	-6.379092e-05
2.009182279005930e-02	-6.301924e-05
2.009223482269224e-02	-6.196771e-05
2.009266898127224e-02	-6.086603e-05
2.009312942071296e-02	-5.971408e-05
2.009355289424552e-02	-5.867361e-05
2.009399404263489e-02	-5.761095e-05
2.009441840017176e-02	-5.660957e-05
2.009486675756797e-02	-5.557465e-05
2.009536219597373e-02	-5.445827e-05
2.009593475728458e-02	-5.320348e-05
2.009662989720853e-02	-5.173007e-05
2.009749558013985e-02	-4.997005e-05
2.009861917970465e-02	-4.780212e-05
2.010000000100000e-02	-4.524721e-05
2.010000000200000e-02	-4.524723e-05
2.010000001800000e-02	-4.524759e-05
2.010000005000000e-02	-4.524790e-05
2.010000011400000e-02	-4.524836e-05
2.010000024200000e-02	-4.524919e-05
2.010000049800000e-02	-4.525029e-05
2.010000101000000e-02	-4.525105e-05
2.010000203400000e-02	-4.525037e-05
2.010000408200000e-02	-4.524706e-05
2.010000817800000e-02	-4.523973e-05
2.010001636999999e-02	-4.522516e-05
2.010003275399998e-02	-4.519626e-05
2.010006552199996e-02	-4.513886e-05
2.010013105799992e-02	-4.502469e-05
2.010026212999984e-02	-4.479791e-05
2.010052427399968e-02	-4.435013e-05
2.010104856199936e-02	-4.347718e-05
2.010209713799873e-02	-4.181723e-05
2.010419428999745e-02	-3.874887e-05
2.010665663906632e-02	-3.549556e-05
2.010892511823808e-02	-3.282843e-05
2.011100394139184e-02	-3.065764e-05
2.011328752152866e-02	-2.853587e-05
2.011572658217904e-02	-2.652979e-05
2.011856548051855e-02	-2.448586e-05
2.012164957891031e-02	-2.256867e-05
2.012524029248679e-02	-2.067361e-05
2.012925374119649e-02	-1.890935e-05
2.013405108719914e-02	-1.719552e-05
2.013966571598618e-02	-1.561518e-05
2.014678691404983e-02	-1.410032e-05
2.015573053098910e-02	-1.271808e-05
2.016567405707276e-02	-1.163461e-05
2.017567405707276e-02	-1.087337e-05
2.018567405707276e-02	-1.033189e-05
2.019567405707276e-02	-9.933214e-06
2.020567405707276e-02	-9.604817e-06
2.021292332443375e-02	-9.351933e-06
2.021895083730821e-02	-9.097038e-06
2.022547653038950e-02	-8.789855e-06
2.023037318196525e-02	-8.559685e-06
2.023574632045376e-02	-8.319366e-06
2.024186399004288e-02	-8.067227e-06
2.025176197781709e-02	-7.703150e-06
2.026039267803087e-02	-7.431334e-06
2.026895964603367e-02	-7.208901e-06
2.027895964603368e-02	-6.995395e-06
2.028895964603368e-02	-6.820221e-06
2.029895964603368e-02	-6.676600e-06
2.030895964603368e-02	-6.557490e-06
2.031895964603368e-02	-6.457420e-06
2.032895964603368e-02	-6.372153e-06
2.033895964603367e-02	-6.298384e-06
2.034869544720368e-02	-6.235335e-06
2.035869544720368e-02	-6.177691e-06
2.036869544720368e-02	-6.125693e-06
2.037869544720368e-02	-6.078260e-06
2.038869544720368e-02	-6.034517e-06
2.039869544720368e-02	-5.993792e-06
2.040869544720368e-02	-5.955566e-06
2.041869544720368e-02	-5.919436e-06
2.042869544720368e-02	-5.885067e-06
2.043869544720368e-02	-5.850733e-06
2.044869544720368e-02	-5.813211e-06
2.045869544720368e-02	-5.771278e-06
2.046869544720368e-02	-5.726352e-06
2.047869544720368e-02	-5.680062e-06
2.048869544720368e-02	-5.633468e-06
2.049869544720368e-02	-5.587275e-06
2.050869544720368e-02	-5.541951e-06
2.051869544720368e-02	-5.497819e-06
2.052869544720368e-02	-5.455092e-06
2.053869544720368e-02	-5.413915e-06
2.054869544720368e-02	-5.374373e-06
2.055869544720368e-02	-5.336515e-06
2.056869544720368e-02	-5.300359e-06
2.057869544720368e-02	-5.265899e-06
2.058869544720368e-02	-5.233115e-06
2.059869544720368e-02	-5.201972e-06
2.060869544720368e-02	-5.172428e-06
2.061869544720368e-02	-5.144433e-06
2.062869544720368e-02	-5.117933e-06
2.063869544720368e-02	-5.092870e-06
2.064869544720368e-02	-5.069186e-06
2.065869544720368e-02	-5.046820e-06
2.066869544720368e-02	-5.025714e-06
2.067869544720368e-02	-5.005806e-06
2.068869544720368e-02	-4.987040e-06
2.069869544720368e-02	-4.969358e-06
2.070869544720368e-02	-4.952704e-06
2.071869544720368e-02	-4.937025e-06
2.072869544720368e-02	-4.922269e-06
2.073869544720368e-02	-4.908386e-06
2.074869544720368e-02	-4.895328e-06
2.075869544720368e-02	-4.883050e-06
2.076869544720368e-02	-4.871507e-06
2.077869544720368e-02	-4.860659e-06
2.078869544720368e-02	-4.850464e-06
2.079869544720368e-02	-4.840887e-06
2.080869544720368e-02	-4.831891e-06
2.081869544720368e-02	-4.823441e-06
2.082869544720368e-02	-4.815507e-06
2.083869544720368e-02	-4.808056e-06
2.084869544720368e-02	-4.801062e-06
2.085869544720368e-02	-4.794496e-06
2.086869544720368e-02	-4.788334e-06
2.087869544720368e-02	-4.782549e-06
2.088869544720368e-02	-4.777121e-06
2.089869544720368e-02	-4.772027e-06
2.090869544720368e-02	-4.767247e-06
2.091869544720368e-02	-4.762762e-06
2.092869544720368e-02	-4.758554e-06
2.093869544720368e-02	-4.754605e-06
2.094869544720368e-02	-4.750902e-06
2.095869544720368e-02	-4.747426e-06
2.096869544720368e-02	-4.744166e-06
2.097869544720368e-02	-4.741108e-06
2.098869544720368e-02	-4.738239e-06
2.099869544720368e-02	-4.735521e-06
2.100000000000000e-02	-4.734851e-06
2.100000000100000e-02	-4.734851e-06
2.100000001700000e-02	-4.734848e-06
2.100000004900000e-02	-4.734846e-06
2.100000011300000e-02	-4.734844e-06
2.100000024100000e-02	-4.734834e-06
2.100000049700000e-02	-4.734820e-06
2.100000100900000e-02	-4.734809e-06
2.100000203300000e-02	-4.734814e-06
2.100000408100000e-02	-4.734847e-06
2.100000817700000e-02	-4.734910e-06
2.100001636899999e-02	-4.734997e-06
2.100003275299998e-02	-4.735085e-06
2.100006552099996e-02	-4.735136e-06
2.100013105699992e-02	-4.735136e-06
2.100026212899984e-02	-4.735101e-06
2.100052427299968e-02	-4.735033e-06
2.100104856099936e-02	-4.734899e-06
2.100209713699873e-02	-4.734632e-06
2.100419428899745e-02	-4.734104e-06
2.100838859299490e-02	-4.733074e-06
2.101677720098981e-02	-4.731092e-06
2.102677720098980e-02	-4.728849e-06
2.103677720098980e-02	-4.726739e-06
2.104677720098980e-02	-4.724759e-06
2.105677720098981e-02	-4.722903e-06
2.106677720098981e-02	-4.721161e-06
2.107677720098981e-02	-4.719526e-06
2.108677720098981e-02	-4.717992e-06
2.109677720098981e-02	-4.716554e-06
2.110677720098980e-02	-4.715203e-06
2.111677720098980e-02	-4.713937e-06
2.112677720098980e-02	-4.712748e-06
2.113677720098981e-02	-4.711632e-06
2.114677720098981e-02	-4.710585e-06
2.115677720098981e-02	-4.709603e-06
2.116677720098981e-02	-4.708680e-06
2.117677720098981e-02	-4.707814e-06
2.118677720098981e-02	-4.707002e-06
2.119677720098980e-02	-4.706238e-06
2.120677720098980e-02	-4.705521e-06
2.121677720098980e-02	-4.704849e-06
2.122677720098981e-02	-4.704217e-06
2.123677720098981e-02	-4.703623e-06
2.124677720098981e-02	-4.703065e-06
2.125677720098981e-02	-4.702541e-06
2.126677720098981e-02	-4.702049e-06
2.127677720098980e-02	-4.701586e-06
2.128677720098980e-02	-4.701152e-06
2.129677720098980e-02	-4.700743e-06
2.130677720098981e-02	-4.700359e-06
2.131677720098981e-02	-4.699998e-06
2.132677720098981e-02	-4.699657e-06
2.133677720098981e-02	-4.699338e-06
2.134677720098981e-02	-4.699037e-06
2.135677720098981e-02	-4.698754e-06
2.136677720098980e-02	-4.698488e-06
2.137677720098980e-02	-4.698237e-06
2.138677720098980e-02	-4.698000e-06
2.139677720098981e-02	-4.697778e-06
2.140677720098981e-02	-4.697568e-06
2.141677720098981e-02	-4.697371e-06
2.142677720098981e-02	-4.697185e-06
2.143677720098981e-02	-4.697009e-06
2.144677720098980e-02	-4.696843e-06
2.145677720098980e-02	-4.696687e-06
2.146677720098980e-02	-4.696540e-06
2.147677720098981e-02	-4.696400e-06
2.148677720098981e-02	-4.696269e-06
2.149677720098981e-02	-4.696145e-06
2.150677720098981e-02	-4.696027e-06
2.151677720098981e-02	-4.695916e-06
2.152677720098981e-02	-4.695811e-06
2.153677720098980e-02	-4.695712e-06
2.154677720098980e-02	-4.695617e-06
2.155677720098980e-02	-4.695528e-06
2.156677720098981e-02	-4.695444e-06
2.157677720098981e-02	-4.695364e-06
2.158677720098981e-02	-4.695288e-06
2.159677720098981e-02	-4.695216e-06
2.160677720098981e-02	-4.695148e-06
2.161677720098980e-02	-4.695083e-06
2.162677720098980e-02	-4.695021e-06
2.163677720098980e-02	-4.694963e-06
2.164677720098980e-02	-4.694907e-06
2.165677720098981e-02	-4.694853e-06
2.166677720098981e-02	-4.694803e-06
2.167677720098981e-02	-4.694755e-06
2.168677720098981e-02	-4.694709e-06
2.169677720098981e-02	-4.694665e-06
2.170677720098980e-02	-4.694623e-06
2.171677720098980e-02	-4.694583e-06
2.172677720098980e-02	-4.694545e-06
2.173677720098981e-02	-4.694508e-06
2.174677720098981e-02	-4.694473e-06
2.175677720098981e-02	-4.694440e-06
2.176677720098981e-02	-4.694408e-06
2.177677720098981e-02	-4.694377e-06
2.178677720098980e-02	-4.694348e-06
2.179677720098980e-02	-4.694320e-06
2.180677720098980e-02	-4.694292e-06
2.181677720098980e-02	-4.694266e-06
2.182677720098981e-02	-4.694240e-06
2.183677720098981e-02	-4.694216e-06
2.184677720098981e-02	-4.694193e-06
2.185677720098981e-02	-4.694170e-06
2.186677720098981e-02	-4.694149e-06
2.187677720098980e-02	-4.694128e-06
2.188677720098980e-02	-4.694108e-06
2.189677720098980e-02	-4.694088e-06
2.190677720098981e-02	-4.694070e-06
2.191677720098981e-02	-4.694051e-06
2.192677720098981e-02	-4.694033e-06
2.193677720098981e-02	-4.694016e-06
2.194677720098981e-02	-4.693999e-06
2.195677720098980e-02	-4.693984e-06
2.196677720098980e-02	-4.693968e-06
2.197677720098980e-02	-4.693953e-06
2.198677720098980e-02	-4.693938e-06
2.199677720098981e-02	-4.693924e-06
2.200677720098981e-02	-4.693909e-06
2.201677720098981e-02	-4.693896e-06
2.202677720098981e-02	-4.693883e-06
2.203677720098981e-02	-4.693870e-06
2.204677720098980e-02	-4.693858e-06
2.205677720098980e-02	-4.693845e-06
2.206677720098980e-02	-4.693833e-06
2.207677720098981e-02	-4.693822e-06
2.208677720098981e-02	-4.693811e-06
2.209677720098981e-02	-4.693800e-06
2.210677720098981e-02	-4.693789e-06
2.211677720098981e-02	-4.693778e-06
2.212677720098980e-02	-4.693768e-06
2.213677720098980e-02	-4.693758e-06
2.214677720098980e-02	-4.693748e-06
2.215677720098980e-02	-4.693738e-06
2.216677720098981e-02	-4.693729e-06
2.217677720098981e-02	-4.693720e-06
2.218677720098981e-02	-4.693711e-06
2.219677720098981e-02	-4.693702e-06
2.220677720098981e-02	-4.693693e-06
2.221677720098980e-02	-4.693685e-06
2.222677720098980e-02	-4.693677e-06
2.223677720098980e-02	-4.693668e-06
2.224677720098981e-02	-4.693660e-06
2.225677720098981e-02	-4.693652e-06
2.226677720098981e-02	-4.693645e-06
2.227677720098981e-02	-4.693637e-06
2.228677720098981e-02	-4.693630e-06
2.229677720098980e-02	-4.693622e-06
2.230677720098980e-02	-4.693615e-06
2.231677720098980e-02	-4.693608e-06
2.232677720098980e-02	-4.693602e-06
2.233677720098981e-02	-4.693595e-06
2.234677720098981e-02	-4.693588e-06
2.235677720098981e-02	-4.693582e-06
2.236677720098981e-02	-4.693575e-06
2.237677720098981e-02	-4.693569e-06
2.238677720098980e-02	-4.693562e-06
2.239677720098980e-02	-4.693557e-06
2.240677720098980e-02	-4.693550e-06
2.241677720098981e-02	-4.693544e-06
2.242677720098981e-02	-4.693538e-06
2.243677720098981e-02	-4.693533e-06
2.244677720098981e-02	-4.693527e-06
2.245677720098981e-02	-4.693522e-06
2.246677720098980e-02	-4.693516e-06
2.247677720098980e-02	-4.693511e-06
2.248677720098980e-02	-4.693506e-06
2.249677720098980e-02	-4.693501e-06
2.250677720098981e-02	-4.693495e-06
2.251677720098981e-02	-4.693490e-06
2.252677720098981e-02	-4.693485e-06
2.253677720098981e-02	-4.693481e-06
2.254677720098981e-02	-4.693476e-06
2.255677720098980e-02	-4.693471e-06
2.256677720098980e-02	-4.693467e-06
2.257677720098980e-02	-4.693462e-06
2.258677720098981e-02	-4.693457e-06
2.259677720098981e-02	-4.693453e-06
2.260677720098981e-02	-4.693448e-06
2.261677720098981e-02	-4.693444e-06
2.262677720098981e-02	-4.693440e-06
2.263677720098980e-02	-4.693436e-06
2.264677720098980e-02	-4.693431e-06
2.265677720098980e-02	-4.693427e-06
2.266677720098980e-02	-4.693423e-06
2.267677720098981e-02	-4.693420e-06
2.268677720098981e-02	-4.693416e-06
2.269677720098981e-02	-4.693412e-06
2.270677720098981e-02	-4.693408e-06
2.271677720098981e-02	-4.693405e-06
2.272677720098980e-02	-4.693401e-06
2.273677720098980e-02	-4.693397e-06
2.274677720098980e-02	-4.693394e-06
2.275677720098981e-02	-4.693391e-06
2.276677720098981e-02	-4.693387e-06
2.277677720098981e-02	-4.693384e-06
2.278677720098981e-02	-4.693380e-06
2.279677720098981e-02	-4.693377e-06
2.280677720098980e-02	-4.693374e-06
2.281677720098980e-02	-4.693371e-06
2.282677720098980e-02	-4.693367e-06
2.283677720098980e-02	-4.693364e-06
2.284677720098981e-02	-4.693361e-06
2.285677720098981e-02	-4.693358e-06
2.286677720098981e-02	-4.693355e-06
2.287677720098981e-02	-4.693352e-06
2.288677720098981e-02	-4.693350e-06
2.289677720098980e-02	-4.693347e-06
2.290677720098980e-02	-4.693344e-06
2.291677720098980e-02	-4.693341e-06
2.292677720098980e-02	-4.693338e-06
2.293677720098981e-02	-4.693336e-06
2.294677720098981e-02	-4.693333e-06
2.295677720098981e-02	-4.693331e-06
2.296677720098981e-02	-4.693328e-06
2.297677720098980e-02	-4.693326e-06
2.298677720098980e-02	-4.693323e-06
2.299677720098980e-02	-4.693321e-06
2.300677720098980e-02	-4.693318e-06
2.301677720098981e-02	-4.693316e-06
2.302677720098981e-02	-4.693314e-06
2.303677720098981e-02	-4.693311e-06
2.304677720098981e-02	-4.693309e-06
2.305677720098981e-02	-4.693307e-06
2.306677720098980e-02	-4.693305e-06
2.307677720098980e-02	-4.693302e-06
2.308677720098980e-02	-4.693300e-06
2.309677720098980e-02	-4.693298e-06
2.310677720098981e-02	-4.693296e-06
2.311677720098981e-02	-4.693294e-06
2.312677720098981e-02	-4.693292e-06
2.313677720098981e-02	-4.693290e-06
2.314677720098980e-02	-4.693288e-06
2.315677720098980e-02	-4.693286e-06
2.316677720098980e-02	-4.693284e-06
2.317677720098980e-02	-4.693282e-06
2.318677720098981e-02	-4.693281e-06
2.319677720098981e-02	-4.693279e-06
2.320677720098981e-02	-4.693277e-06
2.321677720098981e-02	-4.693275e-06
2.322677720098981e-02	-4.693273e-06
2.323677720098980e-02	-4.693272e-06
2.324677720098980e-02	-4.693270e-06
2.325677720098980e-02	-4.693269e-06
2.326677720098980e-02	-4.693267e-06
2.327677720098981e-02	-4.693265e-06
2.328677720098981e-02	-4.693264e-06
2.329677720098981e-02	-4.693262e-06
2.330677720098981e-02	-4.693261e-06
2.331677720098980e-02	-4.693259e-06
2.332677720098980e-02	-4.693257e-06
2.333677720098980e-02	-4.693256e-06
2.334677720098980e-02	-4.693255e-06
2.335677720098981e-02	-4.693253e-06
2.336677720098981e-02	-4.693252e-06
2.337677720098981e-02	-4.693250e-06
2.338677720098981e-02	-4.693249e-06
2.339677720098981e-02	-4.693247e-06
2.340677720098980e-02	-4.693246e-06
2.341677720098980e-02	-4.693245e-06
2.342677720098980e-02	-4.693244e-06
2.343677720098980e-02	-4.693242e-06
2.344677720098981e-02	-4.693241e-06
2.345677720098981e-02	-4.693240e-06
2.346677720098981e-02	-4.693239e-06
2.347677720098981e-02	-4.693237e-06
2.348677720098981e-02	-4.693236e-06
2.349677720098980e-02	-4.693235e-06
2.350677720098980e-02	-4.693234e-06
2.351677720098980e-02	-4.693233e-06
2.352677720098981e-02	-4.693231e-06
2.353677720098981e-02	-4.693230e-06
2.354677720098981e-02	-4.693230e-06
2.355677720098981e-02	-4.693229e-06
2.356677720098981e-02	-4.693227e-06
2.357677720098980e-02	-4.693226e-06
2.358677720098980e-02	-4.693225e-06
2.359677720098980e-02	-4.693225e-06
2.360677720098980e-02	-4.693223e-06
2.361677720098981e-02	-4.693222e-06
2.362677720098981e-02	-4.693221e-06
2.363677720098981e-02	-4.693220e-06
2.364677720098981e-02	-4.693220e-06
2.365677720098981e-02	-4.693219e-06
2.366677720098980e-02	-4.693218e-06
2.367677720098980e-02	-4.693217e-06
2.368677720098980e-02	-4.693216e-06
2.369677720098981e-02	-4.693215e-06
2.370677720098981e-02	-4.693214e-06
2.371677720098981e-02	-4.693213e-06
2.372677720098981e-02	-4.693212e-06
2.373677720098981e-02	-4.693212e-06
2.374677720098980e-02	-4.693211e-06
2.375677720098980e-02	-4.693210e-06
2.376677720098980e-02	-4.693209e-06
2.377677720098980e-02	-4.693209e-06
2.378677720098981e-02	-4.693208e-06
2.379677720098981e-02	-4.693207e-06
2.380677720098981e-02	-4.693206e-06
2.381677720098981e-02	-4.693205e-06
2.382677720098981e-02	-4.693205e-06
2.383677720098980e-02	-4.693204e-06
2.384677720098980e-02	-4.693203e-06
2.385677720098980e-02	-4.693203e-06
2.386677720098981e-02	-4.693202e-06
2.387677720098981e-02	-4.693201e-06
2.388677720098981e-02	-4.693200e-06
2.389677720098981e-02	-4.693200e-06
2.390677720098981e-02	-4.693199e-06
2.391677720098980e-02	-4.693199e-06
2.392677720098980e-02	-4.693198e-06
2.393677720098980e-02	-4.693198e-06
2.394677720098980e-02	-4.693197e-06
2.395677720098981e-02	-4.693196e-06
2.396677720098981e-02	-4.693195e-06
2.397677720098981e-02	-4.693195e-06
2.398677720098981e-02	-4.693195e-06
2.399677720098981e-02	-4.693194e-06
2.400677720098980e-02	-4.693194e-06
2.401677720098980e-02	-4.693193e-06
2.402677720098980e-02	-4.693192e-06
2.403677720098981e-02	-4.693192e-06
2.404677720098981e-02	-4.693191e-06
2.405677720098981e-02	-4.693191e-06
2.406677720098981e-02	-4.693190e-06
2.407677720098981e-02	-4.693190e-06
2.408677720098980e-02	-4.693189e-06
2.409677720098980e-02	-4.693189e-06
2.410677720098980e-02	-4.693188e-06
2.411677720098980e-02	-4.693188e-06
2.412677720098981e-02	-4.693187e-06
2.413677720098981e-02	-4.693187e-06
2.414677720098981e-02	-4.693186e-06
2.415677720098981e-02	-4.693186e-06
2.416677720098981e-02	-4.693185e-06
2.417677720098980e-02	-4.693185e-06
2.418677720098980e-02	-4.693185e-06
2.419677720098980e-02	-4.693185e-06
2.420677720098980e-02	-4.693184e-06
2.421677720098981e-02	-4.693184e-06
2.422677720098981e-02	-4.693183e-06
2.423677720098981e-02	-4.693183e-06
2.424677720098981e-02	-4.693182e-06
2.425677720098980e-02	-4.693182e-06
2.426677720098980e-02	-4.693182e-06
2.427677720098980e-02	-4.693181e-06
2.428677720098980e-02	-4.693181e-06
2.429677720098981e-02	-4.693180e-06
2.430677720098981e-02	-4.693180e-06
2.431677720098981e-02	-4.693180e-06
2.432677720098981e-02	-4.693180e-06
2.433677720098981e-02	-4.693179e-06
2.434677720098980e-02	-4.693179e-06
2.435677720098980e-02	-4.693179e-06
2.436677720098980e-02	-4.693178e-06
2.437677720098980e-02	-4.693178e-06
2.438677720098981e-02	-4.693177e-06
2.439677720098981e-02	-4.693177e-06
2.440677720098981e-02	-4.693177e-06
2.441677720098981e-02	-4.693177e-06
2.442677720098980e-02	-4.693176e-06
2.443677720098980e-02	-4.693176e-06
2.444677720098980e-02	-4.693176e-06
2.445677720098980e-02	-4.693175e-06
2.446677720098981e-02	-4.693175e-06
2.447677720098981e-02	-4.693175e-06
2.448677720098981e-02	-4.693175e-06
2.449677720098981e-02	-4.693175e-06
2.450677720098981e-02	-4.693174e-06
2.451677720098980e-02	-4.693174e-06
2.452677720098980e-02	-4.693174e-06
2.453677720098980e-02	-4.693174e-06
2.454677720098980e-02	-4.693173e-06
2.455677720098981e-02	-4.693173e-06
2.456677720098981e-02	-4.693173e-06
2.457677720098981e-02	-4.693173e-06
2.458677720098981e-02	-4.693172e-06
2.459677720098980e-02	-4.693172e-06
2.460677720098980e-02	-4.693172e-06
2.461677720098980e-02	-4.693171e-06
2.462677720098980e-02	-4.693171e-06
2.463677720098981e-02	-4.693171e-06
2.464677720098981e-02	-4.693171e-06
2.465677720098981e-02	-4.693171e-06
2.466677720098981e-02	-4.693170e-06
2.467677720098981e-02	-4.693170e-06
2.468677720098980e-02	-4.693170e-06
2.469677720098980e-02	-4.693170e-06
