time	V(n001)
1.203366343001555e-06	3.299984e+00
1.207857176627277e-06	3.299984e+00
1.212306284273291e-06	3.299984e+00
1.217452023470423e-06	3.299984e+00
1.221921498549673e-06	3.299984e+00
1.226312241689427e-06	3.299984e+00
1.231426645877989e-06	3.299984e+00
1.235864948919183e-06	3.299984e+00
1.240354741504949e-06	3.299984e+00
1.245538601681289e-06	3.299984e+00
1.249934696533147e-06	3.299984e+00
1.254363594078194e-06	3.299984e+00
1.259512459423601e-06	3.299984e+00
1.263868318565923e-06	3.299984e+00
1.268391163442501e-06	3.299984e+00
1.273609266467182e-06	3.299984e+00
1.277938525553435e-06	3.299984e+00
1.282406047247396e-06	3.299984e+00
1.287591931950410e-06	3.299984e+00
1.291884105156001e-06	3.299984e+00
1.296447843950975e-06	3.299984e+00
1.301703996047189e-06	3.299984e+00
1.305966523131158e-06	3.299984e+00
1.310478143903150e-06	3.299984e+00
1.315701503794547e-06	3.299984e+00
1.319921347680184e-06	3.299984e+00
1.324529423394240e-06	3.299984e+00
1.329822895850677e-06	3.299984e+00
1.334062620726981e-06	3.299984e+00
1.338647728929018e-06	3.299984e+00
1.343914324894870e-06	3.299984e+00
1.348160756907503e-06	3.299984e+00
1.352897786801399e-06	3.299984e+00
1.358244275943610e-06	3.299984e+00
1.362493968167081e-06	3.299984e+00
1.367257920394964e-06	3.299984e+00
1.372578731378569e-06	3.299984e+00
1.376820644516024e-06	3.299984e+00
1.381825760532281e-06	3.299984e+00
1.387258521217054e-06	3.299984e+00
1.391502086086316e-06	3.299984e+00
1.396698055461501e-06	3.299984e+00
1.402170130231286e-06	3.299984e+00
1.406444425612191e-06	3.299984e+00
1.412822363951100e-06	3.299984e+00
1.418605109200649e-06	3.299984e+00
1.423419197404712e-06	3.299984e+00
1.429335232655573e-06	3.299984e+00
1.434304598850831e-06	3.299984e+00
1.439588957220627e-06	3.299984e+00
1.445276770210150e-06	3.299984e+00
1.449623528958041e-06	3.299984e+00
1.455369543042153e-06	3.299984e+00
1.461222044807682e-06	3.299984e+00
1.466080611007989e-06	3.299984e+00
1.472158878821896e-06	3.299984e+00
1.477620885206152e-06	3.299984e+00
