time	I(B1)	I(Rfuse2)	I(Rfuse_1)
8.646000000000001e+01	1.702164e-01	8.480927e-02	8.481035e-02
8.646000000000100e+01	1.702164e-01	8.480911e-02	8.481052e-02
8.646000000000200e+01	1.702164e-01	8.480895e-02	8.481068e-02
8.646000000000934e+01	1.702164e-01	8.480894e-02	8.481070e-02
8.646000000003096e+01	1.702164e-01	8.480932e-02	8.481032e-02
8.646000000048079e+01	1.702164e-01	8.480947e-02	8.481017e-02
8.646000000093061e+01	1.702164e-01	8.480958e-02	8.481005e-02
8.646000000138044e+01	1.702164e-01	8.480965e-02	8.480998e-02
8.646000000183025e+01	1.702164e-01	8.480968e-02	8.480995e-02
8.646000000228008e+01	1.702164e-01	8.480967e-02	8.480995e-02
8.646000000272990e+01	1.702164e-01	8.480963e-02	8.481000e-02
8.646000000317973e+01	1.702164e-01	8.480955e-02	8.481008e-02
8.646990350591054e+01	1.701404e-01	8.477159e-02	8.477212e-02
8.647000000000000e+01	1.701397e-01	8.477154e-02	8.477142e-02
8.647000000000101e+01	1.701397e-01	8.477168e-02	8.477128e-02
8.647000000000200e+01	1.701397e-01	8.477166e-02	8.477131e-02
8.647000000000280e+01	1.701397e-01	8.477142e-02	8.477154e-02
8.647000000000439e+01	1.701397e-01	8.477120e-02	8.477176e-02
8.647000000001395e+01	1.701397e-01	8.477115e-02	8.477181e-02
8.647000000002672e+01	1.701397e-01	8.477122e-02	8.477175e-02
8.647990854846405e+01	1.700638e-01	8.473326e-02	8.473378e-02
8.648000000000000e+01	1.700631e-01	8.473303e-02	8.473331e-02
8.648000000000100e+01	1.700631e-01	8.473308e-02	8.473326e-02
8.648000000000201e+01	1.700631e-01	8.473314e-02	8.473320e-02
8.648000000000704e+01	1.700631e-01	8.473315e-02	8.473319e-02
8.648000000001194e+01	1.700631e-01	8.473316e-02	8.473318e-02
8.648000000007026e+01	1.700631e-01	8.473298e-02	8.473336e-02
8.648218624525342e+01	1.700463e-01	8.472453e-02	8.472506e-02
8.648998624525341e+01	1.699866e-01	8.469467e-02	8.469519e-02
8.648999999999999e+01	1.699865e-01	8.469454e-02	8.469521e-02
8.649000000000100e+01	1.699865e-01	8.469489e-02	8.469485e-02
8.649000000000200e+01	1.699865e-01	8.469536e-02	8.469439e-02
8.649000000001217e+01	1.699865e-01	8.469549e-02	8.469427e-02
8.649000000002276e+01	1.699865e-01	8.469503e-02	8.469471e-02
8.649000000049644e+01	1.699865e-01	8.469477e-02	8.469498e-02
8.649000000097010e+01	1.699865e-01	8.469457e-02	8.469518e-02
8.649000000144378e+01	1.699865e-01	8.469445e-02	8.469531e-02
8.649000000191744e+01	1.699865e-01	8.469439e-02	8.469537e-02
8.649000000239111e+01	1.699865e-01	8.469439e-02	8.469536e-02
8.649000000286478e+01	1.699865e-01	8.469447e-02	8.469528e-02
8.649000000333845e+01	1.699865e-01	8.469461e-02	8.469514e-02
8.649990907468764e+01	1.699106e-01	8.465669e-02	8.465720e-02
8.650000000000000e+01	1.699099e-01	8.465686e-02	8.465633e-02
8.650000000000099e+01	1.699099e-01	8.465677e-02	8.465642e-02
8.650000000000200e+01	1.699099e-01	8.465654e-02	8.465665e-02
8.650000000000603e+01	1.699099e-01	8.465609e-02	8.465710e-02
8.650000000001216e+01	1.699099e-01	8.465634e-02	8.465686e-02
8.650000000001428e+01	1.699099e-01	8.465639e-02	8.465680e-02
8.650000000002278e+01	1.699099e-01	8.465603e-02	8.465716e-02
8.650000000008843e+01	1.699099e-01	8.465620e-02	8.465699e-02
8.650000000015410e+01	1.699099e-01	8.465633e-02	8.465686e-02
8.650000000021976e+01	1.699099e-01	8.465642e-02	8.465677e-02
8.650000000028543e+01	1.699099e-01	8.465647e-02	8.465673e-02
8.650000000035108e+01	1.699099e-01	8.465648e-02	8.465672e-02
8.650000000041675e+01	1.699099e-01	8.465644e-02	8.465675e-02
8.650000000048240e+01	1.699099e-01	8.465637e-02	8.465682e-02
8.650992051637132e+01	1.698340e-01	8.461837e-02	8.461890e-02
8.651000000000001e+01	1.698334e-01	8.461765e-02	8.461902e-02
8.651000000000100e+01	1.698334e-01	8.461785e-02	8.461882e-02
8.651000000000201e+01	1.698334e-01	8.461817e-02	8.461850e-02
8.651000000000997e+01	1.698334e-01	8.461901e-02	8.461766e-02
8.651000000002006e+01	1.698334e-01	8.461858e-02	8.461809e-02
8.651000000012887e+01	1.698334e-01	8.461828e-02	8.461839e-02
8.651000000023770e+01	1.698334e-01	8.461806e-02	8.461861e-02
8.651000000034651e+01	1.698334e-01	8.461791e-02	8.461875e-02
8.651000000045534e+01	1.698334e-01	8.461784e-02	8.461883e-02
8.651000000056415e+01	1.698334e-01	8.461785e-02	8.461882e-02
8.651000000067297e+01	1.698334e-01	8.461792e-02	8.461874e-02
8.651000000078179e+01	1.698334e-01	8.461808e-02	8.461859e-02
8.651997480911814e+01	1.697571e-01	8.457992e-02	8.458045e-02
8.652000000000000e+01	1.697569e-01	8.458009e-02	8.458009e-02
8.652000000000100e+01	1.697569e-01	8.458020e-02	8.457998e-02
8.652000000000200e+01	1.697569e-01	8.458029e-02	8.457989e-02
8.652000000000768e+01	1.697569e-01	8.458011e-02	8.458007e-02
8.652000000001591e+01	1.697569e-01	8.458008e-02	8.458010e-02
8.652000000002474e+01	1.697569e-01	8.458000e-02	8.458018e-02
8.652000000003653e+01	1.697569e-01	8.457977e-02	8.458041e-02
8.652000000008425e+01	1.697569e-01	8.457980e-02	8.458038e-02
8.652993425763839e+01	1.696810e-01	8.454185e-02	8.454238e-02
8.653000000000000e+01	1.696805e-01	8.454170e-02	8.454204e-02
8.653000000000100e+01	1.696805e-01	8.454175e-02	8.454198e-02
8.653000000000200e+01	1.696805e-01	8.454180e-02	8.454193e-02
8.653000000000766e+01	1.696805e-01	8.454179e-02	8.454193e-02
8.653000000001309e+01	1.696805e-01	8.454180e-02	8.454193e-02
8.653000000004562e+01	1.696805e-01	8.454165e-02	8.454207e-02
8.653996394506096e+01	1.696043e-01	8.450353e-02	8.450405e-02
8.654000000000001e+01	1.696041e-01	8.450411e-02	8.450320e-02
8.654000000000100e+01	1.696041e-01	8.450447e-02	8.450283e-02
8.654000000000200e+01	1.696041e-01	8.450480e-02	8.450250e-02
8.654000000000666e+01	1.696041e-01	8.450452e-02	8.450279e-02
8.654000000001099e+01	1.696041e-01	8.450431e-02	8.450300e-02
8.654000000001965e+01	1.696041e-01	8.450399e-02	8.450332e-02
8.654000000005536e+01	1.696041e-01	8.450345e-02	8.450386e-02
8.654000000024567e+01	1.696041e-01	8.450341e-02	8.450389e-02
8.654000000043597e+01	1.696041e-01	8.450338e-02	8.450392e-02
8.654000000062628e+01	1.696041e-01	8.450336e-02	8.450394e-02
8.654000000081659e+01	1.696041e-01	8.450335e-02	8.450394e-02
8.654000000100690e+01	1.696041e-01	8.450335e-02	8.450394e-02
8.654000000119720e+01	1.696041e-01	8.450336e-02	8.450394e-02
8.654000000138751e+01	1.696041e-01	8.450338e-02	8.450392e-02
8.654995111322262e+01	1.695281e-01	8.446538e-02	8.446591e-02
8.655000000000000e+01	1.695277e-01	8.446505e-02	8.446587e-02
8.655000000000101e+01	1.695277e-01	8.446535e-02	8.446557e-02
8.655000000000200e+01	1.695277e-01	8.446579e-02	8.446514e-02
8.655000000000587e+01	1.695277e-01	8.446618e-02	8.446474e-02
8.655000000001061e+01	1.695277e-01	8.446579e-02	8.446513e-02
8.655000000002842e+01	1.695277e-01	8.446509e-02	8.446583e-02
8.655998559325067e+01	1.694514e-01	8.442708e-02	8.442760e-02
8.656000000000000e+01	1.694513e-01	8.442673e-02	8.442783e-02
8.656000000000100e+01	1.694513e-01	8.442659e-02	8.442798e-02
8.656000000000201e+01	1.694513e-01	8.442647e-02	8.442810e-02
8.656000000000775e+01	1.694513e-01	8.442669e-02	8.442788e-02
8.656000000001323e+01	1.694513e-01	8.442684e-02	8.442773e-02
8.656000000007872e+01	1.694513e-01	8.442700e-02	8.442757e-02
8.656085297465583e+01	1.694448e-01	8.442377e-02	8.442429e-02
8.656995297465583e+01	1.693754e-01	8.438905e-02	8.438957e-02
8.657000000000001e+01	1.693750e-01	8.438922e-02	8.438904e-02
8.657000000000100e+01	1.693750e-01	8.438940e-02	8.438885e-02
8.657000000000200e+01	1.693750e-01	8.438953e-02	8.438873e-02
8.657000000000318e+01	1.693750e-01	8.438943e-02	8.438882e-02
8.657000000000554e+01	1.693750e-01	8.438934e-02	8.438891e-02
8.657000000001025e+01	1.693750e-01	8.438928e-02	8.438898e-02
8.657000000003853e+01	1.693750e-01	8.438889e-02	8.438937e-02
8.657995554463606e+01	1.692991e-01	8.435090e-02	8.435141e-02
8.658000000000000e+01	1.692988e-01	8.435097e-02	8.435100e-02
8.658000000000101e+01	1.692988e-01	8.435072e-02	8.435124e-02
8.658000000000200e+01	1.692988e-01	8.435040e-02	8.435157e-02
8.658000000001358e+01	1.692988e-01	8.434960e-02	8.435237e-02
8.658000000009511e+01	1.692988e-01	8.435081e-02	8.435116e-02
8.658994531837961e+01	1.692229e-01	8.431281e-02	8.431333e-02
8.659000000000000e+01	1.692225e-01	8.431274e-02	8.431298e-02
8.659000000000100e+01	1.692225e-01	8.431318e-02	8.431253e-02
8.659000000000201e+01	1.692225e-01	8.431374e-02	8.431198e-02
8.659000000000260e+01	1.692225e-01	8.431347e-02	8.431225e-02
8.659000000000381e+01	1.692225e-01	8.431265e-02	8.431308e-02
8.659000000000623e+01	1.692225e-01	8.431232e-02	8.431341e-02
8.659000000008338e+01	1.692225e-01	8.431243e-02	8.431330e-02
8.659000000016052e+01	1.692225e-01	8.431251e-02	8.431321e-02
8.659000000023767e+01	1.692225e-01	8.431257e-02	8.431315e-02
8.659000000031482e+01	1.692225e-01	8.431261e-02	8.431311e-02
8.659000000039197e+01	1.692225e-01	8.431263e-02	8.431309e-02
8.659000000046910e+01	1.692225e-01	8.431262e-02	8.431310e-02
8.659000000054625e+01	1.692225e-01	8.431260e-02	8.431313e-02
8.659991016325068e+01	1.691470e-01	8.427484e-02	8.427536e-02
8.660000000000001e+01	1.691463e-01	8.427458e-02	8.427493e-02
8.660000000000100e+01	1.691463e-01	8.427460e-02	8.427492e-02
8.660000000000200e+01	1.691463e-01	8.427458e-02	8.427493e-02
8.660000000000618e+01	1.691463e-01	8.427442e-02	8.427509e-02
8.660000000001095e+01	1.691463e-01	8.427444e-02	8.427507e-02
8.660000000002049e+01	1.691463e-01	8.427454e-02	8.427498e-02
8.660000000005182e+01	1.691463e-01	8.427447e-02	8.427504e-02
8.660992104330847e+01	1.690707e-01	8.423671e-02	8.423723e-02
8.661000000000000e+01	1.690701e-01	8.423640e-02	8.423694e-02
8.661000000000101e+01	1.690701e-01	8.423637e-02	8.423696e-02
8.661000000000200e+01	1.690701e-01	8.423635e-02	8.423698e-02
8.661000000000715e+01	1.690701e-01	8.423647e-02	8.423687e-02
8.661000000001209e+01	1.690701e-01	8.423656e-02	8.423677e-02
8.661000000007232e+01	1.690701e-01	8.423638e-02	8.423695e-02
8.661991229192067e+01	1.689947e-01	8.419867e-02	8.419919e-02
8.662000000000000e+01	1.689940e-01	8.419899e-02	8.419820e-02
8.662000000000100e+01	1.689940e-01	8.419930e-02	8.419789e-02
8.662000000000201e+01	1.689940e-01	8.419956e-02	8.419763e-02
8.662000000000569e+01	1.689940e-01	8.419908e-02	8.419811e-02
8.662000000000951e+01	1.689940e-01	8.419862e-02	8.419857e-02
8.662000000002601e+01	1.689940e-01	8.419795e-02	8.419923e-02
8.662998755557467e+01	1.689180e-01	8.416033e-02	8.416085e-02
8.663000000000000e+01	1.689179e-01	8.416012e-02	8.416095e-02
8.663000000000100e+01	1.689179e-01	8.416235e-02	8.415878e-02
8.663000000000113e+01	1.689179e-01	8.416367e-02	8.415747e-02
8.663000000000137e+01	1.689179e-01	8.416504e-02	8.415604e-02
8.663000000000187e+01	1.689179e-01	8.416212e-02	8.415890e-02
8.663000000000200e+01	1.689179e-01	8.416145e-02	8.415963e-02
8.663000000000288e+01	1.689179e-01	8.416059e-02	8.416049e-02
8.663000000000400e+01	1.689179e-01	8.416079e-02	8.416029e-02
8.663000000000429e+01	1.689179e-01	8.416100e-02	8.416009e-02
8.663000000000486e+01	1.689179e-01	8.416171e-02	8.415936e-02
8.663000000000598e+01	1.689179e-01	8.416176e-02	8.415931e-02
8.663000000000824e+01	1.689179e-01	8.416099e-02	8.416008e-02
8.663000000001267e+01	1.689179e-01	8.416059e-02	8.416049e-02
8.663000000005242e+01	1.689179e-01	8.416048e-02	8.416060e-02
8.663000000055190e+01	1.689179e-01	8.416035e-02	8.416073e-02
8.663000000105140e+01	1.689179e-01	8.416026e-02	8.416083e-02
8.663000000155088e+01	1.689179e-01	8.416020e-02	8.416089e-02
8.663000000205037e+01	1.689179e-01	8.416017e-02	8.416092e-02
8.663000000254985e+01	1.689179e-01	8.416017e-02	8.416091e-02
8.663000000304935e+01	1.689179e-01	8.416021e-02	8.416088e-02
8.663000000354883e+01	1.689179e-01	8.416028e-02	8.416080e-02
8.663990788547227e+01	1.688425e-01	8.412259e-02	8.412311e-02
8.664000000000000e+01	1.688418e-01	8.412200e-02	8.412300e-02
8.664000000000100e+01	1.688418e-01	8.412187e-02	8.412313e-02
8.664000000000200e+01	1.688418e-01	8.412191e-02	8.412309e-02
8.664000000000277e+01	1.688418e-01	8.412230e-02	8.412270e-02
8.664000000000433e+01	1.688418e-01	8.412291e-02	8.412209e-02
8.664000000000743e+01	1.688418e-01	8.412293e-02	8.412208e-02
8.664000000001366e+01	1.688418e-01	8.412254e-02	8.412246e-02
8.664000000005645e+01	1.688418e-01	8.412229e-02	8.412271e-02
8.664000070028105e+01	1.688418e-01	8.412224e-02	8.412276e-02
8.664997921292516e+01	1.687659e-01	8.408429e-02	8.408482e-02
8.665000000000001e+01	1.687658e-01	8.408462e-02	8.408433e-02
8.665000000000100e+01	1.687658e-01	8.408486e-02	8.408410e-02
8.665000000000200e+01	1.687658e-01	8.408511e-02	8.408386e-02
8.665000000001055e+01	1.687658e-01	8.408513e-02	8.408383e-02
8.665000000001911e+01	1.687658e-01	8.408491e-02	8.408406e-02
8.665000000012995e+01	1.687658e-01	8.408424e-02	8.408471e-02
8.665992233098571e+01	1.686903e-01	8.404651e-02	8.404703e-02
8.666000000000000e+01	1.686898e-01	8.404586e-02	8.404710e-02
8.666000000000101e+01	1.686898e-01	8.404604e-02	8.404692e-02
8.666000000000200e+01	1.686898e-01	8.404633e-02	8.404662e-02
8.666000000000744e+01	1.686898e-01	8.404675e-02	8.404620e-02
8.666000000001249e+01	1.686898e-01	8.404659e-02	8.404636e-02
8.666000000002259e+01	1.686898e-01	8.404649e-02	8.404647e-02
8.666000000006380e+01	1.686898e-01	8.404626e-02	8.404670e-02
8.666990690959051e+01	1.686145e-01	8.400859e-02	8.400910e-02
8.667000000000000e+01	1.686138e-01	8.400780e-02	8.400919e-02
8.667000000000100e+01	1.686138e-01	8.400759e-02	8.400939e-02
8.667000000000201e+01	1.686138e-01	8.400736e-02	8.400963e-02
8.667000000000819e+01	1.686138e-01	8.400729e-02	8.400969e-02
8.667000000001411e+01	1.686138e-01	8.400743e-02	8.400956e-02
8.667000000008481e+01	1.686138e-01	8.400826e-02	8.400872e-02
8.667991466600040e+01	1.685385e-01	8.397058e-02	8.397111e-02
8.668000000000001e+01	1.685379e-01	8.397058e-02	8.397046e-02
8.668000000000100e+01	1.685379e-01	8.397073e-02	8.397032e-02
8.668000000000200e+01	1.685379e-01	8.397087e-02	8.397017e-02
8.668000000001507e+01	1.685379e-01	8.397079e-02	8.397025e-02
8.668000000005171e+01	1.685379e-01	8.397008e-02	8.397097e-02
8.668000000030361e+01	1.685379e-01	8.397018e-02	8.397087e-02
8.668000000055551e+01	1.685379e-01	8.397025e-02	8.397079e-02
8.668000000080741e+01	1.685379e-01	8.397030e-02	8.397073e-02
8.668000000105931e+01	1.685379e-01	8.397033e-02	8.397071e-02
8.668000000131121e+01	1.685379e-01	8.397033e-02	8.397071e-02
8.668000000156312e+01	1.685379e-01	8.397030e-02	8.397073e-02
8.668000000181502e+01	1.685379e-01	8.397026e-02	8.397079e-02
8.668991546986085e+01	1.684626e-01	8.393263e-02	8.393315e-02
8.669000000000000e+01	1.684619e-01	8.393258e-02	8.393256e-02
8.669000000000101e+01	1.684619e-01	8.393234e-02	8.393280e-02
8.669000000000200e+01	1.684619e-01	8.393200e-02	8.393314e-02
8.669000000000881e+01	1.684619e-01	8.393145e-02	8.393369e-02
8.669000000001532e+01	1.684619e-01	8.393169e-02	8.393345e-02
8.669000000004723e+01	1.684619e-01	8.393218e-02	8.393296e-02
8.669997500297124e+01	1.683863e-01	8.389447e-02	8.389499e-02
8.670000000000000e+01	1.683861e-01	8.389461e-02	8.389466e-02
8.670000000000100e+01	1.683861e-01	8.389436e-02	8.389492e-02
8.670000000000201e+01	1.683861e-01	8.389414e-02	8.389512e-02
8.670000000000312e+01	1.683861e-01	8.389434e-02	8.389493e-02
8.670000000000536e+01	1.683861e-01	8.389448e-02	8.389480e-02
8.670000000000901e+01	1.683861e-01	8.389424e-02	8.389504e-02
8.670000000003013e+01	1.683861e-01	8.389419e-02	8.389507e-02
8.670000000004295e+01	1.683861e-01	8.389399e-02	8.389527e-02
8.670000000007012e+01	1.683861e-01	8.389434e-02	8.389492e-02
8.670000000011039e+01	1.683861e-01	8.389433e-02	8.389495e-02
8.670993377483254e+01	1.683107e-01	8.385671e-02	8.385722e-02
8.671000000000001e+01	1.683103e-01	8.385668e-02	8.385675e-02
8.671000000000100e+01	1.683103e-01	8.385680e-02	8.385663e-02
8.671000000000200e+01	1.683103e-01	8.385690e-02	8.385653e-02
8.671000000001030e+01	1.683103e-01	8.385669e-02	8.385673e-02
8.671000000003525e+01	1.683103e-01	8.385653e-02	8.385690e-02
8.671990615000168e+01	1.682352e-01	8.381891e-02	8.381943e-02
8.672000000000000e+01	1.682345e-01	8.381874e-02	8.381889e-02
8.672000000000101e+01	1.682345e-01	8.381886e-02	8.381877e-02
8.672000000000200e+01	1.682345e-01	8.381898e-02	8.381865e-02
8.672000000001100e+01	1.682345e-01	8.381896e-02	8.381867e-02
8.672000000003831e+01	1.682345e-01	8.381868e-02	8.381895e-02
8.672000000118962e+01	1.682345e-01	8.381860e-02	8.381903e-02
8.672000000234094e+01	1.682345e-01	8.381854e-02	8.381909e-02
8.672000000349225e+01	1.682345e-01	8.381851e-02	8.381912e-02
8.672000000464355e+01	1.682345e-01	8.381849e-02	8.381914e-02
8.672000000579486e+01	1.682345e-01	8.381849e-02	8.381914e-02
8.672000000694618e+01	1.682345e-01	8.381851e-02	8.381912e-02
8.672000000809749e+01	1.682345e-01	8.381855e-02	8.381908e-02
8.672000051562424e+01	1.682345e-01	8.381855e-02	8.381908e-02
8.672993198921860e+01	1.681592e-01	8.378093e-02	8.378144e-02
8.673000000000000e+01	1.681587e-01	8.378085e-02	8.378101e-02
8.673000000000100e+01	1.681587e-01	8.378057e-02	8.378129e-02
8.673000000000201e+01	1.681587e-01	8.378020e-02	8.378166e-02
8.673000000000653e+01	1.681587e-01	8.377998e-02	8.378188e-02
8.673000000001234e+01	1.681587e-01	8.378036e-02	8.378150e-02
8.673000000003231e+01	1.681587e-01	8.378057e-02	8.378129e-02
8.673996844276186e+01	1.680832e-01	8.374292e-02	8.374345e-02
8.673999999999999e+01	1.680830e-01	8.374300e-02	8.374313e-02
8.674000000000100e+01	1.680830e-01	8.374310e-02	8.374303e-02
8.674000000000200e+01	1.680830e-01	8.374321e-02	8.374292e-02
8.674000000000903e+01	1.680830e-01	8.374327e-02	8.374286e-02
8.674000000001580e+01	1.680830e-01	8.374316e-02	8.374297e-02
8.674000000009249e+01	1.680830e-01	8.374287e-02	8.374326e-02
8.674994812788091e+01	1.680077e-01	8.370516e-02	8.370567e-02
8.675000000000000e+01	1.680073e-01	8.370515e-02	8.370528e-02
8.675000000000099e+01	1.680073e-01	8.370525e-02	8.370519e-02
8.675000000000200e+01	1.680073e-01	8.370534e-02	8.370510e-02
8.675000000000641e+01	1.680073e-01	8.370519e-02	8.370525e-02
8.675000000001107e+01	1.680073e-01	8.370502e-02	8.370541e-02
8.675000000003148e+01	1.680073e-01	8.370464e-02	8.370579e-02
8.675000000034716e+01	1.680073e-01	8.370483e-02	8.370560e-02
8.675000000066284e+01	1.680073e-01	8.370498e-02	8.370545e-02
8.675000000097852e+01	1.680073e-01	8.370508e-02	8.370536e-02
8.675000000129420e+01	1.680073e-01	8.370512e-02	8.370531e-02
8.675000000160988e+01	1.680073e-01	8.370511e-02	8.370532e-02
8.675000000192556e+01	1.680073e-01	8.370506e-02	8.370537e-02
8.675000000224124e+01	1.680073e-01	8.370495e-02	8.370548e-02
8.675994363088756e+01	1.679320e-01	8.366734e-02	8.366785e-02
8.676000000000001e+01	1.679316e-01	8.366659e-02	8.366817e-02
8.676000000000100e+01	1.679316e-01	8.366668e-02	8.366808e-02
8.676000000000201e+01	1.679316e-01	8.366688e-02	8.366789e-02
8.676000000001089e+01	1.679316e-01	8.366779e-02	8.366697e-02
8.676000000003067e+01	1.679316e-01	8.366770e-02	8.366706e-02
8.676000000019857e+01	1.679316e-01	8.366735e-02	8.366742e-02
8.676000000036649e+01	1.679316e-01	8.366708e-02	8.366769e-02
8.676000000053439e+01	1.679316e-01	8.366691e-02	8.366786e-02
8.676000000070231e+01	1.679316e-01	8.366682e-02	8.366794e-02
8.676000000087021e+01	1.679316e-01	8.366683e-02	8.366793e-02
8.676000000103812e+01	1.679316e-01	8.366694e-02	8.366783e-02
8.676000000120602e+01	1.679316e-01	8.366713e-02	8.366764e-02
8.676994963254423e+01	1.678564e-01	8.362950e-02	8.363002e-02
8.677000000000000e+01	1.678560e-01	8.362954e-02	8.362959e-02
8.677000000000100e+01	1.678560e-01	8.362916e-02	8.362997e-02
8.677000000000113e+01	1.678560e-01	8.362900e-02	8.363013e-02
8.677000000000123e+01	1.678560e-01	8.362903e-02	8.363010e-02
8.677000000000145e+01	1.678560e-01	8.362934e-02	8.362980e-02
8.677000000000200e+01	1.678560e-01	8.362933e-02	8.362980e-02
8.677000000000275e+01	1.678560e-01	8.362933e-02	8.362980e-02
8.677000000000426e+01	1.678560e-01	8.362933e-02	8.362981e-02
8.677000000000726e+01	1.678560e-01	8.362933e-02	8.362981e-02
8.677000000001327e+01	1.678560e-01	8.362932e-02	8.362982e-02
8.677000000002529e+01	1.678560e-01	8.362931e-02	8.362982e-02
8.677000000004932e+01	1.678560e-01	8.362931e-02	8.362982e-02
8.677000000019355e+01	1.678560e-01	8.362931e-02	8.362982e-02
8.677990081755178e+01	1.677811e-01	8.359189e-02	8.359240e-02
8.678000000000000e+01	1.677804e-01	8.359177e-02	8.359177e-02
8.678000000000100e+01	1.677804e-01	8.359152e-02	8.359201e-02
8.678000000000200e+01	1.677804e-01	8.359114e-02	8.359240e-02
8.678000000001285e+01	1.677804e-01	8.359061e-02	8.359293e-02
8.678000000004107e+01	1.677804e-01	8.359118e-02	8.359236e-02
8.678000000019374e+01	1.677804e-01	8.359154e-02	8.359199e-02
8.678994623958847e+01	1.677052e-01	8.355393e-02	8.355445e-02
8.679000000000001e+01	1.677048e-01	8.355328e-02	8.355469e-02
8.679000000000100e+01	1.677048e-01	8.355343e-02	8.355455e-02
8.679000000000200e+01	1.677048e-01	8.355367e-02	8.355430e-02
8.679000000000867e+01	1.677048e-01	8.355436e-02	8.355362e-02
8.679000000001639e+01	1.677048e-01	8.355422e-02	8.355376e-02
8.679000000009184e+01	1.677048e-01	8.355390e-02	8.355408e-02
8.679000000016727e+01	1.677048e-01	8.355367e-02	8.355431e-02
8.679000000024271e+01	1.677048e-01	8.355352e-02	8.355446e-02
8.679000000031816e+01	1.677048e-01	8.355345e-02	8.355453e-02
8.679000000039360e+01	1.677048e-01	8.355346e-02	8.355452e-02
8.679000000046904e+01	1.677048e-01	8.355355e-02	8.355443e-02
8.679000000054448e+01	1.677048e-01	8.355372e-02	8.355425e-02
8.679993274804538e+01	1.676298e-01	8.351622e-02	8.351673e-02
8.680000000000000e+01	1.676293e-01	8.351630e-02	8.351615e-02
8.680000000000101e+01	1.676293e-01	8.351647e-02	8.351598e-02
8.680000000000200e+01	1.676293e-01	8.351664e-02	8.351581e-02
8.680000000000844e+01	1.676293e-01	8.351650e-02	8.351594e-02
8.680000000001577e+01	1.676293e-01	8.351626e-02	8.351618e-02
8.680000000004671e+01	1.676293e-01	8.351605e-02	8.351639e-02
8.680000005033880e+01	1.676293e-01	8.351596e-02	8.351648e-02
8.680990300062695e+01	1.675545e-01	8.347858e-02	8.347910e-02
8.681000000000000e+01	1.675538e-01	8.347858e-02	8.347838e-02
8.681000000000100e+01	1.675538e-01	8.347877e-02	8.347818e-02
8.681000000000201e+01	1.675538e-01	8.347896e-02	8.347800e-02
8.681000000001070e+01	1.675538e-01	8.347870e-02	8.347824e-02
8.681000000001919e+01	1.675538e-01	8.347835e-02	8.347859e-02
8.681000000012207e+01	1.675538e-01	8.347821e-02	8.347873e-02
8.681990481331508e+01	1.674791e-01	8.344085e-02	8.344136e-02
8.682000000000001e+01	1.674783e-01	8.344015e-02	8.344135e-02
8.682000000000100e+01	1.674783e-01	8.344036e-02	8.344113e-02
8.682000000000200e+01	1.674783e-01	8.344071e-02	8.344078e-02
8.682000000000569e+01	1.674783e-01	8.344122e-02	8.344027e-02
8.682000000001018e+01	1.674783e-01	8.344128e-02	8.344021e-02
8.682000000002908e+01	1.674783e-01	8.344093e-02	8.344056e-02
8.682000000008702e+01	1.674783e-01	8.344049e-02	8.344100e-02
8.682993032482420e+01	1.674034e-01	8.340304e-02	8.340355e-02
8.683000000000000e+01	1.674029e-01	8.340249e-02	8.340357e-02
8.683000000000101e+01	1.674029e-01	8.340235e-02	8.340371e-02
8.683000000000200e+01	1.674029e-01	8.340221e-02	8.340386e-02
8.683000000001191e+01	1.674029e-01	8.340211e-02	8.340395e-02
8.683000000012564e+01	1.674029e-01	8.340249e-02	8.340357e-02
8.683000000023937e+01	1.674029e-01	8.340277e-02	8.340329e-02
8.683000000035310e+01	1.674029e-01	8.340296e-02	8.340310e-02
8.683000000046682e+01	1.674029e-01	8.340306e-02	8.340301e-02
8.683000000058055e+01	1.674029e-01	8.340305e-02	8.340301e-02
8.683000000069428e+01	1.674029e-01	8.340296e-02	8.340311e-02
8.683000000080801e+01	1.674029e-01	8.340277e-02	8.340330e-02
8.683996673028200e+01	1.673278e-01	8.336520e-02	8.336572e-02
8.684000000000000e+01	1.673275e-01	8.336563e-02	8.336504e-02
8.684000000000100e+01	1.673275e-01	8.336591e-02	8.336475e-02
8.684000000000201e+01	1.673275e-01	8.336619e-02	8.336448e-02
8.684000000000916e+01	1.673275e-01	8.336607e-02	8.336461e-02
8.684000000001770e+01	1.673275e-01	8.336551e-02	8.336515e-02
8.684000000002794e+01	1.673275e-01	8.336536e-02	8.336531e-02
8.684990869890331e+01	1.672529e-01	8.332774e-02	8.332825e-02
8.685000000000001e+01	1.672522e-01	8.332802e-02	8.332729e-02
8.685000000000100e+01	1.672522e-01	8.332796e-02	8.332734e-02
8.685000000000200e+01	1.672522e-01	8.332773e-02	8.332758e-02
8.685000000000387e+01	1.672522e-01	8.332744e-02	8.332787e-02
8.685000000000763e+01	1.672522e-01	8.332762e-02	8.332769e-02
8.685000000001466e+01	1.672522e-01	8.332771e-02	8.332760e-02
8.685000000005586e+01	1.672522e-01	8.332749e-02	8.332782e-02
8.686000000000000e+01	1.671769e-01	8.328971e-02	8.329029e-02
8.686000000000101e+01	1.671769e-01	8.328965e-02	8.329033e-02
8.686000000000200e+01	1.671769e-01	8.328961e-02	8.329038e-02
8.686993121257329e+01	1.671021e-01	8.325235e-02	8.325286e-02
