config_id,t_s,V_out_diff_V
3.0,0.0005980740342994042,3.2186751
3.0,0.0006080740342994041,3.2203708
3.0,0.0006180740342994042,3.2218635
3.0,0.0006280740342994042,3.2232375
3.0,0.0006380740342994042,3.2244513
3.0,0.0006480740342994041,3.2255807
3.0,0.0006580740342994042,3.2265797
3.0,0.0006680740342994042,3.2275183
3.0,0.0006780740342994042,3.2283485
3.0,0.0006880740342994041,3.2291362
3.0,0.0006980740342994042,3.2298317
3.0,0.0007080740342994042,3.2304976
3.0,0.0007180740342994042,3.2310839
3.0,0.0007280740342994041,3.2316508
3.0,0.0007380740342994042,3.2321477
3.0,0.0007480740342994042,3.232633
3.0,0.0007580740342994042,3.233056
3.0,0.0007680740342994041,3.2334738
3.0,0.0007780740342994042,3.233835
3.0,0.0007880740342994042,3.2341962
3.0,0.0007980740342994042,3.234506
3.0,0.0008080740342994041,3.2348194
3.0,0.0008180740342994042,3.2350855
3.0,0.0008280740342994042,3.2353585
3.0,0.0008380740342994042,3.2355876
3.0,0.0008480740342994041,3.2358263
3.0,0.0008580740342994041,3.2360237
3.0,0.0008680740342994042,3.236233
3.0,0.0008780740342994042,3.2364032
3.0,0.0008880740342994041,3.2365875
3.0,0.0008980740342994041,3.2367346
3.0,0.0009080740342994042,3.236897
3.0,0.0009180740342994042,3.2370243
3.0,0.0009280740342994041,3.2371676
3.0,0.0009380740342994041,3.2372775
3.0,0.0009480740342994042,3.2374048
3.0,0.0009580740342994042,3.2374995
3.0,0.0009680740342994041,3.237613
3.0,0.0009780740342994042,3.2376945
3.0,0.000988074034299404,3.2377956
3.0,0.000998074034299404,3.2378664
3.0,0.001,3.2378957
3.0,0.001000000001,3.2378957
3.0,0.001000000017,3.2378955
3.0,0.001000000049,3.2378955
3.0,0.001000000113,3.2378948
3.0,0.001000000241,3.2378943
3.0,0.001000000497,3.2378929
3.0,0.0010000010090000001,3.237891
3.0,0.0010000020330000001,3.237889
3.0,0.0010000040810000002,3.237888
3.0,0.0010000081770000003,3.237888
3.0,0.0010000163690000005,3.237888
3.0,0.001000032753000001,3.237888
3.0,0.0010000655210000019,3.2378883
3.0,0.0010001310570000037,3.237889
3.0,0.0010002621290000073,3.2378898
3.0,0.0010005242730000146,3.237892
3.0,0.001001048561000029,3.2378962
3.0,0.001002097137000058,3.2379045
3.0,0.0010041942890001159,3.2379205
3.0,0.0010083885930002316,3.2379525
3.0,0.0010167772010004632,3.2380135
3.0,0.0010267772010004632,3.2380826
3.0,0.001036777201000463,3.238147
3.0,0.001046777201000463,3.238208
3.0,0.001056777201000463,3.238265
3.0,0.001066777201000463,3.2383184
3.0,0.0010767772010004631,3.2383687
3.0,0.0010867772010004632,3.2384162
3.0,0.0010967772010004632,3.2384605
3.0,0.0011067772010004632,3.238502
3.0,0.001116777201000463,3.2385411
3.0,0.001126777201000463,3.238578
3.0,0.001136777201000463,3.2386127
3.0,0.001146777201000463,3.238645
3.0,0.0011567772010004631,3.2386758
3.0,0.0011667772010004632,3.2387047
3.0,0.0011767772010004632,3.2387314
3.0,0.0011867772010004632,3.2387571
3.0,0.001196777201000463,3.238781
3.0,0.001206777201000463,3.2388034
3.0,0.001216777201000463,3.2388246
3.0,0.001226777201000463,3.2388446
3.0,0.0012367772010004631,3.2388635
3.0,0.0012467772010004631,3.2388809
3.0,0.0012567772010004632,3.2388976
3.0,0.0012667772010004632,3.2389133
3.0,0.001276777201000463,3.2389278
3.0,0.001286777201000463,3.238942
3.0,0.001296777201000463,3.2389548
3.0,0.001306777201000463,3.2389672
3.0,0.0013167772010004631,3.2389786
3.0,0.0013267772010004631,3.2389894
3.0,0.0013367772010004632,3.2389998
3.0,0.0013467772010004632,3.2390096
3.0,0.001356777201000463,3.2390187
3.0,0.001366777201000463,3.2390273
3.0,0.001376777201000463,3.2390351
3.0,0.001386777201000463,3.2390428
3.0,0.001396777201000463,3.23905
3.0,0.0014067772010004631,3.2390568
3.0,0.0014167772010004632,3.2390633
3.0,0.0014267772010004632,3.239069
3.0,0.001436777201000463,3.2390747
3.0,0.001446777201000463,3.2390802
3.0,0.001456777201000463,3.2390852
3.0,0.001466777201000463,3.23909
3.0,0.001476777201000463,3.2390945
3.0,0.0014867772010004631,3.2390985
3.0,0.0014967772010004632,3.2391026
3.0,0.0015067772010004632,3.2391062
3.0,0.001516777201000463,3.2391098
3.0,0.001526777201000463,3.239113
3.0,0.001536777201000463,3.2391162
3.0,0.001546777201000463,3.239119
3.0,0.001556777201000463,3.239122
3.0,0.0015667772010004631,3.2391245
3.0,0.0015767772010004631,3.2391272
3.0,0.0015867772010004632,3.2391295
3.0,0.001596777201000463,3.2391315
3.0,0.001606777201000463,3.2391338
3.0,0.001616777201000463,3.2391357
3.0,0.001626777201000463,3.2391374
3.0,0.001636777201000463,3.2391393
3.0,0.0016467772010004631,3.2391407
3.0,0.0016567772010004631,3.2391424
3.0,0.0016667772010004632,3.2391438
3.0,0.001676777201000463,3.2391453
3.0,0.001686777201000463,3.2391467
3.0,0.001696777201000463,3.239148
3.0,0.001706777201000463,3.2391489
3.0,0.001716777201000463,3.23915
3.0,0.001726777201000463,3.239151
3.0,0.0017367772010004631,3.239152
3.0,0.0017467772010004632,3.2391531
3.0,0.001756777201000463,3.2391539
3.0,0.001766777201000463,3.2391546
3.0,0.001776777201000463,3.2391553
3.0,0.001786777201000463,3.2391562
3.0,0.001796777201000463,3.239157
3.0,0.001806777201000463,3.2391574
3.0,0.0018167772010004631,3.2391582
3.0,0.0018267772010004632,3.2391586
3.0,0.001836777201000463,3.2391593
3.0,0.001846777201000463,3.2391598
3.0,0.001856777201000463,3.2391603
3.0,0.001866777201000463,3.2391608
3.0,0.001876777201000463,3.239161
3.0,0.001886777201000463,3.2391615
3.0,0.0018967772010004631,3.239162
3.0,0.0019067772010004631,3.2391622
3.0,0.001916777201000463,3.2391627
3.0,0.001926777201000463,3.2391632
3.0,0.001936777201000463,3.2391634
3.0,0.001946777201000463,3.2391639
3.0,0.001956777201000463,3.2391639
3.0,0.001966777201000463,3.239164
3.0,0.001976777201000463,3.2391646
3.0,0.001986777201000463,3.2391646
3.0,0.001996777201000463,3.2391648
3.0,0.002006777201000463,3.239165
3.0,0.002016777201000463,3.2391653
3.0,0.0020267772010004632,3.2391653
3.0,0.002036777201000463,3.2391658
3.0,0.002046777201000463,3.2391658
3.0,0.002056777201000463,3.239166
3.0,0.002066777201000463,3.239166
3.0,0.002076777201000463,3.2391665
3.0,0.002086777201000463,3.2391665
3.0,0.002096777201000463,3.2391665
3.0,0.002106777201000463,3.2391667
3.0,0.002116777201000463,3.2391667
3.0,0.002126777201000463,3.2391667
3.0,0.002136777201000463,3.239167
3.0,0.002146777201000463,3.2391672
3.0,0.002156777201000463,3.2391672
3.0,0.002166777201000463,3.2391672
3.0,0.002176777201000463,3.2391675
3.0,0.0021867772010004632,3.2391675
3.0,0.002196777201000463,3.2391675
3.0,0.002206777201000463,3.2391675
3.0,0.002216777201000463,3.2391675
3.0,0.002226777201000463,3.2391677
3.0,0.002236777201000463,3.2391677
3.0,0.002246777201000463,3.239168
3.0,0.002256777201000463,3.239168
3.0,0.002266777201000463,3.239168
3.0,0.002276777201000463,3.239168
3.0,0.002286777201000463,3.239168
3.0,0.002296777201000463,3.2391682
3.0,0.002306777201000463,3.2391682
3.0,0.002316777201000463,3.2391682
3.0,0.002326777201000463,3.2391682
3.0,0.002336777201000463,3.2391682
3.0,0.002346777201000463,3.2391682
3.0,0.002356777201000463,3.2391682
3.0,0.002366777201000463,3.2391682
3.0,0.002376777201000463,3.2391682
3.0,0.002386777201000463,3.2391682
3.0,0.002396777201000463,3.2391684
3.0,0.002406777201000463,3.2391684
3.0,0.002416777201000463,3.2391684
3.0,0.002426777201000463,3.2391684
3.0,0.002436777201000463,3.2391684
3.0,0.002446777201000463,3.2391684
3.0,0.002456777201000463,3.2391684
3.0,0.002466777201000463,3.2391684
3.0,0.002476777201000463,3.2391684
3.0,0.002486777201000463,3.2391684
3.0,0.002496777201000463,3.2391684
3.0,0.002506777201000463,3.2391684
3.0,0.002516777201000463,3.2391684
3.0,0.002526777201000463,3.2391684
3.0,0.002536777201000463,3.2391684
3.0,0.002546777201000463,3.2391684
3.0,0.002556777201000463,3.2391684
3.0,0.002566777201000463,3.2391684
3.0,0.002576777201000463,3.2391684
3.0,0.002586777201000463,3.2391684
3.0,0.002596777201000463,3.2391684
3.0,0.002606777201000463,3.2391684
3.0,0.002616777201000463,3.2391684
3.0,0.002626777201000463,3.2391684
3.0,0.002636777201000463,3.2391686
3.0,0.002646777201000463,3.2391686
3.0,0.002656777201000463,3.2391686
3.0,0.002666777201000463,3.2391686
3.0,0.0026767772010004628,3.2391686
3.0,0.002686777201000463,3.2391686
3.0,0.002696777201000463,3.2391686
3.0,0.002706777201000463,3.2391686
3.0,0.002716777201000463,3.2391686
3.0,0.002726777201000463,3.2391686
3.0,0.002736777201000463,3.2391686
3.0,0.002746777201000463,3.2391686
3.0,0.002756777201000463,3.2391686
3.0,0.002766777201000463,3.2391686
3.0,0.002776777201000463,3.2391686
3.0,0.002786777201000463,3.2391686
3.0,0.002796777201000463,3.2391686
3.0,0.002806777201000463,3.2391686
3.0,0.002816777201000463,3.2391686
3.0,0.002826777201000463,3.2391686
3.0,0.0028367772010004628,3.2391686
3.0,0.002846777201000463,3.2391686
3.0,0.002856777201000463,3.2391686
3.0,0.002866777201000463,3.2391686
3.0,0.002876777201000463,3.2391686
3.0,0.002886777201000463,3.2391686
3.0,0.002896777201000463,3.2391686
3.0,0.002906777201000463,3.2391686
3.0,0.002916777201000463,3.2391686
3.0,0.002926777201000463,3.2391686
3.0,0.002936777201000463,3.2391686
3.0,0.002946777201000463,3.2391686
3.0,0.002956777201000463,3.2391686
3.0,0.002966777201000463,3.2391686
3.0,0.002976777201000463,3.2391686
3.0,0.002986777201000463,3.2391686
3.0,0.0029967772010004627,3.2391686
3.0,0.0030067772010004628,3.2391686
3.0,0.003016777201000463,3.2391686
3.0,0.003026777201000463,3.2391686
3.0,0.003036777201000463,3.2391686
3.0,0.003046777201000463,3.2391686
3.0,0.003056777201000463,3.2391686
3.0,0.003066777201000463,3.2391686
3.0,0.003076777201000463,3.2391686
3.0,0.003086777201000463,3.2391686
3.0,0.003096777201000463,3.2391686
3.0,0.003106777201000463,3.2391686
3.0,0.003116777201000463,3.2391686
3.0,0.003126777201000463,3.2391686
3.0,0.003136777201000463,3.2391686
3.0,0.003146777201000463,3.2391686
3.0,0.0031567772010004627,3.2391686
3.0,0.0031667772010004628,3.2391686
3.0,0.003176777201000463,3.2391686
3.0,0.003186777201000463,3.2391686
3.0,0.003196777201000463,3.2391686
3.0,0.003206777201000463,3.2391686
3.0,0.003216777201000463,3.2391686
3.0,0.003226777201000463,3.2391686
3.0,0.003236777201000463,3.2391686
3.0,0.003246777201000463,3.2391686
3.0,0.003256777201000463,3.2391686
3.0,0.003266777201000463,3.2391686
3.0,0.003276777201000463,3.2391686
3.0,0.003286777201000463,3.2391686
3.0,0.003296777201000463,3.2391686
3.0,0.003306777201000463,3.2391686
3.0,0.0033167772010004627,3.2391686
3.0,0.0033267772010004627,3.2391686
3.0,0.0033367772010004628,3.2391686
3.0,0.003346777201000463,3.2391686
3.0,0.003356777201000463,3.2391686
3.0,0.003366777201000463,3.2391686
3.0,0.003376777201000463,3.2391686
3.0,0.003386777201000463,3.2391686
3.0,0.003396777201000463,3.2391686
3.0,0.003406777201000463,3.2391686
3.0,0.003416777201000463,3.2391686
3.0,0.003426777201000463,3.2391686
3.0,0.003436777201000463,3.2391686
3.0,0.003446777201000463,3.2391686
3.0,0.003456777201000463,3.2391686
3.0,0.003466777201000463,3.2391686
3.0,0.0034767772010004627,3.2391686
3.0,0.0034867772010004627,3.2391686
3.0,0.0034967772010004628,3.2391686
3.0,0.003506777201000463,3.2391686
3.0,0.003516777201000463,3.2391686
3.0,0.003526777201000463,3.2391686
3.0,0.003536777201000463,3.2391686
3.0,0.003546777201000463,3.2391686
3.0,0.003556777201000463,3.2391686
3.0,0.003566777201000463,3.2391686
3.0,0.003576777201000463,3.2391686
3.0,0.003586777201000463,3.2391686
3.0,0.003596777201000463,3.2391686
3.0,0.003606777201000463,3.2391686
3.0,0.003616777201000463,3.239169
3.0,0.003626777201000463,3.2391686
3.0,0.0036367772010004627,3.239169
3.0,0.0036467772010004627,3.2391686
3.0,0.0036567772010004627,3.239169
3.0,0.0036667772010004628,3.2391686
3.0,0.003676777201000463,3.239169
3.0,0.003686777201000463,3.2391686
3.0,0.003696777201000463,3.239169
3.0,0.003706777201000463,3.2391686
3.0,0.003716777201000463,3.239169
3.0,0.003726777201000463,3.2391686
3.0,0.003736777201000463,3.239169
3.0,0.003746777201000463,3.2391686
3.0,0.003756777201000463,3.239169
3.0,0.003766777201000463,3.2391686
3.0,0.003776777201000463,3.239169
3.0,0.003786777201000463,3.2391686
3.0,0.0037967772010004627,3.239169
3.0,0.0038067772010004627,3.2391686
3.0,0.0038167772010004627,3.239169
3.0,0.0038267772010004628,3.2391686
3.0,0.003836777201000463,3.239169
3.0,0.003846777201000463,3.2391686
3.0,0.003856777201000463,3.239169
3.0,0.003866777201000463,3.2391686
3.0,0.003876777201000463,3.239169
3.0,0.003886777201000463,3.2391686
3.0,0.003896777201000463,3.239169
3.0,0.003906777201000463,3.2391686
3.0,0.0039167772010004626,3.239169
3.0,0.003926777201000463,3.2391686
3.0,0.003936777201000463,3.239169
3.0,0.003946777201000463,3.2391686
3.0,0.003956777201000463,3.239169
3.0,0.003966777201000463,3.2391686
3.0,0.003976777201000463,3.239169
3.0,0.003986777201000463,3.2391686
3.0,0.003996777201000463,3.239169
3.0,0.004006777201000463,3.2391686
3.0,0.004016777201000463,3.239169
3.0,0.004026777201000463,3.2391686
3.0,0.004036777201000463,3.239169
3.0,0.0040467772010004625,3.2391686
3.0,0.004056777201000463,3.239169
3.0,0.0040667772010004625,3.2391686
3.0,0.004076777201000463,3.239169
3.0,0.004086777201000463,3.2391686
3.0,0.004096777201000463,3.239169
3.0,0.004106777201000463,3.2391686
3.0,0.004116777201000463,3.239169
3.0,0.004126777201000463,3.2391686
3.0,0.004136777201000463,3.239169
3.0,0.004146777201000463,3.2391686
3.0,0.004156777201000463,3.239169
3.0,0.004166777201000463,3.2391686
3.0,0.004176777201000463,3.239169
3.0,0.004186777201000463,3.2391686
3.0,0.004196777201000462,3.239169
3.0,0.004206777201000463,3.2391686
3.0,0.0042167772010004625,3.239169
3.0,0.004226777201000463,3.2391686
3.0,0.0042367772010004625,3.239169
3.0,0.004246777201000463,3.2391686
3.0,0.004256777201000463,3.239169
3.0,0.004266777201000463,3.2391686
3.0,0.004276777201000463,3.239169
3.0,0.004286777201000463,3.2391686
3.0,0.004296777201000463,3.239169
3.0,0.004306777201000463,3.2391686
3.0,0.004316777201000463,3.239169
3.0,0.004326777201000463,3.2391686
3.0,0.004336777201000463,3.239169
3.0,0.004346777201000463,3.2391686
3.0,0.004356777201000463,3.239169
3.0,0.0043667772010004624,3.2391686
3.0,0.004376777201000463,3.239169
3.0,0.0043867772010004625,3.2391686
3.0,0.004396777201000463,3.239169
3.0,0.0044067772010004625,3.2391686
3.0,0.004416777201000463,3.239169
3.0,0.004426777201000463,3.2391686
3.0,0.004436777201000463,3.2391686
3.0,0.004446777201000463,3.2391686
3.0,0.004456777201000463,3.2391686
3.0,0.004466777201000463,3.2391686
3.0,0.004476777201000463,3.2391686
3.0,0.004486777201000463,3.2391686
3.0,0.004496777201000463,3.2391686
3.0,0.004506777201000463,3.2391686
3.0,0.004516777201000462,3.2391686
3.0,0.004526777201000463,3.2391686
3.0,0.0045367772010004625,3.2391686
3.0,0.004546777201000463,3.2391686
3.0,0.0045567772010004625,3.2391686
3.0,0.004566777201000463,3.2391686
3.0,0.0045767772010004626,3.2391686
3.0,0.004586777201000463,3.2391686
3.0,0.004596777201000463,3.2391686
3.0,0.004606777201000463,3.2391686
3.0,0.004616777201000463,3.2391686
3.0,0.004626777201000463,3.2391686
3.0,0.004636777201000463,3.2391686
3.0,0.004646777201000463,3.2391686
3.0,0.004656777201000463,3.2391686
3.0,0.004666777201000463,3.2391686
3.0,0.004676777201000463,3.2391686
3.0,0.004686777201000462,3.2391686
3.0,0.004696777201000463,3.2391686
3.0,0.0047067772010004625,3.2391686
3.0,0.004716777201000463,3.2391686
3.0,0.0047267772010004625,3.2391686
3.0,0.004736777201000463,3.2391686
3.0,0.004746777201000463,3.2391686
3.0,0.004756777201000463,3.2391686
3.0,0.004766777201000463,3.2391686
3.0,0.004776777201000463,3.2391686
3.0,0.004786777201000463,3.2391686
3.0,0.004796777201000463,3.2391686
3.0,0.004806777201000463,3.2391686
3.0,0.004816777201000463,3.2391686
3.0,0.004826777201000463,3.2391686
3.0,0.004836777201000462,3.2391686
3.0,0.004846777201000463,3.2391686
3.0,0.004856777201000462,3.2391686
3.0,0.004866777201000463,3.2391686
3.0,0.0048767772010004625,3.2391686
3.0,0.004886777201000463,3.2391686
3.0,0.0048967772010004625,3.2391686
3.0,0.004906777201000463,3.2391686
3.0,0.004916777201000463,3.2391686
3.0,0.004926777201000463,3.2391686
3.0,0.004936777201000463,3.2391686
3.0,0.004946777201000463,3.2391686
3.0,0.004956777201000463,3.2391686
3.0,0.004966777201000463,3.2391686
3.0,0.004976777201000463,3.2391686
3.0,0.004986777201000463,3.2391686
3.0,0.004996777201000463,3.2391686
3.0,0.005006777201000462,3.2391686
3.0,0.005016777201000463,3.2391686
3.0,0.0050267772010004624,3.2391686
3.0,0.005036777201000463,3.2391686
3.0,0.0050467772010004625,3.2391686
3.0,0.005056777201000463,3.2391686
3.0,0.0050667772010004625,3.2391686
3.0,0.005076777201000463,3.2391686
3.0,0.005086777201000463,3.2391686
3.0,0.005096777201000463,3.2391686
3.0,0.005106777201000463,3.2391686
3.0,0.005116777201000463,3.2391686
3.0,0.005126777201000463,3.2391686
3.0,0.005136777201000463,3.2391686
3.0,0.005146777201000463,3.2391686
3.0,0.005156777201000462,3.2391686
3.0,0.005166777201000463,3.2391686
3.0,0.005176777201000462,3.2391686
3.0,0.005186777201000463,3.2391686
3.0,0.0051967772010004624,3.2391686
3.0,0.005206777201000463,3.2391686
3.0,0.0052167772010004625,3.2391686
3.0,0.005226777201000463,3.2391686
3.0,0.0052367772010004626,3.2391686
3.0,0.005246777201000463,3.2391686
3.0,0.005256777201000463,3.2391686
3.0,0.005266777201000463,3.2391686
3.0,0.005276777201000463,3.2391686
3.0,0.005286777201000463,3.2391686
3.0,0.005296777201000463,3.2391686
3.0,0.005306777201000463,3.2391686
3.0,0.005316777201000463,3.2391686
3.0,0.005326777201000462,3.2391686
3.0,0.005336777201000463,3.2391686
3.0,0.005346777201000462,3.2391686
3.0,0.005356777201000463,3.2391686
3.0,0.0053667772010004625,3.2391686
3.0,0.005376777201000463,3.2391686
3.0,0.0053867772010004625,3.2391686
3.0,0.005396777201000463,3.2391686
3.0,0.0054067772010004626,3.2391686
3.0,0.005416777201000463,3.2391686
3.0,0.005426777201000463,3.2391686
3.0,0.005436777201000463,3.2391686
3.0,0.005446777201000463,3.2391686
3.0,0.005456777201000463,3.2391686
3.0,0.005466777201000463,3.2391686
3.0,0.005476777201000462,3.2391686
3.0,0.005486777201000463,3.2391686
3.0,0.005496777201000462,3.2391686
3.0,0.005506777201000463,3.2391686
3.0,0.005516777201000462,3.2391686
3.0,0.005526777201000463,3.2391686
3.0,0.0055367772010004625,3.2391686
3.0,0.005546777201000463,3.2391686
3.0,0.0055567772010004625,3.2391686
3.0,0.005566777201000463,3.2391686
3.0,0.005576777201000463,3.2391686
3.0,0.005586777201000463,3.2391686
3.0,0.005596777201000463,3.2391686
3.0,0.005606777201000463,3.2391686
3.0,0.005616777201000463,3.2391686
3.0,0.005626777201000463,3.2391686
3.0,0.005636777201000463,3.2391686
3.0,0.005646777201000462,3.2391686
3.0,0.005656777201000463,3.2391686
3.0,0.005666777201000462,3.2391686
3.0,0.005676777201000463,3.2391686
3.0,0.005686777201000462,3.2391686
3.0,0.005696777201000463,3.2391686
3.0,0.0057067772010004625,3.2391686
3.0,0.005716777201000463,3.2391686
3.0,0.0057267772010004625,3.2391686
3.0,0.005736777201000463,3.2391686
3.0,0.005746777201000463,3.2391686
3.0,0.005756777201000463,3.2391686
3.0,0.005766777201000463,3.2391686
3.0,0.005776777201000463,3.2391686
3.0,0.005786777201000463,3.2391686
3.0,0.005796777201000462,3.2391686
3.0,0.005806777201000463,3.2391686
3.0,0.005816777201000462,3.2391686
3.0,0.005826777201000463,3.2391686
3.0,0.005836777201000462,3.2391686
3.0,0.005846777201000463,3.2391686
3.0,0.0058567772010004624,3.2391686
3.0,0.005866777201000463,3.2391686
3.0,0.0058767772010004625,3.2391686
3.0,0.005886777201000463,3.2391686
3.0,0.0058967772010004625,3.2391686
3.0,0.005906777201000463,3.2391686
3.0,0.005916777201000463,3.2391686
3.0,0.005926777201000463,3.2391686
3.0,0.005936777201000463,3.2391686
3.0,0.005946777201000463,3.2391686
3.0,0.005956777201000463,3.2391686
3.0,0.005966777201000462,3.2391686
3.0,0.005976777201000463,3.2391686
3.0,0.005986777201000462,3.2391686
3.0,0.005996777201000463,3.2391686
3.0,0.006006777201000462,3.2391686
3.0,0.006016777201000463,3.2391686
3.0,0.0060267772010004625,3.2391686
3.0,0.006036777201000463,3.2391686
3.0,0.0060467772010004625,3.2391686
3.0,0.006056777201000463,3.2391686
3.0,0.0060667772010004626,3.2391686
3.0,0.006076777201000463,3.2391686
3.0,0.006086777201000463,3.2391686
3.0,0.006096777201000463,3.2391686
3.0,0.006106777201000463,3.2391686
3.0,0.006116777201000462,3.2391686
3.0,0.006126777201000463,3.2391686
3.0,0.006136777201000462,3.2391686
3.0,0.006146777201000463,3.2391686
3.0,0.006156777201000462,3.2391686
3.0,0.006166777201000463,3.2391686
3.0,0.006176777201000462,3.2391686
3.0,0.006186777201000463,3.2391686
3.0,0.0061967772010004625,3.2391686
3.0,0.006206777201000463,3.2391686
3.0,0.0062167772010004625,3.2391686
3.0,0.006226777201000463,3.2391686
3.0,0.006236777201000463,3.2391686
3.0,0.006246777201000463,3.2391686
3.0,0.006256777201000463,3.2391686
3.0,0.006266777201000463,3.2391686
3.0,0.006276777201000463,3.2391686
3.0,0.006286777201000462,3.2391686
3.0,0.006296777201000463,3.2391686
3.0,0.006306777201000462,3.2391686
3.0,0.006316777201000463,3.2391686
3.0,0.006326777201000462,3.2391686
3.0,0.006336777201000463,3.2391686
3.0,0.006346777201000462,3.2391686
3.0,0.006356777201000463,3.2391686
3.0,0.0063667772010004625,3.2391686
3.0,0.006376777201000463,3.2391686
3.0,0.0063867772010004625,3.2391686
3.0,0.006396777201000463,3.2391686
3.0,0.006406777201000463,3.2391686
3.0,0.006416777201000463,3.2391686
3.0,0.006426777201000463,3.2391686
3.0,0.006436777201000462,3.2391686
3.0,0.006446777201000463,3.2391686
3.0,0.006456777201000462,3.2391686
3.0,0.006466777201000463,3.2391686
3.0,0.006476777201000462,3.2391686
3.0,0.006486777201000463,3.2391686
3.0,0.006496777201000462,3.2391686
3.0,0.006506777201000463,3.2391686
3.0,0.0065167772010004624,3.2391686
3.0,0.006526777201000463,3.2391686
3.0,0.0065367772010004625,3.2391686
3.0,0.006546777201000463,3.2391686
3.0,0.0065567772010004625,3.2391686
3.0,0.006566777201000463,3.2391686
3.0,0.006576777201000463,3.2391686
3.0,0.006586777201000463,3.2391686
3.0,0.006596777201000463,3.2391686
3.0,0.006606777201000462,3.2391686
3.0,0.006616777201000463,3.2391686
3.0,0.006626777201000462,3.2391686
3.0,0.006636777201000463,3.2391686
3.0,0.006646777201000462,3.2391686
3.0,0.006656777201000463,3.2391686
3.0,0.006666777201000462,3.2391686
3.0,0.006676777201000463,3.2391686
3.0,0.0066867772010004625,3.2391686
3.0,0.006696777201000463,3.2391686
3.0,0.0067067772010004625,3.2391686
3.0,0.006716777201000463,3.2391686
3.0,0.0067267772010004626,3.2391686
3.0,0.006736777201000463,3.2391686
3.0,0.006746777201000463,3.2391686
3.0,0.006756777201000462,3.2391686
3.0,0.006766777201000463,3.2391686
3.0,0.006776777201000462,3.2391686
3.0,0.006786777201000463,3.2391686
3.0,0.006796777201000462,3.2391686
3.0,0.006806777201000463,3.2391686
3.0,0.006816777201000462,3.2391686
3.0,0.006826777201000463,3.2391686
3.0,0.006836777201000462,3.2391686
3.0,0.006846777201000463,3.2391686
3.0,0.0068567772010004625,3.2391686
3.0,0.006866777201000463,3.2391686
3.0,0.0068767772010004625,3.2391686
3.0,0.006886777201000463,3.2391686
3.0,0.006896777201000463,3.2391686
3.0,0.006906777201000463,3.2391686
3.0,0.006916777201000463,3.2391686
3.0,0.006926777201000462,3.2391686
3.0,0.006936777201000463,3.2391686
3.0,0.006946777201000462,3.2391686
3.0,0.006956777201000463,3.2391686
3.0,0.006966777201000462,3.2391686
3.0,0.006976777201000463,3.2391686
3.0,0.006986777201000462,3.2391686
3.0,0.006996777201000463,3.2391686
3.0,0.007006777201000462,3.2391686
3.0,0.007016777201000463,3.2391686
3.0,0.0070267772010004625,3.2391686
3.0,0.007036777201000463,3.2391686
3.0,0.0070467772010004625,3.2391686
3.0,0.007056777201000463,3.2391686
3.0,0.007066777201000463,3.2391686
3.0,0.007076777201000462,3.2391686
3.0,0.007086777201000463,3.2391686
3.0,0.007096777201000462,3.2391686
3.0,0.007106777201000463,3.2391686
3.0,0.007116777201000462,3.2391686
3.0,0.007126777201000463,3.2391686
3.0,0.007136777201000462,3.2391686
3.0,0.007146777201000463,3.2391686
3.0,0.007156777201000462,3.2391686
3.0,0.007166777201000463,3.2391686
3.0,0.0071767772010004624,3.2391686
3.0,0.007186777201000463,3.2391686
3.0,0.0071967772010004625,3.2391686
3.0,0.007206777201000463,3.2391686
3.0,0.0072167772010004625,3.2391686
3.0,0.007226777201000463,3.2391686
3.0,0.007236777201000463,3.2391686
3.0,0.007246777201000462,3.2391686
3.0,0.007256777201000463,3.2391686
3.0,0.007266777201000462,3.2391686
3.0,0.007276777201000463,3.2391686
3.0,0.007286777201000462,3.2391686
3.0,0.007296777201000463,3.2391686
3.0,0.007306777201000462,3.2391686
3.0,0.007316777201000463,3.2391686
3.0,0.007326777201000462,3.2391686
3.0,0.007336777201000463,3.2391686
3.0,0.0073467772010004624,3.2391686
3.0,0.007356777201000463,3.2391686
3.0,0.0073667772010004625,3.2391686
3.0,0.007376777201000463,3.2391686
3.0,0.0073867772010004626,3.2391686
3.0,0.007396777201000462,3.2391686
3.0,0.007406777201000463,3.2391686
3.0,0.007416777201000462,3.2391686
3.0,0.007426777201000463,3.2391686
3.0,0.007436777201000462,3.2391686
3.0,0.007446777201000463,3.2391686
3.0,0.007456777201000462,3.2391686
3.0,0.007466777201000463,3.2391686
3.0,0.007476777201000462,3.2391686
3.0,0.007486777201000463,3.2391686
3.0,0.007496777201000462,3.2391686
3.0,0.007506777201000463,3.2391686
3.0,0.0075167772010004625,3.2391686
3.0,0.007526777201000463,3.2391686
3.0,0.0075367772010004625,3.2391686
3.0,0.007546777201000463,3.2391686
3.0,0.007556777201000463,3.2391686
3.0,0.007566777201000462,3.2391686
3.0,0.007576777201000463,3.2391686
3.0,0.007586777201000462,3.2391686
3.0,0.007596777201000463,3.2391686
3.0,0.007606777201000462,3.2391686
3.0,0.007616777201000463,3.2391686
3.0,0.007626777201000462,3.2391686
3.0,0.007636777201000463,3.2391686
3.0,0.007646777201000462,3.2391686
3.0,0.007656777201000463,3.2391686
3.0,0.007666777201000462,3.2391686
3.0,0.007676777201000463,3.2391686
3.0,0.0076867772010004625,3.2391686
3.0,0.007696777201000463,3.2391686
3.0,0.0077067772010004625,3.2391686
