time	I(Vgnd)
1.166874806951440e-02	4.159332e-07
1.167874806951440e-02	4.066419e-07
1.168874806951440e-02	3.975861e-07
1.169874806951440e-02	3.887787e-07
1.170874806951440e-02	3.801934e-07
1.171874806951440e-02	3.718430e-07
1.172874806951440e-02	3.637019e-07
1.173874806951440e-02	3.557833e-07
1.174874806951440e-02	3.480618e-07
1.175874806951440e-02	3.405510e-07
1.176874806951440e-02	3.332259e-07
1.177874806951440e-02	3.261004e-07
1.178874806951440e-02	3.191498e-07
1.179874806951440e-02	3.123884e-07
1.180874806951440e-02	3.057917e-07
1.181874806951440e-02	2.993742e-07
1.182874806951440e-02	2.931120e-07
1.183874806951440e-02	2.870197e-07
1.184874806951440e-02	2.810735e-07
1.185874806951440e-02	2.752885e-07
1.186874806951440e-02	2.696411e-07
1.187874806951440e-02	2.641467e-07
1.188874806951440e-02	2.587818e-07
1.189874806951440e-02	2.535620e-07
1.190874806951440e-02	2.484641e-07
1.191874806951440e-02	2.435040e-07
1.192874806951440e-02	2.386588e-07
1.193874806951440e-02	2.339442e-07
1.194874806951440e-02	2.293379e-07
1.195874806951440e-02	2.248557e-07
1.196874806951440e-02	2.204752e-07
1.197874806951440e-02	2.162128e-07
1.198874806951440e-02	2.120462e-07
1.199874806951440e-02	2.079916e-07
1.200874806951440e-02	2.040273e-07
1.201874806951440e-02	2.001695e-07
1.202874806951440e-02	1.963965e-07
1.203874806951440e-02	1.927249e-07
1.204874806951440e-02	1.891331e-07
1.205874806951440e-02	1.856378e-07
1.206874806951440e-02	1.822175e-07
1.207874806951440e-02	1.788890e-07
1.208874806951440e-02	1.756311e-07
1.209874806951440e-02	1.724607e-07
1.210874806951440e-02	1.693565e-07
1.211874806951440e-02	1.663357e-07
1.212874806951440e-02	1.633772e-07
1.213874806951440e-02	1.604981e-07
1.214874806951440e-02	1.576775e-07
1.215874806951440e-02	1.549327e-07
1.216874806951440e-02	1.522429e-07
1.217874806951440e-02	1.496253e-07
1.218874806951440e-02	1.470593e-07
1.219874806951440e-02	1.445623e-07
1.220874806951440e-02	1.421137e-07
1.221874806951440e-02	1.397310e-07
1.222874806951440e-02	1.373938e-07
1.223874806951440e-02	1.351194e-07
1.224874806951440e-02	1.328877e-07
1.225874806951440e-02	1.307161e-07
1.226874806951440e-02	1.285844e-07
1.227874806951440e-02	1.265103e-07
1.228874806951440e-02	1.244735e-07
1.229874806951440e-02	1.224918e-07
1.230874806951440e-02	1.205452e-07
1.231874806951440e-02	1.186512e-07
1.232874806951440e-02	1.167900e-07
1.233874806951440e-02	1.149793e-07
1.234874806951440e-02	1.131992e-07
1.235874806951440e-02	1.114675e-07
1.236874806951440e-02	1.097644e-07
1.237874806951440e-02	1.081077e-07
1.238874806951440e-02	1.064778e-07
1.239874806951440e-02	1.048924e-07
1.240874806951440e-02	1.033319e-07
1.241874806951440e-02	1.018142e-07
1.242874806951440e-02	1.003197e-07
1.243874806951440e-02	9.886620e-08
1.244874806951440e-02	9.743439e-08
1.245874806951440e-02	9.604204e-08
1.246874806951440e-02	9.466981e-08
1.247874806951440e-02	9.333554e-08
1.248874806951440e-02	9.201996e-08
1.249874806951440e-02	9.074091e-08
1.250874806951440e-02	8.947918e-08
1.251874806951440e-02	8.825265e-08
1.252874806951440e-02	8.704214e-08
1.253874806951440e-02	8.586554e-08
1.254874806951440e-02	8.470378e-08
1.255874806951440e-02	8.357471e-08
1.256874806951440e-02	8.245931e-08
1.257874806951440e-02	8.137547e-08
1.258874806951440e-02	8.030421e-08
1.259874806951440e-02	7.926343e-08
1.260874806951440e-02	7.823419e-08
1.261874806951440e-02	7.723440e-08
1.262874806951440e-02	7.624517e-08
1.263874806951440e-02	7.528442e-08
1.264874806951440e-02	7.433331e-08
1.265874806951440e-02	7.340976e-08
1.266874806951440e-02	7.249498e-08
1.267874806951440e-02	7.160686e-08
1.268874806951440e-02	7.072669e-08
1.269874806951440e-02	6.987235e-08
1.270874806951440e-02	6.902518e-08
1.271874806951440e-02	6.820306e-08
1.272874806951440e-02	6.738735e-08
1.273874806951440e-02	6.659594e-08
1.274874806951440e-02	6.581026e-08
1.275874806951440e-02	6.504815e-08
1.276874806951440e-02	6.429109e-08
1.277874806951440e-02	6.355695e-08
1.278874806951440e-02	6.282723e-08
1.279874806951440e-02	6.211978e-08
1.280874806951440e-02	6.141614e-08
1.281874806951440e-02	6.073418e-08
1.282874806951440e-02	6.005545e-08
1.283874806951440e-02	5.939783e-08
1.284874806951440e-02	5.874291e-08
1.285874806951440e-02	5.810852e-08
1.286874806951440e-02	5.747635e-08
1.287874806951440e-02	5.686418e-08
1.288874806951440e-02	5.625373e-08
1.289874806951440e-02	5.566280e-08
1.290874806951440e-02	5.507312e-08
1.291874806951440e-02	5.450251e-08
1.292874806951440e-02	5.393272e-08
1.293874806951440e-02	5.338152e-08
1.294874806951440e-02	5.283071e-08
1.295874806951440e-02	5.229809e-08
1.296874806951440e-02	5.176549e-08
1.297874806951440e-02	5.125066e-08
1.298874806951440e-02	5.073547e-08
1.299874806951440e-02	5.023765e-08
1.300874806951440e-02	4.973913e-08
1.301874806951440e-02	4.925763e-08
1.302874806951440e-02	4.877506e-08
1.303874806951440e-02	4.830917e-08
1.304874806951440e-02	4.784192e-08
1.305874806951440e-02	4.739099e-08
1.306874806951440e-02	4.693839e-08
1.307874806951440e-02	4.650179e-08
1.308874806951440e-02	4.606326e-08
1.309874806951440e-02	4.564041e-08
1.310874806951440e-02	4.521536e-08
1.311874806951440e-02	4.480570e-08
1.312874806951440e-02	4.439357e-08
1.313874806951440e-02	4.399656e-08
1.314874806951440e-02	4.359683e-08
1.315874806951440e-02	4.321198e-08
1.316874806951440e-02	4.282415e-08
1.317874806951440e-02	4.245096e-08
1.318874806951440e-02	4.207456e-08
1.319874806951440e-02	4.171256e-08
1.320874806951440e-02	4.134715e-08
1.321874806951440e-02	4.099590e-08
1.322874806951440e-02	4.064104e-08
1.323874806951440e-02	4.030012e-08
1.324874806951440e-02	3.995540e-08
1.325874806951440e-02	3.962441e-08
1.326874806951440e-02	3.928944e-08
1.327874806951440e-02	3.896798e-08
1.328874806951440e-02	3.864239e-08
1.329874806951440e-02	3.833013e-08
1.330874806951440e-02	3.801355e-08
1.331874806951440e-02	3.771013e-08
1.332874806951440e-02	3.740224e-08
1.333874806951440e-02	3.710730e-08
1.334874806951440e-02	3.680777e-08
1.335874806951440e-02	3.652101e-08
1.336874806951440e-02	3.622951e-08
1.337874806951440e-02	3.595065e-08
1.338874806951440e-02	3.566690e-08
1.339874806951440e-02	3.539562e-08
1.340874806951440e-02	3.511933e-08
1.341874806951440e-02	3.485537e-08
1.342874806951440e-02	3.458628e-08
1.343874806951440e-02	3.432937e-08
1.344874806951440e-02	3.406721e-08
1.345874806951440e-02	3.381710e-08
1.346874806951440e-02	3.356162e-08
1.347874806951440e-02	3.331807e-08
1.348874806951440e-02	3.306904e-08
1.349874806951440e-02	3.283182e-08
1.350874806951440e-02	3.258901e-08
1.351874806951440e-02	3.235788e-08
1.352874806951440e-02	3.212109e-08
1.353874806951440e-02	3.189587e-08
1.354874806951440e-02	3.166487e-08
1.355874806951440e-02	3.144531e-08
1.356874806951440e-02	3.121992e-08
1.357874806951440e-02	3.100587e-08
1.358874806951440e-02	3.078589e-08
1.359874806951440e-02	3.057716e-08
1.360874806951440e-02	3.036240e-08
1.361874806951440e-02	3.015879e-08
1.362874806951440e-02	2.994910e-08
1.363874806951440e-02	2.975044e-08
1.364874806951440e-02	2.954564e-08
1.365874806951440e-02	2.935177e-08
1.366874806951440e-02	2.915170e-08
1.367874806951440e-02	2.896247e-08
1.368874806951440e-02	2.876697e-08
1.369874806951440e-02	2.858222e-08
1.370874806951440e-02	2.839116e-08
1.371874806951440e-02	2.821075e-08
1.372874806951440e-02	2.802397e-08
1.373874806951440e-02	2.784777e-08
1.374874806951440e-02	2.766513e-08
1.375874806951440e-02	2.749300e-08
1.376874806951440e-02	2.731439e-08
1.377874806951440e-02	2.714620e-08
1.378874806951440e-02	2.697145e-08
1.379874806951440e-02	2.680710e-08
1.380874806951440e-02	2.663613e-08
1.381874806951440e-02	2.647547e-08
1.382874806951440e-02	2.630816e-08
1.383874806951440e-02	2.615109e-08
1.384874806951440e-02	2.598733e-08
1.385874806951440e-02	2.583373e-08
1.386874806951440e-02	2.567339e-08
1.387874806951440e-02	2.552317e-08
1.388874806951440e-02	2.536619e-08
1.389874806951440e-02	2.521923e-08
1.390874806951440e-02	2.506547e-08
1.391874806951440e-02	2.492170e-08
1.392874806951440e-02	2.477108e-08
1.393874806951440e-02	2.463038e-08
1.394874806951440e-02	2.448280e-08
1.395874806951440e-02	2.434510e-08
1.396874806951440e-02	2.420049e-08
1.397874806951440e-02	2.406567e-08
1.398874806951440e-02	2.392393e-08
1.399874806951440e-02	2.379196e-08
1.400874806951440e-02	2.365300e-08
1.401874806951440e-02	2.352376e-08
1.402874806951440e-02	2.338752e-08
1.403874806951440e-02	2.326093e-08
1.404874806951440e-02	2.312734e-08
1.405874806951440e-02	2.300333e-08
1.406874806951440e-02	2.287229e-08
1.407874806951440e-02	2.275080e-08
1.408874806951440e-02	2.262226e-08
1.409874806951440e-02	2.250322e-08
1.410874806951440e-02	2.237709e-08
1.411874806951440e-02	2.226043e-08
1.412874806951440e-02	2.213666e-08
1.413874806951440e-02	2.202230e-08
1.414874806951440e-02	2.190082e-08
1.415874806951440e-02	2.178872e-08
1.416874806951440e-02	2.166947e-08
1.417874806951440e-02	2.155955e-08
1.418874806951440e-02	2.144248e-08
1.419874806951440e-02	2.133469e-08
1.420874806951440e-02	2.121972e-08
1.421874806951440e-02	2.111400e-08
1.422874806951440e-02	2.100110e-08
1.423874806951440e-02	2.089740e-08
1.424874806951440e-02	2.078649e-08
1.425874806951440e-02	2.068477e-08
1.426874806951440e-02	2.057581e-08
1.427874806951440e-02	2.047600e-08
1.428874806951440e-02	2.036894e-08
1.429874806951440e-02	2.027100e-08
1.430874806951440e-02	2.016578e-08
1.431874806951440e-02	2.006965e-08
1.432874806951440e-02	1.996625e-08
1.433874806951440e-02	1.987189e-08
1.434874806951440e-02	1.977025e-08
1.435874806951440e-02	1.967761e-08
1.436874806951440e-02	1.957769e-08
1.437874806951440e-02	1.948673e-08
1.438874806951440e-02	1.938847e-08
1.439874806951440e-02	1.929916e-08
1.440874806951440e-02	1.920253e-08
1.441874806951440e-02	1.911481e-08
1.442874806951440e-02	1.901977e-08
1.443874806951440e-02	1.893361e-08
1.444874806951440e-02	1.884013e-08
1.445874806951440e-02	1.875548e-08
1.446874806951440e-02	1.866351e-08
1.447874806951440e-02	1.858036e-08
1.448874806951440e-02	1.848986e-08
1.449874806951440e-02	1.840814e-08
1.450874806951440e-02	1.831909e-08
1.451874806951440e-02	1.823879e-08
1.452874806951440e-02	1.815114e-08
1.453874806951440e-02	1.807221e-08
1.454874806951440e-02	1.798594e-08
1.455874806951440e-02	1.790835e-08
1.456874806951440e-02	1.782343e-08
1.457874806951440e-02	1.774715e-08
1.458874806951440e-02	1.766352e-08
1.459874806951440e-02	1.758854e-08
1.460874806951440e-02	1.750619e-08
1.461874806951440e-02	1.743246e-08
1.462874806951440e-02	1.735136e-08
1.463874806951440e-02	1.727884e-08
1.464874806951440e-02	1.719895e-08
1.465874806951440e-02	1.712763e-08
1.466874806951440e-02	1.704893e-08
1.467874806951440e-02	1.697878e-08
1.468874806951440e-02	1.690125e-08
1.469874806951440e-02	1.683222e-08
1.470874806951440e-02	1.675583e-08
1.471874806951440e-02	1.668792e-08
1.472874806951440e-02	1.661264e-08
1.473874806951440e-02	1.654581e-08
1.474874806951440e-02	1.647160e-08
1.475874806951440e-02	1.640585e-08
1.476874806951440e-02	1.633270e-08
1.477874806951440e-02	1.626805e-08
1.478874806951440e-02	1.619622e-08
1.479874806951440e-02	1.613298e-08
1.480874806951440e-02	1.606252e-08
1.481874806951440e-02	1.600061e-08
1.482874806951440e-02	1.593148e-08
1.483874806951440e-02	1.587086e-08
1.484874806951440e-02	1.580299e-08
1.485874806951440e-02	1.574359e-08
1.486874806951440e-02	1.567694e-08
1.487874806951440e-02	1.561873e-08
1.488874806951440e-02	1.555326e-08
1.489874806951440e-02	1.549619e-08
1.490874806951440e-02	1.543184e-08
1.491874806951440e-02	1.537586e-08
1.492874806951440e-02	1.531262e-08
1.493874806951440e-02	1.525770e-08
1.494874806951440e-02	1.519549e-08
1.495874806951440e-02	1.514160e-08
1.496874806951440e-02	1.508042e-08
1.497874806951440e-02	1.502752e-08
1.498874806951440e-02	1.496731e-08
1.499874806951440e-02	1.491536e-08
1.500874806951440e-02	1.485610e-08
1.501874806951440e-02	1.480509e-08
1.502874806951440e-02	1.474676e-08
1.503874806951440e-02	1.469664e-08
1.504874806951440e-02	1.463919e-08
1.505874806951440e-02	1.458994e-08
1.506874806951440e-02	1.453338e-08
1.507874806951440e-02	1.448497e-08
1.508874806951440e-02	1.442924e-08
1.509874806951440e-02	1.438166e-08
1.510874806951440e-02	1.432675e-08
1.511874806951440e-02	1.427996e-08
1.512874806951440e-02	1.422586e-08
1.513874806951440e-02	1.417984e-08
1.514874806951440e-02	1.412650e-08
1.515874806951440e-02	1.408123e-08
1.516874806951440e-02	1.402865e-08
1.517874806951440e-02	1.398412e-08
1.518874806951440e-02	1.393228e-08
1.519874806951440e-02	1.388847e-08
1.520874806951440e-02	1.383734e-08
1.521874806951440e-02	1.379422e-08
1.522874806951440e-02	1.374380e-08
1.523874806951440e-02	1.370136e-08
1.524874806951440e-02	1.365161e-08
1.525874806951440e-02	1.360984e-08
1.526874806951440e-02	1.356076e-08
1.527874806951440e-02	1.351963e-08
1.528874806951440e-02	1.347120e-08
1.529874806951440e-02	1.343071e-08
1.530874806951440e-02	1.338290e-08
1.531874806951440e-02	1.334304e-08
1.532874806951440e-02	1.329587e-08
1.533874806951440e-02	1.325659e-08
1.534874806951440e-02	1.321002e-08
1.535874806951440e-02	1.317135e-08
1.536874806951440e-02	1.312536e-08
1.537874806951440e-02	1.308727e-08
1.538874806951440e-02	1.304187e-08
1.539874806951440e-02	1.300433e-08
1.540874806951440e-02	1.295951e-08
1.541874806951440e-02	1.292252e-08
1.542874806951440e-02	1.287825e-08
1.543874806951440e-02	1.284181e-08
1.544874806951440e-02	1.279808e-08
1.545874806951440e-02	1.276216e-08
1.546874806951440e-02	1.271898e-08
1.547874806951440e-02	1.268358e-08
1.548874806951440e-02	1.264091e-08
1.549874806951440e-02	1.260603e-08
1.550874806951440e-02	1.256387e-08
1.551874806951440e-02	1.252948e-08
1.552874806951440e-02	1.248784e-08
1.553874806951440e-02	1.245393e-08
1.554874806951440e-02	1.241277e-08
1.555874806951440e-02	1.237935e-08
1.556874806951440e-02	1.233867e-08
1.557874806951440e-02	1.230571e-08
1.558874806951440e-02	1.226551e-08
1.559874806951440e-02	1.223303e-08
1.560874806951440e-02	1.219329e-08
1.561874806951440e-02	1.216125e-08
1.562874806951440e-02	1.212198e-08
1.563874806951440e-02	1.209037e-08
1.564874806951440e-02	1.205154e-08
1.565874806951440e-02	1.202038e-08
1.566874806951440e-02	1.198199e-08
1.567874806951440e-02	1.195125e-08
1.568874806951440e-02	1.191329e-08
1.569874806951440e-02	1.188297e-08
1.570874806951440e-02	1.184544e-08
1.571874806951440e-02	1.181554e-08
1.572874806951440e-02	1.177842e-08
1.573874806951440e-02	1.174891e-08
1.574874806951440e-02	1.171220e-08
1.575874806951440e-02	1.168310e-08
1.576874806951440e-02	1.164680e-08
1.577874806951440e-02	1.161808e-08
1.578874806951440e-02	1.158217e-08
1.579874806951440e-02	1.155382e-08
1.580874806951440e-02	1.151830e-08
1.581874806951440e-02	1.149035e-08
1.582874806951440e-02	1.145521e-08
1.583874806951440e-02	1.142761e-08
1.584874806951440e-02	1.139285e-08
1.585874806951440e-02	1.136562e-08
1.586874806951440e-02	1.133123e-08
1.587874806951440e-02	1.130435e-08
1.588874806951440e-02	1.127033e-08
1.589874806951440e-02	1.124379e-08
1.590874806951440e-02	1.121012e-08
1.591874806951440e-02	1.118394e-08
1.592874806951440e-02	1.115062e-08
1.593874806951440e-02	1.112477e-08
1.594874806951440e-02	1.109180e-08
1.595874806951440e-02	1.106629e-08
1.596874806951440e-02	1.103365e-08
1.597874806951440e-02	1.100846e-08
1.598874806951440e-02	1.097616e-08
1.599874806951440e-02	1.095129e-08
1.600874806951440e-02	1.091933e-08
1.601874806951440e-02	1.089478e-08
1.602874806951440e-02	1.086313e-08
1.603874806951440e-02	1.083889e-08
1.604874806951440e-02	1.080755e-08
1.605874806951440e-02	1.078363e-08
1.606874806951440e-02	1.075261e-08
1.607874806951440e-02	1.072897e-08
1.608874806951440e-02	1.069827e-08
1.609874806951440e-02	1.067493e-08
1.610874806951440e-02	1.064452e-08
1.611874806951440e-02	1.062148e-08
1.612874806951440e-02	1.059137e-08
1.613874806951440e-02	1.056861e-08
1.614874806951440e-02	1.053879e-08
1.615874806951440e-02	1.051632e-08
1.616874806951440e-02	1.048680e-08
1.617874806951440e-02	1.046459e-08
1.618874806951440e-02	1.043535e-08
1.619874806951440e-02	1.041343e-08
1.620874806951440e-02	1.038446e-08
1.621874806951440e-02	1.036280e-08
1.622874806951440e-02	1.033412e-08
1.623874806951440e-02	1.031273e-08
1.624874806951440e-02	1.028431e-08
1.625874806951440e-02	1.026317e-08
1.626874806951440e-02	1.023503e-08
1.627874806951440e-02	1.021416e-08
1.628874806951440e-02	1.018627e-08
1.629874806951440e-02	1.016565e-08
1.630874806951440e-02	1.013802e-08
1.631874806951440e-02	1.011764e-08
1.632874806951440e-02	1.009028e-08
1.633874806951440e-02	1.007015e-08
1.634874806951440e-02	1.004303e-08
1.635874806951440e-02	1.002314e-08
1.636874806951440e-02	9.996273e-09
1.637874806951440e-02	9.976614e-09
1.638874806951440e-02	9.949986e-09
1.639874806951440e-02	9.930573e-09
1.640874806951440e-02	9.904196e-09
1.641874806951440e-02	9.885001e-09
1.642874806951440e-02	9.858854e-09
1.643874806951440e-02	9.839892e-09
1.644874806951440e-02	9.813985e-09
1.645874806951440e-02	9.795230e-09
1.646874806951440e-02	9.769558e-09
1.647874806951440e-02	9.751034e-09
1.648874806951440e-02	9.725582e-09
1.649874806951440e-02	9.707279e-09
1.650874806951440e-02	9.682043e-09
1.651874806951440e-02	9.663952e-09
1.652874806951440e-02	9.638947e-09
1.653874806951440e-02	9.621056e-09
1.654874806951440e-02	9.596273e-09
1.655874806951440e-02	9.578591e-09
1.656874806951440e-02	9.554022e-09
1.657874806951440e-02	9.536542e-09
1.658874806951440e-02	9.512187e-09
1.659874806951440e-02	9.494905e-09
1.660874806951440e-02	9.470758e-09
1.661874806951440e-02	9.453676e-09
1.662874806951440e-02	9.429727e-09
1.663874806951440e-02	9.412850e-09
1.664874806951440e-02	9.389100e-09
1.665874806951440e-02	9.372404e-09
1.666874806951440e-02	9.348864e-09
1.667874806951440e-02	9.332367e-09
1.668874806951440e-02	9.309023e-09
1.669874806951440e-02	9.292702e-09
1.670874806951440e-02	9.269549e-09
1.671874806951440e-02	9.253415e-09
1.672874806951440e-02	9.230462e-09
1.673874806951440e-02	9.214506e-09
1.674874806951440e-02	9.191734e-09
1.675874806951440e-02	9.175962e-09
1.676874806951440e-02	9.153382e-09
1.677874806951440e-02	9.137786e-09
1.678874806951440e-02	9.115379e-09
1.679874806951440e-02	9.099962e-09
1.680874806951440e-02	9.077738e-09
1.681874806951440e-02	9.062489e-09
1.682874806951440e-02	9.040454e-09
1.683874806951440e-02	9.025368e-09
1.684874806951440e-02	9.003505e-09
1.685874806951440e-02	8.988595e-09
1.686874806951440e-02	8.966897e-09
1.687874806951440e-02	8.952140e-09
1.688874806951440e-02	8.930627e-09
1.689874806951440e-02	8.916041e-09
1.690874806951440e-02	8.894692e-09
1.691874806951440e-02	8.880265e-09
1.692874806951440e-02	8.859083e-09
1.693874806951440e-02	8.844820e-09
1.694874806951440e-02	8.823796e-09
1.695874806951440e-02	8.809685e-09
1.696874806951440e-02	8.788826e-09
1.697874806951440e-02	8.774869e-09
1.698874806951440e-02	8.754180e-09
1.699874806951440e-02	8.740359e-09
1.700874806951440e-02	8.719832e-09
1.701874806951440e-02	8.706174e-09
1.702874806951440e-02	8.685789e-09
1.703874806951440e-02	8.672275e-09
1.704874806951440e-02	8.652059e-09
1.705874806951440e-02	8.638685e-09
1.706874806951440e-02	8.618626e-09
1.707874806951440e-02	8.605389e-09
1.708874806951440e-02	8.585475e-09
1.709874806951440e-02	8.572380e-09
1.710874806951440e-02	8.552620e-09
1.711874806951440e-02	8.539669e-09
1.712874806951440e-02	8.520049e-09
1.713874806951440e-02	8.507244e-09
1.714874806951440e-02	8.487773e-09
1.715874806951440e-02	8.475093e-09
1.716874806951440e-02	8.455764e-09
1.717874806951440e-02	8.443221e-09
1.718874806951440e-02	8.424036e-09
1.719874806951440e-02	8.411616e-09
1.720874806951440e-02	8.392567e-09
1.721874806951440e-02	8.380296e-09
1.722874806951440e-02	8.361384e-09
1.723874806951440e-02	8.349234e-09
1.724874806951440e-02	8.330455e-09
1.725874806951440e-02	8.318428e-09
1.726874806951440e-02	8.299796e-09
1.727874806951440e-02	8.287892e-09
1.728874806951440e-02	8.269378e-09
1.729874806951440e-02	8.257605e-09
1.730874806951440e-02	8.239239e-09
1.731874806951440e-02	8.227581e-09
1.732874806951440e-02	8.209336e-09
1.733874806951440e-02	8.197803e-09
1.734874806951440e-02	8.179692e-09
1.735874806951440e-02	8.168271e-09
1.736874806951440e-02	8.150285e-09
1.737874806951440e-02	8.138988e-09
1.738874806951440e-02	8.121120e-09
1.739874806951440e-02	8.109938e-09
1.740874806951440e-02	8.092202e-09
1.741874806951440e-02	8.081130e-09
1.742874806951440e-02	8.063514e-09
1.743874806951440e-02	8.052550e-09
1.744874806951440e-02	8.035060e-09
1.745874806951440e-02	8.024223e-09
1.746874806951440e-02	8.006839e-09
1.747874806951440e-02	7.996104e-09
1.748874806951440e-02	7.978848e-09
1.749874806951440e-02	7.968218e-09
1.750874806951440e-02	7.951080e-09
1.751874806951440e-02	7.940563e-09
1.752874806951440e-02	7.923541e-09
1.753874806951440e-02	7.913125e-09
1.754874806951440e-02	7.896218e-09
1.755874806951440e-02	7.885909e-09
1.756874806951440e-02	7.869110e-09
1.757874806951440e-02	7.858896e-09
1.758874806951440e-02	7.842209e-09
1.759874806951440e-02	7.832113e-09
1.760874806951440e-02	7.815531e-09
1.761874806951440e-02	7.805530e-09
1.762874806951440e-02	7.789066e-09
1.763874806951440e-02	7.779163e-09
1.764874806951440e-02	7.762806e-09
1.765874806951440e-02	7.752992e-09
1.766874806951440e-02	7.736740e-09
1.767874806951440e-02	7.727028e-09
1.768874806951440e-02	7.710876e-09
1.769874806951440e-02	7.701267e-09
1.770874806951440e-02	7.685231e-09
1.771874806951440e-02	7.675708e-09
1.772874806951440e-02	7.659772e-09
1.773874806951440e-02	7.650340e-09
1.774874806951440e-02	7.634503e-09
1.775874806951440e-02	7.625173e-09
1.776874806951440e-02	7.609436e-09
1.777874806951440e-02	7.600192e-09
1.778874806951440e-02	7.584556e-09
1.779874806951440e-02	7.575404e-09
1.780874806951440e-02	7.559867e-09
1.781874806951440e-02	7.550795e-09
1.782874806951440e-02	7.535359e-09
1.783874806951440e-02	7.526375e-09
1.784874806951440e-02	7.511039e-09
1.785874806951440e-02	7.502150e-09
1.786874806951440e-02	7.486896e-09
1.787874806951440e-02	7.478096e-09
1.788874806951440e-02	7.462948e-09
1.789874806951440e-02	7.454233e-09
1.790874806951440e-02	7.439169e-09
1.791874806951440e-02	7.430534e-09
1.792874806951440e-02	7.415561e-09
1.793874806951440e-02	7.407006e-09
1.794874806951440e-02	7.392131e-09
1.795874806951440e-02	7.383655e-09
1.796874806951440e-02	7.368874e-09
1.797874806951440e-02	7.360485e-09
1.798874806951440e-02	7.345787e-09
1.799874806951440e-02	7.337474e-09
1.800874806951440e-02	7.322868e-09
1.801874806951440e-02	7.314638e-09
1.802874806951440e-02	7.300113e-09
1.803874806951440e-02	7.291958e-09
1.804874806951440e-02	7.277523e-09
1.805874806951440e-02	7.269446e-09
1.806874806951440e-02	7.255102e-09
1.807874806951440e-02	7.247112e-09
1.808874806951440e-02	7.232838e-09
1.809874806951440e-02	7.224919e-09
1.810874806951440e-02	7.210734e-09
1.811874806951440e-02	7.202890e-09
1.812874806951440e-02	7.188792e-09
1.813874806951440e-02	7.181010e-09
1.814874806951440e-02	7.166998e-09
1.815874806951440e-02	7.159301e-09
1.816874806951440e-02	7.145368e-09
1.817874806951440e-02	7.137730e-09
1.818874806951440e-02	7.123877e-09
1.819874806951440e-02	7.116324e-09
1.820874806951440e-02	7.102537e-09
1.821874806951440e-02	7.095061e-09
1.822874806951440e-02	7.081361e-09
1.823874806951440e-02	7.073940e-09
1.824874806951440e-02	7.060329e-09
1.825874806951440e-02	7.052982e-09
1.826874806951440e-02	7.039446e-09
1.827874806951440e-02	7.032158e-09
1.828874806951440e-02	7.018694e-09
1.829874806951440e-02	7.011479e-09
1.830874806951440e-02	6.998087e-09
1.831874806951440e-02	6.990939e-09
1.832874806951440e-02	6.977633e-09
1.833874806951440e-02	6.970553e-09
1.834874806951440e-02	6.957310e-09
1.835874806951440e-02	6.950300e-09
1.836874806951440e-02	6.937129e-09
1.837874806951440e-02	6.930183e-09
1.838874806951440e-02	6.917083e-09
1.839874806951440e-02	6.910197e-09
1.840874806951440e-02	6.897174e-09
1.841874806951440e-02	6.890351e-09
1.842874806951440e-02	6.877401e-09
1.843874806951440e-02	6.870644e-09
1.844874806951440e-02	6.857765e-09
1.845874806951440e-02	6.851065e-09
1.846874806951440e-02	6.838261e-09
1.847874806951440e-02	6.831618e-09
1.848874806951440e-02	6.818880e-09
1.849874806951440e-02	6.812296e-09
1.850874806951440e-02	6.799619e-09
1.851874806951440e-02	6.793101e-09
1.852874806951440e-02	6.780502e-09
1.853874806951440e-02	6.774050e-09
1.854874806951440e-02	6.761499e-09
1.855874806951440e-02	6.755108e-09
1.856874806951440e-02	6.742631e-09
1.857874806951440e-02	6.736285e-09
1.858874806951440e-02	6.723891e-09
1.859874806951440e-02	6.717606e-09
1.860874806951440e-02	6.705263e-09
1.861874806951440e-02	6.699033e-09
1.862874806951440e-02	6.686762e-09
1.863874806951440e-02	6.680595e-09
1.864874806951440e-02	6.668377e-09
1.865874806951440e-02	6.662257e-09
1.866874806951440e-02	6.650113e-09
1.867874806951440e-02	6.644052e-09
1.868874806951440e-02	6.631971e-09
1.869874806951440e-02	6.625953e-09
1.870874806951440e-02	6.613933e-09
1.871874806951440e-02	6.607987e-09
1.872874806951440e-02	6.596028e-09
1.873874806951440e-02	6.590123e-09
1.874874806951440e-02	6.578227e-09
1.875874806951440e-02	6.572373e-09
1.876874806951440e-02	6.560535e-09
1.877874806951440e-02	6.554736e-09
1.878874806951440e-02	6.542960e-09
1.879874806951440e-02	6.537213e-09
1.880874806951440e-02	6.525500e-09
1.881874806951440e-02	6.519803e-09
1.882874806951440e-02	6.508148e-09
1.883874806951440e-02	6.502503e-09
1.884874806951440e-02	6.490901e-09
1.885874806951440e-02	6.485308e-09
1.886874806951440e-02	6.473761e-09
1.887874806951440e-02	6.468214e-09
1.888874806951440e-02	6.456731e-09
1.889874806951440e-02	6.451229e-09
1.890874806951440e-02	6.439799e-09
1.891874806951440e-02	6.434356e-09
1.892874806951440e-02	6.422985e-09
1.893874806951440e-02	6.417594e-09
1.894874806951440e-02	6.406276e-09
1.895874806951440e-02	6.400920e-09
1.896874806951440e-02	6.389660e-09
1.897874806951440e-02	6.384358e-09
1.898874806951440e-02	6.373150e-09
1.899874806951440e-02	6.367889e-09
1.900874806951440e-02	6.356739e-09
1.901874806951440e-02	6.351524e-09
