time	I(Vcell12)
Step Information: Rval=1K  (Step: 1/3)
1.191758282009934e-02	4.831959e-02
1.192758282009934e-02	4.793136e-02
1.193758282009934e-02	4.748611e-02
1.194758282009934e-02	4.699443e-02
1.195758282009934e-02	4.645110e-02
1.196758282009934e-02	4.586726e-02
1.197758282009934e-02	4.523719e-02
1.198758282009934e-02	4.457245e-02
1.199758282009934e-02	4.386685e-02
1.200758282009934e-02	4.313227e-02
1.201758282009934e-02	4.236207e-02
1.202758282009934e-02	4.156832e-02
1.203758282009934e-02	4.074400e-02
1.204758282009934e-02	3.990129e-02
1.205758282009934e-02	3.903279e-02
1.206758282009934e-02	3.815077e-02
1.207758282009934e-02	3.724744e-02
1.208758282009934e-02	3.633510e-02
1.209758282009934e-02	3.540566e-02
1.210758282009934e-02	3.447139e-02
1.211758282009934e-02	3.352389e-02
1.212758282009934e-02	3.257544e-02
1.213758282009934e-02	3.155937e-02
1.214758282009934e-02	3.035727e-02
1.215758282009934e-02	2.915312e-02
1.216758282009934e-02	2.795660e-02
1.217758282009934e-02	2.676529e-02
1.218758282009934e-02	2.558851e-02
1.219758282009934e-02	2.442323e-02
1.220758282009934e-02	2.327840e-02
1.221758282009934e-02	2.215041e-02
1.222758282009934e-02	2.104788e-02
1.223758282009934e-02	1.996664e-02
1.224758282009934e-02	1.891499e-02
1.225758282009934e-02	1.788822e-02
1.226758282009934e-02	1.689435e-02
1.227758282009934e-02	1.592813e-02
1.228758282009934e-02	1.499730e-02
1.229758282009934e-02	1.409612e-02
1.230758282009934e-02	1.323204e-02
1.231758282009934e-02	1.239883e-02
1.232758282009934e-02	1.160372e-02
1.233758282009934e-02	1.084000e-02
1.234758282009934e-02	1.011467e-02
1.235758282009934e-02	9.420575e-03
1.236758282009934e-02	8.764531e-03
1.237758282009934e-02	8.138990e-03
1.238758282009934e-02	7.550590e-03
1.239758282009934e-02	6.991436e-03
1.240758282009934e-02	6.468038e-03
1.241758282009934e-02	5.972197e-03
1.242758282009934e-02	5.510338e-03
1.243758282009934e-02	5.074018e-03
1.244758282009934e-02	4.669615e-03
1.245758282009934e-02	4.288497e-03
1.246758282009934e-02	3.937037e-03
1.247758282009934e-02	3.606470e-03
1.248758282009934e-02	3.303200e-03
1.249758282009934e-02	3.018377e-03
1.250758282009934e-02	2.758469e-03
1.251758282009934e-02	2.514586e-03
1.252758282009934e-02	2.293283e-03
1.253758282009934e-02	2.085667e-03
1.254758282009934e-02	1.898396e-03
1.255758282009934e-02	1.722605e-03
1.256758282009934e-02	1.565066e-03
1.257758282009934e-02	1.416960e-03
1.258758282009934e-02	1.285179e-03
1.259758282009934e-02	1.160966e-03
1.260758282009934e-02	1.051332e-03
1.261758282009934e-02	9.475894e-04
1.262758282009934e-02	8.568639e-04
1.263758282009934e-02	7.705414e-04
1.264758282009934e-02	6.958564e-04
1.265758282009934e-02	6.242682e-04
1.266758282009934e-02	5.631104e-04
1.267758282009934e-02	5.039140e-04
1.268758282009934e-02	4.541017e-04
1.269758282009934e-02	4.052723e-04
1.270758282009934e-02	3.649276e-04
1.271758282009934e-02	3.247288e-04
1.272758282009934e-02	2.922470e-04
1.273758282009934e-02	2.592005e-04
1.274758282009934e-02	2.332198e-04
1.275758282009934e-02	2.060748e-04
1.276758282009934e-02	1.854465e-04
1.277758282009934e-02	1.631508e-04
1.278758282009934e-02	1.469116e-04
1.279758282009934e-02	1.285851e-04
1.280758282009934e-02	1.159307e-04
1.281758282009934e-02	1.008408e-04
1.282758282009934e-02	9.110360e-05
1.283758282009934e-02	7.864310e-05
1.284758282009934e-02	7.127114e-05
1.285758282009934e-02	6.093928e-05
1.286758282009934e-02	5.547815e-05
1.287758282009934e-02	4.686355e-05
1.288758282009934e-02	4.294078e-05
1.289758282009934e-02	3.570687e-05
1.290758282009934e-02	3.301833e-05
1.291758282009934e-02	2.689083e-05
1.292758282009934e-02	2.518914e-05
1.293758282009934e-02	1.994536e-05
1.294758282009934e-02	1.903008e-05
1.295758282009934e-02	1.448990e-05
1.296758282009934e-02	1.419920e-05
1.297758282009934e-02	1.021745e-05
1.298758282009934e-02	1.042114e-05
1.299758282009934e-02	6.881254e-06
1.300758282009934e-02	7.474967e-06
1.301758282009934e-02	4.283659e-06
1.302758282009934e-02	5.184040e-06
1.303758282009934e-02	2.266912e-06
1.304758282009934e-02	3.407603e-06
1.305758282009934e-02	7.055287e-07
1.306758282009934e-02	2.033887e-06
1.307758282009934e-02	-4.999655e-07
1.308758282009934e-02	9.744363e-07
1.309758282009934e-02	-1.428164e-06
1.310758282009934e-02	1.594830e-07
1.311758282009934e-02	-2.140955e-06
1.312758282009934e-02	-4.658231e-07
1.313758282009934e-02	-2.686914e-06
1.314758282009934e-02	-9.444620e-07
1.315758282009934e-02	-3.104040e-06
1.316758282009934e-02	-1.310004e-06
1.317758282009934e-02	-3.421969e-06
1.318758282009934e-02	-1.588585e-06
1.319758282009934e-02	-3.663735e-06
1.320758282009934e-02	-1.800492e-06
1.321758282009934e-02	-3.847189e-06
1.322758282009934e-02	-1.961419e-06
1.323758282009934e-02	-3.986121e-06
1.324758282009934e-02	-2.083473e-06
1.325758282009934e-02	-4.091150e-06
1.326758282009934e-02	-2.175962e-06
1.327758282009934e-02	-4.170431e-06
1.328758282009934e-02	-2.246025e-06
1.329758282009934e-02	-4.230207e-06
1.330758282009934e-02	-2.299117e-06
1.331758282009934e-02	-4.275244e-06
1.332758282009934e-02	-2.339398e-06
1.333758282009934e-02	-4.309167e-06
1.334758282009934e-02	-2.370027e-06
1.335758282009934e-02	-4.334730e-06
1.336758282009934e-02	-2.393402e-06
1.337758282009934e-02	-4.354016e-06
1.338758282009934e-02	-2.411333e-06
1.339758282009934e-02	-4.368597e-06
1.340758282009934e-02	-2.425184e-06
1.341758282009934e-02	-4.379658e-06
1.342758282009934e-02	-2.435982e-06
1.343758282009934e-02	-4.388086e-06
1.344758282009934e-02	-2.444497e-06
1.345758282009934e-02	-4.394548e-06
1.346758282009934e-02	-2.451303e-06
1.347758282009934e-02	-4.399541e-06
1.348758282009934e-02	-2.456831e-06
1.349758282009934e-02	-4.403435e-06
1.350758282009934e-02	-2.461399e-06
1.351758282009934e-02	-4.406505e-06
1.352758282009934e-02	-2.465247e-06
1.353758282009934e-02	-4.408956e-06
1.354758282009934e-02	-2.468549e-06
1.355758282009934e-02	-4.410940e-06
1.356758282009934e-02	-2.471437e-06
1.357758282009934e-02	-4.412568e-06
1.358758282009934e-02	-2.474005e-06
1.359758282009934e-02	-4.413922e-06
1.360758282009934e-02	-2.476326e-06
1.361758282009934e-02	-4.415063e-06
1.362758282009934e-02	-2.478450e-06
1.363758282009934e-02	-4.416037e-06
1.364758282009934e-02	-2.480418e-06
1.365758282009934e-02	-4.416876e-06
1.366758282009934e-02	-2.482257e-06
1.367758282009934e-02	-4.417604e-06
1.368758282009934e-02	-2.483988e-06
1.369758282009934e-02	-4.418238e-06
1.370758282009934e-02	-2.485627e-06
1.371758282009934e-02	-4.418793e-06
1.372758282009934e-02	-2.487184e-06
1.373758282009934e-02	-4.419277e-06
1.374758282009934e-02	-2.488669e-06
1.375758282009934e-02	-4.419698e-06
1.376758282009934e-02	-2.490088e-06
1.377758282009934e-02	-4.420061e-06
1.378758282009934e-02	-2.491444e-06
1.379758282009934e-02	-4.420371e-06
1.380758282009934e-02	-2.492743e-06
1.381758282009934e-02	-4.420630e-06
1.382758282009934e-02	-2.493987e-06
1.383758282009934e-02	-4.420840e-06
1.384758282009934e-02	-2.495177e-06
1.385758282009934e-02	-4.421004e-06
1.386758282009934e-02	-2.496316e-06
1.387758282009934e-02	-4.421122e-06
1.388758282009934e-02	-2.497405e-06
1.389758282009934e-02	-4.421197e-06
1.390758282009934e-02	-2.498446e-06
1.391758282009934e-02	-4.421229e-06
1.392758282009934e-02	-2.499438e-06
1.393758282009934e-02	-4.421218e-06
1.394758282009934e-02	-2.500383e-06
1.395758282009934e-02	-4.421165e-06
1.396758282009934e-02	-2.501282e-06
1.397758282009934e-02	-4.421071e-06
1.398758282009934e-02	-2.502135e-06
1.399758282009934e-02	-4.420937e-06
1.400758282009934e-02	-2.502942e-06
1.401758282009934e-02	-4.420762e-06
1.402758282009934e-02	-2.503704e-06
1.403758282009934e-02	-4.420546e-06
1.404758282009934e-02	-2.504421e-06
1.405758282009934e-02	-4.420291e-06
1.406758282009934e-02	-2.505093e-06
1.407758282009934e-02	-4.419995e-06
1.408758282009934e-02	-2.505721e-06
1.409758282009934e-02	-4.419659e-06
1.410758282009934e-02	-2.506303e-06
1.411758282009934e-02	-4.419283e-06
1.412758282009934e-02	-2.506841e-06
1.413758282009934e-02	-4.418866e-06
1.414758282009934e-02	-2.507334e-06
1.415758282009934e-02	-4.418408e-06
1.416758282009934e-02	-2.507780e-06
1.417758282009934e-02	-4.417909e-06
1.418758282009934e-02	-2.508181e-06
1.419758282009934e-02	-4.417367e-06
1.420758282009934e-02	-2.508535e-06
1.421758282009934e-02	-4.416781e-06
1.422758282009934e-02	-2.508841e-06
1.423758282009934e-02	-4.416152e-06
1.424758282009934e-02	-2.509097e-06
1.425758282009934e-02	-4.415477e-06
1.426758282009934e-02	-2.509303e-06
1.427758282009934e-02	-4.414754e-06
1.428758282009934e-02	-2.509457e-06
1.429758282009934e-02	-4.413982e-06
1.430758282009934e-02	-2.509556e-06
1.431758282009934e-02	-4.413159e-06
1.432758282009934e-02	-2.509598e-06
1.433758282009934e-02	-4.412281e-06
1.434758282009934e-02	-2.509581e-06
1.435758282009934e-02	-4.411345e-06
1.436758282009934e-02	-2.509499e-06
1.437758282009934e-02	-4.410348e-06
1.438758282009934e-02	-2.509350e-06
1.439758282009934e-02	-4.409284e-06
1.440758282009934e-02	-2.509127e-06
1.441758282009934e-02	-4.408148e-06
1.442758282009934e-02	-2.508826e-06
1.443758282009934e-02	-4.406933e-06
1.444758282009934e-02	-2.508438e-06
1.445758282009934e-02	-4.405631e-06
1.446758282009934e-02	-2.507955e-06
1.447758282009934e-02	-4.404234e-06
1.448758282009934e-02	-2.507365e-06
1.449758282009934e-02	-4.402727e-06
1.450758282009934e-02	-2.506657e-06
1.451758282009934e-02	-4.401099e-06
1.452758282009934e-02	-2.505815e-06
1.453758282009934e-02	-4.399330e-06
1.454758282009934e-02	-2.504818e-06
1.455758282009934e-02	-4.397401e-06
1.456758282009934e-02	-2.503642e-06
1.457758282009934e-02	-4.395282e-06
1.458758282009934e-02	-2.502258e-06
1.459758282009934e-02	-4.392942e-06
1.460758282009934e-02	-2.500627e-06
1.461758282009934e-02	-4.390336e-06
1.462758282009934e-02	-2.498701e-06
1.463758282009934e-02	-4.387410e-06
1.464758282009934e-02	-2.496417e-06
1.465758282009934e-02	-4.384091e-06
1.466758282009934e-02	-2.493691e-06
1.467758282009934e-02	-4.380287e-06
1.468758282009934e-02	-2.490414e-06
1.469758282009934e-02	-4.375867e-06
1.470758282009934e-02	-2.486438e-06
1.471758282009934e-02	-4.370662e-06
1.472758282009934e-02	-2.481561e-06
1.473758282009934e-02	-4.364432e-06
1.474758282009934e-02	-2.475498e-06
1.475758282009934e-02	-4.356841e-06
1.476758282009934e-02	-2.467850e-06
1.477758282009934e-02	-4.347413e-06
1.478758282009934e-02	-2.458044e-06
1.479758282009934e-02	-4.335463e-06
1.480758282009934e-02	-2.445259e-06
1.481758282009934e-02	-4.320013e-06
1.482758282009934e-02	-2.428342e-06
1.483758282009934e-02	-4.299738e-06
1.484758282009934e-02	-2.405804e-06
1.485758282009934e-02	-4.273064e-06
1.486758282009934e-02	-2.376157e-06
1.487758282009934e-02	-4.238914e-06
1.488758282009934e-02	-2.339603e-06
1.489758282009934e-02	-4.198765e-06
1.490758282009934e-02	-2.299159e-06
1.491758282009934e-02	-4.158962e-06
1.492758282009934e-02	-2.263768e-06
1.493758282009934e-02	-4.128802e-06
1.494758282009934e-02	-2.241213e-06
1.495758282009934e-02	-4.112664e-06
1.496758282009934e-02	-2.232015e-06
1.497758282009934e-02	-4.107954e-06
1.498758282009934e-02	-2.231705e-06
1.499758282009934e-02	-4.109810e-06
1.500743038879362e-02	-2.235967e-06
1.501708257432403e-02	-4.114621e-06
1.502666661783799e-02	-2.242032e-06
1.503666661783799e-02	-4.120676e-06
1.504666661783799e-02	-2.249054e-06
1.505666661783799e-02	-4.127269e-06
1.506666661783799e-02	-2.256231e-06
1.507666661783799e-02	-4.133857e-06
1.508666661783799e-02	-2.263293e-06
1.509666661783799e-02	-4.140266e-06
1.510666661783799e-02	-2.270129e-06
1.511666661783799e-02	-4.146423e-06
1.512666661783799e-02	-2.276694e-06
1.513666661783799e-02	-4.152303e-06
1.514666661783799e-02	-2.282973e-06
1.515666661783799e-02	-4.157899e-06
1.516666661783799e-02	-2.288966e-06
1.517666661783799e-02	-4.163212e-06
1.518666661783799e-02	-2.294676e-06
1.519666661783799e-02	-4.168249e-06
1.520666661783799e-02	-2.300110e-06
1.521666661783799e-02	-4.173015e-06
1.522666661783799e-02	-2.305274e-06
1.523666661783799e-02	-4.177520e-06
1.524666661783799e-02	-2.310176e-06
1.525666661783799e-02	-4.181768e-06
1.526666661783799e-02	-2.314822e-06
1.527666661783799e-02	-4.185766e-06
1.528666661783799e-02	-2.319218e-06
1.529666661783799e-02	-4.189520e-06
1.530666661783799e-02	-2.323370e-06
1.531666661783799e-02	-4.193037e-06
1.532666661783799e-02	-2.327283e-06
1.533666661783799e-02	-4.196319e-06
1.534666661783799e-02	-2.330960e-06
1.535666661783799e-02	-4.199370e-06
1.536666661783799e-02	-2.334405e-06
1.537666661783799e-02	-4.202194e-06
1.538666661783799e-02	-2.337621e-06
1.539666661783799e-02	-4.204795e-06
1.540666661783799e-02	-2.340611e-06
1.541666661783799e-02	-4.207172e-06
1.542666661783799e-02	-2.343376e-06
1.543666661783799e-02	-4.209327e-06
1.544666661783799e-02	-2.345913e-06
1.545666661783799e-02	-4.211257e-06
1.546666661783799e-02	-2.348220e-06
1.547666661783799e-02	-4.212958e-06
1.548666661783799e-02	-2.350293e-06
1.549666661783799e-02	-4.214426e-06
1.550666661783799e-02	-2.352126e-06
1.551666661783799e-02	-4.215653e-06
1.552666661783799e-02	-2.353708e-06
1.553666661783799e-02	-4.216627e-06
1.554666661783799e-02	-2.355029e-06
1.555666661783799e-02	-4.217335e-06
1.556666661783799e-02	-2.356071e-06
1.557666661783799e-02	-4.217758e-06
1.558666661783799e-02	-2.356812e-06
1.559666661783799e-02	-4.217870e-06
1.560666661783799e-02	-2.357223e-06
1.561666661783799e-02	-4.217639e-06
1.562666661783799e-02	-2.357266e-06
1.563666661783799e-02	-4.217019e-06
1.564666661783799e-02	-2.356889e-06
1.565666661783799e-02	-4.215950e-06
1.566666661783799e-02	-2.356020e-06
1.567666661783799e-02	-4.214349e-06
1.568666661783799e-02	-2.354560e-06
1.569666661783799e-02	-4.212097e-06
1.570666661783799e-02	-2.352367e-06
1.571666661783799e-02	-4.209022e-06
1.572666661783799e-02	-2.349229e-06
1.573666661783799e-02	-4.204859e-06
1.574666661783799e-02	-2.344809e-06
1.575666661783799e-02	-4.199179e-06
1.576666661783799e-02	-2.338545e-06
1.577666661783799e-02	-4.191227e-06
1.578666661783799e-02	-2.329394e-06
1.579666661783799e-02	-4.179511e-06
1.580666661783799e-02	-2.315119e-06
1.581666661783799e-02	-4.160489e-06
1.582666661783799e-02	-2.290094e-06
1.583666661783799e-02	-4.147927e-06
1.584666661783799e-02	-2.287706e-06
1.585666661783799e-02	-4.145342e-06
1.586666661783799e-02	-2.285654e-06
1.587666661783799e-02	-4.143052e-06
1.588666661783799e-02	-2.283879e-06
1.589666661783799e-02	-4.141031e-06
1.590666661783799e-02	-2.282359e-06
1.591666661783799e-02	-4.139255e-06
1.592666661783799e-02	-2.281072e-06
1.593666661783799e-02	-4.137704e-06
1.594666661783799e-02	-2.279996e-06
1.595666661783799e-02	-4.136357e-06
1.596666661783799e-02	-2.279113e-06
1.597666661783799e-02	-4.135195e-06
1.598666661783799e-02	-2.278403e-06
1.599666661783799e-02	-4.134200e-06
1.600666661783799e-02	-2.277851e-06
1.601666661783799e-02	-4.133355e-06
1.602666661783799e-02	-2.277439e-06
1.603666661783799e-02	-4.132645e-06
1.604666661783799e-02	-2.277153e-06
1.605666661783799e-02	-4.132056e-06
1.606666661783799e-02	-2.276980e-06
1.607666661783799e-02	-4.131575e-06
1.608666661783799e-02	-2.276906e-06
1.609666661783799e-02	-4.131190e-06
1.610666661783799e-02	-2.276921e-06
1.611666661783799e-02	-4.130889e-06
1.612666661783799e-02	-2.277013e-06
1.613666661783799e-02	-4.130662e-06
1.614666661783799e-02	-2.277174e-06
1.615666661783799e-02	-4.130500e-06
1.616666661783799e-02	-2.277395e-06
1.617666661783799e-02	-4.130396e-06
1.618666661783799e-02	-2.277666e-06
1.619666661783799e-02	-4.130340e-06
1.620666661783799e-02	-2.277982e-06
1.621666661783799e-02	-4.130327e-06
1.622666661783799e-02	-2.278336e-06
1.623666661783799e-02	-4.130350e-06
1.624666661783799e-02	-2.278722e-06
1.625666661783799e-02	-4.130402e-06
1.626666661783799e-02	-2.279134e-06
1.627666661783799e-02	-4.130481e-06
1.628666661783799e-02	-2.279568e-06
1.629666661783799e-02	-4.130580e-06
1.630666661783799e-02	-2.280019e-06
1.631666661783799e-02	-4.130695e-06
1.632666661783799e-02	-2.280483e-06
1.633666661783799e-02	-4.130824e-06
1.634666661783799e-02	-2.280958e-06
1.635666661783799e-02	-4.130961e-06
1.636666661783799e-02	-2.281439e-06
1.637666661783799e-02	-4.131106e-06
1.638666661783799e-02	-2.281925e-06
1.639666661783799e-02	-4.131254e-06
1.640666661783799e-02	-2.282413e-06
1.641666661783799e-02	-4.131404e-06
1.642666661783799e-02	-2.282899e-06
1.643666661783799e-02	-4.131554e-06
1.644666661783799e-02	-2.283384e-06
1.645666661783799e-02	-4.131702e-06
1.646666661783799e-02	-2.283865e-06
1.647666661783799e-02	-4.131846e-06
1.648666661783799e-02	-2.284340e-06
1.649666661783799e-02	-4.131984e-06
1.650666661783799e-02	-2.284809e-06
1.651666661783799e-02	-4.132117e-06
1.652666661783799e-02	-2.285270e-06
1.653666661783799e-02	-4.132243e-06
1.654666661783799e-02	-2.285722e-06
1.655666661783799e-02	-4.132360e-06
1.656666661783799e-02	-2.286164e-06
1.657666661783799e-02	-4.132468e-06
1.658666661783799e-02	-2.286597e-06
1.659666661783799e-02	-4.132567e-06
1.660666661783799e-02	-2.287019e-06
1.661666661783799e-02	-4.132657e-06
1.662666661783799e-02	-2.287430e-06
1.663666661783799e-02	-4.132735e-06
1.664666661783799e-02	-2.287829e-06
1.665666661783799e-02	-4.132803e-06
1.666666661783799e-02	-2.288217e-06
1.667666661783799e-02	-4.132861e-06
1.668666661783799e-02	-2.288593e-06
1.669666661783799e-02	-4.132907e-06
1.670666661783799e-02	-2.288957e-06
1.671666661783799e-02	-4.132942e-06
1.672666661783799e-02	-2.289310e-06
1.673666661783799e-02	-4.132966e-06
1.674666661783799e-02	-2.289650e-06
1.675666661783799e-02	-4.132979e-06
1.676666661783799e-02	-2.289978e-06
1.677666661783799e-02	-4.132981e-06
1.678666661783799e-02	-2.290294e-06
1.679666661783799e-02	-4.132972e-06
1.680666661783799e-02	-2.290598e-06
1.681666661783799e-02	-4.132952e-06
1.682666661783799e-02	-2.290891e-06
1.683666661783799e-02	-4.132921e-06
1.684666661783799e-02	-2.291173e-06
1.685666661783799e-02	-4.132880e-06
1.686666661783799e-02	-2.291443e-06
1.687666661783799e-02	-4.132829e-06
1.688666661783799e-02	-2.291702e-06
1.689666661783799e-02	-4.132767e-06
1.690666661783799e-02	-2.291950e-06
1.691666661783799e-02	-4.132695e-06
1.692666661783799e-02	-2.292188e-06
1.693666661783799e-02	-4.132614e-06
1.694666661783799e-02	-2.292415e-06
1.695666661783799e-02	-4.132523e-06
1.696666661783799e-02	-2.292632e-06
1.697666661783799e-02	-4.132423e-06
1.698666661783799e-02	-2.292840e-06
1.699666661783799e-02	-4.132315e-06
1.700666661783799e-02	-2.293038e-06
1.701666661783799e-02	-4.132197e-06
1.702666661783799e-02	-2.293227e-06
1.703666661783799e-02	-4.132071e-06
1.704666661783799e-02	-2.293406e-06
1.705666661783799e-02	-4.131938e-06
